#{"t_start": 1655810314.9783444, "env_id": "env.spec.id"}
r,l,t
-54,4,0.016003
-53,3,0.025005
-68,18,0.073017
-54,4,0.08602
-68,18,0.133269
-67,17,0.178039
-76,26,0.246055
-65,15,0.285063
-56,6,0.301067
-66,16,0.342076
-69,19,0.391087
-75,25,0.457102
-96,46,0.578129
-87,37,0.672149
-69,19,0.722161
-87,37,0.814181
-52,2,0.821183
-70,20,0.872194
-60,10,0.9002
-62,12,0.933219
-59,9,0.953727
-104,54,1.09676
-63,13,1.130767
-53,3,1.139769
-83,33,1.223788
-58,8,1.245793
24,26,1.314312
-65,15,1.35232
-56,6,1.368324
-57,7,1.386328
-61,11,1.415334
-98,48,1.537362
-66,16,1.579371
-81,31,1.659023
-52,2,1.666025
-54,4,1.675027
-52,2,1.684029
-87,37,1.78005
-66,16,1.818059
-55,5,1.831062
-56,6,1.847065
-80,30,1.925083
-76,26,1.991097
-84,34,2.082118
-62,12,2.114125
-73,23,2.171138
-55,5,2.18414
-55,5,2.198143
-63,13,2.233151
-55,5,2.247154
-57,7,2.265158
-57,7,2.286163
-58,8,2.306168
-56,6,2.321171
-57,7,2.340175
-77,27,2.409191
-65,15,2.4502
-58,8,2.471204
-69,19,2.519215
-99,49,2.645243
-103,53,2.781415
-58,8,2.802935
12,38,2.897956
-61,11,2.927963
-52,2,2.932964
-63,13,2.966972
-97,47,3.087999
-100,100,3.345058
-63,13,3.378066
-80,30,3.456083
-52,2,3.463085
-97,47,3.581111
-82,32,3.663129
-59,9,3.685134
39,11,3.714141
-52,2,3.720142
-67,17,3.765152
-66,16,3.807161
-56,6,3.824165
-66,16,3.868175
-64,14,3.905183
-65,15,3.945192
-78,28,4.018209
-62,12,4.048215
-52,2,4.053216
-114,64,4.220758
-65,15,4.258766
-75,25,4.322297
-53,3,4.330299
-60,10,4.356305
-69,19,4.408316
-76,26,4.475331
-67,17,4.520341
-62,12,4.551348
-100,50,4.685378
-60,10,4.712901
-52,2,4.718902
-65,15,4.75491
-70,20,4.807922
-104,54,4.945953
-118,68,5.121507
-57,7,5.140512
-61,11,5.167517
-110,60,5.323552
-68,18,6.332925
-64,14,6.371933
-61,11,6.398939
-65,15,6.438951
-130,80,6.645001
-53,3,6.652003
-118,68,6.829078
-70,20,6.881089
-91,41,6.986113
-62,12,7.01812
-67,17,7.06213
-60,10,7.088136
-81,31,7.168157
-87,37,7.262305
-66,16,7.302314
-73,23,7.364328
-56,6,7.380332
-58,8,7.401336
-76,26,7.470352
-53,3,7.477353
-61,11,7.50636
-64,14,7.541371
-63,13,7.577379
-58,8,7.599384
-52,2,7.604385
-53,3,7.613387
-62,12,7.642393
-114,64,7.808431
-54,4,7.820433
-70,20,7.871445
-58,8,7.893453
-66,16,7.934467
-52,2,7.939467
-52,2,7.944468
-103,53,8.081008
-52,2,8.086009
-52,2,8.093011
-53,3,8.100013
-53,3,8.108014
-117,67,8.275587
-90,40,8.379614
-80,30,8.454631
-83,33,8.540651
-75,25,8.605664
-106,56,8.752697
-65,15,8.790705
-69,19,8.839716
-63,13,8.874724
-134,84,9.089779
-70,20,9.143791
-85,35,9.231811
-57,7,9.249814
-56,6,9.265818
-75,25,9.330833
-63,13,9.366841
-54,4,9.375843
-73,23,9.435378
-63,13,9.468385
-107,57,9.613417
-57,7,9.631422
-80,30,9.707438
-68,18,9.755453
-69,19,9.807469
-71,21,9.865481
-67,17,9.907491
-80,30,9.985508
-52,2,9.99251
-58,8,10.013514
-65,15,10.053523
-83,33,10.137549
30,20,10.189085
-55,5,10.202087
-53,3,10.209089
-59,9,10.23462
-111,61,10.386654
-58,8,10.408659
-101,51,10.534694
-66,16,10.575703
-54,4,10.585706
-68,18,10.632716
-97,47,10.752743
-55,5,10.767751
-79,29,10.841766
24,26,10.911299
-69,19,10.962311
-75,25,11.026325
-99,49,11.151353
-58,8,11.171357
-76,26,11.236373
-85,35,11.326393
-66,16,11.367401
-63,13,11.403409
-78,28,11.474429
-56,6,11.491432
-72,22,11.546445
-52,2,11.552446
-76,26,12.576817
-67,17,12.620827
-68,18,12.667837
-100,100,12.925895
-54,4,12.937897
-100,50,13.065926
-69,19,13.115937
-106,56,13.257472
-84,34,13.344491
19,31,13.423509
-129,79,13.628555
-61,11,13.657561
-100,100,13.913618
-70,20,13.968137
-92,42,14.074157
-57,7,14.095162
27,23,14.152175
-54,4,14.164178
-120,70,14.342217
-58,8,14.364223
-100,100,14.620785
-63,13,14.655795
-100,100,14.914857
-72,22,14.97252
-61,11,15.002527
-53,3,15.009529
-57,7,15.029533
-53,3,15.037535
-70,20,15.089547
-78,28,15.163563
25,25,15.224577
-58,8,15.245582
-100,100,15.499167
-53,3,15.505169
-100,100,15.766354
-60,10,15.79036
-105,55,15.932391
-52,2,15.938393
-77,27,16.007408
-86,36,16.102433
-70,20,16.154444
-74,24,16.218459
-56,6,16.234462
-106,56,16.380495
-68,18,16.427506
-35,85,16.647173
-84,34,16.736192
-101,51,16.870226
-58,8,16.891231
-100,100,17.15029
-83,33,17.235311
21,29,17.309439
6,44,17.422466
9,41,17.53049
-52,2,17.537491
-69,19,17.587502
-53,3,17.595504
-100,100,18.816622
-63,13,18.85163
-109,59,19.000664
-108,58,19.150697
-71,21,19.204212
24,26,19.270742
-73,23,19.332756
2,48,19.455783
-3,53,19.588813
-77,27,19.658828
-76,26,19.727844
-65,15,19.767853
-100,100,20.02591
18,32,20.106928
-58,8,20.128933
-100,100,20.382104
-68,18,20.428114
-57,7,20.447118
-86,36,20.539139
-131,81,20.746185
-65,15,20.785194
-99,49,20.907221
-70,20,20.958232
-79,29,21.034249
-41,91,21.269301
-63,13,21.303825
-100,50,21.432853
-122,72,21.614894
-52,2,21.620895
-100,100,21.873952
-83,33,21.958971
-53,3,21.966973
-69,19,22.015983
-54,4,22.027986
-30,80,22.227031
-54,4,22.238033
-88,38,22.335055
-65,15,22.374188
-96,46,22.489214
-92,42,22.595238
-75,25,22.656251
-81,31,22.734269
-100,100,22.988325
-53,3,22.997327
-70,20,23.047338
-104,54,23.18637
-68,18,23.23338
-64,14,23.268892
-72,22,23.325905
-114,64,23.488941
-73,23,23.548955
-104,54,23.685985
-76,26,23.752
-71,21,23.807012
-108,58,23.956045
-52,2,23.962046
-131,81,25.146235
-108,58,25.291267
-56,6,25.308271
-62,12,25.339278
2,48,25.461312
-70,20,25.513324
-77,27,25.581845
-62,12,25.611852
-67,17,25.655862
-82,32,25.737388
-101,51,25.868421
-57,7,25.887425
-86,36,25.979445
-65,15,26.017454
-63,13,26.053461
-71,21,26.106473
-62,12,26.139485
-88,38,26.237531
-84,34,26.321549
-100,100,26.574606
-79,29,26.650623
-72,22,26.704635
-80,30,26.784653
-59,9,26.808658
-69,19,26.855669
-92,42,26.961696
-56,6,26.9777
-58,8,26.998704
17,33,27.082723
-127,77,27.277767
-78,28,27.350953
-92,42,27.456974
-79,29,27.53099
13,37,27.625011
-64,14,27.66302
-68,18,27.70803
-78,28,27.782053
-66,16,27.822062
-80,30,27.899079
-69,19,27.94909
-55,5,27.963093
-57,7,27.980097
-66,16,28.022107
-56,6,28.03811
34,16,28.081645
-69,19,28.130186
-53,3,28.137188
-69,19,28.186198
