#{"t_start": 1656258188.2515893, "env_id": "env.spec.id"}
r,l,t
-78.125,4,0.006001
-62.5,2,0.007001
-62.5,2,0.009001
-92.1875,10,0.015003
-89.453125,11,0.021004
-82.03125,6,0.025005
-62.5,2,0.027006
-428.515625,82,0.072016
-82.8125,10,0.078017
-94.53125,10,0.084018
-65.625,3,0.086019
-78.125,4,0.08802
-70.3125,6,0.09202
-200.195312,35,0.112025
-78.125,4,0.114025
-62.5,2,0.116025
-111.914062,12,0.123027
-75.0,9,0.128028
-92.1875,10,0.13403
-118.554688,16,0.143032
-249.21875,37,0.164037
-95.3125,11,0.170038
-233.59375,59,0.202045
-128.125,17,0.212047
-73.632812,8,0.217048
-195.507812,29,0.233052
-71.289062,8,0.238054
-155.078125,23,0.251056
-62.5,2,0.253056
-75.195312,10,0.258058
-193.75,26,0.273061
-81.25,5,0.276062
-213.085938,56,0.307069
-209.179688,60,0.340076
-179.882812,33,0.359081
-65.625,3,0.36108
-263.671875,54,0.391088
-78.125,4,0.393088
-189.0625,20,0.40409
-168.75,15,0.413093
-87.890625,12,0.420094
-115.039062,28,0.436098
-191.015625,42,0.459103
-67.1875,5,0.462103
-106.640625,15,0.471105
-160.546875,33,0.48911
-110.351562,16,0.498111
-139.0625,19,0.509115
-65.625,3,0.511114
-71.875,5,0.514115
-91.40625,9,0.519117
-169.335938,33,0.538121
-315.820312,66,0.574128
-144.53125,14,0.58213
-112.5,9,0.587132
-77.34375,9,0.593133
-62.5,2,0.594133
-78.90625,17,0.604136
-171.484375,47,0.630141
-86.914062,13,0.637144
-98.4375,9,0.643144
-65.625,3,0.645144
-103.125,6,0.649146
-143.554688,21,0.660148
-190.234375,44,0.685154
-189.257812,30,0.701157
-96.875,13,0.709159
-71.09375,7,0.71316
-82.8125,7,0.717161
-78.125,4,0.720161
-142.382812,30,0.737165
-87.5,4,0.739166
-109.375,8,0.744166
-110.546875,14,0.752168
-82.03125,6,0.756169
-72.851562,10,0.762171
-192.773438,39,0.783175
-116.601562,24,0.797179
-93.75,18,0.807181
-62.5,2,0.809181
-68.75,4,0.811182
-62.5,2,0.813182
-62.5,2,0.814182
-67.1875,5,0.817183
-65.625,3,0.819184
-132.421875,27,0.835187
-91.601562,13,0.842189
-102.539062,12,0.84919
-134.179688,33,0.867194
-165.820312,45,0.8922
-86.71875,12,0.899202
-149.609375,22,0.912204
-97.65625,8,0.916205
-93.75,9,0.922207
-137.890625,22,0.934209
-110.15625,9,0.939211
-69.53125,5,0.943211
-157.8125,43,0.966217
-173.046875,37,0.987221
-105.273438,23,1.000224
-112.890625,17,1.010226
-67.382812,6,1.013227
-139.648438,37,1.034232
-196.875,39,1.055237
-105.46875,18,1.06624
-339.84375,87,1.11386
-207.8125,44,1.137369
-153.125,19,1.148371
-185.15625,21,1.160374
-108.789062,14,1.168376
-151.171875,33,1.18638
-78.90625,5,1.190381
-116.40625,11,1.196382
-141.015625,29,1.212386
-62.5,2,1.214386
-83.59375,11,1.220387
-243.359375,43,1.244393
-199.21875,24,1.257396
-82.03125,6,1.261396
-85.9375,8,1.266398
-68.75,4,1.269399
-129.296875,20,1.280401
-121.09375,14,1.288403
-100.0,8,1.293404
-208.789062,40,1.315409
-205.273438,43,1.339414
-118.359375,27,1.354418
-127.34375,13,1.361419
-165.625,20,1.373422
-62.5,2,1.374422
-124.21875,18,1.384424
-98.632812,10,1.390425
-89.84375,10,1.396427
-65.625,3,1.398427
-217.1875,29,1.414431
-165.625,32,1.432435
-62.5,2,1.434436
-66.40625,4,1.436436
-69.53125,5,1.439437
-160.9375,17,1.449439
-100.195312,12,1.45644
-68.75,4,1.459441
-133.007812,15,1.467443
-69.53125,5,1.470443
-62.5,2,1.472444
-81.25,5,1.475445
-69.53125,5,1.478445
-132.421875,21,1.490448
-171.875,16,1.49945
-107.421875,25,1.513453
-90.625,5,1.516454
-109.375,8,1.521455
-82.8125,10,1.527457
-318.75,93,1.578468
-94.53125,7,1.582469
-87.5,7,1.58647
-147.65625,27,1.601473
-79.6875,15,1.610476
-67.382812,6,1.614476
-191.796875,49,1.640482
-76.5625,8,1.645483
-87.5,7,1.650484
-134.375,13,1.657486
-446.09375,100,1.712501
-96.09375,12,1.719502
-159.179688,38,1.740507
-149.414062,27,1.75551
-129.882812,26,1.770514
-162.5,28,1.785517
-154.492188,35,1.805521
-92.1875,7,1.809523
-142.382812,39,1.831527
-134.570312,38,1.852532
-72.65625,6,1.855533
-304.101562,66,1.892541
-250.78125,54,1.922548
-96.679688,21,1.934551
-235.546875,57,1.965557
-189.257812,45,1.990672
42.921875,22,2.002674
-74.414062,9,2.007676
-62.5,2,2.009677
-65.625,3,2.011676
-147.703125,86,2.058687
-103.90625,10,2.064688
-70.703125,8,2.06969
-97.65625,11,2.075691
-140.476562,70,2.114699
-176.757812,26,2.128703
-94.53125,7,2.132704
-84.375,6,2.136704
-65.625,3,2.138705
-97.65625,14,2.146707
-68.75,4,2.149708
-113.28125,22,2.16171
-141.015625,20,2.172713
-69.53125,11,2.179714
-167.1875,16,2.188716
-72.65625,6,2.192717
-178.320312,28,2.207721
-82.03125,6,2.211721
-155.273438,39,2.233727
-90.625,5,2.236727
-114.0625,14,2.244728
-154.6875,27,2.259732
-62.5,2,2.261732
-62.5,2,2.262733
-78.125,7,2.266734
-253.320312,43,2.290739
-77.34375,9,2.29574
-343.75,56,2.326747
-93.75,6,2.330748
-100.0,8,2.335749
-182.03125,23,2.348752
-157.8125,19,2.358754
-114.0625,14,2.366756
-121.09375,14,2.375758
-90.625,8,2.379759
-90.429688,19,2.390762
-75.0,9,2.395762
-146.875,17,2.405765
-110.351562,16,2.414767
-65.625,3,2.416767
-117.96875,28,2.432771
-93.75,12,2.439773
-144.53125,20,2.450775
-114.84375,18,2.460777
-62.5,2,2.462777
-99.21875,25,2.476781
-247.460938,49,2.503919
-139.0625,19,2.513921
-288.671875,50,2.541928
-256.054688,45,2.566933
-62.5,2,2.567934
-229.296875,43,2.591939
-259.960938,44,2.616945
-89.257812,10,2.622946
-106.25,7,2.626946
-145.898438,24,2.63995
-119.53125,9,2.645951
-99.21875,16,2.654953
-62.5,2,2.655953
-62.5,2,2.657954
-108.203125,20,2.668956
-278.320312,51,2.696962
-217.382812,30,2.713966
-127.734375,21,2.725969
-111.914062,15,2.734971
-62.5,2,2.735971
-94.726562,14,2.743973
-169.53125,16,2.753975
-112.5,9,2.758977
-82.421875,14,2.766978
-148.632812,38,2.787983
-62.5,2,2.789984
-121.875,18,2.799986
-67.1875,5,2.802986
-100.78125,9,2.807988
-157.8125,19,2.81899
-178.320312,28,2.834994
-82.03125,6,2.837994
-113.867188,16,2.846996
-84.375,6,2.850997
-183.59375,22,2.864
-132.226562,20,2.875002
-75.78125,13,2.882004
-109.375,8,2.887005
-125.0,10,2.893006
-442.382812,84,2.939017
-187.890625,44,2.963022
-164.257812,19,2.974025
-72.65625,6,2.978026
-94.921875,15,2.986027
-93.75,6,2.990029
-129.492188,18,3.000031
-134.570312,29,3.017034
-201.5625,33,3.035038
-62.5,2,3.036038
-100.0,8,3.04104
-65.625,3,3.04304
-108.59375,10,3.049042
-85.15625,7,3.053042
-131.445312,16,3.063045
-68.75,4,3.065045
-187.5,30,3.082049
-87.5,4,3.084049
-200.78125,53,3.114056
-110.546875,17,3.123058
-188.28125,19,3.134061
-225.0,21,3.146063
-188.671875,39,3.168068
-107.226562,15,3.17607
-109.375,8,3.181071
-183.59375,28,3.197074
-98.632812,10,3.203076
-262.695312,43,3.226081
-167.773438,37,3.247086
-102.34375,14,3.255088
-81.054688,10,3.261089
-71.289062,8,3.26609
-81.25,5,3.269091
-154.6875,18,3.279093
-65.625,3,3.281094
-10.984375,31,3.298098
-78.320312,11,3.305099
-82.03125,6,3.3091
-228.515625,45,3.334105
-139.84375,17,3.343107
-84.375,9,3.349109
-262.5,39,3.370114
-98.828125,23,3.383117
