#{"t_start": 1657052229.2601953, "env_id": "env.spec.id"}
r,l,t
-57,7,0.013002
-69,19,0.027005
-23,73,0.079017
-54,4,0.083018
-84,34,0.109026
-68,18,0.12303
-52,2,0.12403
-52,2,0.127031
-96,46,0.160038
-64,14,0.17104
-53,3,0.17304
-93,43,0.205047
-59,9,0.21305
-95,45,0.245057
-52,2,0.247057
-52,2,0.250058
-67,17,0.262061
-56,6,0.268062
-119,69,0.318073
-91,41,0.34608
-114,64,0.39209
-56,6,0.396091
-69,19,0.410094
-107,57,0.452103
-62,12,0.462106
-54,4,0.465106
-68,18,0.47911
-59,9,0.486112
-57,7,0.492112
-62,12,0.501114
-87,37,0.52712
-63,13,0.537122
-75,25,0.555126
-52,2,0.558127
-53,3,0.560127
-63,13,0.570129
-52,2,0.57213
-60,10,0.581132
-100,100,0.651148
-61,11,0.659149
-63,13,0.669152
-96,46,0.701159
-67,17,0.713161
-78,28,0.734167
-76,26,0.754172
-71,21,0.769174
-63,13,0.778176
-57,7,0.784178
-93,43,0.815184
-77,27,0.834189
-132,82,0.893202
-86,36,0.919208
-107,57,0.960217
-77,27,0.97945
-62,12,0.988452
-65,15,0.999454
-75,25,1.017459
-55,5,1.02146
-53,3,1.024461
-52,2,1.026461
-61,11,1.035463
-56,6,1.040464
-93,43,1.072471
-73,23,1.088475
-65,15,1.099477
-60,10,1.107479
-60,10,1.116481
-80,30,1.137486
-78,28,1.159491
-57,7,1.165502
-69,19,1.179497
-63,13,1.189622
-96,46,1.222629
-74,24,1.240633
-59,9,1.247634
-71,21,1.264639
-56,6,1.270641
-61,11,1.278642
-79,29,1.298646
-55,5,1.303647
-81,31,1.326653
-52,2,1.329653
-59,9,1.336655
-56,6,1.341656
-100,50,1.378664
-84,34,1.40367
-67,17,1.416673
-60,10,1.423674
-88,38,1.452681
-61,11,1.461682
-60,10,1.469684
-76,26,1.488689
-93,43,1.518695
-78,28,1.5387
-57,7,1.544702
-56,6,1.549702
-52,2,1.552703
-59,9,1.559705
-81,31,1.58271
33,17,1.595713
-52,2,1.597713
-60,10,1.606716
-60,10,1.614717
-66,16,1.625719
-57,7,1.632721
-62,12,1.641723
-85,35,1.667728
-58,8,1.67373
-60,10,1.681732
-67,17,1.693735
-59,9,1.700736
-67,17,1.713472
-87,37,1.739983
-68,18,1.753987
-71,21,1.76899
-72,22,1.785994
-60,10,1.792995
-57,7,1.797996
-55,5,1.802997
-52,2,1.804998
-75,25,1.823002
-54,4,1.827003
-66,16,1.839005
-104,54,1.877014
-121,71,1.927708
-73,23,1.944711
-55,5,1.948712
-99,49,1.98372
-62,12,1.994723
-85,35,2.019728
-62,12,2.02873
-82,32,2.051736
-101,51,2.088744
-53,3,2.091745
-82,32,2.11475
-79,29,2.135754
-53,3,2.139755
-76,26,2.158759
-90,40,2.187766
-67,17,2.199769
-55,5,2.20477
-90,40,2.232776
-72,22,2.24878
-62,12,2.258781
-62,12,2.267784
-63,13,2.277786
-64,14,2.288789
-63,13,2.298791
-60,10,2.305792
-96,46,2.3388
-63,13,2.347801
-63,13,2.357804
-82,32,2.380809
-73,23,2.398813
-54,4,2.401814
-118,68,2.449824
-57,7,2.455826
-69,19,2.47083
-60,10,2.477831
-128,78,2.533843
-54,4,2.537485
-55,5,2.540992
-63,13,2.550994
-60,10,2.558996
-118,68,2.608007
-60,10,2.615008
-76,26,2.635013
-66,16,2.646016
-62,12,2.656018
-70,20,2.670021
-117,67,2.718032
-58,8,2.724033
-21,71,2.776045
-112,62,2.821055
-128,78,2.876067
-67,17,2.88807
-60,10,2.896072
-65,15,2.907074
-52,2,2.910074
-57,7,2.915075
-115,65,2.962086
-52,2,2.964086
-52,2,2.966088
-64,14,2.976089
-75,25,2.995093
-58,8,3.001095
-57,7,3.006096
-79,29,3.027101
-62,12,3.036104
-54,4,3.040103
-74,24,3.058108
-61,11,3.06611
-60,10,3.074111
-65,15,3.085114
-61,11,3.093116
-100,50,3.128124
-83,33,3.153129
-67,17,3.166133
-71,21,3.182136
-54,4,3.187137
-57,7,3.192138
-58,8,3.200139
-72,22,3.216144
-66,16,3.228146
-68,18,3.242148
-59,9,3.24915
-54,4,3.253152
10,40,3.282158
-65,15,3.29216
-76,26,3.311164
-84,34,3.33517
-64,14,3.346172
-77,27,3.365176
-53,3,3.368178
-58,8,3.37618
-60,10,3.384181
-53,3,3.388182
-76,26,3.407186
-58,8,3.414187
-81,31,3.436193
-65,15,3.448195
-62,12,3.458197
-66,16,3.4702
-77,27,3.489204
-66,16,3.500207
-60,10,3.509209
-69,19,3.523212
-68,18,3.537215
-69,19,3.551218
-69,19,3.565221
-84,34,3.590226
-52,2,3.593227
-73,23,3.609231
-79,29,3.631236
-54,4,3.634237
-59,9,3.641238
-58,8,3.647239
-56,6,3.653241
-66,16,3.666244
-65,15,3.678246
-53,3,3.681247
-54,4,3.684248
-68,18,3.697251
-56,6,3.703253
-56,6,3.708254
-65,15,3.719256
-63,13,3.729258
-54,4,3.733259
-69,19,3.748262
-61,11,3.757264
-52,2,3.759264
-54,4,3.762266
-60,10,3.770267
-65,15,3.781269
2,48,3.816278
20,30,3.838282
-62,12,3.847284
-82,32,3.87129
-65,15,3.883293
-58,8,3.889294
-60,10,3.897295
-66,16,3.909298
-61,11,3.917442
-59,9,3.924443
-87,37,3.95145
-65,15,3.962452
-72,22,3.978457
-61,11,3.987458
-68,18,4.001461
-60,10,4.008462
-55,5,4.013464
-52,2,4.015464
-54,4,4.019465
-84,34,4.04347
-67,17,4.055473
-68,18,4.069476
-78,28,4.090481
-70,20,4.105484
-81,31,4.127489
-58,8,4.134491
-53,3,4.137491
-67,17,4.149494
-55,5,4.154496
-68,18,4.167499
-87,37,4.195517
-58,8,4.202518
-62,12,4.211521
-65,15,4.222522
-63,13,4.232525
-53,3,4.235539
-63,13,4.245533
-59,9,4.252533
-87,37,4.279539
-75,25,4.297543
-52,2,4.299544
-69,19,4.315547
-78,28,4.335552
-97,47,4.368559
-85,35,4.393565
-59,9,4.400566
-54,4,4.405566
-57,7,4.411569
-65,15,4.424572
-52,2,4.426572
-84,34,4.451577
-55,5,4.457579
-97,47,4.490586
-62,12,4.499588
-55,5,4.504589
-52,2,4.50659
-89,39,4.533596
-57,7,4.538597
-79,29,4.560602
-90,40,4.590608
-86,36,4.616614
-63,13,4.626617
-94,44,4.657623
-68,18,4.671626
-63,13,4.680629
-53,3,4.683629
-52,2,4.68563
-55,5,4.689631
-60,10,4.697633
-92,42,4.726639
-91,41,4.756646
-59,9,4.763647
-72,22,4.780651
-79,29,4.801656
-73,23,4.81866
-57,7,4.823661
-61,11,4.832663
-62,12,4.841665
-54,4,4.844666
-57,7,4.850667
-61,11,4.858669
-62,12,4.868671
-56,6,4.873672
30,20,4.887675
-71,21,4.902678
-64,14,4.913681
-61,11,4.922683
-122,72,4.974695
-53,3,4.977695
-73,23,4.994699
-97,47,5.028707
-54,4,5.032707
-56,6,5.038709
-53,3,5.042709
-53,3,5.04571
-70,20,5.060714
-62,12,5.069716
-57,7,5.074717
-65,15,5.085719
-53,3,5.08872
-61,11,5.097722
-68,18,5.109725
-62,12,5.118727
-75,25,5.13673
-76,26,5.156735
-56,6,5.162736
-57,7,5.168738
-52,2,5.170739
-65,15,5.181741
-63,13,5.191743
-74,24,5.209747
-86,36,5.235753
-74,24,5.252757
-99,49,5.287764
-58,8,5.295766
-92,42,5.325773
-72,22,5.341776
-65,15,5.35378
-66,16,5.364782
-57,7,5.370783
-113,63,5.415793
-54,4,5.420795
-70,20,5.435798
-59,9,5.443799
-109,59,5.484809
-70,20,5.501812
-63,13,5.511814
-60,10,5.519816
-74,24,5.536821
-55,5,5.540821
-53,3,5.543822
-102,52,5.58183
-66,16,5.593833
-73,23,5.610837
-128,78,5.665849
-61,11,5.673851
-55,5,5.678852
-53,3,5.680852
-95,45,5.71286
-68,18,5.725863
-61,11,5.734864
-68,18,5.747867
-9,59,5.789876
-74,24,5.807881
-55,5,5.811882
-60,10,5.820884
