#{"t_start": 1656776750.6944692, "env_id": "env.spec.id"}
r,l,t
-52,2,0.008002
-57,7,0.013003
-64,14,0.022005
-60,10,0.031008
-58,8,0.037009
-69,19,0.049011
-59,9,0.055012
-64,14,0.064015
-63,13,0.072016
-75,25,0.08902
-89,39,0.113026
-73,23,0.128029
-55,5,0.13203
-68,18,0.145033
-56,6,0.149034
-55,5,0.153035
-59,9,0.159036
-73,23,0.174039
-59,9,0.180041
-80,30,0.199045
-63,13,0.208047
-62,12,0.216048
-101,51,0.247056
-63,13,0.255058
-63,13,0.26306
-55,5,0.26706
-52,2,0.269061
-63,13,0.277062
-53,3,0.281064
-56,6,0.285065
-125,75,0.331074
-87,37,0.354079
-52,2,0.35608
-56,6,0.360081
-58,8,0.366082
-75,25,0.381086
-61,11,0.388087
-75,25,0.405091
-69,19,0.416094
-62,12,0.424095
-81,31,0.4441
-57,7,0.450101
-66,16,0.460103
-61,11,0.467105
-55,5,0.471106
-64,14,0.481108
-80,30,0.501113
-60,10,0.507114
-71,21,0.520117
-61,11,0.527118
11,39,0.552124
-60,10,0.558125
-53,3,0.561126
-110,60,0.598255
-68,18,0.609258
-52,2,0.611258
35,15,0.621259
-54,4,0.62426
-57,7,0.629261
-53,3,0.631262
-73,23,0.645266
-73,23,0.659268
-78,28,0.677272
-55,5,0.681273
-67,17,0.692276
-98,48,0.721282
-90,40,0.746288
-57,7,0.752289
-54,4,0.75529
17,33,0.775295
-121,71,0.821305
-90,40,0.84631
-69,19,0.857313
-54,4,0.860313
-79,29,0.878318
-61,11,0.885319
-63,13,0.894321
-54,4,0.897322
-53,3,0.899322
-103,53,0.931329
-75,25,0.949333
-73,23,0.965337
-91,41,0.991343
-74,24,1.007346
-53,3,1.010347
-60,10,1.016348
-63,13,1.025351
-56,6,1.029351
-75,25,1.046355
-52,2,1.047355
-80,30,1.06636
-74,24,1.082363
-54,4,1.085364
-52,2,1.087364
-52,2,1.088365
35,15,1.098367
-54,4,1.102368
-87,37,1.125373
-82,32,1.146378
-57,7,1.151379
-94,44,1.18089
-59,9,1.186891
-69,19,1.199894
-70,20,1.212898
-66,16,1.223418
-61,11,1.23142
-67,17,1.242423
-81,31,1.262427
-64,14,1.271429
-60,10,1.27843
-71,21,1.292434
-52,2,1.293434
-56,6,1.298435
-54,4,1.301436
-57,7,1.306437
-73,23,1.323441
-83,33,1.345446
-70,20,1.358449
-90,40,1.384454
-58,8,1.390456
-121,71,1.436466
-64,14,1.446469
-58,8,1.45147
-74,24,1.467473
-65,15,1.480476
-52,2,1.484477
-56,6,1.48948
-53,3,1.492478
-60,10,1.49948
-59,9,1.506482
-77,27,1.523486
-57,7,1.528487
-126,76,1.576497
-53,3,1.579498
-66,16,1.5905
-57,7,1.595501
-61,11,1.605504
-54,4,1.608505
-73,23,1.624508
-80,30,1.644512
-53,3,1.647513
-87,37,1.672518
-60,10,1.67852
-63,13,1.687522
-73,23,1.702526
-80,30,1.740534
-61,11,1.748536
-57,7,1.753537
-75,25,1.769541
-54,4,1.772541
-84,34,1.794546
-80,30,1.813551
-56,6,1.817552
-95,45,1.846559
-60,10,1.853559
-52,2,1.85556
-64,14,1.865563
-61,11,1.872564
-72,22,1.888571
-57,7,1.892572
-54,4,1.897573
-69,19,1.911577
-78,28,1.928581
-75,25,1.945584
-82,32,1.965588
-52,2,1.967589
-70,20,1.982593
-61,11,1.989594
-59,9,1.997596
-65,15,2.008598
-82,32,2.028603
-67,17,2.041606
-71,21,2.054609
-59,9,2.06061
-58,8,2.066612
-100,100,2.129626
-55,5,2.133626
-74,24,2.15063
-73,23,2.164634
-62,12,2.174636
-72,22,2.188639
-66,16,2.199641
-83,33,2.219646
-52,2,2.221646
-86,36,2.244652
-100,50,2.277658
-55,5,2.28166
-67,17,2.292663
-52,2,2.294662
-68,18,2.306666
-82,32,2.32667
-60,10,2.332671
-64,14,2.342673
-59,9,2.348675
-57,7,2.353676
-53,3,2.355676
-57,7,2.360677
-58,8,2.366679
-63,13,2.37568
-85,35,2.397686
-66,16,2.409688
-116,66,2.451698
-52,2,2.453698
-58,8,2.4607
-73,23,2.475703
-70,20,2.488706
-52,2,2.490707
-56,6,2.495707
-58,8,2.501709
-59,9,2.50771
-77,27,2.525714
-75,25,2.542718
-62,12,2.55072
-63,13,2.559722
-54,4,2.561723
-57,7,2.566724
-61,11,2.575726
-63,13,2.585728
-62,12,2.593729
-58,8,2.59973
-58,8,2.605732
-100,100,2.668747
-53,3,2.671747
-56,6,2.675748
-69,19,2.687751
-60,10,2.694752
-145,95,2.753771
-67,17,2.764775
-65,15,2.773776
-64,14,2.783778
-100,50,2.815785
-93,43,2.843791
-60,10,2.851793
-52,2,2.853793
-84,34,2.873934
-61,11,2.880935
-83,33,2.903941
-81,31,2.922945
-100,100,2.983958
-57,7,2.987959
-99,49,3.018968
-63,13,3.027971
-53,3,3.031971
-64,14,3.040975
-61,11,3.047977
-101,51,3.079984
-55,5,3.083985
-53,3,3.087986
-53,3,3.089986
-54,4,3.093987
-110,60,3.131995
-53,3,3.133996
-68,18,3.145999
-105,55,3.180006
-117,67,3.223016
-54,4,3.227017
-66,16,3.23702
-55,5,3.243021
-62,12,3.251023
34,16,3.262025
-108,58,3.298033
-60,10,3.305035
-73,23,3.320038
-53,3,3.322038
-71,21,4.063408
-56,6,4.067409
-57,7,4.07241
-70,20,4.084413
-53,3,4.087414
-64,14,4.097416
-85,35,4.11842
-52,2,4.120421
-77,27,4.136425
-61,11,4.144426
-67,17,4.157429
-56,6,4.16143
-95,45,4.189436
-54,4,4.192437
-60,10,4.199439
-52,2,4.201439
-68,18,4.213442
-62,12,4.221443
-53,3,4.223444
-52,2,4.225444
-57,7,4.230445
-60,10,4.237447
-52,2,4.239447
-58,8,4.245449
-74,24,4.260452
-59,9,4.266453
-52,2,4.268454
35,15,4.277456
-60,10,4.284458
-56,6,4.289459
-53,3,4.291459
-76,26,4.307462
-104,54,4.34147
-57,7,4.346472
-71,21,4.359474
-60,10,4.366478
-130,80,4.415487
-81,31,4.434491
-63,13,4.443493
-61,11,4.450494
-143,93,4.50951
-74,24,4.525514
-64,14,4.535516
-57,7,4.540517
-70,20,4.55252
-53,3,4.555521
-52,2,4.557521
-56,6,4.561522
-67,17,4.573525
-62,12,4.581526
-66,16,4.591529
-64,14,4.600531
-60,10,4.607532
-55,5,4.610533
-58,8,4.616534
-88,38,4.639539
-66,16,4.649542
-55,5,4.653542
-69,19,4.665546
-103,53,4.698552
-96,46,4.726559
-54,4,4.729559
-69,19,4.741562
-58,8,4.747564
-52,2,4.749564
-54,4,4.753565
-62,12,4.761567
-74,24,4.777573
-57,7,4.782574
-76,26,4.798577
-65,15,4.808579
-64,14,4.817582
-55,5,4.820582
-56,6,4.825584
-62,12,4.832585
-87,37,4.857591
-66,16,4.867593
-70,20,4.880595
-64,14,4.888598
-54,4,4.892598
-81,31,4.912603
-54,4,4.916604
-61,11,4.923605
-61,11,4.931607
-61,11,4.938609
-65,15,4.94924
-58,8,4.954745
-52,2,4.956746
-114,64,4.997756
-60,10,5.004757
-52,2,5.006757
-52,2,5.007758
-63,13,5.016759
7,43,5.044766
-55,5,5.047766
-77,27,5.06477
-68,18,5.076773
-88,38,5.100778
-77,27,5.118782
-64,14,5.127784
-75,25,5.142787
-65,15,5.15379
-80,30,5.172795
-85,35,5.194799
-64,14,5.205802
-95,45,5.232807
-53,3,5.235809
-62,12,5.24381
-65,15,5.253813
-111,61,5.290938
-65,15,5.29994
-76,26,5.317116
-90,40,5.341628
-73,23,5.356632
-67,17,5.367634
-60,10,5.373635
-70,20,5.386638
-78,28,5.404642
-73,23,5.418645
-52,2,5.419645
-82,32,5.439649
-54,4,5.44265
-54,4,5.445652
-58,8,5.451652
-52,2,5.453653
-53,3,5.457654
-54,4,5.460654
-88,38,5.48466
-60,10,5.491661
-74,24,5.507665
-57,7,5.512666
-63,13,5.521668
-72,22,5.535671
-68,18,5.547674
-73,23,5.561677
-64,14,5.571679
-53,3,5.573679
-60,10,5.580681
-62,12,5.587683
14,36,5.610688
-56,6,5.614689
-96,46,5.644696
-78,28,5.6617
-81,31,5.681704
36,14,5.690705
-62,12,5.698708
-100,100,5.761724
-94,44,5.788729
-61,11,5.796733
-52,2,5.797732
-81,31,5.817737
-61,11,5.824738
-84,34,5.846743
-55,5,5.850744
-52,2,5.851744
-69,19,5.863747
-67,17,5.87575
-56,6,5.879751
-60,10,5.886752
-81,31,5.905756
-52,2,5.907757
-58,8,5.914758
-65,15,5.924761
-59,9,5.930762
-53,3,5.932763
-60,10,5.939764
-53,3,5.941765
-56,6,5.946766
-61,11,5.954767
-90,40,5.979773
-55,5,5.983774
-64,14,5.992776
-63,13,6.001778
-56,6,6.005779
-81,31,6.025784
-60,10,6.032785
-55,5,6.036787
-52,2,6.038786
-68,18,6.051789
-70,20,6.063792
-55,5,6.067793
-56,6,6.07249
-55,5,6.075795
-54,4,6.078796
-96,46,6.109802
-71,21,6.122805
-67,17,6.133807
-70,20,6.146814
-66,16,6.157813
39,11,6.164815
-56,6,6.170816
-55,5,6.173816
-63,13,6.183819
-60,10,6.189821
-61,11,6.197822
-69,19,6.210825
-63,13,6.219827
-71,21,6.23383
-92,42,6.259836
-54,4,6.262836
-60,10,6.269838
-60,10,6.27684
-96,46,6.304846
-54,4,6.307846
-80,30,6.327851
