#{"t_start": 1655758357.3042603, "env_id": "env.spec.id"}
r,l,t
-76,26,0.058013
-90,40,0.144033
-65,15,0.179041
-71,21,0.22405
-82,32,0.289065
-54,4,0.298067
-52,2,0.303068
-58,8,0.320071
-95,45,0.413092
-84,34,0.479253
-64,14,0.50926
-52,2,0.514261
-52,2,0.519262
-53,3,0.525264
-52,2,0.530264
23,27,0.586277
-85,35,0.655293
-65,15,0.685299
-52,2,0.6903
-71,21,0.73331
-55,5,0.744313
-79,29,0.801325
-60,10,0.82133
-56,6,0.833332
-114,64,0.95936
-69,19,0.996369
-68,18,1.033377
-54,4,1.043379
-72,22,1.089391
-85,35,1.161407
-57,7,1.175411
-56,6,1.188414
-61,11,1.210536
-82,32,1.275551
-58,8,1.291555
-60,10,1.311559
-63,13,1.337564
-52,2,1.341566
-81,31,1.40558
-86,36,1.480596
-77,27,1.533608
-60,10,1.553613
-63,13,1.579619
-99,49,1.67764
-55,5,1.688643
-62,12,1.712649
-71,21,1.756658
-58,8,1.773662
-71,21,1.817672
-65,15,1.849679
-110,60,1.970706
-64,14,1.999025
-72,22,2.045036
-54,4,2.054037
-56,6,2.06704
-61,11,2.091046
-53,3,2.098047
-74,24,2.148059
-103,53,2.252082
-56,6,2.264085
-54,4,2.273087
-87,37,2.348103
-52,2,2.352104
-57,7,2.367108
-59,9,2.385112
-60,10,2.406116
-52,2,2.410117
-91,41,2.494136
-72,22,2.539146
-66,16,2.573154
-55,5,2.584289
-60,10,2.605294
-86,36,2.681311
-58,8,2.698314
-73,23,2.744325
-85,35,2.815341
-59,9,2.834345
-62,12,2.859351
30,20,2.90136
29,21,2.94437
-62,12,2.969375
-69,19,3.008384
-71,21,3.051393
-52,2,3.055395
-53,3,3.062396
-54,4,3.070398
-57,7,3.085402
-83,33,3.154417
-76,26,3.210429
-64,14,3.239435
-60,10,3.25944
-55,5,3.270442
-67,17,3.30445
-56,6,3.317453
-53,3,3.324455
-78,28,3.380467
-97,47,3.477489
-73,23,3.524499
-61,11,3.547504
-77,27,3.602517
-78,28,3.65953
-60,10,3.679534
-100,50,3.785558
-55,5,3.79656
-57,7,3.811563
-57,7,3.825567
-70,20,3.866576
-64,14,3.895583
-69,19,3.934594
-57,7,3.949597
-74,24,3.997608
-71,21,4.040617
-53,3,4.047619
-70,20,4.088628
-65,15,4.118635
-81,31,4.182649
-67,17,4.218657
-66,16,5.032985
-63,13,5.059991
31,19,5.099
-55,5,5.109002
-78,28,5.166015
-100,100,5.369065
-99,49,5.468087
-87,37,5.544104
-90,40,5.625122
-78,28,5.682135
-57,7,5.696138
-56,6,5.708141
-75,25,5.758152
-61,11,5.780157
-88,38,5.857174
-56,6,5.870177
-53,3,5.877179
-54,4,5.886181
-56,6,5.899184
-131,81,6.06322
-76,26,6.117232
-107,57,6.232258
-94,44,6.320277
-79,29,6.37829
-100,50,6.479314
-55,5,6.490316
-52,2,6.495317
29,21,6.539327
-56,6,6.553329
-105,55,6.662474
-101,51,6.765497
-67,17,6.799505
-105,55,6.91053
-66,16,6.943537
-100,100,7.146583
-69,19,7.184592
-53,3,7.191592
-133,83,7.35763
-60,10,7.377634
-72,22,7.422645
-70,20,7.462653
-76,26,7.515665
-73,23,7.564677
-126,76,7.727713
-77,27,7.785726
-62,12,7.812732
-73,23,7.862743
-100,100,8.075802
-98,48,8.182817
-67,17,8.219826
-136,86,8.40487
-140,90,8.597914
-52,2,8.601914
-73,23,8.654926
-90,40,8.743946
11,39,8.827965
-53,3,8.834967
-65,15,8.867974
-56,6,8.880976
-58,8,8.89898
-71,21,8.943991
-59,9,8.963995
-65,15,8.996002
-62,12,9.022008
-80,30,9.086022
-77,27,9.144035
-81,31,9.215051
-100,50,10.130256
-62,12,10.155262
-74,24,10.204273
-52,2,10.209273
-78,28,10.266286
-52,2,10.271288
-52,2,10.276289
-92,42,10.365309
-82,32,10.431323
-82,32,10.496338
-60,10,10.517343
-123,73,10.667376
-35,85,10.841533
-83,33,10.913549
-56,6,10.927552
-59,9,10.946556
-121,71,11.090589
-65,15,11.121595
-105,55,11.23262
-64,14,11.261627
-66,16,11.294634
-146,96,11.495679
-93,43,11.583699
-90,40,11.667718
-79,29,11.727731
-62,12,11.752737
-142,92,11.94478
-57,7,11.960783
-57,7,11.974787
-60,10,11.997792
-81,31,12.062806
5,45,12.154826
-126,76,12.311975
-92,42,12.402995
-68,18,12.441004
-61,11,12.46401
-69,19,12.506019
-58,8,12.524022
-79,29,12.586282
-63,13,12.615288
-110,60,12.744317
-73,23,12.793328
-52,2,12.79833
-88,38,12.879348
-65,15,12.914355
-76,26,12.970368
-59,9,12.991372
-99,49,13.096396
-82,32,13.163411
-85,35,13.235427
-89,39,13.316446
-92,42,13.402465
-74,24,13.452476
-57,7,13.467479
-95,45,13.560018
-114,64,13.697049
-96,46,13.79107
-73,23,13.838081
-105,55,13.950105
-77,27,14.005118
-112,62,14.130146
-57,7,14.14715
-101,51,14.252173
-57,7,14.267177
-99,49,15.145503
-53,3,15.151504
-64,14,15.18051
-118,68,15.320541
-77,27,15.374553
-73,23,15.420563
-117,67,15.554594
-54,4,15.562595
-63,13,15.589602
-7,57,15.703627
-70,20,15.745636
-75,25,15.797648
-80,30,15.860662
-144,94,16.050704
11,39,16.127722
-100,100,16.328288
-64,14,16.358295
-61,11,16.381299
-61,11,16.403304
-136,86,16.575343
-59,9,16.593347
-99,49,16.692369
-147,97,16.886413
-92,42,16.974432
-100,100,17.175477
-100,100,17.374521
-122,72,17.524555
-71,21,17.569565
-100,100,17.775611
-78,28,17.835625
-100,100,18.046675
30,20,18.089685
1,49,18.191708
-52,2,18.196709
-55,5,18.206712
13,37,18.286729
-72,22,18.33274
-106,56,18.448766
-77,27,18.502778
-73,23,18.549919
-74,24,18.59793
-134,84,18.766968
-74,24,18.814978
-128,78,18.981031
-67,17,19.016039
-83,33,19.086055
-99,49,19.188077
20,30,19.252091
-79,29,19.312106
-104,54,20.216309
-97,47,20.315856
32,18,20.353864
-73,23,20.401875
25,25,20.452887
-100,100,20.658933
-100,100,20.860978
29,21,20.905988
-100,100,21.114034
-99,49,21.215057
-121,71,21.36409
27,23,21.413102
-81,31,21.479116
-12,62,21.605145
-127,77,21.76418
-133,83,21.936219
-55,5,21.948221
-63,13,21.975228
-64,14,22.004234
-118,68,22.141264
-111,61,22.264292
-79,29,22.322305
-69,19,22.359313
-69,19,22.398322
-73,23,22.446332
-83,33,22.516348
-57,7,22.532352
-4,54,22.641376
32,18,22.678385
-73,23,22.725395
-100,50,22.825418
-82,32,22.890432
-63,13,22.916438
-94,44,23.005458
-96,46,23.101602
18,32,23.167617
-78,28,23.22463
-56,6,23.236632
-68,18,23.27364
-58,8,23.289644
-77,27,23.343656
-116,66,23.476689
-87,37,23.550706
19,31,23.61572
-92,42,23.702739
-106,56,23.815766
-57,7,23.829768
16,34,23.898783
-68,18,23.936792
-70,20,23.976801
-55,5,23.987803
-90,40,24.068821
-63,13,24.095827
34,16,24.128835
-84,34,24.200851
-92,42,24.28687
21,29,25.125058
21,29,25.184071
-71,21,25.228081
27,23,25.277092
-60,10,25.298097
15,35,25.370112
-68,18,25.407121
-109,59,25.524147
28,22,25.568157
32,18,25.604165
-80,30,25.664178
-72,22,25.708188
-10,60,25.830215
-60,10,25.85222
-32,82,26.018257
20,30,26.078271
-52,2,26.083272
-73,23,26.129282
-65,15,26.160289
-58,8,26.176293
-84,34,26.245308
-54,4,26.253311
31,19,26.292319
20,30,26.353333
25,25,26.406344
19,31,26.469358
-59,9,26.487362
-75,25,26.538374
-12,62,26.662402
29,21,26.705411
-63,13,26.732417
-67,17,26.766425
2,48,26.861447
-85,35,26.934462
21,29,26.994476
-69,19,27.032485
33,17,27.066492
-54,4,27.075494
7,43,27.161514
-62,12,27.186519
23,27,27.240531
34,16,27.273539
-75,25,27.32355
-14,64,27.452578
-85,35,27.526595
-13,63,27.651623
-60,10,27.672627
-95,45,27.762648
-90,40,27.843666
-69,19,27.882674
-67,17,27.917683
23,27,27.972695
-100,50,28.077718
-63,13,28.103724
15,35,28.17574
9,41,28.258759
-70,20,28.299768
-55,5,28.30977
-102,52,28.415794
-52,2,28.420795
-105,55,28.530933
-106,56,28.64896
-79,29,28.707973
13,37,28.78399
-61,11,28.806995
29,21,28.849004
-58,8,28.866008
-56,6,28.879011
28,22,28.924022
-79,29,28.983034
5,45,29.075055
-60,10,29.09706
26,24,29.148071
22,28,29.205084
-70,20,29.246094
-82,32,30.107289
30,20,30.148298
28,22,30.193308
-78,28,30.252841
-79,29,30.313854
-23,73,30.461888
-65,15,30.491894
33,17,30.527903
27,23,30.574913
-70,20,30.615922
25,25,30.668934
-72,22,30.714944
-77,27,30.771957
14,36,30.844974
-100,100,31.05402
25,25,31.105032
32,18,31.143041
38,12,31.168046
17,33,31.237061
-63,13,31.265068
24,26,31.32108
-87,37,31.398097
-80,30,31.461111
-68,18,31.49912
33,17,31.535128
16,34,31.607144
-71,21,31.650154
-82,32,31.715169
22,28,31.772181
29,21,31.815191
-2,52,31.920214
-61,11,31.94322
-52,2,31.94822
-73,23,31.994231
13,37,32.071248
34,16,32.106256
-60,10,32.12726
-55,5,32.138263
-110,60,32.264815
24,26,32.318827
-11,61,32.446855
-63,13,32.473861
-55,5,32.484864
-69,19,32.524873
11,39,32.607411
-75,25,32.659423
-60,10,32.681431
-69,19,32.72344
35,15,32.755447
-52,2,32.760448
27,23,32.806459
-87,37,32.883476
-56,6,32.895479
39,11,32.918483
35,15,32.950491
38,12,32.974496
-94,44,33.063516
-52,2,33.068517
21,29,33.130531
-58,8,33.147535
-73,23,33.195546
21,29,33.253559
-75,25,33.30257
-52,2,33.307571
-104,54,33.415595
29,21,33.458604
-67,17,33.492615
32,18,33.528623
-56,6,33.540626
-64,14,33.568632
-13,63,33.696661
20,30,33.759675
-97,47,33.855696
-61,11,33.878701
-62,12,33.904707
21,29,33.965851
36,14,33.995857
-73,23,34.044868
21,29,34.105881
-75,25,34.157893
32,18,34.195902
-85,35,34.266918
31,19,34.307927
-62,12,34.333933
-99,49,35.229133
20,30,35.290146
20,30,35.35216
-4,54,35.462185
24,26,35.515197
-60,10,35.536201
-61,11,35.559206
36,14,35.588865
21,29,35.649383
16,34,35.719398
15,35,35.793415
-55,5,35.804418
28,22,35.849427
27,23,35.897439
-68,18,35.935447
1,49,36.034469
31,19,36.072478
18,32,36.139493
24,26,36.192505
-53,3,36.199506
-59,9,36.21851
-53,3,36.226512
30,20,36.267521
29,21,36.312531
31,19,36.35054
33,17,36.384548
7,43,36.473567
33,17,36.509575
5,45,36.602596
19,31,36.667611
18,32,36.734626
36,14,36.764632
-63,13,36.791638
-60,10,36.812643
22,28,36.868656
24,26,36.921668
39,11,36.946673
26,24,36.995684
34,16,37.028691
34,16,37.061699
29,21,37.104709
26,24,37.154719
32,18,37.191728
-68,18,37.230736
24,26,37.285749
19,31,37.348763
14,36,37.422781
25,25,37.473793
-66,16,37.5078
-64,14,37.536811
2,48,37.634832
36,14,37.66384
-57,7,37.678843
27,23,37.726853
15,35,37.797869
27,23,37.843879
-64,14,37.871886
31,19,37.909894
-63,13,37.935901
-58,8,37.952904
31,19,37.990912
16,34,38.057928
-64,14,38.088934
-62,12,38.11394
32,18,38.150948
35,15,38.181955
30,20,38.221964
-53,3,38.228966
-93,43,38.315985
38,12,38.340991
-68,18,38.377999
24,26,38.42901
-19,69,38.57016
-55,5,38.581163
27,23,38.629174
-54,4,38.637175
-56,6,38.650178
27,23,38.696189
-73,23,38.742199
-54,4,38.752201
-2,52,38.858225
25,25,38.908237
23,27,38.962248
33,17,38.997256
30,20,39.036265
35,15,39.066272
34,16,39.099279
26,24,39.14729
-70,20,39.186298
37,13,39.213305
23,27,39.266316
