#{"t_start": 1656965943.3163266, "env_id": "env.spec.id"}
r,l,t
-54,4,0.005002
-74,24,0.014003
-63,13,0.019004
-55,5,0.021005
-83,33,0.034007
-64,14,0.039009
-53,3,0.041009
-65,15,0.04601
-68,18,0.054012
-61,11,0.058013
-52,2,0.059014
-62,12,0.064014
-63,13,0.069016
-58,8,0.072016
-60,10,0.076017
-52,2,0.077018
-52,2,0.079018
-64,14,0.084019
-14,64,0.108024
-64,14,0.113026
-83,33,0.126029
-69,19,0.13303
-67,17,0.139032
-64,14,0.145033
-56,6,0.147034
-64,14,0.153035
-91,41,0.168038
-57,7,0.171038
-86,36,0.184041
-64,14,0.190043
-68,18,0.196044
-67,17,0.203046
-59,9,0.206047
-63,13,0.211048
20,30,0.22305
-58,8,0.226051
-59,9,0.229052
-53,3,0.231052
-67,17,0.237054
-61,11,0.242055
-56,6,0.244055
-79,29,0.256058
-77,27,0.26606
-64,14,0.271061
-93,43,0.287065
-68,18,0.294066
-60,10,0.298067
-78,28,0.308069
-59,9,0.312071
-57,7,0.314071
-92,42,0.330075
-60,10,0.334075
-69,19,0.341077
-57,7,0.344078
-82,32,0.356081
-61,11,0.360081
1,49,0.378202
-56,6,0.381203
-55,5,0.383203
-68,18,0.390204
-69,19,0.397207
-56,6,0.400207
-62,12,0.404207
-53,3,0.406208
-89,39,0.420211
-123,73,0.447218
-59,9,0.450218
-77,27,0.460221
-82,32,0.472223
-76,26,0.482225
-113,63,0.50523
-58,8,0.508231
-56,6,0.511232
-75,25,0.520234
-55,5,0.522234
-70,20,0.530236
-64,14,0.535237
-61,11,0.540239
-52,2,0.541239
-82,32,0.552241
-58,8,0.556242
-72,22,0.564244
-52,2,0.565244
-56,6,0.568244
-55,5,0.570245
-53,3,0.571245
-124,74,0.598251
-56,6,0.601252
-52,2,0.602252
-65,15,0.608253
-75,25,0.617256
-68,18,0.624257
-55,5,0.626258
-54,4,0.628258
-59,9,0.631259
-61,11,0.63626
-56,6,0.638261
-76,26,0.648263
-79,29,0.659265
-73,23,0.667268
-53,3,0.669267
-52,2,0.670268
-59,9,0.674268
-71,21,0.68227
-65,15,0.687272
-93,43,0.703275
-135,85,0.734282
-115,65,0.758287
-63,13,0.763289
-81,31,0.775291
-54,4,0.776292
-61,11,0.781293
-53,3,0.782293
-66,16,0.788295
-52,2,0.789294
-55,5,0.792295
-64,14,0.797297
-82,32,0.809299
-66,16,0.8153
-70,20,0.823303
-69,19,0.830304
-58,8,0.833304
-68,18,0.840306
-70,20,0.847308
-52,2,0.849308
-53,3,0.850308
-76,26,0.860311
-58,8,0.863311
-61,11,0.868312
-104,54,0.887317
-53,3,0.889317
-54,4,0.891318
-75,25,0.90032
-64,14,0.905321
-60,10,0.910322
-53,3,0.911322
-61,11,0.915323
-55,5,0.917324
-53,3,0.919324
-53,3,0.920324
-56,6,0.923325
-66,16,0.929327
-64,14,0.934327
-72,22,0.943329
-108,58,0.964334
-53,3,0.966335
-12,62,0.98834
-78,28,0.999342
-62,12,1.004343
-84,34,1.017354
-100,100,1.053359
-52,2,1.054359
-70,20,1.062361
-64,14,1.067363
-68,18,1.074364
-66,16,1.081366
-63,13,1.086366
-72,22,1.094368
-90,40,1.109371
-71,21,1.117373
-52,2,1.118373
-55,5,1.121374
-54,4,1.123375
-70,20,1.130376
-66,16,1.136378
-62,12,1.141379
-66,16,1.14738
-86,36,1.161383
-77,27,1.171385
-56,6,1.174386
-59,9,1.177387
-67,17,1.184388
-55,5,1.186389
-109,59,1.207394
-92,42,1.223398
-69,19,1.230399
-73,23,1.239403
-53,3,1.241401
-53,3,1.242402
-71,21,1.250403
