#{"t_start": 1656257464.8635979, "env_id": "env.spec.id"}
r,l,t
-100.390625,13,0.015003
-120.3125,16,0.023005
-230.273438,48,0.049011
-163.28125,20,0.060013
-111.71875,14,0.068015
-114.84375,15,0.076017
-235.351562,50,0.103023
-68.75,4,0.106024
-221.484375,51,0.13303
-152.539062,34,0.151034
-68.75,4,0.154034
-62.5,2,0.155035
-313.476562,75,0.196044
-144.140625,21,0.207046
-62.5,2,0.209047
-240.039062,35,0.228051
-116.40625,17,0.237053
-171.09375,39,0.258058
-146.875,17,0.270061
-87.5,7,0.274061
-77.34375,9,0.280063
-77.34375,9,0.285064
-215.039062,27,0.299067
-271.289062,51,0.327074
-65.625,3,0.329074
-140.234375,19,0.339076
-147.65625,15,0.348078
-106.25,7,0.352079
-97.65625,14,0.36008
-62.5,2,0.361081
-68.75,4,0.364082
-141.40625,22,0.376084
-206.445312,73,0.415093
-200.976562,33,0.433097
-93.164062,12,0.439098
-235.15625,46,0.464104
-189.257812,42,0.487109
-106.445312,14,0.495111
-153.90625,14,0.503113
-121.289062,15,0.511114
-125.78125,14,0.519116
-168.75,18,0.529119
-188.28125,28,0.544122
-78.515625,12,0.551124
-106.25,7,0.555125
-169.335938,21,0.567127
-93.75,9,0.572128
-95.3125,11,0.57813
-150.0,21,0.589132
-100.78125,9,0.595133
-108.59375,13,0.602135
-71.875,5,0.605136
-62.5,2,0.606136
-127.929688,16,0.615138
-137.5,26,0.629141
-122.65625,13,0.636143
-142.1875,20,0.647146
-286.132812,58,0.678152
-292.1875,59,0.710159
-276.757812,40,0.732164
-131.25,18,0.742167
-153.90625,26,0.75617
-282.617188,49,0.782176
-173.632812,43,0.805181
-73.632812,11,0.812182
-69.53125,5,0.815183
-122.851562,23,0.827186
-120.507812,20,0.838188
-137.695312,30,0.855192
-75.195312,10,0.860193
-163.28125,32,0.877197
-206.25,33,0.895201
-72.65625,6,0.899202
-75.0,3,0.901202
-112.5,9,0.906204
-62.5,2,0.907203
-91.601562,16,0.916206
-145.3125,18,0.926208
-81.25,5,0.929209
-116.015625,15,0.93721
-100.78125,9,0.942212
-78.90625,8,0.947213
-187.5,39,0.968217
-127.539062,17,0.977219
-75.0,3,0.98022
62.84375,31,0.996224
-92.1875,7,1.001225
-85.9375,8,1.005226
-166.601562,28,1.021229
-75.0,3,1.02323
-207.617188,46,1.047235
-85.15625,7,1.052236
-269.53125,63,1.085244
-90.039062,11,1.092245
-83.007812,11,1.098246
-83.007812,8,1.102247
-122.65625,16,1.11125
-268.945312,39,1.132254
-108.789062,14,1.140256
-155.859375,18,1.150258
-187.695312,34,1.169263
-127.34375,16,1.177264
-193.164062,35,1.196269
-88.671875,13,1.204271
-226.953125,58,1.235277
-121.875,18,1.24528
-62.5,2,1.24628
-113.28125,10,1.252282
-84.375,6,1.255282
-109.375,11,1.262283
-176.953125,21,1.274286
-118.75,11,1.280288
-117.96875,25,1.294291
-98.4375,9,1.299292
-195.3125,43,1.323297
-165.625,29,1.3383
-214.84375,23,1.351303
-106.25,7,1.355304
-65.625,3,1.357305
-100.78125,9,1.362306
-68.75,4,1.365306
-116.015625,24,1.378309
-135.351562,18,1.388312
-103.125,6,1.391313
-65.625,3,1.393313
-168.164062,42,1.416318
-69.335938,10,1.422319
-210.351562,39,1.443324
-217.96875,51,1.47133
-150.195312,28,1.486334
-134.960938,28,1.501337
-100.78125,9,1.507339
-158.984375,28,1.522341
-169.921875,54,1.551348
-78.125,4,1.553349
-236.328125,61,1.586356
-68.75,4,1.589357
-87.304688,15,1.597359
-114.0625,11,1.60336
-103.90625,10,1.609361
-141.601562,20,1.620364
-106.25,7,1.624365
-182.8125,18,1.634368
-78.90625,5,1.637367
-133.59375,15,1.64537
-160.15625,16,1.654372
-206.054688,47,1.679377
-118.75,8,1.684379
-203.125,32,1.701382
-62.5,2,1.703382
-118.75,8,1.708384
-351.367188,56,1.73839
-183.789062,23,1.750393
-108.789062,14,1.758394
-161.132812,30,1.775398
-189.0625,35,1.793403
-96.09375,15,1.802405
-115.476562,38,1.822409
-169.726562,50,1.849415
-106.445312,14,1.857417
-62.5,2,1.858417
-103.125,9,1.863418
-192.96875,31,1.880422
-94.726562,20,1.891425
-111.132812,11,1.897426
-111.328125,24,1.910429
-101.5625,10,1.916431
-132.03125,16,1.925432
-132.421875,30,1.941436
-83.203125,15,1.950438
-74.414062,15,1.95844
-62.5,2,1.95944
-85.15625,7,1.964442
-92.96875,11,1.970443
-75.0,3,1.972443
-114.84375,18,1.982445
-229.101562,48,2.008451
-62.5,2,2.009451
-94.140625,26,2.023454
-143.40625,52,2.051494
-137.5,11,2.058496
-300.195312,43,2.081501
-179.882812,27,2.095504
-90.625,5,2.098504
-149.804688,32,2.116509
-75.0,3,2.118509
-84.375,6,2.12151
-86.132812,9,2.126511
15.96875,25,2.140514
-189.0625,20,2.151516
-81.25,5,2.154517
-99.21875,10,2.160518
-128.125,26,2.174522
-87.5,4,2.177522
-68.75,4,2.179523
-185.15625,39,2.200527
-134.375,10,2.206529
-83.398438,16,2.215531
-208.007812,54,2.243537
-71.09375,7,2.248538
-150.78125,13,2.25554
-120.3125,22,2.267543
-103.125,6,2.271543
-166.40625,36,2.290547
-145.3125,27,2.305551
-82.03125,6,2.308552
-25.828125,29,2.324555
-125.78125,11,2.330557
-103.710938,15,2.339559
-227.734375,44,2.362564
-124.414062,31,2.379568
-193.75,29,2.395571
-126.757812,28,2.410574
-167.578125,33,2.428579
-120.3125,10,2.43458
-147.070312,24,2.447583
-83.007812,14,2.455585
-25.632812,40,2.47659
-81.25,5,2.47959
-102.539062,12,2.486592
-168.359375,40,2.508597
-125.0,10,2.513598
-151.171875,24,2.527601
-75.0,3,2.528601
-88.28125,20,2.540604
-143.164062,19,2.550606
-180.273438,32,2.56761
-186.914062,18,2.577612
-144.53125,14,2.585614
-86.523438,17,2.594616
-62.5,2,2.596617
-73.4375,7,2.600617
-81.25,5,2.603618
32.375,28,2.618621
-68.75,4,2.621622
-126.5625,15,2.629623
-78.125,4,2.632625
-158.007812,20,2.643627
-172.65625,17,2.652629
-104.6875,11,2.65863
-97.65625,8,2.663631
-119.335938,23,2.676635
-69.53125,5,2.678635
-94.726562,14,2.686637
-62.5,2,2.688637
-216.992188,46,2.713643
-194.53125,30,2.729646
-75.0,3,2.731647
-125.78125,11,2.737648
-85.9375,8,2.742649
-58.445312,37,2.762654
-147.265625,28,2.777657
-89.84375,19,2.788659
-103.90625,10,2.79366
-150.0,12,2.800662
-86.914062,10,2.806664
-112.109375,13,2.813665
-93.75,6,2.817666
