#{"t_start": 1656256782.8557234, "env_id": "env.spec.id"}
r,l,t
-68.75,4,0.006
-78.125,4,0.009001
-306.835938,44,0.033006
-84.375,6,0.036007
-160.546875,33,0.054011
-154.882812,19,0.065013
-140.820312,19,0.076016
-93.75,9,0.081017
-62.5,2,0.082017
-110.15625,9,0.087019
-110.9375,10,0.09302
-375.0,72,0.132029
-287.304688,61,0.164036
-155.078125,32,0.18204
-81.054688,10,0.187041
-81.25,5,0.190042
-76.5625,8,0.195043
-79.6875,9,0.200044
-101.953125,15,0.209046
-78.90625,5,0.212047
-235.742188,37,0.232051
-81.25,5,0.235052
-157.8125,28,0.250055
-71.875,5,0.253056
-78.125,4,0.255057
-123.632812,21,0.267059
-203.320312,39,0.288064
-62.5,2,0.289064
-75.0,3,0.291065
-161.914062,40,0.313069
-148.632812,29,0.328073
-134.570312,20,0.340076
-187.5,18,0.350078
-114.257812,12,0.357079
-78.125,7,0.36108
-62.5,2,0.362081
-75.0,3,0.364081
-265.039062,49,0.391087
-128.90625,18,0.400089
-107.226562,24,0.413092
-182.226562,27,0.428095
-131.25,9,0.433096
-134.375,13,0.440098
-78.125,4,0.443099
-65.625,3,0.445099
-116.796875,22,0.457102
-153.90625,32,0.474106
-79.6875,9,0.479107
-117.773438,21,0.491109
-100.195312,12,0.497111
-107.421875,22,0.509114
-83.789062,12,0.516115
-62.5,2,0.518116
-126.953125,23,0.530118
-184.570312,30,0.547122
-228.320312,59,0.578129
-69.140625,9,0.58313
-111.328125,18,0.593132
-101.171875,17,0.603135
-258.007812,43,0.62614
-75.0,3,0.62814
-334.960938,68,0.664149
-135.351562,24,0.677151
-62.5,2,0.679152
-80.664062,11,0.685153
-78.125,4,0.687153
-104.882812,18,0.697155
-68.75,4,0.700156
-139.0625,16,0.709158
-79.6875,9,0.714159
-133.789062,25,0.727163
-70.507812,7,0.731163
-81.25,5,0.734164
-125.390625,18,0.744167
-102.734375,16,0.753168
-121.09375,14,0.76117
-81.445312,9,0.766171
-83.59375,14,0.774173
-78.125,4,0.776173
-62.5,2,0.778174
4.835938,22,0.790177
-172.070312,20,0.801179
-78.125,4,0.80418
-225.390625,38,0.824185
-66.40625,4,0.827185
-75.78125,7,0.831186
-62.5,2,0.832187
-175.0,35,0.851191
-107.421875,19,0.861193
-102.34375,11,0.868194
-260.9375,40,0.889199
-77.734375,11,0.8952
-110.9375,13,0.903202
-129.6875,13,0.910204
-128.90625,18,0.920206
-174.414062,29,0.935209
-82.421875,14,0.943211
-82.8125,10,0.949212
-129.492188,42,0.971217
-138.476562,22,0.98322
-67.382812,6,0.987221
-75.78125,7,0.991222
-191.015625,27,1.006225
-100.0,8,1.011226
-113.476562,23,1.023229
-150.976562,23,1.036232
-100.0,8,1.041233
-104.296875,15,1.049235
-127.734375,24,1.062238
-66.40625,4,1.065238
-80.078125,17,1.07424
-161.71875,39,1.095245
-72.070312,12,1.102247
-80.859375,9,1.107248
-82.8125,10,1.11325
-65.625,3,1.11525
-191.015625,33,1.133254
-146.09375,19,1.144256
-207.421875,39,1.164261
-180.664062,28,1.179264
-67.1875,5,1.183265
-249.609375,54,1.212272
-65.625,3,1.213271
-188.28125,46,1.238277
-271.679688,65,1.273285
-75.0,3,1.275286
-157.8125,25,1.289289
-106.25,7,1.29329
-84.375,6,1.29629
-133.59375,15,1.305293
-168.359375,25,1.318295
-183.789062,26,1.332299
-162.5,19,1.343301
-70.3125,6,1.346301
-75.0,3,1.348302
-75.0,3,1.350303
-134.375,10,1.356303
-253.515625,32,1.373307
-144.53125,20,1.38431
-305.46875,46,1.409316
-81.445312,9,1.414317
-114.453125,19,1.425319
-101.757812,11,1.431321
-81.25,17,1.441323
-81.25,5,1.444324
-90.625,5,1.447324
-73.4375,7,1.451325
-96.875,7,1.455326
-81.25,5,1.458327
-75.0,3,1.460327
-62.5,2,1.462328
-109.375,20,1.47333
-62.5,2,1.47433
-118.75,8,1.479331
-167.382812,32,1.496335
-119.921875,17,1.506337
-134.375,19,1.51634
-115.625,7,1.52034
-83.984375,10,1.526341
-62.5,2,1.528342
-84.375,6,1.531343
-155.46875,22,1.543346
-84.375,6,1.547347
-268.75,38,1.567351
-87.5,4,1.570352
-125.390625,15,1.578354
-62.5,2,1.580354
-101.367188,18,1.590357
-192.96875,37,1.610361
-69.53125,5,1.613361
-75.0,3,1.615362
-119.53125,12,1.622364
-69.53125,5,1.625364
-128.320312,18,1.635366
-89.257812,16,1.644368
-162.5,19,1.654371
-75.195312,10,1.660373
-105.859375,14,1.668493
-124.21875,15,1.676495
-71.289062,8,1.681496
-260.546875,44,1.705501
-79.101562,12,1.712503
-75.78125,10,1.717504
-303.90625,29,1.733508
-120.703125,24,1.747511
-159.570312,25,1.760514
-203.90625,24,1.773517
-178.90625,16,1.782519
-78.125,4,1.78552
-258.007812,31,1.802524
-71.484375,9,1.807524
-358.203125,85,1.852535
-107.421875,16,1.861537
-150.0,12,1.868538
-75.78125,7,1.872539
-76.171875,12,1.878541
-141.40625,19,1.889543
-157.03125,18,1.899545
-65.625,3,1.901546
-128.515625,31,1.917549
-62.5,2,1.91955
-110.15625,12,1.926551
-113.867188,16,1.935554
-68.75,4,1.937554
-74.21875,11,1.943555
-112.890625,17,1.953557
-62.5,2,1.954558
-67.382812,6,1.958558
-215.039062,45,1.982564
-224.21875,50,2.00957
-98.632812,10,2.015572
-84.375,12,2.021572
-82.8125,7,2.025573
-112.109375,16,2.034575
