#{"t_start": 1655812383.5125349, "env_id": "env.spec.id"}
r,l,t
-52,2,0.010001
-74,24,0.065014
-86,36,0.151034
-84,34,0.22705
-62,12,0.253056
-84,34,0.327073
-63,13,0.357079
-54,4,0.366081
-62,12,0.392087
-73,23,0.443099
-63,13,0.471105
-60,10,0.49311
-78,28,0.553123
-62,12,0.578129
-56,6,0.593132
-55,5,0.604134
-58,8,0.622139
-68,18,0.662148
-4,54,0.776173
-55,5,0.788175
-56,6,0.801179
-60,10,0.823184
-62,12,0.850189
-60,10,0.872194
-105,55,0.990343
-54,4,0.999345
-85,35,1.075362
-143,93,1.276407
-57,7,1.292411
-61,11,1.315416
-73,23,1.364427
-135,85,1.546467
-53,3,1.554469
-76,26,1.61059
-61,11,1.634595
-55,5,1.646598
-73,23,1.696609
-70,20,1.739619
-69,19,1.780628
-54,4,1.78963
-75,25,1.844642
-78,28,1.904655
-59,9,1.92466
-57,7,1.939663
-53,3,1.946665
-57,7,1.962668
-94,44,2.057689
-76,26,2.113702
-87,37,2.19472
-65,15,2.226727
-64,14,2.257734
-74,24,2.309263
-53,3,2.317265
-65,15,2.349272
-53,3,2.356274
-59,9,2.376278
-55,5,2.38728
-85,35,2.465299
-62,12,2.491304
-57,7,2.507308
-100,100,2.721355
-55,5,2.732358
-60,10,2.754363
-55,5,2.765365
-82,32,2.83438
-66,16,2.869388
-54,4,2.87939
-65,15,2.911397
-77,27,2.970413
-87,37,3.051432
-57,7,3.066435
-89,39,3.151454
-87,37,3.231472
-54,4,3.240474
-52,2,3.245475
-52,2,3.250476
-77,27,3.308489
-53,3,3.31549
-66,16,3.350613
-77,27,3.408626
-93,43,3.501648
-60,10,3.524653
-59,9,3.544658
-67,17,3.582666
-53,3,3.589668
-55,5,3.600671
-52,2,3.605671
32,18,3.64468
-84,34,3.718837
-53,3,3.725839
-64,14,3.755846
-54,4,3.764848
-52,2,3.769849
-100,100,3.982896
-61,11,4.007902
-54,4,4.015904
-58,8,4.033908
-79,29,4.094921
-56,6,4.107924
-76,26,4.163937
-64,14,4.193944
-86,36,4.270961
-54,4,4.279963
-53,3,4.286964
-65,15,4.318971
-60,10,4.340976
-67,17,4.377985
-69,19,4.419994
-87,37,5.285312
-66,16,5.320319
-55,5,5.331322
-57,7,5.347325
-83,33,5.417341
-55,5,5.428343
-70,20,5.471353
-59,9,5.491358
-118,68,5.63539
-62,12,5.662395
-52,2,5.668397
-53,3,5.676399
-75,25,5.730536
-100,100,5.944584
35,15,5.976592
-79,29,6.039606
-100,100,6.255654
-57,7,6.271657
-79,29,6.333671
-60,10,6.354676
-79,29,6.41869
-65,15,6.451698
-58,8,6.469701
-63,13,6.497708
-52,2,6.503709
-70,20,6.547719
-67,17,6.585727
-73,23,6.635847
-74,24,6.687859
-62,12,6.715865
-76,26,6.771878
-140,90,6.963439
-73,23,7.01345
-80,30,7.077464
-56,6,7.090468
-90,40,7.176486
-72,22,7.224497
-107,57,7.346524
-61,11,7.370529
-61,11,7.395535
-62,12,7.422541
-126,76,7.585578
-95,45,7.6826
-65,15,7.716607
-69,19,7.757619
-84,34,7.830636
-73,23,7.881647
-66,16,7.916655
-133,83,8.092695
-89,39,8.176713
-86,36,8.25273
-100,100,8.466777
-67,17,8.504786
-74,24,8.554909
-84,34,8.627925
12,38,8.709943
-62,12,8.734949
-90,40,8.820968
-61,11,8.844974
-53,3,8.851975
-54,4,8.860977
-72,22,8.907987
-84,34,8.981004
-61,11,9.004009
-62,12,9.030014
-54,4,9.040017
-63,13,9.068023
18,32,9.136146
-73,23,9.187158
-58,8,9.204162
-74,24,9.255173
-68,18,9.294182
-83,33,9.364197
-65,15,9.397205
-71,21,9.444215
-90,40,9.532235
-63,13,9.560241
-59,9,9.580245
-53,3,9.587247
-54,4,9.595249
-119,69,10.545582
-77,27,10.603595
-106,56,10.722621
-70,20,10.765631
-68,18,10.803639
-81,31,10.870656
-115,65,11.009687
-91,41,11.096707
-78,28,11.15672
-56,6,11.169723
-66,16,11.203731
-59,9,11.223736
-68,18,11.262744
-52,2,11.267745
-120,70,11.415778
-78,28,11.476792
-9,59,11.60182
-104,54,11.715847
-11,61,11.844876
-86,36,11.920896
-110,60,12.052926
-56,6,12.066929
-68,18,12.104937
-66,16,12.140945
-61,11,12.16395
-54,4,12.172952
24,26,12.227964
-62,12,12.255971
-64,14,12.285978
-86,36,12.361995
-80,30,12.428009
-80,30,12.492023
-103,53,12.605049
-66,16,12.639056
-98,48,12.74108
-67,17,12.778087
-119,69,12.922119
-83,33,12.992135
-139,89,13.181177
-57,7,13.196289
-90,40,13.281307
-64,14,13.311314
-62,12,13.33832
-61,11,13.362325
-86,36,13.438342
-146,96,13.642388
-56,6,13.655391
-61,11,13.679396
-108,58,13.802424
-85,35,13.876441
-74,24,13.927452
-69,19,13.967461
-54,4,13.977463
-78,28,14.036477
-56,6,14.049479
-86,36,14.125496
-115,65,14.264527
-68,18,14.303535
-70,20,14.345545
-62,12,14.371551
-59,9,14.391555
-56,6,14.404558
4,46,14.50458
-85,35,14.578706
-100,100,14.793754
-81,31,14.859768
-62,12,15.665949
-92,42,15.757969
-67,17,15.794977
-52,2,15.799978
-94,44,15.892999
-80,30,15.958014
-82,32,16.026029
-15,65,16.164059
-64,14,16.194066
11,39,16.278085
36,14,16.307092
-91,41,16.394111
-60,10,16.416116
-86,36,16.493133
-98,48,16.594156
-92,42,16.685176
-19,69,16.833209
-70,20,16.876219
-78,28,16.936232
-78,28,16.996245
-100,50,17.101269
-52,2,17.10627
-100,100,17.318435
-81,31,17.38445
-113,63,17.521481
-87,37,17.601499
-74,24,17.65351
-125,75,17.809545
-58,8,17.827549
15,35,17.903566
-100,50,18.00959
-79,29,18.071604
17,33,18.142619
-90,40,18.227639
-85,35,18.301655
-107,57,18.423682
-62,12,18.449688
-54,4,18.45969
-89,39,18.542709
-41,91,18.733751
-85,35,18.808768
7,43,18.899903
-23,73,19.055938
-92,42,19.145958
-59,9,19.165963
-88,38,19.247981
-12,62,19.37901
-65,15,19.411017
-73,23,19.462029
