#{"t_start": 1654699666.1673183, "env_id": "env.spec.id"}
r,l,t
-74,24,0.013003
-61,11,0.018004
-54,4,0.020004
-130,80,0.050131
-81,31,0.063134
-52,2,0.064134
-76,26,0.074136
-53,3,0.076137
-57,7,0.079138
-18,68,0.105144
-83,33,0.118147
-52,2,0.119146
-102,52,0.140151
-63,13,0.145153
-72,22,0.154154
-92,42,0.170158
-67,17,0.177159
-58,8,0.18116
-89,39,0.196164
-59,9,0.200165
-66,16,0.207166
-66,16,0.214168
-67,17,0.221169
-69,19,0.228171
-63,13,0.234173
-91,41,0.250176
-56,6,0.252176
-64,14,0.258178
-58,8,0.262179
-55,5,0.264179
-67,17,0.272181
-67,17,0.279182
-75,25,0.289185
-61,11,0.293185
-73,23,0.303188
-63,13,0.308189
-76,26,0.319191
-57,7,0.322192
-55,5,0.324193
-61,11,0.329194
-58,8,0.333194
21,29,0.344197
2,48,0.363201
-58,8,0.367202
-58,8,0.371203
-65,15,0.377205
-77,27,0.387207
-84,34,0.40121
-56,6,0.40421
-75,25,0.413213
15,35,0.427216
-54,4,0.429216
-77,27,0.440219
-96,46,0.458224
-52,2,0.459223
-68,18,0.466225
-54,4,0.469225
-61,11,0.473226
-58,8,0.477227
-64,14,0.483228
-71,21,0.49123
-143,93,0.527238
-59,9,0.531239
-82,32,0.544242
-59,9,0.548243
22,28,0.559246
-54,4,0.561246
-70,20,0.569248
-60,10,0.573249
-95,45,0.591253
-57,7,0.594254
-60,10,0.598255
-90,40,0.614258
-53,3,0.616259
-57,7,0.619259
-71,21,0.627261
-99,49,0.646266
-59,9,0.650266
-114,64,0.675272
-66,16,0.681273
-65,15,0.688275
-68,18,0.695276
-67,17,0.702278
-69,19,0.709279
-52,2,0.71128
-69,19,0.718282
-70,20,0.727284
-61,11,0.731284
-58,8,0.735285
-56,6,0.738286
-66,16,0.744287
-69,19,0.752289
-73,23,0.761292
-59,9,0.765292
-74,24,0.775294
-66,16,0.781296
-55,5,0.784296
-74,24,0.793299
-64,14,0.7993
-56,6,0.802301
-57,7,0.805301
-54,4,0.807301
-52,2,0.808302
-61,11,0.813303
-63,13,0.818304
37,13,0.824305
-54,4,0.826305
-59,9,0.830307
-75,25,0.840309
-59,9,0.84431
-69,19,0.851311
-61,11,0.856312
-86,36,0.870316
-56,6,0.873317
-52,2,0.874316
-54,4,0.876317
-63,13,0.882319
-66,16,0.88832
-55,5,0.89132
-112,62,0.915326
-57,7,0.918327
-62,12,0.923328
-74,24,0.93233
-94,44,0.949334
-58,8,0.953335
-65,15,0.959336
-53,3,0.961336
-57,7,0.964337
-73,23,0.973339
-69,19,0.981341
-68,18,0.988343
-72,22,0.997344
-66,16,1.004346
-78,28,1.015349
-61,11,1.020349
-69,19,1.027351
-59,9,1.032352
-53,3,1.033353
-54,4,1.035353
-98,48,1.055357
2,48,1.073362
-58,8,1.077362
-60,10,1.081363
-92,42,1.097366
-52,2,1.099368
-65,15,1.105369
-61,11,1.11037
-61,11,1.114371
-54,4,1.117371
-60,10,1.121372
-76,26,1.131375
-53,3,1.133375
-83,33,1.146378
-62,12,1.151379
-62,12,1.156381
-64,14,1.162381
-59,9,1.166382
-53,3,1.167382
-92,42,1.183386
-57,7,1.187387
-52,2,1.188388
-62,12,1.193388
-90,40,1.208392
-56,6,1.211392
-62,12,1.216393
-56,6,1.219394
-62,12,1.225395
-54,4,1.227396
-64,14,1.233397
-52,2,1.234397
-65,15,1.240399
-62,12,1.2454
34,16,1.252402
-63,13,1.257403
-91,41,1.273407
-52,2,1.274407
-79,29,1.28641
-54,4,1.288411
-75,25,1.298413
-53,3,1.300413
-61,11,1.304414
-63,13,1.310415
-52,2,1.311415
-65,15,1.317416
-91,41,1.33342
-61,11,1.338421
-68,18,1.345423
-76,26,1.355425
-64,14,1.361426
-53,3,1.363427
-69,19,1.371428
-61,11,1.375429
-56,6,1.37843
-102,52,1.399435
-76,26,1.409437
-74,24,1.419439
-54,4,1.42144
-72,22,1.430442
-74,24,1.439444
-56,6,1.442445
-61,11,1.447445
-90,40,1.462449
-60,10,1.46645
-65,15,1.473451
-66,16,1.479453
-65,15,1.485454
-86,36,1.500458
-66,16,1.506459
-54,4,1.50846
-58,8,1.51246
-58,8,1.515461
-72,22,1.524463
-52,2,1.526464
-56,6,1.528464
-52,2,1.530465
-62,12,1.535465
-52,2,1.536466
-57,7,1.539466
-76,26,1.549469
-53,3,1.551469
-59,9,1.55547
-56,6,1.558471
-63,13,1.563472
-69,19,1.571474
-82,32,1.584476
-68,18,1.591478
-91,41,1.607481
-54,4,1.609482
-52,2,1.610483
-59,9,1.614483
-72,22,1.623485
-59,9,1.627486
-63,13,1.632488
-72,22,1.64149
-86,36,1.655493
-118,68,1.681498
-67,17,1.6885
-97,47,1.707504
-73,23,1.716506
-54,4,1.718507
-56,6,1.721508
-98,48,1.740512
-59,9,1.744512
-68,18,1.751514
-84,34,1.764517
-62,12,1.769518
-54,4,1.771518
-52,2,1.773519
-55,5,1.775519
-59,9,1.779521
-53,3,1.781521
-88,38,1.795524
-93,43,1.812528
-54,4,1.814528
-55,5,1.817529
-64,14,1.82253
-57,7,1.826531
-60,10,1.830532
-85,35,1.843535
-52,2,1.845536
-58,8,1.848536
-61,11,1.853537
-54,4,1.855538
-73,23,1.86454
-58,8,1.868541
-59,9,1.872541
-62,12,1.877543
-53,3,1.878542
-63,13,1.884544
-58,8,1.887545
-77,27,1.898548
-62,12,1.903548
-62,12,1.90855
-60,10,1.912551
-59,9,1.916551
-52,2,1.917551
-66,16,1.924553
-63,13,1.929554
-77,27,1.940557
-54,4,1.942557
-52,2,1.943557
-56,6,1.946558
-54,4,1.948559
-53,3,1.950559
-59,9,1.95456
-62,12,1.959561
-63,13,1.964562
-55,5,1.967563
-75,25,1.977565
-93,43,1.995569
-84,34,2.008572
-64,14,2.014573
-121,71,2.04158
-60,10,2.04658
-52,2,2.047581
-55,5,2.049581
-73,23,2.059584
-52,2,2.060584
-105,55,2.081589
-3,53,2.101593
-63,13,2.107594
-53,3,2.109595
-63,13,2.114596
-57,7,2.117597
-69,19,2.125598
-54,4,2.127599
-59,9,2.131599
15,35,2.144603
-68,18,2.152604
-75,25,2.162607
-26,76,2.191613
-61,11,2.196614
-71,21,2.204761
-63,13,2.209761
-54,4,2.211762
-70,20,2.219764
-102,52,2.240768
-65,15,2.24677
-56,6,2.24977
-82,32,2.261774
-67,17,2.268775
-66,16,2.275776
-52,2,2.276778
-56,6,2.279778
-66,16,2.285779
-60,10,2.29078
-58,8,2.29378
-71,21,2.302782
-62,12,2.307783
-79,29,2.318786
-74,24,2.328789
-60,10,2.33279
-89,39,2.347792
-71,21,2.356795
-74,24,2.365797
-58,8,2.369798
-62,12,2.374799
-65,15,2.3808
-100,100,2.418809
-61,11,2.42381
-71,21,2.432812
-71,21,2.440814
-55,5,2.442814
-57,7,2.446815
-70,20,2.454818
-63,13,2.459818
-52,2,2.460818
-54,4,2.462818
-68,18,2.470149
-57,7,2.474143
-66,16,2.480145
-85,35,2.494148
-54,4,2.496149
-63,13,2.50215
-57,7,2.50515
-81,31,2.517154
-61,11,2.522154
-100,100,2.559163
-60,10,2.564165
-70,20,2.572165
27,23,2.581168
-71,21,2.58917
-68,18,2.597171
-68,18,2.604172
-83,33,2.617176
-82,32,2.630179
-56,6,2.632179
-91,41,2.648183
-70,20,2.657184
-99,49,2.676189
-53,3,2.67719
-61,11,2.682191
-52,2,2.68319
-68,18,2.691192
-52,2,2.692193
-75,25,2.702195
-76,26,2.712197
-67,17,2.719199
-71,21,2.728201
-100,100,2.766209
-52,2,2.767209
-68,18,2.774211
-78,28,2.785213
-90,40,2.801218
-84,34,2.81422
-53,3,2.816221
-87,37,2.830224
-53,3,2.832225
-83,33,2.845228
-52,2,2.846227
-56,6,2.849229
-78,28,2.86023
-68,18,2.868232
-73,23,2.877234
-52,2,2.878236
-61,11,2.883236
-86,36,2.897239
-78,28,2.908241
-54,4,2.910242
-79,29,2.921244
-62,12,2.927246
-56,6,2.929246
-52,2,2.931247
-103,53,2.951251
-57,7,2.954252
-72,22,2.963254
-65,15,2.969255
-57,7,2.973256
-53,3,2.974256
-64,14,2.980258
-58,8,2.984258
-62,12,2.98926
-54,4,2.99126
-73,23,3.000262
-56,6,3.003263
-73,23,3.012265
-53,3,3.014265
-53,3,3.015266
-57,7,3.018266
-119,69,3.045273
-91,41,3.061276
-75,25,3.071279
-52,2,3.072278
-65,15,3.078279
