#{"t_start": 1656965390.2994523, "env_id": "env.spec.id"}
r,l,t
-74,24,0.013003
-64,14,0.019005
-53,3,0.021005
-62,12,0.025006
-52,2,0.027006
-65,15,0.032007
-54,4,0.034009
17,33,0.04701
-62,12,0.051012
-63,13,0.056013
-67,17,0.063014
-76,26,0.073016
-99,49,0.09054
-83,33,0.103542
-58,8,0.106543
-52,2,0.107544
-82,32,0.119546
-64,14,0.125547
-96,46,0.142551
-64,14,0.147552
-62,12,0.152554
-104,54,0.172558
-53,3,0.173558
-90,40,0.188562
-67,17,0.195564
-72,22,0.204567
-56,6,0.206566
-64,14,0.212567
-52,2,0.213567
-64,14,0.218569
-59,9,0.222569
-74,24,0.231572
-63,13,0.236573
-74,24,0.245575
-62,12,0.250576
-79,29,0.261579
-79,29,0.27258
-60,10,0.276582
-55,5,0.278583
-61,11,0.282583
-53,3,0.285584
-63,13,0.290585
-57,7,0.293586
-62,12,0.297586
-83,33,0.31059
-63,13,0.315591
-74,24,0.324593
-55,5,0.326593
-52,2,0.327593
-82,32,0.339596
-84,34,0.352599
-68,18,0.359601
-53,3,0.360601
-54,4,0.362601
-56,6,0.365602
-62,12,0.369603
-74,24,0.379605
-59,9,0.382606
-77,27,0.392608
-54,4,0.394609
-105,55,0.415613
-75,25,0.424616
-60,10,0.428616
-52,2,0.429616
-56,6,0.432617
-74,24,0.441619
-53,3,0.442619
-60,10,0.44662
-112,62,0.469627
-58,8,0.473628
-73,23,0.48163
-79,29,0.492633
-69,19,0.499634
-70,20,0.507636
-56,6,0.510638
-86,36,0.52364
-90,40,0.538643
-56,6,0.540643
-84,34,0.553646
-54,4,0.555647
-59,9,0.559648
-75,25,0.56865
-52,2,0.56965
-79,29,0.580652
-63,13,0.585653
-78,28,0.596657
-65,15,0.602657
-77,27,0.612659
-67,17,0.618661
-115,65,0.642666
-58,8,0.646668
-73,23,0.65467
-116,66,0.679675
-64,14,0.684676
-72,22,0.693678
-56,6,0.695678
-63,13,0.700681
-54,4,0.70268
-61,11,0.707681
-78,28,0.717684
-58,8,0.720684
-68,18,0.727686
-59,9,0.731688
