#{"t_start": 1654627626.882442, "env_id": "env.spec.id"}
r,l,t
-91,41,0.070015
-63,13,0.092021
35,15,0.117026
7,43,0.18104
-95,45,0.250056
-94,44,0.316071
-78,28,0.35808
-59,9,0.372084
-61,11,0.388087
-58,8,0.40009
-61,11,0.417094
-59,9,0.431097
-53,3,0.436098
-70,20,0.465105
-54,4,0.472106
-54,4,0.478107
-52,2,0.482108
-55,5,0.48911
-58,8,0.502113
-56,6,0.511115
-66,16,0.53512
-54,4,0.541122
-52,2,0.545123
-70,20,0.57413
-93,43,0.638144
-87,37,0.693156
-69,19,0.721266
-67,17,0.747272
-73,23,0.78128
-71,21,0.812287
-55,5,0.820288
-60,10,0.835292
-57,7,0.846294
-55,5,0.853296
-65,15,0.876302
-112,62,0.967322
-107,57,1.052341
-88,38,1.108353
-62,12,1.126357
-70,20,1.156364
-73,23,1.190372
-52,2,1.194372
-56,6,1.203375
-52,2,1.206375
-66,16,1.23038
-62,12,1.248384
-66,16,1.27239
-79,29,1.3154
-84,34,1.366411
-70,20,1.395418
-79,29,1.438427
-84,34,1.489439
-56,6,1.498441
-68,18,1.525447
-52,2,1.528448
-79,29,1.571457
-53,3,1.576458
-52,2,1.57946
-85,35,1.631471
-55,5,1.639473
-54,4,1.645474
-56,6,1.654476
-62,12,1.67248
-73,23,1.707488
-62,12,1.725492
-61,11,1.741495
-52,2,1.745496
-89,39,1.802509
-86,36,1.856521
-61,11,1.872525
-95,45,1.93954
-59,9,1.952543
-55,5,1.960545
-55,5,1.968547
-52,2,1.971547
-58,8,1.98355
-62,12,2.001554
-52,2,2.005555
-69,19,2.033561
-56,6,2.042564
-56,6,2.051565
-59,9,2.065568
-67,17,2.090575
-58,8,2.102577
-53,3,2.107578
-57,7,2.118581
-85,35,2.169592
-77,27,2.209601
-59,9,2.223604
-60,10,2.238607
-54,4,2.244609
-53,3,2.24961
-126,76,2.361635
-58,8,2.373638
-89,39,2.431651
-65,15,2.453655
-97,47,2.523672
-84,34,2.573683
-81,31,2.619693
-85,35,2.671705
-54,4,2.677706
-55,5,2.685708
-57,7,2.69571
-58,8,2.707713
-65,15,2.730718
-59,9,2.743721
-57,7,2.754723
-56,6,2.763725
-64,14,2.78473
-65,15,2.807735
-59,9,2.820738
-54,4,2.82774
-58,8,2.839743
-58,8,2.851745
-63,13,2.87075
-54,4,2.877751
-52,2,2.880752
-60,10,2.895755
-54,4,2.901756
-68,18,2.928763
-57,7,2.939765
-59,9,2.953769
-60,10,2.968772
-52,2,2.971772
-79,29,3.015782
-67,17,3.040788
-52,2,3.043788
-83,33,3.80496
-59,9,3.818963
-64,14,3.838967
-68,18,3.865973
-98,48,3.934989
-55,5,3.942991
-98,48,4.013007
-77,27,4.052016
-130,80,4.168042
-149,99,4.311074
-66,16,4.334079
-89,39,4.391092
-59,9,4.404094
-80,30,4.448105
-80,30,4.492114
-82,32,4.538125
-66,16,4.56213
-94,44,4.626144
-54,4,4.632146
-62,12,4.64915
-58,8,4.661153
-65,15,4.683157
-75,25,4.720166
-83,33,4.768296
-100,100,4.912328
-52,2,4.916329
-138,88,5.043357
-115,65,5.137378
-94,44,5.201393
-114,64,5.294414
-57,7,5.304416
-75,25,5.340424
-58,8,5.352427
-86,36,5.405439
-72,22,5.437446
-57,7,5.448448
-113,63,5.54247
-84,34,5.593481
-56,6,5.602483
-60,10,5.617486
-90,40,5.6765
-66,16,5.701506
-53,3,5.706506
-59,9,5.72051
-86,36,5.773644
-76,26,5.811654
-60,10,5.827657
-89,39,5.88567
-66,16,5.910676
-72,22,5.942683
-97,47,6.012698
-99,49,6.084715
-54,4,6.090716
-54,4,6.097718
-64,14,6.117722
-90,40,6.176735
-81,31,6.221745
-112,62,6.312766
-69,19,6.341773
-81,31,6.387784
-67,17,6.412788
-55,5,6.42079
-55,5,6.427792
-68,18,6.454798
-88,38,6.51081
-56,6,6.519812
-53,3,6.523813
-100,100,6.669846
-101,51,6.743863
-70,20,6.773976
-80,30,7.535254
-117,67,7.632276
-94,44,7.69629
-91,41,7.756304
-93,43,7.819318
-95,45,7.884333
-78,28,7.925342
-67,17,7.950348
-143,93,8.085378
-72,22,8.117385
-144,94,8.253416
-100,100,8.397448
-80,30,8.441458
-138,88,8.568487
-100,100,8.713519
-76,26,8.751528
-83,33,8.799539
-90,40,8.857552
-124,74,8.964576
-100,100,9.109608
-115,65,9.203629
-87,37,9.257642
-58,8,9.269644
-66,16,9.29265
-52,2,9.29665
-113,63,9.387671
-68,18,9.413677
-131,81,9.530703
-60,10,9.545707
-53,3,9.550708
-63,13,9.569713
-106,56,9.65073
-88,38,9.705743
-115,65,9.800875
-113,63,9.891896
-67,17,9.916902
-73,23,9.949909
-66,16,9.973914
-116,66,10.068936
-79,29,10.111945
-101,51,10.185962
-76,26,10.22297
-146,96,10.362001
-58,8,10.374004
-114,64,10.467025
-54,4,10.473027
-54,4,10.479028
-72,22,11.228196
-58,8,11.240199
-71,21,11.272206
-53,3,11.277207
-126,76,11.389233
-100,100,11.537855
-100,100,11.685888
-100,100,11.833921
-100,100,11.981955
-65,15,12.00496
-99,49,12.076976
-100,100,12.225009
-124,74,12.334034
-52,2,12.337034
-100,100,12.485068
-100,100,12.633101
-66,16,12.657107
-100,100,12.80414
-111,61,12.894159
-100,100,13.039191
-86,36,13.091203
-100,100,13.235353
-52,2,13.238354
-52,2,13.242355
-127,77,13.35338
-53,3,13.358381
-149,99,13.501414
-114,64,13.593434
-103,53,13.670451
-63,13,13.689456
-100,100,13.834488
-100,100,13.97963
-62,12,13.996634
-82,32,14.043644
-91,41,14.102658
-100,100,14.954394
-100,100,15.102427
-105,55,15.183445
-68,18,15.210451
-100,100,15.357484
-84,34,15.407496
-100,100,15.554529
-100,100,15.702672
-131,81,15.8227
-100,100,15.969732
-100,100,16.116765
-147,97,16.259798
-100,100,16.407831
-117,67,16.505853
-100,100,16.653886
-100,100,16.800919
-93,43,16.864934
-100,100,17.011967
-100,100,17.15911
-100,100,17.306143
-100,100,17.454176
-128,78,17.568202
-67,17,17.594208
-100,100,17.741241
-100,100,17.888274
-129,79,18.709575
-75,25,18.746584
-100,100,18.893617
-65,15,18.915622
-84,34,18.966634
-68,18,18.992639
-100,100,19.140672
-100,100,19.286705
-127,77,19.400731
-105,55,19.481749
-100,100,19.627782
-72,22,19.660789
-100,100,19.807822
-57,7,19.817929
-100,100,19.965962
-110,60,20.053982
-74,24,20.08999
-55,5,20.096992
-100,100,20.244025
-80,30,20.289035
-73,23,20.323043
-100,100,20.470076
-100,100,20.616108
-100,100,20.764142
-100,100,20.911175
-130,80,21.029202
-100,100,21.176235
-100,100,21.323268
-100,100,21.469301
-93,43,21.533315
-100,100,22.386184
-96,46,22.453199
-65,15,22.475204
-144,94,22.611351
-100,100,22.756383
-100,100,22.900416
-80,30,22.944426
-100,100,23.089458
-105,55,23.168476
-100,100,23.313509
-100,100,23.457541
-100,100,23.602574
-60,10,23.617577
-100,100,23.76161
-100,100,23.906642
-71,21,23.937649
-101,51,24.011666
-100,100,24.155698
-58,8,24.167701
-126,76,24.277726
-132,82,24.396753
-100,100,24.541785
-118,68,24.639807
-100,100,24.802844
-100,100,24.975004
-100,100,25.148043
-100,100,25.319081
-100,100,26.249208
-69,19,26.281215
-100,100,26.450253
-100,100,26.620291
-116,66,26.732316
-102,52,26.821336
-100,100,26.991374
-131,81,27.129406
-100,100,27.299444
-100,100,27.468482
-143,93,27.627518
-100,100,27.796556
-100,100,27.968718
-80,30,28.02073
-70,20,28.055737
-94,44,28.130754
-91,41,28.20077
-100,100,28.370808
-146,96,28.534845
-70,20,28.568853
-100,100,28.738891
-91,41,28.807907
-100,100,28.978945
-66,16,29.005951
-100,100,29.175989
-65,15,29.201996
-56,6,29.212998
-100,100,29.383036
-147,97,29.548073
-54,4,29.556075
-91,41,29.625091
-72,22,29.663099
-100,100,30.590075
