#{"t_start": 1655811105.5865018, "env_id": "env.spec.id"}
r,l,t
-65,15,0.044009
-61,11,0.072016
-53,3,0.081017
-67,17,0.123027
-62,12,0.151033
-62,12,0.18104
-68,18,0.22305
-55,5,0.236053
-82,32,0.307069
-60,10,0.331074
-60,10,0.353079
-53,3,0.361081
-53,3,0.368083
-77,27,0.428096
-61,11,0.453101
-68,18,0.495111
-57,7,0.512114
-60,10,0.535119
-68,18,0.578129
-63,13,0.609136
-60,10,0.631141
-57,7,0.647145
-52,2,0.652145
-55,5,0.664148
-53,3,0.67215
-57,7,0.687154
-59,9,0.707158
-70,20,0.754168
3,47,0.858192
-78,28,0.925206
-65,15,0.960214
-52,2,0.965215
-73,23,1.018227
-72,22,1.069239
-53,3,1.07624
-64,14,1.113249
-54,4,1.125255
23,27,1.189269
-83,33,1.267287
-75,25,1.323508
-65,15,1.358516
-70,20,1.404525
-70,20,1.450536
-71,21,1.499547
-55,5,1.51155
-67,17,1.550558
-64,14,1.582565
-67,17,1.622574
-67,17,1.661583
-88,38,1.747602
-61,11,1.772608
-61,11,1.798614
-67,17,1.835622
-53,3,1.842623
-74,24,1.899637
-56,6,1.91364
-56,6,1.929643
-83,33,2.00666
-79,29,2.069674
-65,15,2.103682
-63,13,2.131688
-61,11,2.156693
-61,11,2.181699
-67,17,2.219707
-61,11,2.244713
-53,3,2.251715
-52,2,2.256716
-76,26,2.318729
-60,10,2.341735
-77,27,2.403749
-59,9,2.423753
-59,9,2.443758
-77,27,2.505771
-100,100,2.747957
-78,28,2.810971
-59,9,2.831976
-75,25,2.887988
35,15,2.920995
-54,4,2.929997
-53,3,2.937999
-62,12,2.965005
-84,34,3.044023
-58,8,3.062027
-58,8,3.08103
-58,8,3.100035
31,19,3.151047
-69,19,3.200058
-68,18,3.243067
-52,2,3.249068
-105,55,3.375096
-61,11,3.400102
-89,39,3.488122
-77,27,3.549135
-99,49,3.65916
-88,38,3.74718
-59,9,3.769184
-58,8,3.787188
-55,5,3.799191
-52,2,3.804193
-52,2,3.809193
-53,3,3.817195
-62,12,3.843201
-67,17,3.88121
-56,6,3.895212
-58,8,3.914217
-60,10,3.937222
-52,2,3.943223
-52,2,3.949224
-98,48,4.058375
-69,19,4.099384
-88,38,4.185403
-68,18,4.224412
-67,17,4.263421
-71,21,4.309431
-77,27,4.370444
-62,12,4.397451
-53,3,4.405452
-103,53,4.522478
-72,22,4.57349
-57,7,4.589494
-62,12,4.617499
-80,30,4.687515
-59,9,4.71052
-64,14,4.745528
-106,56,5.764231
-66,16,5.80524
-62,12,5.833246
-100,100,6.061297
-53,3,6.069299
-87,37,6.152317
-67,17,6.192326
-75,25,6.248339
-60,10,6.271344
-79,29,6.337358
-67,17,6.379368
-72,22,6.430379
6,44,6.528521
-56,6,6.543525
-82,32,6.61654
-76,26,6.675554
-56,6,6.692557
-78,28,6.758572
-60,10,6.78169
-64,14,6.812696
22,28,6.879711
-73,23,6.935724
-73,23,6.990736
-57,7,7.00674
-72,22,7.060752
