#{"t_start": 1654689473.9738672, "env_id": "env.spec.id"}
r,l,t
-112,62,0.118026
-54,4,0.127028
-93,43,0.197044
-53,3,0.204046
-59,9,0.219049
-55,5,0.228051
-52,2,0.231052
-58,8,0.245055
-52,2,0.249056
-59,9,0.264061
-74,24,0.30207
-57,7,0.314073
-73,23,0.351081
-53,3,0.356082
-63,13,0.378087
-58,8,0.39009
-62,12,0.411094
-71,21,0.445102
-123,73,0.560234
-58,8,0.573236
-56,6,0.584239
-113,63,0.684262
-57,7,0.696264
-78,28,0.740274
-86,36,0.800288
-61,11,0.817291
-54,4,0.824293
-68,18,0.8553
-72,22,0.890308
-81,31,0.941319
-63,13,0.963849
-64,14,0.985853
-83,33,1.040866
-68,18,1.070873
-82,32,1.122885
-56,6,1.133887
-57,7,1.14589
-65,15,1.169895
-58,8,1.183898
-84,34,1.23891
-85,35,1.295923
-55,5,1.305927
-58,8,1.318929
-59,9,1.334933
-79,29,1.381944
-78,28,1.425954
-53,3,1.430955
-72,22,1.466963
5,45,1.537979
-57,7,1.548982
-61,11,1.566985
-63,13,1.58799
-59,9,1.601993
-52,2,1.605994
-53,3,1.611995
-52,2,1.614996
-90,40,1.680011
-58,8,1.692014
-61,11,1.71002
-68,18,1.740026
-61,11,1.757553
24,26,1.800563
-65,15,1.824569
-64,14,1.847699
-61,11,1.864703
-64,14,1.887708
-53,3,1.892709
-59,9,1.907713
-97,47,1.98273
-81,31,2.031741
-92,42,2.100756
-88,38,2.160769
-57,7,2.172772
-70,20,2.20478
-72,22,2.239787
-68,18,2.268794
-88,38,2.329808
-81,31,2.378819
-56,6,2.388821
11,39,2.451835
-58,8,2.463838
-79,29,2.510848
-53,3,2.51685
-65,15,2.540855
-75,25,2.580864
-79,29,2.626875
-79,29,2.672885
-66,16,2.699891
-85,35,2.755903
-67,17,2.78291
-56,6,2.791912
-63,13,2.812917
-53,3,2.817918
-93,43,2.886933
-54,4,2.893935
-61,11,2.910939
-59,9,2.925942
-71,21,2.959071
-53,3,2.966073
-64,14,2.988078
-57,7,3.000081
-74,24,3.037089
-72,22,3.072097
-60,10,3.090101
-54,4,3.097102
-53,3,3.101103
-89,39,3.164118
-73,23,3.200125
-71,21,3.235243
-74,24,3.272251
-74,24,3.31126
-55,5,3.320262
-92,42,4.122551
-52,2,4.126552
-91,41,4.192567
-131,81,4.320596
-113,63,4.421143
-78,28,4.466153
-60,10,4.483158
-52,2,4.486158
-64,14,4.510163
-76,26,4.551172
-62,12,4.57118
-84,34,4.626192
28,22,4.6612
-63,13,4.682205
-88,38,4.742218
-148,98,4.898254
-78,28,4.942263
-63,13,4.964269
-61,11,4.983273
-73,23,5.019281
-80,30,5.068292
-66,16,5.094298
-66,16,5.120304
-77,27,5.163313
-104,54,5.249333
-81,31,5.300867
-52,2,5.303869
-63,13,5.324873
-86,36,5.384021
-56,6,5.394023
-54,4,5.401025
-54,4,5.407026
-57,7,5.419029
-57,7,5.431032
-58,8,5.444035
-53,3,5.449036
-79,29,5.496047
-59,9,5.51105
-68,18,5.540056
-67,17,5.567063
-64,14,5.590068
-68,18,5.620076
-81,31,5.670088
