#{"t_start": 1655765900.0259762, "env_id": "env.spec.id"}
r,l,t
-56,6,0.025005
-69,19,0.085019
-67,17,0.13403
-68,18,0.192042
-54,4,0.203045
-83,33,0.307068
-78,28,0.393088
-54,4,0.40509
-76,26,0.481107
-80,30,0.568127
-83,33,0.665148
-52,2,0.67315
-83,33,0.76217
-57,7,0.781174
-99,49,0.931209
-59,9,0.957214
-58,8,0.980219
-58,8,1.005225
-71,21,1.067239
-57,7,1.092244
-65,15,1.136254
-75,25,1.20627
-54,4,1.217272
-75,25,1.289288
-54,4,1.303292
-71,21,1.365305
-80,30,1.455326
-67,17,1.503336
-55,5,1.52034
31,19,1.575352
-88,38,1.689378
-53,3,1.69838
-59,9,1.724385
-92,42,1.840411
-56,6,1.858416
-56,6,1.87642
-61,11,1.907426
-56,6,1.926431
-82,32,2.017451
-77,27,2.10147
-60,10,2.132476
-64,14,2.179367
-73,23,2.249382
-94,44,2.384413
-69,19,2.444426
-68,18,2.501439
-65,15,2.545449
-74,24,2.616464
-71,21,2.682479
-52,2,2.69048
-62,12,2.72949
-52,2,2.736491
-59,9,2.763497
-77,27,2.842906
-55,5,2.85991
-64,14,2.900919
-59,9,2.928926
-64,14,2.970935
-65,15,3.015286
-58,8,3.040291
-69,19,3.095274
-72,22,3.16029
-79,29,3.245292
-59,9,3.272298
-72,22,3.334312
-57,7,3.354316
-54,4,3.366319
-54,4,3.379266
-52,2,3.384267
-67,17,3.434278
-56,6,3.453283
-62,12,3.48825
1,49,3.635286
-52,2,3.642287
-52,2,3.64829
-61,11,3.680296
-62,12,3.714303
-70,20,3.773317
-85,35,3.876267
-93,43,4.004271
-67,17,4.056283
-65,15,4.104294
-59,9,4.1303
-54,4,4.144303
-55,5,4.160307
-67,17,4.210318
-56,6,4.229323
-60,10,4.259329
-66,16,4.30934
-63,13,4.350349
-65,15,4.39836
-59,9,4.425366
-78,28,4.508384
-68,18,4.560396
-70,20,4.62041
-78,28,4.70425
-56,6,4.722254
-52,2,4.729255
-62,12,4.763263
-77,27,4.844263
-58,8,4.871268
-79,29,4.962176
-95,45,5.104207
-69,19,5.164221
-53,3,5.175224
-54,4,5.188293
-62,12,5.229301
-70,20,5.294316
-53,3,5.303318
-70,20,5.364332
-62,12,5.40234
-84,34,5.503244
-52,2,5.509245
-58,8,5.533251
-55,5,5.549255
-65,15,5.596249
-52,2,5.60325
-63,13,5.643259
-52,2,5.65026
-59,9,5.678267
-59,9,5.704273
-74,24,5.779246
-53,3,5.789248
-61,11,5.823256
-58,8,5.846261
-61,11,5.880269
-55,5,5.895272
-101,51,6.045259
-113,63,7.368704
-62,12,7.407713
-121,71,7.62176
-126,76,7.841721
-56,6,7.858725
-80,30,7.941743
-114,64,8.123784
-65,15,8.166794
-58,8,8.1898
-57,7,8.210804
-55,5,8.224807
-61,11,8.259815
-63,13,8.297823
-120,70,8.499868
-66,16,8.544879
6,44,8.669906
-63,13,8.706915
-84,34,8.802936
-63,13,8.840944
-57,7,8.860949
3,47,8.995979
-73,23,9.064995
-54,4,9.077997
-64,14,9.120007
-52,2,9.127009
-69,19,9.18002
-96,46,9.31005
-68,18,9.360061
-77,27,9.434077
-78,28,9.511095
-58,8,9.5351
-58,8,9.557105
-133,83,9.796351
-69,19,9.852363
-66,16,9.901374
-56,6,9.919379
-61,11,9.953386
-59,9,9.978391
-77,27,10.051408
-85,35,10.155432
-79,29,10.233448
-121,71,10.43367
-65,15,10.474679
-99,49,10.61271
-71,21,10.670723
-66,16,10.714733
-63,13,10.750741
-58,8,10.774746
-76,26,10.848763
-100,100,11.113822
-66,16,11.156832
-87,37,11.253854
-59,9,11.27886
-66,16,11.323869
-129,79,11.533916
-63,13,11.568924
-62,12,11.603932
-55,5,11.617935
-69,19,11.671947
-80,30,11.755648
-65,15,11.794657
-63,13,11.832665
-86,36,11.937689
-100,100,12.217752
-80,30,12.303771
-77,27,12.38579
-54,4,12.398792
-61,11,12.4328
-83,33,12.526821
-67,17,12.575832
-80,30,12.660851
-78,28,12.737868
-80,30,12.82507
-72,22,12.887084
-145,95,14.167371
-57,7,14.185374
-124,74,14.371417
-66,16,14.412426
-111,61,14.559615
-61,11,14.587622
-66,16,14.62663
-72,22,14.678642
20,30,14.750659
-69,19,14.797668
-100,100,15.039723
-96,46,15.151748
-146,96,15.377799
-123,73,15.552838
-100,100,15.794892
-53,3,15.802894
-63,13,15.834901
-81,31,15.911918
-95,45,16.023943
-56,6,16.040947
-118,68,16.207985
-62,12,16.239991
-71,21,16.290003
-64,14,16.32501
13,37,16.417031
-54,4,16.427033
-70,20,16.478045
-79,29,16.550061
-77,27,16.617076
-92,42,16.715097
-58,8,16.736103
-100,100,16.969155
-96,46,17.08118
-114,64,17.236214
-79,29,17.30323
-100,50,17.426257
-98,48,17.553286
-80,30,17.634304
-57,7,17.652308
-90,40,17.755331
20,30,17.83255
28,22,17.888562
-69,19,17.965579
-64,14,17.997588
-57,7,18.013593
-100,100,18.26865
-127,77,18.45944
-57,7,18.477443
-137,87,18.673713
-82,32,18.749117
-144,94,18.951859
-112,62,19.088538
-55,5,19.100047
-113,63,20.065488
-69,19,20.105497
-62,12,20.132504
-134,84,20.310663
-73,23,20.359674
-100,50,20.466721
-82,32,20.538735
-89,39,20.619755
-90,40,20.704859
-67,17,20.744868
-70,20,20.791855
-90,40,20.897577
-137,87,21.088306
-54,4,21.098308
-93,43,21.190328
-86,36,21.267582
-94,44,21.360604
-63,13,21.38961
-129,79,21.584654
-59,9,21.609659
-71,21,21.661671
-100,100,21.913727
14,36,22.001747
-95,45,22.116773
-76,26,22.187789
-135,85,22.420841
-77,27,22.496857
-58,8,22.518863
-84,34,22.603882
-68,18,22.645891
10,40,22.739912
-52,2,22.745914
-60,10,22.771919
-100,100,23.021545
-69,19,23.068556
33,17,23.110565
-100,100,23.369623
-96,46,23.483649
-36,86,23.687695
-24,74,23.859733
-84,34,23.93575
-87,37,24.022956
-129,79,24.205997
-96,46,24.313021
-72,22,24.364033
40,10,24.388038
-100,100,24.625268
-84,34,24.706286
-65,15,24.744295
-72,22,24.794305
-100,100,25.916721
-61,11,25.942727
-29,79,26.13045
-32,82,26.326494
-69,19,26.373505
-61,11,26.400511
-74,24,26.458524
-62,12,26.488531
-83,33,26.566548
-100,100,26.801601
-81,31,26.873616
22,28,26.941631
26,24,26.998644
-86,36,27.08884
-70,20,27.137851
-11,61,27.282883
-63,13,27.31289
-62,12,27.341896
-87,37,27.428916
-71,21,27.478927
-74,24,27.53494
-12,62,27.676971
-100,100,27.91515
-96,46,28.026174
-93,43,28.133329
-68,18,28.176339
22,28,28.245354
-85,35,28.327607
-62,12,28.357614
-61,11,28.38362
-64,14,28.417627
-100,100,28.657874
-100,100,29.111482
-59,9,29.157492
-127,77,29.505498
1,49,29.73555
-62,12,29.766557
-56,6,29.78356
-75,25,29.848576
38,12,29.879582
-120,70,30.05162
10,40,30.147642
10,40,30.246664
-53,3,30.254666
-60,10,30.280672
-100,100,30.530727
-100,100,30.774782
-100,50,30.89681
-95,45,31.005834
-27,77,32.205304
20,30,32.284322
-100,100,32.54336
-5,55,32.693393
-71,21,32.749407
-94,44,32.857757
-100,100,33.108889
-10,60,33.281098
-68,18,33.327108
8,42,33.441134
-98,48,33.577323
-58,8,33.595325
-63,13,33.630333
15,35,33.721354
33,17,33.767364
-6,56,33.915397
-70,20,33.968409
-19,69,34.15045
12,38,34.249472
8,42,34.358497
-55,5,34.3725
-74,24,34.436514
-73,23,34.497528
-116,66,34.666565
-82,32,34.761587
24,26,34.832603
4,46,34.95263
-9,59,35.103664
26,24,35.172678
-79,29,35.252702
-120,70,35.426735
-56,6,35.442739
-68,18,35.48775
-100,100,35.743807
-68,18,35.792819
-21,71,35.98086
-141,91,36.219915
34,16,36.262923
28,22,36.319936
1,49,36.451965
-93,43,36.564991
17,33,36.648009
-76,26,36.713023
17,33,36.799042
-90,40,36.905067
-23,73,37.093109
-112,62,37.246722
-100,100,37.501779
-18,68,38.629425
15,35,38.717445
-65,15,38.759454
6,44,38.868479
-2,52,38.998507
15,35,39.089528
-43,93,39.326581
-94,44,39.435605
-106,56,39.568635
-64,14,39.602642
-84,34,39.684661
-69,19,39.729671
27,23,39.787684
-80,30,39.863701
21,29,39.931716
-76,26,39.995729
0,50,40.120764
-128,78,40.316802
-18,68,40.497025
27,23,40.56304
-100,100,40.823098
19,31,40.903117
-76,26,40.970131
19,31,41.050149
-71,21,41.104162
10,40,41.204184
-58,8,41.228189
-121,71,41.401228
20,30,41.473244
-80,30,41.54426
20,30,41.621277
8,42,41.7253
-88,38,41.817322
-27,77,42.006363
-54,4,42.017365
-77,27,42.086381
-5,55,42.223411
-73,23,42.278424
-100,100,42.533614
-67,17,42.579624
14,36,42.671644
-73,23,42.731658
23,27,42.803674
-55,5,42.818678
22,28,42.892694
-16,66,43.069889
6,44,43.186915
-100,100,43.447973
16,34,43.540994
-91,41,43.654021
-57,7,43.674024
-100,100,44.962312
29,21,45.018325
-5,55,45.168358
-80,30,45.249376
18,32,45.337396
-99,49,45.468426
4,46,45.589452
24,26,45.656467
-59,9,45.680473
-83,33,45.770494
-105,55,45.926647
-116,66,46.109688
-92,42,46.234716
29,21,46.29673
15,35,46.395752
18,32,46.490773
-58,8,46.513779
-62,12,46.548787
-86,36,46.651809
-9,59,46.812845
-75,25,46.87886
1,49,47.011889
-2,52,47.151922
10,40,47.256944
-93,43,47.37197
-9,59,47.536007
-102,52,47.675173
38,12,47.708181
-19,69,47.877218
-2,52,47.999373
6,44,48.103397
31,19,48.151407
-43,93,48.370457
32,18,48.415466
26,24,48.475479
-45,95,48.70053
-67,17,48.741539
-70,20,48.790551
-119,69,48.96859
27,23,49.029604
18,32,49.107621
15,35,49.194018
17,33,49.273036
30,20,49.322047
11,39,49.415067
22,28,49.481082
-88,38,49.574103
3,47,49.685128
-59,9,49.709134
8,42,49.806155
30,20,49.852165
28,22,49.903338
-64,14,49.938347
24,26,49.99736
-22,72,51.089042
-59,9,51.114047
33,17,51.158057
32,18,51.204067
25,25,51.266284
2,48,51.387311
-72,22,51.449324
36,14,51.484333
11,39,51.586355
15,35,51.671374
35,15,51.709384
-45,95,51.983443
-133,83,52.205493
-71,21,52.263508
1,49,52.409683
18,32,52.500704
-84,34,52.595725
19,31,52.682745
22,28,52.758762
6,44,52.88279
-57,7,52.903195
-75,25,52.969807
26,24,53.030821
15,35,53.11884
24,26,53.195859
-64,14,53.238867
-23,73,53.439913
-68,18,53.493068
27,23,53.556995
-53,3,53.564996
32,18,53.613007
-77,27,53.682023
-1,51,53.813051
-46,96,54.066286
21,29,54.143304
24,26,54.212319
-65,15,54.253328
36,14,54.290336
33,17,54.335399
34,16,54.378408
-34,84,54.585455
8,42,54.692484
20,30,54.769733
-21,71,54.954774
26,24,55.017788
30,20,55.071801
36,14,55.107808
-148,98,55.358032
22,28,55.431049
4,46,55.554076
28,22,55.61609
34,16,55.6601
32,18,55.713112
-15,65,55.890152
13,37,55.990174
-64,14,56.026182
-65,15,56.066191
30,20,56.118202
-99,49,56.24323
-84,34,56.32925
40,10,56.354255
39,11,56.385262
27,23,57.418687
30,20,57.4767
30,20,57.534714
-60,10,57.562721
36,14,57.603729
-68,18,57.657741
26,24,57.72792
-1,51,57.865952
34,16,57.912962
27,23,57.973976
32,18,58.024987
12,38,58.133157
24,26,58.209174
26,24,58.278189
32,18,58.331201
37,13,58.36921
-5,55,58.525245
25,25,58.59526
29,21,58.652445
27,23,58.714458
3,47,58.839487
20,30,58.923506
5,45,59.051534
29,21,59.111547
34,16,59.155558
-4,54,59.309733
5,45,59.428958
30,20,59.48297
10,40,59.594995
31,19,59.646006
2,48,59.784037
19,31,59.871057
-74,24,59.940072
34,16,59.984082
33,17,60.029092
37,13,60.0651
25,25,60.136116
-17,67,60.33216
9,41,60.448186
27,23,60.517201
31,19,60.576214
32,18,60.627227
27,23,60.694241
29,21,60.750255
-54,4,60.76242
21,29,60.846439
34,16,60.895451
21,29,60.978469
27,23,61.047484
28,22,61.113643
18,32,61.202664
36,14,61.241673
-75,25,61.314688
33,17,61.3617
-28,78,61.585749
31,19,61.643762
-70,20,61.700775
-52,2,61.707776
34,16,61.752787
16,34,61.845808
28,22,61.908821
-1,51,62.043852
25,25,62.113868
3,47,62.243075
24,26,62.31309
27,23,62.380105
19,31,62.466125
32,18,62.515135
37,13,62.551143
25,25,62.621159
-62,12,62.657167
32,18,62.706178
24,26,62.779194
15,35,62.872216
36,14,62.908223
10,40,63.013435
7,43,63.136463
26,24,64.299722
30,20,64.354735
7,43,64.476762
36,14,64.516772
-57,7,64.539776
38,12,64.573784
28,22,64.635798
31,19,64.69081
39,11,64.722817
30,20,64.776829
25,25,64.847846
25,25,64.922048
33,17,64.966057
39,11,64.994063
16,34,65.082084
34,16,65.124093
-64,14,65.162317
36,14,65.198326
-3,53,65.336356
30,20,65.385367
27,23,65.44438
-21,71,65.632574
13,37,65.745598
34,16,65.793609
9,41,65.912635
6,44,66.042666
38,12,66.075672
32,18,66.126683
10,40,66.238501
28,22,66.305517
18,32,66.394537
-99,49,66.529567
33,17,66.575577
33,17,66.621587
22,28,66.700604
29,21,66.758618
16,34,66.845638
36,14,66.880645
24,26,66.945659
10,40,67.047683
9,41,67.146704
30,20,67.197716
32,18,67.244727
22,28,67.320744
-64,14,67.359753
37,13,67.39576
37,13,67.431768
37,13,67.466776
26,24,67.529791
11,39,67.634003
38,12,67.66701
28,22,67.729024
22,28,67.803041
32,18,67.850051
33,17,67.894061
30,20,67.940071
32,18,67.987293
32,18,68.031303
24,26,68.097318
-76,26,68.161332
33,17,68.202342
5,45,68.311366
27,23,68.364378
14,36,68.460399
29,21,68.515411
24,26,68.581427
28,22,68.64044
34,16,68.680448
33,17,68.723458
26,24,68.783472
32,18,68.830482
3,47,68.945679
28,22,69.004693
-45,95,69.254749
29,21,69.316763
