#{"t_start": 1655758134.4744935, "env_id": "env.spec.id"}
r,l,t
-68,18,1.323295
-58,8,1.336298
-74,24,1.376307
-76,26,1.419317
-63,13,1.441321
-57,7,1.453324
-106,56,1.546345
-53,3,1.551346
-65,15,1.577352
-67,17,1.606359
-72,22,1.642367
-55,5,1.651369
-70,20,1.685377
-68,18,1.714383
-55,5,1.723385
-62,12,1.743389
-74,24,1.783398
-52,2,1.787399
-71,21,1.821407
-79,29,1.870418
-59,9,1.885421
-63,13,1.907426
-64,14,1.930431
-63,13,1.952435
-59,9,1.96844
-55,5,1.977442
-75,25,2.019451
-65,15,2.044457
-58,8,2.05746
-76,26,2.100469
-52,2,2.10447
-77,27,2.14848
-55,5,2.157482
-52,2,2.161483
-80,30,2.210494
-121,71,2.32752
-53,3,2.333521
-54,4,2.340523
-59,9,2.355526
-56,6,2.366528
-53,3,2.37153
-72,22,2.409542
-63,13,2.431548
-53,3,2.437549
-53,3,2.44255
-56,6,2.453552
-60,10,2.470556
-56,6,2.481559
-72,22,2.518567
-57,7,2.53057
-74,24,2.570578
-58,8,2.583581
-60,10,2.600585
-61,11,2.61959
-52,2,2.62359
-103,53,2.70961
-70,20,2.742617
-93,43,2.812632
-109,59,2.909654
-52,2,2.913655
-54,4,2.920657
-75,25,2.961666
-54,4,2.969667
-56,6,2.979669
-55,5,2.988672
-91,41,3.055687
-62,12,3.075691
-80,30,3.125702
-19,69,3.240729
-68,18,3.270735
-78,28,3.316746
-72,22,3.352754
-52,2,3.356754
-56,6,3.366756
-91,41,3.433772
-60,10,3.450775
-84,34,3.507788
-57,7,3.51979
-72,22,3.557799
-56,6,3.568802
-70,20,3.600809
-57,7,3.612812
-64,14,3.635816
-88,38,3.699962
-87,37,3.759977
-58,8,3.773978
-63,13,3.795983
-62,12,3.815988
-70,20,3.849995
-58,8,3.862999
-82,32,3.91601
-78,28,3.961021
-107,57,4.054041
-92,42,4.123057
-67,17,4.151063
-129,79,4.281093
-61,11,4.300097
-97,47,4.377114
-85,35,4.434126
-60,10,4.45113
-68,18,4.481137
-64,14,4.505142
-65,15,4.530148
-124,74,4.651175
-59,9,4.666178
-70,20,4.699186
-54,4,5.401462
-83,33,5.457474
-66,16,5.484479
-52,2,5.48848
-68,18,5.518487
-62,12,5.538491
-55,5,5.547494
-86,36,5.608508
-79,29,5.657518
-68,18,5.688525
-54,4,5.695526
-91,41,5.764543
-79,29,5.812553
-72,22,5.849561
-83,33,5.903574
-71,21,5.93858
-66,16,5.965587
-57,7,5.977589
-53,3,5.982591
-62,12,6.003597
-83,33,6.057608
-91,41,6.125623
-62,12,6.146627
-108,58,6.24865
-66,16,6.278657
-137,87,6.434693
-80,30,6.488703
-63,13,6.512709
-56,6,6.523712
-65,15,6.549717
-72,22,6.587726
16,34,6.644739
-78,28,6.69275
-66,16,6.719755
-53,3,6.725757
-75,25,6.767766
-53,3,6.773768
-85,35,6.851785
-85,35,6.938804
-55,5,6.952808
-65,15,6.991818
-137,87,7.18486
-128,78,7.318025
-56,6,7.328027
-54,4,7.336029
-56,6,7.346031
-65,15,7.372038
-81,31,7.425049
-80,30,7.47606
-64,14,7.500065
-100,50,7.585085
-69,19,7.620093
-53,3,7.626094
-84,34,7.683107
-53,3,7.689108
-71,21,7.725116
-100,50,7.809135
-57,7,7.821138
-120,70,7.938164
-115,65,8.049189
-62,12,8.071193
-71,21,8.107202
-90,40,8.175217
-53,3,8.180219
-88,38,8.245233
-109,59,8.343255
-66,16,8.37026
-75,25,8.41427
-83,33,8.471283
-113,63,8.577307
-92,42,8.647323
-65,15,8.672479
-52,2,8.67648
-60,10,8.693484
-81,31,8.745496
-89,39,8.810509
-73,23,8.848519
-72,22,8.885526
-58,8,8.89953
-57,7,8.911532
-75,25,8.952668
-100,100,9.828863
-74,24,9.868873
-58,8,9.882876
-60,10,9.899879
-91,41,9.967895
-65,15,9.9939
-100,100,10.159047
-64,14,10.183053
-59,9,10.198056
-127,77,10.325083
-100,100,10.490121
-53,3,10.496122
-57,7,10.508125
-90,40,10.574139
-114,64,10.680164
-62,12,10.700168
-60,10,10.717172
-112,62,10.819194
-90,40,10.886209
-67,17,10.915216
-75,25,10.957225
-66,16,10.983231
-69,19,11.015238
-90,40,11.082253
-88,38,11.144267
-71,21,11.179275
-68,18,11.209282
-74,24,11.250291
-100,50,11.333309
-78,28,11.38032
-61,11,11.399467
-59,9,11.414471
-65,15,11.440477
-73,23,11.478485
-140,90,11.626519
-81,31,11.67753
-100,50,11.760548
-32,82,11.894579
-77,27,11.939589
-82,32,11.9926
-55,5,12.001602
-97,47,12.07762
-55,5,12.085622
-62,12,12.106626
-82,32,12.159637
-80,30,12.209649
-100,100,12.373686
-96,46,12.449703
-74,24,12.489712
-138,88,12.637745
-98,48,12.716763
7,43,12.787896
-92,42,12.857912
-136,86,13.000943
-89,39,13.065958
-69,19,13.096965
-55,5,13.105967
-100,100,13.963158
-87,37,14.024173
-100,100,14.187352
-72,22,14.22336
-122,72,14.341387
-100,100,14.506428
-149,99,14.670464
-61,11,14.689467
-60,10,14.706472
21,29,14.754963
15,35,14.813977
-135,85,14.953008
-82,32,15.005133
-72,22,15.041141
-109,59,15.138163
-65,15,15.162168
-133,83,15.297198
-107,57,15.388218
-11,61,15.488241
-64,14,15.511246
-87,37,15.571259
-66,16,15.598266
-134,84,15.736296
-100,100,15.898852
-82,32,15.950863
-81,31,16.002876
-73,23,16.040884
-83,33,16.094896
-52,2,16.098897
-54,4,16.105899
-59,9,16.121902
-77,27,16.166912
-100,100,16.327948
-127,77,16.453976
-102,52,16.538995
-69,19,16.570002
-78,28,16.617013
-88,38,16.679026
-56,6,16.68903
-100,100,16.853198
-146,96,17.009233
-75,25,17.050242
-103,53,17.137261
-62,12,17.156266
-115,65,17.953444
-100,100,18.116482
23,27,18.160491
-143,93,18.310641
-64,14,18.334647
-100,100,18.496683
-88,38,18.561697
-138,88,18.705729
-100,100,18.868767
-1,51,18.951785
24,26,18.993794
-75,25,19.035804
-64,14,19.058809
-52,2,19.062809
-99,49,19.142828
-100,100,19.305864
-71,21,19.340872
-61,11,19.359876
-64,14,19.383882
-94,44,19.455898
8,42,19.524913
23,27,19.570044
-29,79,19.699092
-53,3,19.704092
-100,100,19.868129
-100,100,20.035267
-54,4,20.04327
-100,100,20.212307
-107,57,20.309329
-100,100,20.477367
12,38,20.541381
-70,20,20.576504
-100,100,20.747543
-90,40,20.815558
-53,3,20.821559
12,38,20.885573
-54,4,20.892575
-72,22,20.930586
-58,8,20.94459
-119,69,21.060615
4,46,21.139633
-88,38,21.204648
-100,100,22.089959
-26,76,22.219989
-92,42,22.292005
9,41,22.361167
-130,80,22.495198
-69,19,22.528205
-7,57,22.636229
-89,39,22.714246
-77,27,22.768259
9,41,22.850277
-53,3,22.857278
-54,4,22.86528
-75,25,22.915292
-85,35,22.984307
-84,34,23.052322
-109,59,23.169348
7,43,23.255368
-87,37,23.329384
-100,100,23.525427
-108,58,23.640454
-88,38,23.715612
17,33,23.782626
-78,28,23.837639
-53,3,23.84464
-57,7,23.858644
-29,79,24.015679
23,27,24.069691
-76,26,24.122703
-82,32,24.185717
-83,33,24.251732
-29,79,24.407899
-112,62,24.530927
-109,59,24.647954
28,22,24.691964
25,25,24.741614
13,37,24.81663
-100,100,25.014674
32,18,25.050794
-148,98,25.245838
-109,59,25.369866
-100,100,25.586914
-64,14,25.617921
19,31,25.685936
-119,69,25.83597
18,32,25.905986
2,48,26.01201
-70,20,26.789328
-77,27,26.835339
20,30,26.88435
21,29,26.932361
18,32,26.984372
28,22,27.02138
-24,74,27.142407
6,44,27.215424
-93,43,27.28644
-20,70,27.401465
18,32,27.454477
-67,17,27.483484
-59,9,27.498487
20,30,27.547498
-68,18,27.578505
-71,21,27.613513
29,21,27.64852
-66,16,27.674526
-83,33,27.729538
-61,11,27.748676
5,45,27.822693
-91,41,27.890707
-79,29,27.938718
22,28,27.984728
-87,37,28.045742
-100,100,28.210779
-52,2,28.21478
-121,71,28.330806
29,21,28.366813
-52,2,28.370814
-57,7,28.382818
-1,51,28.466836
24,26,28.508846
32,18,28.538852
23,27,28.583862
-85,35,28.641875
-56,6,28.652878
28,22,28.688885
-100,100,28.853922
-72,22,28.890116
-96,46,28.966133
-101,51,29.049152
-6,56,29.141295
-70,20,29.174302
-125,75,29.296329
-12,62,29.398352
14,36,29.457366
-92,42,29.526381
8,42,29.595397
16,34,29.651409
-76,26,29.695419
16,34,29.750431
-69,19,29.783439
-53,3,29.78944
17,33,29.843451
-111,61,29.943475
-66,16,29.970481
-71,21,30.005488
-58,8,30.019491
-125,75,30.141518
-59,9,30.892998
-52,2,30.896999
-56,6,30.909002
-84,34,30.967015
27,23,31.007023
25,25,31.050033
30,20,31.08504
-70,20,31.119048
28,22,31.156056
23,27,31.201066
22,28,31.248078
23,27,31.293087
7,43,31.364103
24,26,31.408113
23,27,31.453122
33,17,31.48213
-78,28,31.53014
20,30,31.582152
14,36,31.641165
27,23,31.679173
-67,17,31.707179
-53,3,31.713181
22,28,31.760192
38,12,31.780196
