#{"t_start": 1655766484.0112267, "env_id": "env.spec.id"}
r,l,t
-56,6,0.022004
-58,8,0.044009
-86,36,0.144272
-68,18,0.200283
-54,4,0.213286
-72,22,0.2743
-58,8,0.296305
-66,16,0.339314
-80,30,0.417332
-61,11,0.446339
-52,2,0.45234
-52,2,0.458342
-68,18,0.504352
-81,31,0.584369
-55,5,0.598373
-71,21,0.655386
-79,29,0.726401
-73,23,0.784414
-58,8,0.803419
-78,28,0.875434
-61,11,0.906442
-55,5,0.920445
-72,22,0.979458
-70,20,1.03147
-69,19,1.082482
-109,59,1.236516
-89,39,1.333537
-66,16,1.375546
-61,11,1.406553
-73,23,1.462566
-54,4,1.472568
-63,13,1.506576
-79,29,1.579592
-59,9,1.600253
-82,32,1.680271
-69,19,1.727282
-56,6,1.742285
-56,6,1.758289
-66,16,1.798298
-70,20,1.846309
-54,4,1.856311
-72,22,1.918325
-78,28,1.98834
-61,11,2.016346
-79,29,2.087362
-67,17,2.131372
-83,33,2.214392
-53,3,2.222393
-57,7,2.241397
-21,71,2.420943
-70,20,2.471957
-63,13,2.506965
-71,21,2.56233
-54,4,2.574333
-61,11,2.60234
-63,13,2.632346
-58,8,2.652353
-61,11,2.68036
-86,36,2.767156
-82,32,2.848174
-87,37,2.947196
-62,12,2.980296
-57,7,3.001301
-59,9,3.026307
-53,3,3.035309
-68,18,3.084319
-87,37,3.17934
-64,14,3.218349
-86,36,3.311519
-62,12,3.344526
-52,2,3.349527
-67,17,3.394537
-52,2,3.401539
-59,9,3.424544
-101,51,3.559574
-88,38,3.660597
-59,9,3.686603
-54,4,3.697605
-128,78,3.893649
-53,3,3.902651
-60,10,3.934658
-66,16,3.977668
-72,22,4.03268
-63,13,4.066688
-74,24,4.127701
-70,20,4.178712
-72,22,4.231724
-70,20,4.282736
-52,2,4.288737
-71,21,4.341915
-67,17,4.386925
-64,14,4.421933
-61,11,4.449942
-97,47,4.567971
-52,2,4.573973
-63,13,4.60698
-63,13,4.63699
-58,8,4.658994
-40,90,4.887472
-78,28,4.963489
-73,23,5.020502
-65,15,5.057511
-57,7,5.075514
-63,13,5.106521
-57,7,5.123525
-84,34,5.212548
-96,46,6.26714
-60,10,6.291145
-137,87,6.511194
-53,3,6.520197
-67,17,6.565206
-57,7,6.585211
-92,42,6.691235
8,42,6.799259
-91,41,6.903282
-92,42,7.007305
-71,21,7.066507
-55,5,7.080508
-60,10,7.109515
-84,34,7.198535
-71,21,7.250547
-89,39,7.350569
-69,19,7.398756
-74,24,7.461771
-99,49,7.587799
-74,24,7.645812
-67,17,7.690822
-75,25,7.756836
-65,15,7.796846
-53,3,7.804847
-110,60,7.959882
-56,6,7.975884
-65,15,8.013894
-61,11,8.042901
-53,3,8.051903
-82,32,8.13592
-66,16,8.17693
-70,20,8.228942
-53,3,8.237944
-63,13,8.273952
-85,35,8.362972
-63,13,8.394979
-58,8,8.414984
-42,92,8.649227
-111,61,8.807261
-95,45,8.921287
-52,2,8.927289
-66,16,8.970298
-64,14,9.007307
-92,42,9.119332
-85,35,9.215353
-54,4,9.227356
-53,3,9.235357
-78,28,9.310374
-112,62,9.46741
-79,29,9.538602
-100,100,9.80266
-128,78,10.002705
-143,93,10.232756
-61,11,10.265764
-61,11,10.295771
-79,29,10.373788
-97,47,10.497816
-57,7,10.51582
-96,46,10.637023
-66,16,10.676031
5,45,10.794059
-83,33,10.882078
-100,100,11.146137
-77,27,11.219153
-65,15,11.267163
-67,17,11.317175
-54,4,11.330178
-94,44,11.455206
-87,37,11.565231
-59,9,11.589236
-76,26,12.767673
-85,35,12.855693
-111,61,13.007726
-102,52,13.139756
-85,35,13.227776
-107,57,13.369933
-100,100,13.616988
-81,31,13.695006
-105,55,13.834037
-57,7,13.851041
-60,10,13.878047
-113,63,14.030081
-75,25,14.093094
-106,56,14.235126
-118,68,14.41035
-85,35,14.504371
-82,32,14.593391
-68,18,14.642403
-77,27,14.709418
-52,2,14.715419
-65,15,14.756428
-96,46,14.871454
-55,5,14.885456
-98,48,15.013485
-55,5,15.028489
-85,35,15.112508
-88,38,15.208529
-84,34,15.295549
-83,33,15.374566
-76,26,15.439754
-82,32,15.523772
-100,100,15.772828
-71,21,15.82784
-70,20,15.877851
-53,3,15.885852
-131,81,16.090899
-79,29,16.168916
-61,11,16.195923
-102,52,16.324951
-100,100,16.569006
-82,32,16.651025
-71,21,16.702035
-100,100,16.94709
-133,83,17.154137
-96,46,17.268162
-69,19,17.314336
-100,100,17.562391
-76,26,17.627406
-77,27,17.695421
-53,3,17.703423
-67,17,17.748433
-105,55,18.872982
-113,63,19.037019
-100,100,19.297077
-100,100,19.563296
31,19,19.612306
-76,26,19.678321
-100,100,19.932377
-100,100,20.193436
-98,48,20.319464
-100,100,20.57252
-64,14,20.611529
