#{"t_start": 1656708221.8103926, "env_id": "env.spec.id"}
r,l,t
-52,2,0.014004
-73,23,0.094022
-60,10,0.122028
-69,19,0.172039
-56,6,0.188046
-73,23,0.253062
-54,4,0.265064
-59,9,0.287069
-58,8,0.309074
-86,36,0.398094
-56,6,0.414098
-54,4,0.426101
-60,10,0.452106
-62,12,0.484113
24,26,0.551933
-60,10,0.578939
-59,9,0.601945
-75,25,0.663959
-67,17,0.708969
-116,66,0.87792
-66,16,0.920932
-70,20,0.973944
-52,2,0.979945
-60,10,1.005951
-71,21,1.058963
-67,17,1.103973
-60,10,1.130979
-83,33,1.219111
-67,17,1.264121
-52,2,1.269122
-62,12,1.300129
-52,2,1.309131
-57,7,1.328135
-103,53,1.461165
-52,2,1.468169
-52,2,1.47417
-62,12,1.504177
-66,16,1.547989
-57,7,1.565993
-65,15,1.605002
-67,17,1.649011
-58,8,1.668015
-62,12,1.700023
-53,3,1.711026
-72,22,1.765158
-56,6,1.781161
-77,27,1.851177
-53,3,1.859179
-81,31,1.938723
-62,12,1.96973
-56,6,1.985734
-65,15,2.025743
-81,31,2.10076
-60,10,2.127766
-52,2,2.133767
-66,16,2.174777
-95,45,2.286952
-64,14,2.32196
-86,36,2.415982
-82,32,2.496
-66,16,2.538009
-86,36,2.633807
-54,4,2.643806
-62,12,2.67787
-54,4,2.687875
-66,16,2.731885
-81,31,2.814904
-61,11,2.846911
-55,5,2.858914
-64,14,2.896923
-68,18,2.943933
-82,32,3.028475
-66,16,3.070484
-53,3,3.080487
-52,2,3.085488
-52,2,3.09349
-90,40,3.196513
-68,18,3.245524
-56,6,3.261528
-59,9,3.286534
-55,5,3.300541
-92,42,3.410089
-76,26,3.479105
-65,15,3.518113
-54,4,3.529116
-83,33,3.618136
-67,17,3.660777
-63,13,3.697785
-80,30,3.776803
-59,9,3.800808
-58,8,3.821813
-64,14,3.861822
-52,2,3.865823
-62,12,3.89783
-89,39,3.999973
-58,8,4.022978
-60,10,4.049984
-89,39,4.153008
-52,2,4.16101
-75,25,4.228025
-59,9,4.254031
-53,3,4.262033
-52,2,4.271034
-55,5,4.285038
-65,15,4.322046
-67,17,4.36806
16,34,4.458598
-62,12,4.490605
-57,7,4.508609
-68,18,4.55662
-68,18,4.60463
-55,5,4.618634
-107,57,4.768174
-79,29,4.850192
-54,4,4.862195
-58,8,4.8832
-61,11,4.912206
-53,3,4.920208
-65,15,4.961217
-53,3,4.97322
-68,18,5.021231
-64,14,5.058253
-67,17,5.103888
-54,4,5.114891
-63,13,5.150899
-57,7,5.169903
-69,19,5.223915
-53,3,5.231917
-55,5,5.248921
-90,40,5.403961
-59,9,5.437013
-59,9,5.47203
-78,28,6.565976
-64,14,6.600985
-81,31,6.678002
-63,13,6.71201
-56,6,6.729013
-82,32,6.810032
23,27,6.876047
-68,18,6.920216
-103,53,7.053249
-60,10,7.078255
-52,2,7.083256
-53,3,7.091258
-54,4,7.104261
-82,32,7.182279
-69,19,7.23429
-88,38,7.330663
-108,58,7.476696
-125,75,7.660265
-76,26,7.725283
24,26,7.788297
-55,5,7.803301
-149,99,8.046356
-75,25,8.107369
-53,3,8.115371
-66,16,8.15338
-68,18,8.19939
-53,3,8.208392
-62,12,8.239399
-52,2,8.245401
-61,11,8.272407
-58,8,8.292411
-55,5,8.305414
-53,3,8.313416
-65,15,8.351425
-72,22,8.404437
-58,8,8.426442
-52,2,8.433444
-54,4,8.443445
-77,27,8.50846
-78,28,8.578476
-68,18,8.623486
-59,9,8.643491
-71,21,8.694503
-73,23,8.751516
-67,17,8.795525
32,18,8.839535
-60,10,8.866545
-112,62,9.016582
-76,26,9.086597
-68,18,9.132608
27,23,9.187622
-73,23,9.244637
-97,47,9.362663
-59,9,9.383668
-100,50,9.504695
-57,7,9.5227
-97,47,9.636729
-94,44,9.746754
-54,4,9.757756
-75,25,9.81977
-67,17,9.858779
-88,38,9.95374
-125,75,10.138781
