#{"t_start": 1661379932.135391, "env_id": "env.spec.id"}
r,l,t
-57,7,0.007001
-84,34,0.020004
-63,13,0.025005
-55,5,0.027005
-58,8,0.031006
-54,4,0.033007
-54,4,0.034007
-56,6,0.037008
-60,10,0.041009
-54,4,0.04301
-64,14,0.048011
-61,11,0.053012
-60,10,0.057013
-60,10,0.061013
-61,11,0.066015
-61,11,0.070016
-75,25,0.080018
-54,4,0.081018
-55,5,0.084018
-74,24,0.093021
-58,8,0.096021
-57,7,0.099022
-56,6,0.102023
-88,38,0.116026
-57,7,0.119027
-81,31,0.131029
-58,8,0.13403
-63,13,0.139031
-69,19,0.147033
-72,22,0.155035
-60,10,0.159036
-52,2,0.160036
-58,8,0.164037
-52,2,0.165038
-61,11,0.169038
-52,2,0.170038
-62,12,0.17504
-63,13,0.18004
-70,20,0.188042
-56,6,0.191043
-52,2,0.192043
-65,15,0.198044
-53,3,0.200045
-70,20,0.207046
-60,10,0.211047
-75,25,0.22105
-64,14,0.226051
-73,23,0.235053
-90,40,0.250057
-67,17,0.257058
-57,7,0.260059
-67,17,0.26706
-105,55,0.287065
-76,26,0.297067
-101,51,0.316072
-75,25,0.326074
-76,26,0.336076
-90,40,0.351079
-52,2,0.35208
-70,20,0.360081
-81,31,0.372084
-53,3,0.373085
-54,4,0.375085
-89,39,0.390088
-61,11,0.394089
-61,11,0.39809
-66,16,0.405092
-59,9,0.408092
-55,5,0.411093
-59,9,0.414093
-55,5,0.417094
-52,2,0.418095
-62,12,0.423096
-68,18,0.430097
-74,24,0.439099
-89,39,0.453103
-62,12,0.458103
-80,30,0.470106
-88,38,0.484109
-68,18,0.491111
-59,9,0.495112
-67,17,0.501114
-88,38,0.516117
-52,2,0.517118
-55,5,0.519118
-54,4,0.521118
-53,3,0.522118
-108,58,0.544123
-63,13,0.549124
-77,27,0.560127
-73,23,0.568128
-67,17,0.575131
-75,25,0.585133
-67,17,0.591134
-91,41,0.607138
-54,4,0.608138
-67,17,0.61514
-65,15,0.621141
-65,15,0.627142
-59,9,0.631143
-54,4,0.633144
-57,7,0.636144
-80,30,0.647147
-53,3,0.648147
-67,17,0.655149
-69,19,0.662173
-70,20,0.670167
-57,7,0.673168
-56,6,0.676168
-59,9,0.679169
-52,2,0.681169
-66,16,0.68717
-58,8,0.690171
-81,31,0.702174
-95,45,0.719178
-58,8,0.722179
-58,8,0.72618
-53,3,0.72718
-89,39,0.742183
-80,30,0.753186
-58,8,0.757187
-72,22,0.765189
-93,43,0.781192
-67,17,0.788193
-58,8,0.791194
-52,2,0.792195
-59,9,0.796195
-84,34,0.809198
-54,4,0.811199
-62,12,0.8162
-83,33,0.828203
-54,4,0.830203
-80,30,0.841206
-56,6,0.844206
-65,15,0.850208
-81,31,0.862211
-59,9,0.865211
-88,38,0.880214
-54,4,0.882215
-74,24,0.891217
-87,37,0.905221
-61,11,0.909221
-65,15,0.915223
-52,2,0.916223
-56,6,0.919224
-54,4,0.921224
-69,19,0.928225
-52,2,0.929226
-71,21,0.937227
-64,14,0.943229
-55,5,0.94623
-59,9,0.950231
-73,23,0.959233
-60,10,0.964233
-82,32,0.977236
-78,28,0.988239
-75,25,0.999241
-60,10,1.003243
-59,9,1.007243
-56,6,1.010244
-82,32,1.023247
-97,47,1.042252
-61,11,1.047252
-64,14,1.052254
-59,9,1.056254
-52,2,1.058255
-73,23,1.067257
-59,9,1.071258
21,29,1.083393
-84,34,1.096395
-65,15,1.103397
-59,9,1.106397
-55,5,1.109398
-69,19,1.1174
-63,13,1.122401
-59,9,1.126402
-66,16,1.132403
-54,4,1.134403
-89,39,1.148407
-108,58,1.170412
-59,9,1.174413
-52,2,1.175414
-71,21,1.183415
-54,4,1.185416
-53,3,1.186416
-86,36,1.200419
-54,4,1.20242
-67,17,1.20842
-62,12,1.213422
-70,20,1.221424
-103,53,1.241428
-69,19,1.24843
-53,3,1.25043
-53,3,1.25143
-69,19,1.258432
-55,5,1.261433
-86,36,1.274436
-61,11,1.279437
-61,11,1.283438
-81,31,1.295441
-57,7,1.298441
-57,7,1.301442
-73,23,1.310443
-66,16,1.316445
-52,2,1.317446
-52,2,1.318446
-69,19,1.325448
-109,59,1.347452
-70,20,1.355454
-89,39,1.370457
-101,51,1.389462
-62,12,1.394466
-83,33,1.406469
-102,52,1.426474
-62,12,1.430475
-59,9,1.434475
-62,12,1.439477
-63,13,1.444478
-60,10,1.448479
-85,35,1.462482
-72,22,1.470484
-70,20,1.478486
-65,15,1.484487
-75,25,1.49349
-52,2,1.49549
-81,31,1.506492
-58,8,1.510493
-75,25,1.519495
-67,17,1.526496
-60,10,1.530497
-63,13,1.535499
-63,13,1.5405
-61,11,1.545501
-59,9,1.548501
-85,35,1.562505
-54,4,1.563505
-64,14,1.569506
-74,24,1.578509
-59,9,1.582509
-55,5,1.58451
-60,10,1.588511
-52,2,1.589511
-68,18,1.596512
-70,20,1.604515
-54,4,1.606515
-94,44,1.623519
-64,14,1.62852
-56,6,1.63152
-68,18,1.638522
-61,11,1.642523
-60,10,1.646524
-69,19,1.654526
-114,64,1.677531
-56,6,1.680531
-58,8,1.683532
-72,22,1.692534
-57,7,1.695536
-65,15,1.701536
-87,37,1.71554
-59,9,1.71854
-78,28,1.729543
-70,20,1.737545
-60,10,1.741545
-63,13,1.746546
-92,42,1.76255
-77,27,1.772552
-71,21,1.780554
-84,34,1.793558
-74,24,1.802559
-64,14,1.808561
-57,7,1.811561
-67,17,1.817562
-52,2,1.818563
-68,18,1.825565
-52,2,1.827565
-54,4,1.828565
-81,31,1.840568
-87,37,1.854571
-85,35,1.867574
-66,16,1.874576
-52,2,1.875576
-74,24,1.884578
-99,49,1.902582
-64,14,1.908583
-78,28,1.919586
-60,10,1.923587
-85,35,1.93659
-52,2,1.93759
-63,13,1.942591
-66,16,1.948592
-68,18,1.955595
-53,3,1.957594
-54,4,1.959595
-58,8,1.962596
-54,4,1.970597
-64,14,1.975599
-67,17,1.9816
-71,21,1.989602
-59,9,1.993603
-91,41,2.008606
-52,2,2.009606
-70,20,2.016608
-55,5,2.018608
-59,9,2.022609
-75,25,2.031611
-105,55,2.050615
-52,2,2.051616
-58,8,2.054617
-66,16,2.062618
-66,16,2.06962
-52,2,2.07062
-85,35,2.082623
-93,43,2.098626
-69,19,2.105628
-63,13,2.109629
-57,7,2.113631
-67,17,2.119632
-59,9,2.123633
-54,4,2.125633
-86,36,2.138636
-70,20,2.146637
-53,3,2.148638
-61,11,2.152639
-72,22,2.161641
-54,4,2.163642
-75,25,2.172643
-72,22,2.181645
-65,15,2.186646
-60,10,2.190648
-57,7,2.194649
-63,13,2.199649
-59,9,2.20265
-63,13,2.208652
-90,40,2.223655
-67,17,2.229656
-56,6,2.232657
-57,7,2.235658
-64,14,2.241659
-52,2,2.242659
-55,5,2.24466
-65,15,2.250661
-60,10,2.254662
-64,14,2.259663
-69,19,2.267665
-65,15,2.273667
-54,4,2.275667
13,37,2.28967
-65,15,2.294671
-58,8,2.298672
-68,18,2.305674
-81,31,2.316676
-71,21,2.324678
-52,2,2.326678
-80,30,2.337681
-53,3,2.339682
-68,18,2.346683
-68,18,2.352684
-54,4,2.354685
-52,2,2.356685
-67,17,2.362686
-54,4,2.364687
-70,20,2.372689
-105,55,2.393694
-52,2,2.394694
-54,4,2.395694
-55,5,2.398694
-73,23,2.407697
-69,19,2.414698
-55,5,2.416699
-58,8,2.419843
-86,36,2.433846
-61,11,2.437847
-131,81,2.467854
-52,2,2.469854
-53,3,2.470854
12,38,2.484858
-63,13,2.490859
-59,9,2.49386
-61,11,2.498861
-54,4,2.500861
-68,18,2.506863
-56,6,2.509863
-61,11,2.514865
-56,6,2.516865
-63,13,2.521866
-64,14,2.527868
-55,5,2.529869
-130,80,2.559875
-60,10,2.563876
-67,17,2.569877
-86,36,2.583881
-70,20,2.591882
-55,5,2.593883
-82,32,2.605886
-69,19,2.612887
-79,29,2.62389
-73,23,2.632891
-80,30,2.644894
-57,7,2.647895
-62,12,2.651896
-79,29,2.663899
-91,41,2.67941
-61,11,2.68341
-70,20,2.691412
-75,25,2.700414
-57,7,2.703415
-61,11,2.708416
-91,41,2.72342
-76,26,2.733422
-88,38,2.748425
9,41,2.763428
-59,9,2.767429
-58,8,2.77043
-77,27,2.780433
-61,11,2.785434
-65,15,2.791435
-68,18,2.798436
-52,2,2.799437
-55,5,2.801437
21,29,2.81244
-57,7,2.81544
-69,19,2.822442
-60,10,2.826443
-69,19,2.834445
-54,4,2.836446
-60,10,2.840446
-64,14,2.845447
-52,2,2.846448
-65,15,2.852449
-90,40,2.867453
-83,33,2.880455
-77,27,2.890457
-62,12,2.895458
-53,3,2.896459
-66,16,2.90346
-62,12,2.907461
-53,3,2.909462
-57,7,2.912462
-53,3,2.913463
-52,2,2.915463
-55,5,2.917464
-60,10,2.921464
-55,5,2.923465
-55,5,2.925465
-102,52,2.94547
-68,18,2.952476
-56,6,2.954477
-57,7,2.957477
-55,5,2.960477
-84,34,2.972481
-56,6,2.975481
-61,11,2.979482
-72,22,2.988484
-56,6,2.991484
-60,10,2.995485
-64,14,3.000486
-72,22,3.009489
-70,20,3.016491
-94,44,3.033494
-63,13,3.038495
-52,2,3.039495
-62,12,3.044497
-70,20,3.052498
-55,5,3.054499
-62,12,3.0595
-92,42,3.075504
-74,24,3.084506
-63,13,3.089507
-68,18,3.096509
-58,8,3.100509
38,12,3.104511
-78,28,3.115512
-87,37,3.129515
-98,48,3.14752
-69,19,3.154522
-75,25,3.164524
-71,21,3.172526
-66,16,3.178527
-71,21,3.186529
-55,5,3.18953
-60,10,3.19353
-62,12,3.197531
-62,12,3.202533
-67,17,3.209534
-63,13,3.214536
-58,8,3.217536
-62,12,3.222537
-94,44,3.239541
-62,12,3.243541
-61,11,3.248543
-59,9,3.252544
-77,27,3.262546
-61,11,3.266547
-52,2,3.268547
-77,27,3.27855
-68,18,3.285551
-70,20,3.293553
-54,4,3.294554
-60,10,3.299555
-63,13,3.304556
-56,6,3.306556
-52,2,3.307556
-69,19,3.315558
-65,15,3.321559
-60,10,3.32556
-58,8,3.328561
-57,7,3.331562
-59,9,3.335563
-60,10,3.339564
-74,24,3.348566
-57,7,3.351566
-63,13,3.356568
-52,2,3.357568
-52,2,3.358568
-60,10,3.362569
-56,6,3.365573
-54,4,3.367574
-73,23,3.376576
-55,5,3.378576
-86,36,3.392579
-70,20,3.399581
-60,10,3.403582
-120,70,3.429587
-95,45,3.446592
-87,37,3.460595
-52,2,3.461595
-54,4,3.463595
-65,15,3.469597
-56,6,3.471597
-74,24,3.4816
-54,4,3.4836
-55,5,3.4856
-63,13,3.490602
-57,7,3.493602
-79,29,3.504606
-83,33,3.516608
-55,5,3.519608
-68,18,3.52661
-64,14,3.531611
-64,14,3.537612
-76,26,3.547615
-64,14,3.552616
-96,46,3.57062
-66,16,3.576622
-107,57,3.597626
-79,29,3.608628
22,28,3.619631
-69,19,3.626633
-67,17,3.632634
-52,2,3.634635
-60,10,3.638635
-56,6,3.640636
-66,16,3.646637
-58,8,3.650638
-85,35,3.663641
-99,49,3.681645
-55,5,3.684646
-69,19,3.691648
-82,32,3.70365
-67,17,3.710651
-8,58,3.731657
8,42,3.74766
-57,7,3.750661
-66,16,3.756663
-59,9,3.760663
-78,28,3.771665
-55,5,3.773666
-69,19,3.780808
-55,5,3.783808
-53,3,3.784809
-57,7,3.78781
23,27,3.797812
-104,54,3.817816
-56,6,3.820817
-57,7,3.823818
-55,5,3.825819
-84,34,3.838821
-59,9,3.842822
-54,4,3.844823
-73,23,3.853825
-57,7,3.855825
-75,25,3.865827
-54,4,3.867828
-70,20,3.87583
-70,20,3.882831
-59,9,3.886833
-53,3,3.888833
-58,8,3.891833
-67,17,3.898835
-60,10,3.902835
-66,16,3.908837
-75,25,3.917839
-97,47,3.935843
-57,7,3.938844
-87,37,3.952847
-62,12,3.957848
-59,9,3.961849
-57,7,3.96485
-60,10,3.968851
-55,5,3.970851
-60,10,3.974853
-65,15,3.980854
-69,19,3.987855
-58,8,3.991856
-59,9,3.994857
-60,10,3.998858
-71,21,4.00786
-53,3,4.00886
-76,26,4.018862
-82,32,4.030865
-55,5,4.032866
-94,44,4.049869
32,18,4.056871
-55,5,4.058871
-54,4,4.060871
-57,7,4.063872
-64,14,4.069874
-54,4,4.070874
-52,2,4.072875
-69,19,4.079876
-77,27,4.091879
-71,21,4.09888
-53,3,4.100881
-52,2,4.101881
-71,21,4.108883
-63,13,4.113907
-80,30,4.125902
-56,6,4.127903
-96,46,4.146907
-56,6,4.148907
-58,8,4.151908
-88,38,4.166915
-71,21,4.174918
-64,14,4.179918
-56,6,4.182918
-58,8,4.185919
-68,18,4.193922
-65,15,4.198922
-58,8,4.201923
-56,6,4.204924
-63,13,4.209925
-52,2,4.210925
-62,12,4.214926
-70,20,4.222928
-96,46,4.239931
-64,14,4.257935
-56,6,4.262935
-55,5,4.270938
-60,10,4.28294
-71,21,4.305946
-52,2,4.310946
-91,41,4.358957
-115,65,4.430974
-71,21,4.459981
-60,10,4.469983
-90,40,4.517996
-58,8,4.526998
-78,28,4.557007
-55,5,4.562008
-81,31,4.597017
-52,2,4.601018
-58,8,4.610021
-130,80,4.700043
-65,15,4.714046
-76,26,4.744053
-79,29,4.77806
-79,29,4.810068
-53,3,4.814069
-64,14,4.835073
-94,44,4.885087
-56,6,4.891089
-97,47,4.944102
-67,17,4.963107
-53,3,4.967108
-95,45,5.017119
-98,48,5.077132
-66,16,5.096137
-57,7,5.104138
-57,7,5.113141
-58,8,5.122143
-65,15,5.136146
-69,19,5.156271
-70,20,5.179276
-52,2,5.183278
-61,11,5.19328
-55,5,5.201281
-52,2,5.202282
-66,16,5.219285
-67,17,5.23929
-66,16,5.255293
-52,2,5.259295
-100,50,5.317309
-90,40,5.367322
-83,33,5.409333
-61,11,5.419336
-73,23,5.446344
-83,33,5.481352
-62,12,5.494355
-58,8,5.503357
-73,23,5.530363
-58,8,5.539365
-61,11,5.553368
-75,25,5.580374
-65,15,5.597378
-52,2,5.599379
-68,18,5.619384
-87,37,5.660394
17,33,5.702406
-77,27,5.731415
-67,17,5.750421
-88,38,5.796431
-61,11,5.809434
-54,4,5.814435
-91,41,5.858445
-54,4,5.863446
-70,20,5.885452
-56,6,5.891453
-58,8,5.899455
-54,4,5.903456
-64,14,5.92246
-67,17,5.943465
-53,3,5.947466
-80,30,5.983474
-73,23,6.01148
31,19,6.031485
-77,27,6.066493
-61,11,6.076495
-53,3,6.082496
-58,8,6.093499
-69,19,6.116506
-94,44,6.165518
-62,12,6.179521
-76,26,6.207527
-54,4,6.214529
-65,15,6.231533
-60,10,6.243535
-61,11,6.253537
-59,9,6.265541
-102,52,6.322676
-71,21,6.346681
-93,43,6.393692
-62,12,6.408695
-70,20,6.436702
-69,19,6.45771
-63,13,6.472715
-64,14,6.486718
-81,31,6.527861
-82,32,6.56487
-64,14,6.577873
-61,11,6.591876
-65,15,6.611881
-67,17,6.630885
-52,2,6.634886
-56,6,6.639887
-63,13,6.65289
-75,25,6.687898
-61,11,6.6979
-59,9,6.712903
-68,18,6.733908
-56,6,6.74291
-106,56,6.803926
-53,3,6.807927
-100,100,6.920953
-57,7,6.928955
-55,5,6.935956
-83,33,6.975965
-53,3,6.977966
-57,7,6.985968
-52,2,6.991969
-54,4,6.99797
-57,7,7.003973
-61,11,7.016975
-75,25,7.043981
-66,16,7.060985
-54,4,7.065986
-62,12,7.080989
-53,3,7.08499
-84,34,7.124999
-54,4,7.13
-69,19,7.148005
-59,9,7.160007
-71,21,7.185013
-65,15,7.20402
-103,53,7.271037
-52,2,7.272037
-53,3,7.277038
-57,7,7.28804
-73,23,7.315047
-62,12,7.327049
-53,3,7.32905
-55,5,7.336051
-65,15,7.350055
-71,21,7.380061
-65,15,7.395065
-77,27,7.424071
-55,5,7.429073
-82,32,7.466082
-57,7,7.478084
-66,16,7.497088
-66,16,7.516093
-69,19,7.540098
-54,4,7.546099
-68,18,7.566104
-52,2,7.570105
-103,53,7.631121
-53,3,7.635122
-68,18,7.652125
-56,6,7.660127
-56,6,7.666129
-55,5,7.67213
-56,6,7.680132
-57,7,7.688134
-61,11,7.703137
-86,36,7.744146
-75,25,7.771153
-83,33,7.808161
-52,2,7.811162
-76,26,7.838168
-75,25,7.864174
-81,31,7.901182
-81,31,7.93719
-88,38,7.977199
-76,26,8.009207
-83,33,8.045215
-67,17,8.064219
-55,5,8.071221
-71,21,8.09623
-64,14,8.111242
-77,27,8.145247
-71,21,8.171253
-52,2,8.176254
-70,20,8.198259
-79,29,8.231266
-68,18,8.251271
-60,10,8.262273
-67,17,8.280277
-74,24,8.306283
-64,14,8.326288
-80,30,8.360295
-63,13,8.3773
-58,8,8.387302
-93,43,8.436313
-63,13,8.45232
-58,8,8.463321
-73,23,8.490327
-68,18,8.516333
-54,4,8.521334
-63,13,8.534337
-63,13,8.549341
-107,57,8.619357
-93,43,8.669368
-53,3,8.673369
-54,4,8.67937
-61,11,8.693373
-117,67,8.771391
-54,4,8.776392
-84,34,8.8104
-68,18,8.836406
-60,10,8.848409
-82,32,8.888421
-57,7,8.899424
-72,22,8.924432
-87,37,8.967443
-86,36,9.010453
-79,29,9.04046
-56,6,9.046461
-69,19,9.069467
-55,5,9.076468
-54,4,9.08147
-64,14,9.099473
-72,22,9.12648
-64,14,9.144486
-95,45,9.196498
-56,6,9.203501
-57,7,9.210502
-52,2,9.215504
-69,19,9.237509
-56,6,9.24351
-102,52,9.300524
-56,6,9.308525
-71,21,9.33253
2,48,9.39455
-57,7,9.404553
-61,11,9.415554
-67,17,9.439563
-64,14,9.454566
-58,8,9.463568
-69,19,9.486573
-59,9,9.497576
-70,20,9.519581
-59,9,9.528583
-52,2,9.534585
-66,16,9.551588
-76,26,9.582596
-64,14,9.6026
-87,37,9.647615
-76,26,9.680625
-59,9,9.690628
-55,5,9.695629
-55,5,9.700629
-120,70,9.779647
-56,6,9.784648
-64,14,9.806653
-53,3,9.810654
-55,5,9.815655
-58,8,9.826658
-82,32,9.862666
-57,7,9.870668
-63,13,9.884793
-63,13,9.900796
-70,20,9.922801
-80,30,9.958809
-122,72,10.045829
-75,25,10.070835
-58,8,10.085838
-63,13,10.091841
-80,30,10.104844
-54,4,10.107844
-60,10,10.111845
-71,21,10.119847
-58,8,10.122848
-89,39,10.136851
-58,8,10.140852
-68,18,10.146853
-120,70,10.171859
-74,24,10.180861
-80,30,10.191863
-56,6,10.194864
-59,9,10.197865
-63,13,10.202866
19,31,10.214868
-53,3,10.215869
-52,2,10.216869
-54,4,10.218869
-74,24,10.227871
-85,35,10.240874
-64,14,10.245875
-72,22,10.253877
-56,6,10.256878
-104,54,10.318891
-57,7,10.326893
-53,3,10.328893
-52,2,10.333894
-110,60,10.402912
-135,85,10.498935
-111,61,10.56395
-65,15,10.581954
-79,29,10.615962
-76,26,10.647969
-62,12,10.663973
-67,17,10.681977
-91,41,10.727987
-52,2,10.731989
-63,13,10.745991
-66,16,10.763996
-62,12,10.776998
-139,89,10.880023
-55,5,10.887025
-53,3,10.889025
-92,42,10.943038
-72,22,10.968044
-30,80,11.056063
-79,29,11.095073
-63,13,11.112077
-66,16,11.13008
-67,17,11.151085
-94,44,11.204099
-64,14,11.222103
-62,12,11.236106
-88,38,11.28343
-89,39,11.332441
-54,4,11.336442
-97,47,11.394455
-86,36,11.433464
-77,27,11.45947
-74,24,11.487476
-63,13,11.505481
-61,11,11.515483
-62,12,11.528485
-65,15,11.54749
-81,31,11.587499
-60,10,11.598502
-52,2,11.602502
-55,5,11.608504
-62,12,11.624507
-72,22,11.654514
-58,8,11.664516
-57,7,11.670517
-65,15,11.688522
-75,25,11.719529
-68,18,11.743534
-53,3,11.748536
-67,17,11.766539
-63,13,11.782543
-86,36,11.822552
-61,11,11.835555
-52,2,11.836555
-70,20,11.860561
-56,6,11.870563
-54,4,11.876565
-52,2,11.877564
-74,24,11.904571
-81,31,11.94358
-85,35,11.985715
-54,4,11.990716
-68,18,12.011725
-66,16,12.033729
-56,6,12.046732
-62,12,12.063736
-67,17,12.088742
-71,21,12.126754
-54,4,12.132754
-61,11,12.151759
-53,3,12.15776
-54,4,12.16276
-62,12,12.180765
-68,18,12.20077
-60,10,12.212772
-52,2,12.214772
-55,5,12.224775
4,46,12.275786
-55,5,12.280788
-82,32,12.314795
-74,24,12.342801
-57,7,12.353804
-77,27,12.389815
-52,2,12.391815
-61,11,12.407818
-109,59,12.477834
-58,8,12.486836
-53,3,12.491838
-66,16,12.511842
-53,3,12.512842
-66,16,12.530846
-96,46,12.583858
-73,23,12.608864
-73,23,12.63287
-57,7,12.641872
-82,32,12.680881
-63,13,12.694883
-79,29,12.731892
-74,24,12.7589
-53,3,12.7609
-65,15,12.776905
-59,9,12.787907
-83,33,12.825915
-66,16,12.84592
-63,13,12.860924
-66,16,12.881928
-81,31,12.918936
-57,7,12.924938
-65,15,12.946943
-81,31,12.982952
-89,39,13.030963
-60,10,13.042966
-66,16,13.06197
-87,37,13.10598
-61,11,13.118986
-65,15,13.13699
-52,2,13.13899
-56,6,13.148993
-11,61,13.221009
-52,2,13.22401
-53,3,13.22601
-54,4,13.230011
-71,21,13.256017
-69,19,13.278022
-53,3,13.283023
-62,12,13.298026
-65,15,13.31703
-72,22,13.342167
-62,12,13.35617
-63,13,13.376175
-70,20,13.403182
-63,13,13.419184
-71,21,13.44219
-67,17,13.461194
-82,32,13.498203
-53,3,13.502203
-69,19,13.526208
-73,23,13.556218
-115,65,13.633238
-66,16,13.652242
-54,4,13.657243
-59,9,13.667245
-77,27,13.697252
-65,15,13.714256
-72,22,13.736262
-147,97,13.847286
-58,8,13.856288
-54,4,13.860289
-64,14,13.876294
-64,14,13.890296
-71,21,13.917302
-55,5,13.922303
-113,63,13.995322
-57,7,14.001323
-89,39,14.047334
-52,2,14.050334
-59,9,14.061337
-58,8,14.070339
-96,46,14.124351
-65,15,14.144355
-62,12,14.158359
-90,40,14.202369
-68,18,14.226374
-80,30,14.261382
-52,2,14.265383
-52,2,14.267384
-132,82,14.364408
-52,2,14.366408
-99,49,14.421421
-83,33,14.46543
-66,16,14.484648
-98,48,14.540661
-72,22,14.564666
-62,12,14.58167
-70,20,14.604676
-61,11,14.619679
-64,14,14.634682
-62,12,14.648685
-78,28,14.681693
-63,13,14.698697
-67,17,14.715701
-81,31,14.75371
-65,15,14.769713
-53,3,14.773714
-69,19,14.796719
15,35,14.835728
-74,24,14.866735
-67,17,14.89074
-56,6,14.896742
-55,5,14.906744
-57,7,14.913746
-96,46,14.966758
-64,14,14.982762
-95,45,15.036774
-78,28,15.067781
-65,15,15.083784
-58,8,15.093787
-57,7,15.103789
-62,12,15.119796
-72,22,15.147804
-55,5,15.152804
-93,43,15.203822
-52,2,15.204822
-56,6,15.214824
-57,7,15.220826
-62,12,15.23683
-76,26,15.266836
-74,24,15.295843
-92,42,15.343854
-56,6,15.351856
-58,8,15.359857
-72,22,15.387864
-54,4,15.393865
-64,14,15.410869
-134,84,15.504894
-64,14,15.518897
-52,2,15.522898
-67,17,15.541905
-52,2,15.546906
-61,11,15.555908
-52,2,15.561909
-103,53,15.621633
-65,15,15.637637
-69,19,15.660644
-54,4,15.665645
-71,21,15.694652
-55,5,15.699653
-53,3,15.705654
-60,10,15.717657
-65,15,15.737662
-57,7,15.747663
-91,41,15.797676
-58,8,15.805677
-61,11,15.82068
-56,6,15.826682
-71,21,15.852688
-96,46,15.909307
-69,19,15.933312
-55,5,15.937313
-62,12,15.951316
-68,18,15.976321
-54,4,15.981323
-52,2,15.982323
-91,41,16.029334
-62,12,16.043337
-74,24,16.069343
-65,15,16.085347
-69,19,16.109352
-67,17,16.129356
-63,13,16.143359
-77,27,16.175367
-61,11,16.18837
-66,16,16.207374
-66,16,16.224378
-80,30,16.23438
-55,5,16.23638
-86,36,16.251384
-72,22,16.260386
-71,21,16.268387
-75,25,16.27839
-63,13,16.283391
-80,30,16.295394
-71,21,16.304396
-68,18,16.312397
-54,4,16.314398
-75,25,16.3234
-54,4,16.325401
-72,22,16.334403
-67,17,16.342404
-73,23,16.352407
-95,45,16.36841
-54,4,16.370411
-52,2,16.372411
-63,13,16.377412
28,22,16.386414
-71,21,16.395416
-67,17,16.402418
-66,16,16.40842
-70,20,16.433425
-64,14,16.451429
-54,4,16.457431
-52,2,16.458431
-53,3,16.464432
-72,22,16.492439
-77,27,16.521445
-72,22,16.547451
-58,8,16.558454
-53,3,16.562454
-79,29,16.594462
-69,19,16.616467
-78,28,16.650475
-68,18,16.670479
29,21,16.694484
-76,26,16.728494
-53,3,16.732496
-60,10,16.745498
-59,9,16.755501
-62,12,16.771504
23,27,16.806512
-93,43,16.857524
-114,64,16.932541
-65,15,16.952546
-67,17,16.969549
-65,15,16.989554
-74,24,17.01756
-52,2,17.01856
-83,33,17.059572
-73,23,17.089579
-61,11,17.102582
-63,13,17.117586
-61,11,17.131589
-82,32,17.169597
-65,15,17.188606
-83,33,17.227614
-82,32,17.262622
-84,34,17.29763
-69,19,17.320635
-83,33,17.361644
-71,21,17.38765
-58,8,17.396653
-75,25,17.422787
-53,3,17.426788
-60,10,17.43679
-59,9,17.449793
-57,7,17.458796
-56,6,17.468798
-84,34,17.512807
-61,11,17.527811
-52,2,17.528811
-60,10,17.541814
-66,16,17.560818
-65,15,17.576822
-69,19,17.597827
-57,7,17.60983
-56,6,17.617832
-64,14,17.633836
-69,19,17.660842
-55,5,17.665842
-79,29,17.698851
-62,12,17.711853
-72,22,17.739859
-65,15,17.758864
-55,5,17.763865
-57,7,17.771867
-57,7,17.777868
-59,9,17.791873
-74,24,17.82288
-66,16,17.839404
-103,53,17.903419
-74,24,17.934426
-54,4,17.940428
25,25,17.968433
-53,3,17.974435
-57,7,17.982437
-54,4,17.987439
-55,5,17.99544
-63,13,18.011443
-59,9,18.023446
-53,3,18.027447
-57,7,18.036449
-75,25,18.065456
-70,20,18.088461
-56,6,18.096463
-65,15,18.110466
-63,13,18.12647
