#{"t_start": 1656202119.6575022, "env_id": "env.spec.id"}
r,l,t
-72,22,0.09602
-56,6,0.099023
-103,53,0.119026
-109,59,0.141031
-90,40,0.156034
-53,3,0.158034
-55,5,0.160034
-123,73,0.18804
-56,6,0.191042
-64,14,0.196043
-64,14,0.202044
-68,18,0.209046
-80,30,0.221048
-53,3,0.223049
-99,49,0.241052
-56,6,0.244054
-58,8,0.248054
-77,27,0.259057
-74,24,0.268059
-54,4,0.270059
-57,7,0.273061
-62,12,0.278061
-55,5,0.281061
-68,18,0.288064
-54,4,0.290064
-55,5,0.292063
-56,6,0.295065
-130,80,0.325071
-64,14,0.331073
-57,7,0.334075
-54,4,0.336075
-82,32,0.348078
-68,18,0.355078
-55,5,0.358079
-53,3,0.359079
-65,15,0.365081
-52,2,0.36708
-58,8,0.370082
-58,8,0.373719
-59,9,0.377226
-75,25,0.387228
-56,6,0.390228
-66,16,0.397231
-52,2,0.398231
-57,7,0.401231
-84,34,0.414234
-56,6,0.417236
-55,5,0.419236
-78,28,0.430237
-56,6,0.433239
-69,19,0.44024
-106,56,0.461245
-94,44,0.478248
-64,14,0.483249
-64,14,0.489252
-66,16,0.495252
-103,53,0.515256
-87,37,0.52926
-64,14,0.535262
-59,9,0.539262
-56,6,0.542263
-63,13,0.547263
-52,2,0.548264
-63,13,0.553265
-54,4,0.555265
-59,9,0.559267
-55,5,0.562267
-63,13,0.567268
-63,13,0.57227
-72,22,0.581468
-72,22,0.58947
-64,14,0.595472
-71,21,0.603474
-83,33,0.615477
-54,4,0.617477
-65,15,0.623478
-73,23,0.632481
-83,33,0.644483
-52,2,0.646484
-90,40,0.661486
-83,33,0.673489
-62,12,0.678491
-73,23,0.687492
-53,3,0.689493
-64,14,0.694495
-75,25,0.704497
-57,7,0.707497
-58,8,0.710497
-52,2,0.712499
-62,12,0.7175
-58,8,0.7205
-58,8,0.723501
-90,40,0.739505
-84,34,0.751507
-78,28,0.762509
-54,4,0.764509
-62,12,0.769511
-87,37,0.783514
-53,3,0.785514
-54,4,0.787515
-67,17,0.794517
-57,7,0.797517
-57,7,0.800519
-60,10,0.804519
-64,14,0.81052
-52,2,0.81152
-94,44,0.827525
30,20,0.835526
-58,8,0.839527
-63,13,0.844528
-54,4,0.846528
-53,3,0.847529
-54,4,0.849529
-53,3,0.851529
-58,8,0.854529
-65,15,0.860532
-57,7,0.864533
-61,11,0.868532
-75,25,0.878536
-85,35,0.891538
-94,44,0.907542
-54,4,0.909542
-73,23,0.918545
-68,18,0.925547
-78,28,0.936548
-61,11,0.941549
-75,25,0.950551
-86,36,0.964554
-56,6,0.966554
-66,16,0.973557
-58,8,0.976557
-62,12,0.981559
-63,13,0.986559
-74,24,0.996562
-54,4,0.998564
-52,2,0.999563
-72,22,1.008565
-64,14,1.014566
-55,5,1.016567
-53,3,1.018567
-52,2,1.019567
-59,9,1.023568
-57,7,1.026568
-64,14,1.03257
-58,8,1.035572
-64,14,1.041571
-88,38,1.055574
-84,34,1.069578
-70,20,1.07758
-77,27,1.087582
-59,9,1.091583
-66,16,1.097584
-81,31,1.109588
-53,3,1.111588
-63,13,1.116588
-150,100,1.153598
-85,35,1.167601
-63,13,1.172602
-76,26,1.182603
-65,15,1.188605
-53,3,1.190606
-53,3,1.191605
-78,28,1.202608
-53,3,1.204609
-53,3,1.205609
-57,7,1.20861
-62,12,1.21361
-73,23,1.222612
-62,12,1.227613
-107,57,1.249618
-66,16,1.255619
-64,14,1.261621
3,47,1.279625
-52,2,1.280626
-59,9,1.284627
-76,26,1.29463
-53,3,1.296629
-54,4,1.298629
-79,29,1.309631
-61,11,1.314632
-71,21,1.322635
-65,15,1.328637
-56,6,1.331636
-104,54,1.351641
-65,15,1.357643
-83,33,1.370646
-66,16,1.376647
-85,35,1.38965
-56,6,1.392651
-77,27,1.403653
-61,11,1.407653
-83,33,1.420656
-58,8,1.423657
-73,23,1.43266
-88,38,1.447663
-65,15,1.453663
-58,8,1.456665
-70,20,1.464666
-69,19,1.471668
-59,9,1.47567
-52,2,1.477669
-54,4,1.47967
-72,22,1.487671
-73,23,1.496674
-57,7,1.499674
-81,31,1.511677
-103,53,1.531681
-71,21,1.539683
-57,7,1.542685
-59,9,1.546685
-72,22,1.554687
-53,3,1.556687
-55,5,1.559688
-92,42,1.574691
-53,3,1.576692
-85,35,1.589694
-65,15,1.595695
-76,26,1.605699
-52,2,1.606699
-75,25,1.6167
-72,22,1.625703
-53,3,1.626703
-60,10,1.630703
-60,10,1.635706
-63,13,1.640706
-47,97,1.676714
-53,3,1.678716
-63,13,1.683716
-61,11,1.688718
-64,14,1.693717
-115,65,1.717723
-53,3,1.719723
-82,32,1.731727
-84,34,1.744729
-81,31,1.756731
-62,12,1.761733
-103,53,1.781737
-68,18,1.788739
-75,25,1.797741
-58,8,1.801742
-63,13,1.806743
-68,18,1.813745
-54,4,1.815745
-54,4,1.817745
-55,5,1.820746
-53,3,1.821747
-59,9,1.825747
-53,3,1.827748
-52,2,1.828748
-56,6,1.831748
-69,19,1.83875
-87,37,1.852753
-85,35,1.865756
-68,18,1.872757
-59,9,1.876759
-52,2,1.877759
36,14,1.883759
-63,13,1.888762
-65,15,1.895764
-55,5,1.897764
19,31,1.909767
-88,38,1.924768
-85,35,1.937772
-58,8,1.941772
-89,39,1.956776
-55,5,1.958777
-106,56,1.979782
-75,25,1.989784
-60,10,1.994786
-62,12,1.998786
-52,2,2.000786
-57,7,2.003787
-65,15,2.009788
-65,15,2.015789
-53,3,2.01779
-85,35,2.030792
-69,19,2.038796
-91,41,2.053798
-67,17,2.060799
-59,9,2.0648
-64,14,2.070803
-55,5,2.072804
-55,5,2.074803
-65,15,2.080804
-53,3,2.082804
-70,20,2.090806
-56,6,2.093807
-61,11,2.097807
-66,16,2.10481
-54,4,2.10681
-64,14,2.112811
-68,18,2.119813
-84,34,2.132815
-56,6,2.135816
-53,3,2.136817
-66,16,2.143819
-60,10,2.14782
-59,9,2.15182
-68,18,2.158821
-53,3,2.160821
-59,9,2.164824
-62,12,2.169824
-56,6,2.171824
-54,4,2.173824
-55,5,2.176826
-74,24,2.185827
-55,5,2.187828
-54,4,2.189828
-71,21,2.19883
-83,33,2.210833
-3,53,2.230838
-68,18,2.23784
-59,9,2.242839
-60,10,2.246841
-80,30,2.258843
-52,2,2.259845
-69,19,2.267846
-52,2,2.268848
-73,23,2.277847
25,25,2.28785
-114,64,2.311856
22,28,2.322859
-65,15,2.328861
-52,2,2.32986
-129,79,2.359866
-56,6,2.362867
-63,13,2.367868
-54,4,2.369868
-69,19,2.37687
-65,15,2.382872
-61,11,2.387872
-62,12,2.392875
-72,22,2.401876
-57,7,2.404876
-52,2,2.405876
-56,6,2.408878
-68,18,2.415879
-52,2,2.416879
-80,30,2.428883
-56,6,2.431882
-83,33,2.443885
-60,10,2.447886
-56,6,2.450887
-93,43,2.466891
-70,20,2.475893
-54,4,2.477893
-67,17,2.483894
-61,11,2.488896
-60,10,2.492896
-54,4,2.494896
-90,40,2.5099
-64,14,2.515901
-67,17,2.522904
-53,3,2.524903
-81,31,2.535906
-72,22,2.544909
-63,13,2.549908
-76,26,2.560911
-52,2,2.561912
-62,12,2.566912
-64,14,2.572916
-54,4,2.573915
-59,9,2.577916
-61,11,2.582916
-80,30,2.594919
-58,8,2.597919
-95,45,2.614924
-58,8,2.617923
-69,19,2.625925
-57,7,2.628927
-97,47,2.646931
-58,8,2.649931
-57,7,2.653932
-72,22,2.661933
-54,4,2.663935
-54,4,2.665934
-52,2,2.666934
-67,17,2.673936
-59,9,2.677938
-63,13,2.68294
-71,21,2.691941
-59,9,2.695941
-52,2,2.696942
-62,12,2.701942
-55,5,2.703943
-58,8,2.707944
-52,2,2.708945
-70,20,2.716947
-100,50,2.73595
-58,8,2.738952
-53,3,2.740952
-85,35,2.753954
-62,12,2.758956
-89,39,2.773959
-82,32,2.786963
-58,8,2.789963
-54,4,2.791962
-76,26,2.801966
-73,23,2.810968
-76,26,2.82097
-73,23,2.830972
-59,9,2.834972
-52,2,2.835972
-70,20,2.843975
-53,3,2.845975
-54,4,2.847975
-77,27,2.858979
-62,12,2.863979
-102,52,2.882983
-116,66,2.907989
-54,4,2.909989
-71,21,2.917992
-112,62,2.941997
-58,8,2.945997
-87,37,2.96
-56,6,2.963002
-59,9,2.967002
-94,44,2.983007
-82,32,2.996008
-96,46,3.013013
-73,23,3.022014
-82,32,3.034018
-62,12,3.039019
-55,5,3.042018
-56,6,3.04402
-55,5,3.047019
-53,3,3.04802
-52,2,3.05002
-93,43,3.066024
38,12,3.071026
-61,11,3.076026
-61,11,3.080029
-65,15,3.086029
-85,35,3.100032
-73,23,3.108034
-52,2,3.110034
-65,15,3.116035
-64,14,3.121037
-55,5,3.124037
-83,33,3.136039
-77,27,3.147043
-70,20,3.154043
-59,9,3.158044
-72,22,3.167046
-64,14,3.173049
-69,19,3.18005
-90,40,3.195054
-52,2,3.196054
-88,38,3.211057
-68,18,3.218059
-71,21,3.226059
-53,3,3.228061
-54,4,3.230061
-78,28,3.240063
-52,2,3.242063
-65,15,3.248065
-63,13,3.255067
-59,9,3.258066
-68,18,3.26607
-64,14,3.27107
-61,11,3.276071
-62,12,3.281073
-86,36,3.294076
-58,8,3.298076
-54,4,3.300077
-59,9,3.304077
-56,6,3.307078
-125,75,3.334084
-64,14,3.340085
-53,3,3.342087
-54,4,3.344087
-89,39,3.35909
-52,2,3.36009
-84,34,3.373093
-82,32,3.385097
-56,6,3.388096
-56,6,3.391098
-54,4,3.393098
-109,59,3.415102
-86,36,3.428105
-62,12,3.433107
-66,16,3.440108
-77,27,3.450109
-73,23,3.459112
-68,18,3.466114
-81,31,3.478116
-85,35,3.491119
-52,2,3.493119
-56,6,3.496121
-63,13,3.501123
-59,9,3.505123
-72,22,3.513124
-80,30,3.525128
-78,28,3.53613
-76,26,3.546131
-61,11,3.550133
-61,11,3.555133
-67,17,3.562135
-74,24,3.571138
-91,41,3.586141
-62,12,3.591142
-72,22,3.600144
-58,8,3.603144
-53,3,3.605144
-56,6,3.608145
-58,8,3.611145
-53,3,3.613146
23,27,3.62315
-57,7,3.62615
-55,5,3.62915
-58,8,3.63215
-62,12,3.637151
-52,2,3.638152
-68,18,3.646155
-137,87,3.678161
-71,21,3.686162
-75,25,3.696166
-52,2,3.697166
-102,52,3.71617
-66,16,3.723172
-70,20,3.731174
-73,23,3.740175
-123,73,3.767181
-52,2,3.768181
-62,12,3.773183
-55,5,3.775182
-100,50,3.794187
-71,21,3.802189
-53,3,3.804189
29,21,3.812191
-54,4,3.814191
-62,12,3.819193
-66,16,3.826193
-92,42,3.841197
-53,3,3.843198
-80,30,3.8542
-74,24,3.864202
-63,13,3.869204
-53,3,3.871204
-62,12,3.876206
-63,13,3.881206
-90,40,3.896209
-71,21,3.904212
-56,6,3.907212
-71,21,3.915214
-61,11,3.920215
-52,2,3.921215
-59,9,3.925215
-58,8,3.928217
9,41,3.94422
-59,9,3.948221
-62,12,3.953222
-61,11,3.957223
-77,27,3.968225
-53,3,3.969225
-75,25,3.979228
-65,15,3.985229
-58,8,3.98823
-66,16,3.995231
-120,70,4.021237
-76,26,4.03124
-55,5,4.03324
-82,32,4.046244
-59,9,4.049243
-59,9,4.053245
-52,2,4.055245
-92,42,5.175035
-58,8,5.179036
-52,2,5.180036
-57,7,5.183037
-54,4,5.185036
21,29,5.19604
-84,34,5.209043
-57,7,5.212043
-66,16,5.219045
-65,15,5.225046
-66,16,5.231048
-65,15,5.237049
-68,18,5.24405
-80,30,5.262054
-122,72,5.28906
-52,2,5.29106
-54,4,5.293062
-63,13,5.298062
-65,15,5.304063
-72,22,5.313066
-59,9,5.317066
-58,8,5.320068
-68,18,5.327069
