#{"t_start": 1657059607.8709872, "env_id": "env.spec.id"}
r,l,t
-62,12,0.012004
-92,42,0.04101
-62,12,0.050012
-68,18,0.062015
-100,50,0.098023
-68,18,0.110026
-57,7,0.115026
-55,5,0.119027
-109,59,0.159036
-86,36,0.182041
-57,7,0.187043
-66,16,0.199045
-62,12,0.207047
-64,14,0.217049
-57,7,0.223051
-81,31,0.244055
-86,36,0.268061
-59,9,0.275062
-75,25,0.291066
-77,27,0.30907
-103,53,0.345078
-62,12,0.35308
-61,11,0.361082
-69,19,0.377085
-64,14,0.386087
-86,36,0.411093
-65,15,0.421095
-65,15,0.432098
-65,15,0.4431
-56,6,0.450102
-90,40,0.477107
-55,5,0.481108
-68,18,0.494111
-64,14,0.506114
-63,13,0.516116
-69,19,0.529119
-52,2,0.53112
-53,3,0.53412
-62,12,0.542122
-52,2,0.544123
-83,33,0.567414
-72,22,0.582417
-66,16,0.59442
-62,12,0.603422
-57,7,0.608423
-69,19,0.621426
-66,16,0.632429
-88,38,0.657434
-64,14,0.667436
-56,6,0.672437
-107,57,0.710446
-69,19,0.724449
-66,16,0.736452
-68,18,0.748455
-58,8,0.754456
-69,19,0.767459
-104,54,0.803467
-72,22,0.81847
-70,20,0.833474
-54,4,0.835474
-53,3,0.838475
-64,14,0.848476
-57,7,0.853478
-56,6,0.858479
-54,4,0.86148
-68,18,0.874483
-55,5,0.878483
-76,26,0.897487
-65,15,0.910491
-58,8,0.916492
-76,26,0.934496
-56,6,0.939497
-56,6,0.944498
-66,16,0.955501
-54,4,0.961502
-82,32,0.982507
-55,5,0.987508
-98,48,1.018515
-59,9,1.025516
-73,23,1.04152
-66,16,1.053523
-76,26,1.070527
-52,2,1.072527
-56,6,1.077528
-78,28,1.096532
-58,8,1.104535
-68,18,1.117537
-52,2,1.119537
-67,17,1.13354
-57,7,1.140542
-89,39,1.166548
-91,41,1.193554
-60,10,1.200556
-54,4,1.204556
-97,47,1.235563
-73,23,1.251567
-55,5,1.255568
-56,6,1.259569
-68,18,1.272572
-65,15,1.282574
-53,3,1.287575
-79,29,1.30758
-63,13,1.316581
-52,2,1.318582
-56,6,1.323583
-63,13,1.333586
-75,25,1.350589
-53,3,1.35359
-69,19,1.365593
-55,5,1.370594
-55,5,1.374595
-70,20,1.388597
-87,37,1.413603
-65,15,1.424606
-53,3,1.426606
-64,14,1.436609
-53,3,1.440609
-67,17,1.452612
-70,20,1.465615
-68,18,1.479618
-70,20,1.495621
-60,10,1.502623
-52,2,1.504623
-89,39,1.53163
-64,14,1.541632
-77,27,1.560636
-61,11,1.567638
-59,9,1.574639
-73,23,1.590643
-56,6,1.595644
-75,25,1.612648
-62,12,1.62065
-74,24,1.637653
-56,6,1.643655
-52,2,1.645655
-65,15,1.655658
-69,19,1.669661
-55,5,1.673661
36,14,1.684664
-53,3,1.686664
-54,4,1.690665
-75,25,1.708669
-73,23,1.724673
-69,19,1.739676
25,25,1.75668
-55,5,1.759681
-52,2,1.761681
-65,15,1.774684
-52,2,1.776684
-70,20,1.790688
-63,13,1.79969
-52,2,1.80269
-55,5,1.806691
-89,39,1.832697
-68,18,1.8457
-128,78,1.896711
-70,20,1.914716
-80,30,1.93372
-77,27,1.951724
-67,17,1.963726
23,27,1.982731
-57,7,1.987731
-104,54,2.02374
-65,15,2.034742
-55,5,2.038743
-55,5,2.042744
-54,4,2.046745
-53,3,2.048745
-56,6,2.053746
-73,23,2.06975
-52,2,2.07175
-62,12,2.080752
-52,2,2.082753
-59,9,2.089754
-55,5,2.093755
-53,3,2.095756
-90,40,2.123762
-63,13,2.133765
-63,13,2.142766
-62,12,2.153769
31,19,2.168772
-81,31,2.189786
-60,10,2.196788
-120,70,2.243799
-109,59,2.284808
-54,4,2.288809
-63,13,2.297811
-77,27,2.316815
-54,4,2.319815
-62,12,2.328818
-96,46,2.358824
-75,25,2.375828
-71,21,2.390831
-54,4,2.394833
-53,3,2.397833
-55,5,2.401834
-66,16,2.412837
-66,16,2.424839
-88,38,2.451845
-74,24,2.468849
-67,17,2.480852
-69,19,2.494855
-60,10,2.501857
-56,6,2.509858
-56,6,2.514859
-52,2,2.51686
-56,6,2.521861
-68,18,2.533864
-81,31,2.556869
-75,25,2.573873
-60,10,2.580874
-52,2,2.582875
-135,85,2.639887
-58,8,2.646486
-57,7,2.65189
-65,15,2.661892
-70,20,2.675896
-74,24,2.691899
-89,39,2.718905
-59,9,2.724906
-56,6,2.729908
-54,4,2.735909
-57,7,2.74191
8,42,2.769917
-59,9,2.777918
-55,5,2.782919
-86,36,2.809926
-56,6,2.814926
-52,2,2.816927
-56,6,2.820928
-64,14,2.83093
-65,15,2.842933
-64,14,2.852935
-66,16,2.863937
-90,40,2.892944
9,41,2.921951
-58,8,2.927952
-64,14,2.937954
-61,11,2.945956
-58,8,2.951957
-67,17,2.96396
-87,37,2.988966
-54,4,2.993967
-53,3,2.996967
-56,6,3.001968
-67,17,3.014971
-81,31,3.035976
-56,6,3.040977
-59,9,3.047979
-62,12,3.056981
-76,26,3.074985
-52,2,3.076985
-69,19,3.090988
-78,28,3.109993
-66,16,3.121995
-70,20,3.135998
-65,15,3.147001
-58,8,3.154002
-82,32,3.176008
-61,11,3.184009
-128,78,3.237021
-67,17,3.249024
-59,9,3.256025
-108,58,3.295034
-62,12,3.304036
-66,16,3.315039
-52,2,3.317039
-54,4,3.32104
-70,20,3.334043
-71,21,3.349046
-89,39,3.375052
-62,12,3.384054
-73,23,3.399057
-65,15,3.40906
-71,21,3.423063
-69,19,3.436065
-61,11,3.445067
-64,14,3.45507
-58,8,3.461071
-56,6,3.466072
-52,2,3.468073
-54,4,3.472074
-62,12,3.481076
-63,13,3.491078
-54,4,3.494079
-64,14,3.504081
-75,25,3.521085
-56,6,3.526085
-57,7,3.534087
-54,4,3.538089
-84,34,3.561094
-57,7,3.565094
-56,6,3.572096
-63,13,3.582098
-57,7,3.5871
-57,7,3.5921
-64,14,3.604103
-76,26,3.622107
-98,48,3.655114
-55,5,3.659115
-56,6,3.664117
-52,2,3.666117
19,31,3.688122
-71,21,3.703125
-81,31,3.72413
-83,33,3.746772
-91,41,3.773777
-60,10,3.781779
-65,15,3.792782
-52,2,3.794782
-56,6,3.798783
-62,12,3.809786
-52,2,3.811786
-69,19,3.824789
-65,15,3.834791
-56,6,3.839792
-81,31,3.862797
-60,10,3.868799
-62,12,3.8778
22,28,3.896805
-57,7,3.902807
-61,11,3.910808
-75,25,3.930813
-54,4,3.934813
-63,13,3.943815
-100,50,3.977823
-71,21,3.991826
-62,12,4.000828
-111,61,4.042838
-60,10,4.049839
-66,16,4.060842
-79,29,4.080846
-54,4,4.084847
-64,14,4.094849
-85,35,4.118855
-53,3,4.121855
-63,13,4.130857
-68,18,4.14286
-86,36,4.167866
-57,7,4.172867
-74,24,4.189871
-66,16,4.201873
-95,45,4.233881
-56,6,4.238882
-65,15,4.249884
-59,9,4.256887
-52,2,4.258887
-69,19,4.27189
-58,8,4.277891
-52,2,4.280892
-61,11,4.290894
-61,11,4.298896
-67,17,4.310899
-80,30,4.331904
-68,18,4.344906
-57,7,4.350908
-54,4,4.353909
-53,3,4.356909
-128,78,4.40892
-104,54,4.444933
-52,2,4.446933
-60,10,4.453935
-55,5,4.457936
-74,24,4.474947
-79,29,4.493952
-76,26,4.510955
-71,21,4.525958
-61,11,4.53396
-56,6,4.538961
-56,6,4.545962
-77,27,4.564966
-64,14,4.574969
-52,2,4.576969
-53,3,4.57897
-53,3,4.581971
-53,3,4.585971
-68,18,4.599975
-62,12,4.608977
-77,27,4.626981
-76,26,4.644985
-76,26,4.662989
-59,9,4.669991
-72,22,4.686994
-62,12,4.694996
-66,16,4.706998
-58,8,4.714
-52,2,4.716
-55,5,4.720001
-75,25,4.738005
-57,7,4.744007
-53,3,4.746007
-58,8,4.752009
-58,8,4.75901
-52,2,4.763011
-58,8,4.769012
-52,2,4.771013
-58,8,4.777014
-69,19,4.791017
-83,33,4.814023
-72,22,4.830026
-62,12,4.839028
-78,28,4.859032
-53,3,4.861033
-60,10,4.869035
-62,12,4.879037
-55,5,4.883038
-60,10,4.890039
-80,30,4.911044
-69,19,4.926048
-62,12,4.935049
-81,31,4.955054
-148,98,5.021069
-99,49,5.054076
-70,20,5.068079
-58,8,5.074081
-77,27,5.093085
-65,15,5.104093
-54,4,5.107093
-56,6,5.112095
-52,2,5.114095
-52,2,5.116095
-67,17,5.128098
-94,44,5.158104
-67,17,5.170107
-94,44,5.200114
-59,9,5.207115
-71,21,5.223119
-69,19,5.236126
-57,7,5.242127
-57,7,5.247128
-91,41,5.275134
-103,53,5.312143
-61,11,5.320144
-58,8,5.326146
-53,3,5.329146
-71,21,5.34415
-84,34,5.367158
-54,4,5.370159
-61,11,5.379161
-61,11,5.387163
-62,12,5.396165
