#{"t_start": 1657058727.2179663, "env_id": "env.spec.id"}
r,l,t
-82,32,0.028006
-53,3,0.031006
-61,11,0.039008
-61,11,0.047009
-54,4,0.051011
-78,28,0.071015
-89,39,0.101022
-80,30,0.122027
-85,35,0.148033
-86,36,0.173038
-61,11,0.18204
-56,6,0.186041
-71,21,0.201044
-54,4,0.205045
-96,46,0.237052
-60,10,0.245054
-68,18,0.259057
-65,15,0.27006
-54,4,0.27306
-52,2,0.27506
-65,15,0.291065
-107,57,0.331074
-65,15,0.342076
-57,7,0.348077
-74,24,0.365081
-66,16,0.377084
-53,3,0.380084
-67,17,0.393087
-68,18,0.40609
-92,42,0.436096
-63,13,0.445099
-61,11,0.454101
-52,2,0.456101
-67,17,0.468104
-61,11,0.477106
-71,21,0.49311
-66,16,0.508113
34,16,0.520115
-65,15,0.532119
-56,6,0.537119
-69,19,0.552123
-71,21,0.567126
-56,6,0.573127
-59,9,0.580129
-54,4,0.58413
-60,10,0.591132
-85,35,0.617138
-71,21,0.633141
-67,17,0.645144
-52,2,0.647144
-72,22,0.663147
-76,26,0.682152
-58,8,0.688154
-68,18,0.703156
-101,51,0.739165
-72,22,0.755168
-52,2,0.758169
-59,9,0.765171
-127,77,0.817182
-58,8,0.826185
-61,11,0.834186
-100,50,0.871195
-53,3,0.874195
-58,8,0.880196
-61,11,0.889199
-52,2,0.891199
-75,25,0.913203
-104,54,0.952212
-54,4,0.956213
-56,6,0.961214
-63,13,0.971217
-83,33,0.996223
-72,22,1.013229
-55,5,1.017227
-52,2,1.020228
-61,11,1.02923
-60,10,1.038232
-61,11,1.047234
-59,9,1.056235
-72,22,1.073239
-79,29,1.094244
-59,9,1.101246
-100,50,1.136253
-70,20,1.150257
-66,16,1.161259
-66,16,1.174262
-52,2,1.176262
-57,7,1.183264
-69,19,1.198268
-54,4,1.201268
-98,48,1.235277
-60,10,1.243277
-68,18,1.257281
-54,4,1.260281
-54,4,1.267283
-55,5,1.271284
-60,10,1.279285
-79,29,1.300292
-98,48,1.333298
-60,10,1.340299
-136,86,1.402313
-73,23,1.420317
-63,13,1.43332
-72,22,1.449323
-63,13,1.459327
-54,4,1.462326
-81,31,1.485332
-52,2,1.488333
-67,17,1.500335
-69,19,1.514338
-81,31,1.538344
-3,53,1.575353
-93,43,1.606358
-56,6,1.61236
-65,15,1.624362
-54,4,1.627363
-94,44,1.662372
-52,2,1.664372
-64,14,1.674373
-58,8,1.680376
-4,54,1.718384
-56,6,1.725385
-66,16,1.737387
-54,4,1.741389
-70,20,1.756392
-57,7,1.762394
-59,9,1.768396
-54,4,1.772396
-53,3,1.775396
-110,60,1.816406
-57,7,1.822407
-58,8,1.829409
-61,11,1.838411
-58,8,1.844412
8,42,1.878419
-58,8,1.885421
-52,2,1.887421
-65,15,1.899424
-69,19,1.913428
-52,2,1.916428
-56,6,1.921429
-64,14,1.932433
-65,15,1.944435
-74,24,1.962438
-59,9,1.97144
-61,11,1.980442
-55,5,1.984444
-52,2,1.988444
-58,8,1.995446
-103,53,2.033454
-69,19,2.047457
-127,77,2.101451
-90,40,2.130457
-53,3,2.132457
-69,19,2.146461
-55,5,2.150462
-91,41,2.178468
-52,2,2.180468
-91,41,2.210475
-64,14,2.221477
-57,7,2.227478
-54,4,2.23348
22,28,2.252484
-58,8,2.258487
-53,3,2.261487
-63,13,2.271489
-56,6,2.27749
-108,58,2.321501
-54,4,2.331502
-54,4,2.335503
-74,24,2.355735
-71,21,2.372739
-106,56,2.416749
-69,19,2.431752
-56,6,2.436754
-66,16,2.449756
-57,7,2.454757
-110,60,2.497767
-59,9,2.505769
-59,9,2.513771
-56,6,2.518772
-74,24,2.536776
-62,12,2.545777
-86,36,2.570784
-62,12,2.579786
-57,7,2.585786
-76,26,2.603791
-64,14,2.613794
-57,7,2.619794
-54,4,2.622795
-68,18,2.635798
-96,46,2.667805
-75,25,2.686809
-61,11,2.694811
-64,14,2.705813
-64,14,2.715816
-68,18,2.728819
-85,35,2.752824
-79,29,2.773829
-53,3,2.77783
-56,6,2.782831
-88,38,2.808837
-61,11,2.817839
-65,15,2.828841
-54,4,2.835843
-83,33,2.858848
-115,65,2.902858
-59,9,2.90986
-70,20,2.923862
-52,2,2.926863
-54,4,2.929864
-65,15,2.940866
-75,25,2.958871
-92,42,2.987877
-99,49,3.021884
-67,17,3.037888
-68,18,3.05089
-54,4,3.053892
-79,29,3.074896
-54,4,3.080897
-78,28,3.100902
-53,3,3.103902
-75,25,3.121907
-80,30,3.143911
-70,20,3.157916
-52,2,3.159915
-58,8,3.165916
-73,23,3.181921
-84,34,3.205925
-70,20,3.22193
-58,8,3.227931
-55,5,3.232932
-68,18,3.246935
-123,73,3.296946
-64,14,3.306948
-60,10,3.31495
-63,13,3.326953
-73,23,3.342957
-66,16,3.353959
-69,19,3.367962
-54,4,3.372962
-57,7,3.378964
-62,12,3.387968
-61,11,3.399969
-75,25,3.416973
-60,10,3.424975
-52,2,3.426975
-71,21,3.441978
-99,49,3.475986
-67,17,3.48899
-53,3,3.49199
-54,4,3.495991
-59,9,3.501992
-70,20,3.517996
-55,5,3.523997
-65,15,3.534999
-58,8,3.542
-116,66,3.594012
-54,4,3.598013
-71,21,3.613017
-89,39,3.640023
-84,34,3.664028
-61,11,3.67403
-66,16,3.686033
-53,3,3.691034
-55,5,3.695036
-59,9,3.702255
-75,25,3.720259
-82,32,3.747265
-75,25,3.765269
-86,36,3.792275
-54,4,3.796277
-66,16,3.810279
-77,27,3.830283
-73,23,3.847288
-71,21,3.862291
-58,8,3.869293
-58,8,3.875294
-53,3,3.878295
-54,4,3.881295
-92,42,3.911302
-112,62,3.954311
-73,23,3.970315
-107,57,4.010324
-52,2,4.013326
-52,2,4.016325
10,40,4.044331
-70,20,4.061336
-67,17,4.074338
-64,14,4.084341
-71,21,4.099345
-64,14,4.110346
-100,50,4.143355
-67,17,4.155356
-86,36,4.182363
-96,46,4.21537
-62,12,4.224372
-61,11,4.232373
-64,14,4.242376
-68,18,4.255379
-57,7,4.26138
-60,10,4.269383
-54,4,4.272383
-82,32,4.296388
-58,8,4.302389
-59,9,4.309391
-57,7,4.314392
-63,13,4.327395
-75,25,4.345399
-88,38,4.372406
-98,48,4.406413
-59,9,4.413414
-64,14,4.423417
-64,14,4.434419
-74,24,4.455424
-77,27,4.473428
-57,7,4.479429
-52,2,4.48143
-62,12,4.490431
-101,51,4.526439
-62,12,4.535442
-63,13,4.545444
-69,19,4.558448
-64,14,4.568451
-120,70,4.61746
-58,8,4.62346
-86,36,4.649467
-72,22,4.66547
-102,52,4.702479
-55,5,4.70748
-53,3,4.710481
-68,18,4.725484
-70,20,4.740487
-57,7,4.746488
-54,4,4.749489
-63,13,4.759491
-60,10,4.767493
-52,2,4.771494
-62,12,4.780496
-58,8,4.786497
-64,14,4.796499
-54,4,4.8005
-58,8,4.806503
-56,6,4.811504
-72,22,4.827506
-100,50,4.862514
-58,8,4.868515
-79,29,4.893521
-62,12,4.902524
-67,17,4.915526
-57,7,4.922529
-54,4,4.925529
-55,5,4.930529
-56,6,4.935531
-76,26,4.953535
-56,6,4.958536
-65,15,4.970539
-53,3,4.97354
-69,19,4.988543
-65,15,4.999546
-66,16,5.010548
-86,36,5.035553
-69,19,5.049557
-54,4,5.053558
-65,15,5.06656
-58,8,5.072561
-112,62,5.116018
-64,14,5.128021
