#{"t_start": 1655760157.8722954, "env_id": "env.spec.id"}
r,l,t
-87,37,0.075017
-77,27,0.123028
-72,22,0.164037
-59,9,0.181041
-55,5,0.191043
-52,2,0.195044
-53,3,0.200045
-63,13,0.224051
-73,23,0.267061
-56,6,0.277062
-65,15,0.304068
-94,44,0.382086
-59,9,0.398089
-69,19,0.432097
-73,23,0.472106
33,17,0.501239
-132,82,0.645272
-56,6,0.656274
-66,16,0.68528
-88,38,0.751295
-90,40,0.821311
-62,12,0.843316
-60,10,0.86132
-55,5,0.869322
-57,7,0.882328
-52,2,0.887329
-98,48,0.971348
-68,18,1.004355
-65,15,1.030362
-111,61,1.138385
-70,20,1.173393
-73,23,1.214402
-84,34,1.275416
-59,9,1.291419
-60,10,1.309423
-52,2,1.313424
-52,2,1.317425
-91,41,1.391442
-78,28,1.440453
-54,4,1.448454
-59,9,1.465458
-73,23,1.505467
-71,21,1.541479
-72,22,1.581488
-113,63,1.693513
-82,32,1.748525
-64,14,1.773531
-58,8,1.787534
-55,5,1.796536
-73,23,1.837545
-52,2,1.841546
-54,4,1.848548
-58,8,1.863551
-84,34,1.923564
-73,23,1.964573
-69,19,1.999581
-67,17,2.028588
-74,24,2.071597
-60,10,2.089601
-61,11,2.108606
-58,8,2.123609
-110,60,2.227633
-65,15,2.254638
-56,6,2.265641
-81,31,2.320653
-61,11,2.339658
-66,16,2.368664
-59,9,2.384668
-121,71,2.509695
-67,17,2.539702
-69,19,2.57371
-59,9,2.589713
-59,9,2.605717
-77,27,2.652728
-55,5,2.661729
-56,6,2.672732
-59,9,2.688735
-69,19,2.72387
-134,84,2.873904
-70,20,2.909912
-56,6,2.920914
-68,18,2.952921
-54,4,2.960924
-86,36,3.025938
-101,51,3.115957
-108,58,3.219981
-79,29,3.271992
-52,2,3.275993
-52,2,3.280995
-98,48,3.366014
-52,2,3.370014
-68,18,3.403022
-76,26,3.450032
-69,19,3.48404
-82,32,3.542053
-65,15,3.569059
-84,34,3.629072
-85,35,4.411402
-62,12,4.432406
-65,15,4.459413
-53,3,4.465414
-144,94,4.62845
-64,14,4.653456
-59,9,4.66946
-62,12,4.690464
-60,10,4.708468
-59,9,4.724472
-77,27,4.771604
-85,35,4.832618
-57,7,4.84462
-63,13,4.867625
-54,4,4.875627
-65,15,4.900633
-90,40,4.972332
-60,10,4.989336
-80,30,5.042348
-60,10,5.061352
-103,53,5.155373
-69,19,5.18838
-92,42,5.263397
-81,31,5.31941
-72,22,5.358418
-86,36,5.421433
-74,24,5.464442
-54,4,5.472444
-72,22,5.511452
-61,11,5.531458
-64,14,5.555462
-63,13,5.578468
-52,2,5.582469
-67,17,5.612476
-64,14,5.636481
-128,78,5.773511
-124,74,5.904541
-98,48,5.99056
-55,5,5.999562
-62,12,6.022567
-91,41,6.094583
-63,13,6.118589
-109,59,6.221754
-52,2,6.225755
-53,3,6.230756
-71,21,6.267765
-99,49,6.353784
-66,16,6.38179
30,20,6.417798
-100,100,6.590837
-127,77,6.726869
23,27,6.773879
-103,53,6.8669
-84,34,6.925914
-52,2,6.930915
-71,21,6.966923
-61,11,6.986928
-63,13,7.008933
-77,27,7.056943
-66,16,7.08495
-67,17,7.114956
-112,62,7.22298
-68,18,7.255987
-103,53,7.348008
-54,4,7.35501
-70,20,7.39154
-57,7,7.403543
-58,8,7.417546
-68,18,7.449553
-88,38,7.516568
-55,5,7.52557
-54,4,7.532572
-61,11,7.552577
-133,83,7.697609
-78,28,7.74662
-98,48,7.832639
-75,25,7.875648
-57,7,7.889652
-93,43,7.965668
-137,87,8.844139
-58,8,8.859142
23,27,8.907152
-126,76,9.041182
-56,6,9.053185
-55,5,9.062187
-7,57,9.16321
-88,38,9.229224
-62,12,9.25123
-146,96,9.422268
-63,13,9.445273
-56,6,9.457275
28,22,9.495284
-63,13,9.519289
-136,86,9.669323
-63,13,9.693328
-59,9,9.709334
-59,9,9.726338
-6,56,9.82575
-90,40,9.895765
-67,17,9.924772
-73,23,9.966781
-113,63,10.075805
-77,27,10.124817
-107,57,10.222838
-66,16,10.250847
-99,49,10.337867
-77,27,10.384878
-105,55,10.480899
-78,28,10.528909
-113,63,10.638934
-63,13,10.66194
-61,11,10.681944
-120,70,10.803971
7,43,10.879988
-144,94,11.044028
-148,98,11.21507
-85,35,11.277086
-77,27,11.326098
-131,81,11.465129
-61,11,11.485133
-66,16,11.514139
-76,26,11.560149
-69,19,11.594158
-104,54,11.687181
-131,81,11.826211
-55,5,11.836214
-70,20,11.871221
-96,46,11.950239
-59,9,11.967243
-72,22,12.006254
-69,19,12.041262
-134,84,12.186295
-57,7,12.199297
