#{"t_start": 1654627824.93557, "env_id": "env.spec.id"}
r,l,t
-110,60,0.103023
-57,7,0.115026
-99,49,0.193043
-122,72,0.306202
-73,23,0.34221
-100,100,0.499245
-67,17,0.525251
-52,2,0.529252
-67,17,0.555258
-60,10,0.571261
-62,12,0.590266
-54,4,0.597267
-56,6,0.606269
-105,55,0.693289
-70,20,0.724296
-66,16,0.750302
-53,3,0.755303
-56,6,0.765305
-78,28,0.809315
-71,21,0.843323
-58,8,0.856326
-65,15,0.880332
-56,6,0.890333
-85,35,0.945346
-59,9,0.959349
-69,19,0.988355
-62,12,1.008361
-59,9,1.022363
-80,30,1.070374
-60,10,1.086377
-129,79,1.209407
-55,5,1.218409
-58,8,1.231412
-54,4,1.238414
-82,32,1.287424
-59,9,1.302428
-114,64,1.40245
-117,67,1.508474
-73,23,1.545483
-67,17,1.572489
-97,47,1.645505
-63,13,1.66751
-61,11,1.684514
-60,10,1.700517
-53,3,1.705519
-58,8,1.718522
-62,12,1.737526
-54,4,1.744527
-54,4,1.750529
-70,20,1.781536
-61,11,1.798539
-79,29,1.84455
-52,2,1.84755
-105,55,1.93357
-68,18,1.962576
-62,12,1.981581
-59,9,1.996584
-53,3,2.001585
-64,14,2.02359
-52,2,2.026591
-52,2,2.030592
-55,5,2.038594
-57,7,2.049596
-58,8,2.062599
-63,13,2.083604
-57,7,2.093606
-67,17,2.121612
-60,10,2.137616
-74,24,2.175625
21,29,2.220634
-75,25,2.259643
-68,18,2.28865
-57,7,2.298652
-59,9,2.313655
-77,27,2.356665
-53,3,2.361666
-75,25,2.401675
-82,32,2.451799
-52,2,2.4548
-64,14,2.476805
-54,4,2.483806
-83,33,2.534818
-68,18,2.562824
-72,22,2.597832
-72,22,2.63184
32,18,2.660846
-61,11,2.67785
-107,57,2.76787
-117,67,2.871893
-56,6,2.882896
-56,6,2.891898
-67,17,2.918904
-57,7,2.930907
-82,32,2.979918
-55,5,2.98792
-136,86,3.12195
-67,17,3.148956
-68,18,3.176962
-61,11,3.194966
-76,26,3.236977
-81,31,4.03416
-75,25,4.073169
-58,8,4.087173
-109,59,4.179193
-56,6,4.189195
-57,7,4.200198
-58,8,4.213201
-147,97,4.369238
-69,19,4.399369
-92,42,4.466384
-71,21,4.500391
-58,8,4.513395
-99,49,4.591412
-53,3,4.596413
-59,9,4.610416
-65,15,4.634422
-55,5,4.642423
-76,26,4.683433
-84,34,4.738445
-138,88,4.879477
-111,61,4.975498
-73,23,5.012507
-54,4,5.018508
-59,9,5.033511
-99,49,5.112529
-91,41,5.178544
-64,14,5.201549
-61,11,5.218553
-93,43,5.287571
-64,14,5.310576
-52,2,5.313577
-88,38,5.37459
-93,43,5.442606
-100,50,5.522624
-55,5,5.530625
-80,30,5.579636
-81,31,5.630648
-99,49,5.707666
-63,13,5.72967
-59,9,5.744674
-52,2,5.748674
-106,56,5.838695
-85,35,5.893707
-62,12,5.913714
-98,48,5.989731
-107,57,6.080751
-52,2,6.084752
-59,9,6.098755
-54,4,6.105757
-67,17,6.132763
-54,4,6.138764
-52,2,6.142765
-109,59,6.236786
-65,15,6.260792
-55,5,6.268794
-67,17,6.295799
-60,10,6.311803
-70,20,6.343811
-80,30,6.391823
-58,8,6.404826
-102,52,6.487845
-132,82,6.617874
-59,9,6.632878
-137,87,6.772909
-78,28,6.817919
-109,59,6.912941
-60,10,6.928944
-83,33,6.981956
-56,6,6.991958
-88,38,7.052972
-68,18,7.082004
-73,23,7.120014
-58,8,7.133017
-81,31,7.183028
-78,28,7.227038
-69,19,7.257045
-93,43,8.081347
-100,50,8.161365
-59,9,8.175369
-77,27,8.219378
-52,2,8.222379
-80,30,8.270389
-66,16,8.295395
-132,82,8.427425
-75,25,8.467434
-81,31,8.516445
-142,92,8.663478
-137,87,8.803689
-72,22,8.837697
-52,2,8.841697
-108,58,8.933718
-54,4,8.94072
-65,15,8.964725
-56,6,8.973727
-91,41,9.039742
-100,100,9.198778
-131,81,9.326807
-59,9,9.34181
-64,14,9.363815
-95,45,9.436832
-72,22,9.471839
-98,48,9.548857
-76,26,9.589866
-69,19,9.620873
-66,16,9.646879
-70,20,9.678886
-56,6,9.688888
-100,100,9.848924
-104,54,9.933944
-95,45,10.004959
-118,68,10.113984
-91,41,10.180001
-59,9,10.194004
-58,8,10.208007
-90,40,10.272022
-129,79,10.39805
-103,53,10.483069
-111,61,10.582091
-58,8,10.594094
-100,100,10.75413
-65,15,10.778136
-129,79,10.905164
-59,9,10.920168
-55,5,10.92917
-66,16,10.955177
-100,100,11.113213
-83,33,11.166225
