#{"t_start": 1654721732.0702589, "env_id": "env.spec.id"}
r,l,t
-63,13,0.016004
-53,3,0.019005
-55,5,0.025006
-80,30,0.050012
-53,3,0.053012
-77,27,0.076017
-54,4,0.081018
-67,17,0.095022
-57,7,0.102023
-61,11,0.112025
-60,10,0.121028
-94,44,0.158036
-56,6,0.164037
-54,4,0.168038
-57,7,0.17504
-60,10,0.184042
-114,64,0.239054
-62,12,0.249056
-62,12,0.260058
-59,9,0.269061
-63,13,0.281064
-76,26,0.303068
-59,9,0.311071
-57,7,0.318071
-74,24,0.339077
-111,61,0.389088
-61,11,0.39909
-78,28,0.423095
-63,13,0.435098
-98,48,0.475107
-55,5,0.480108
-68,18,0.496112
-63,13,0.508114
-66,16,0.522118
-64,14,0.53412
-52,2,0.537121
-68,18,0.553125
-60,10,0.562126
-71,21,0.580131
-86,36,0.611138
-55,5,0.617139
-9,59,0.667151
-68,18,0.683154
-65,15,0.697157
-68,18,0.712161
-73,23,0.732164
-62,12,0.743167
-68,18,0.758171
-92,42,0.794179
-69,19,0.810183
-53,3,0.813183
-98,48,0.853193
-79,29,0.878198
-71,21,0.896202
-77,27,0.919208
-95,45,0.957216
-68,18,0.973219
-72,22,0.993224
-82,32,1.02023
-67,17,1.036234
-60,10,1.045236
-58,8,1.053237
-64,14,1.06524
-55,5,1.070241
-52,2,1.073242
-59,9,1.082244
-56,6,1.088245
-58,8,1.095247
-55,5,1.100247
-53,3,1.104249
-97,47,1.143258
-75,25,1.165263
-79,29,1.189268
-87,37,1.221276
-62,12,1.231278
-59,9,1.240279
-56,6,1.246281
-61,11,1.256283
-59,9,1.264285
-54,4,1.268419
-53,3,1.27242
-63,13,1.283422
-112,62,1.335433
-60,10,1.344436
-59,9,1.353438
-61,11,1.36344
-55,5,1.368441
-55,5,1.373442
-84,34,1.40245
-77,27,1.425455
-75,25,1.447459
-73,23,1.466464
-79,29,1.491469
-54,4,1.495469
-52,2,1.498471
-66,16,1.512474
-121,71,1.571621
-52,2,1.573621
-57,7,1.580622
