#{"t_start": 1655761195.645756, "env_id": "env.spec.id"}
r,l,t
-69,19,0.065013
-60,10,0.092019
-60,10,0.119025
-54,4,0.129028
22,28,0.204046
26,24,0.262587
-58,8,0.281591
-63,13,0.311598
-82,32,0.386615
31,19,0.430624
-53,3,0.437626
-76,26,0.49864
-85,35,0.581659
-69,19,0.626668
-54,4,0.637671
-55,5,0.650674
-59,9,0.673679
-57,7,0.693683
-81,31,0.7667
-56,6,0.781703
-53,3,0.788704
-59,9,0.81071
-98,48,0.927736
-59,9,0.94974
-98,48,1.061135
-69,19,1.107146
-74,24,1.162158
-56,6,1.176161
-54,4,1.186163
-61,11,1.21417
-66,16,1.252178
-66,16,1.290187
-60,10,1.312192
28,22,1.366204
-79,29,1.436219
-69,19,1.479229
-54,4,1.491231
-98,48,1.604257
-56,6,1.62026
-56,6,1.634263
-66,16,1.671272
-56,6,1.687275
-52,2,1.693276
-93,43,1.793299
-79,29,1.861314
-57,7,1.877318
-56,6,1.89132
-55,5,1.903324
-59,9,1.923328
-78,28,1.988343
-67,17,2.029351
-52,2,2.035353
-62,12,2.06436
-90,40,2.15738
-68,18,2.20139
-76,26,2.262404
-84,34,2.341596
-59,9,2.3616
-57,7,2.378604
-66,16,2.414612
-60,10,2.436617
-75,25,2.49463
-84,34,2.575648
-67,17,2.614657
-68,18,2.656667
-55,5,2.668669
-54,4,2.680672
-63,13,2.712678
-84,34,2.788696
-62,12,2.816702
-70,20,2.862713
-85,35,2.944731
-53,3,2.951732
-59,9,2.973738
-52,2,2.979739
-57,7,2.997743
-61,11,3.022747
-72,22,3.074761
-61,11,3.098765
-88,38,3.185785
-55,5,3.196787
-57,7,3.213791
-57,7,3.230795
-76,26,3.291808
-67,17,3.329817
-59,9,3.350822
-71,21,3.397832
-57,7,3.415836
-67,17,3.455845
-74,24,3.509857
-98,48,3.622883
-85,35,3.705072
-106,56,3.834101
-52,2,3.839102
-80,30,3.906117
-64,14,3.940125
-54,4,3.950126
-75,25,4.008139
-62,12,4.036145
-78,28,4.10016
-80,30,4.170177
-62,12,4.200183
-54,4,4.210185
-52,2,4.217187
-54,4,4.226189
-56,6,4.240192
-65,15,4.274199
-58,8,4.294204
-57,7,4.309208
-53,3,4.316209
-76,26,4.375223
-60,10,4.397227
-60,10,4.422232
-55,5,4.433236
-63,13,4.465243
-74,24,4.522255
-93,43,4.618277
-99,49,4.730302
-54,4,4.740304
-64,14,4.775312
-62,12,4.804318
-53,3,4.813321
-67,17,4.852328
-54,4,5.832919
-77,27,5.895933
-69,19,5.941943
-72,22,5.99246
-62,12,6.022466
-73,23,6.073495
-53,3,6.0805
-78,28,6.142731
-74,24,6.196774
-99,49,6.305799
-100,100,6.531883
-76,26,6.591897
-102,52,6.707928
-110,60,6.847776
-61,11,6.874782
13,37,6.959806
-71,21,7.007817
-54,4,7.018819
-126,76,7.189468
-73,23,7.241479
-73,23,7.291491
-90,40,7.382511
-64,14,7.414517
-73,23,7.465529
-68,18,7.50754
-91,41,7.600559
-66,16,7.638568
-58,8,7.656573
-80,30,7.725588
-111,61,7.864618
-92,42,7.96064
-74,24,8.015652
-118,68,8.173688
-54,4,8.18269
-56,6,8.196692
-66,16,8.236702
-61,11,8.260708
-147,97,8.482757
20,30,8.548772
-59,9,8.570777
-82,32,8.642792
-76,26,8.699806
-52,2,8.703806
-100,50,8.818832
-52,2,8.823833
-57,7,8.838837
-52,2,8.843838
-71,21,8.890848
-121,71,9.051916
-52,2,9.057918
-80,30,9.124933
-52,2,9.129933
-61,11,9.15694
-52,2,9.16394
-62,12,9.191947
-71,21,9.238958
-61,11,9.265964
-100,50,9.38099
-148,98,9.60604
-115,65,9.757074
-72,22,9.807085
-73,23,9.859097
-135,85,10.057141
-54,4,10.067143
-104,54,10.192171
-52,2,10.197172
-66,16,10.23418
-56,6,10.248184
-66,16,10.284192
-137,87,10.486237
-61,11,10.512243
-95,45,11.508489
-79,29,11.575629
-100,50,11.689062
18,32,11.761378
-92,42,11.855678
-61,11,11.882684
23,27,11.944697
-85,35,12.027716
21,29,12.095731
-67,17,12.137741
-67,17,12.175749
-75,25,12.235763
-69,19,12.279773
-100,100,12.505823
-89,39,12.592842
-100,50,12.706868
24,26,12.765882
-114,64,12.910914
-68,18,12.952923
-83,33,13.02894
-118,68,13.181975
-75,25,13.236987
-68,18,13.278996
-68,18,13.321006
-101,51,13.441032
-100,100,13.670084
-38,88,13.866259
-86,36,13.947276
-85,35,14.025294
-70,20,14.071305
-81,31,14.14132
-62,12,14.169326
-56,6,14.183329
-94,44,14.281351
-73,23,14.333363
-70,20,14.379373
-88,38,14.466393
-82,32,14.538409
-104,54,14.657436
-134,84,14.841476
-109,59,14.973506
15,35,15.054524
-88,38,15.137548
-70,20,15.182557
-90,40,15.274577
-85,35,15.355596
-54,4,15.364598
-61,11,15.390604
-58,8,15.408608
-95,45,15.51063
-74,24,15.566643
-81,31,15.638659
-68,18,15.680669
-80,30,15.747684
-100,100,15.972374
-67,17,16.010381
-83,33,17.022763
-66,16,17.060771
-127,77,17.240812
-108,58,17.375491
-85,35,17.457509
-117,67,17.612544
-53,3,17.620546
-85,35,17.701563
-37,87,17.900608
-82,32,17.973624
-54,4,17.982626
-28,78,18.157666
-86,36,18.238684
-66,16,18.275692
-58,8,18.293696
-69,19,18.336706
-99,49,18.447731
-99,49,18.559756
36,14,18.592764
-128,78,18.771951
-67,17,18.81196
-12,62,18.953151
21,29,19.017166
-65,15,19.052173
-69,19,19.094183
-80,30,19.166199
-104,54,19.288227
19,31,19.361243
-70,20,19.406253
6,44,19.507274
-113,63,19.650306
-71,21,19.699318
8,42,19.79534
-9,59,19.925369
-26,76,20.098437
-100,100,20.330487
-145,95,20.544536
-53,3,20.552538
-9,59,20.685568
36,14,20.717575
18,32,20.790603
32,18,20.830612
-85,35,20.90763
-68,18,20.948639
-99,49,21.057034
-54,4,21.067042
-126,76,21.241223
-62,12,21.27123
-122,72,21.438268
3,47,21.548292
15,35,21.632311
-85,35,22.65267
13,37,22.737689
2,48,22.84672
-65,15,22.880541
10,40,22.97056
-1,51,23.084586
-73,23,23.136617
-12,62,23.277629
-68,18,23.320639
-58,8,23.340643
18,32,23.412659
11,39,23.50121
14,36,23.585208
-49,99,23.810066
24,26,23.870079
27,23,23.922091
-92,42,24.017112
-100,50,24.130137
28,22,24.180202
5,45,24.280546
-79,29,24.345015
-81,31,24.41206
-62,12,24.440078
31,19,24.4831
10,40,24.574407
-56,6,24.589411
4,46,24.693434
-3,53,24.813461
31,19,24.857471
34,16,24.893479
-6,56,25.021508
-100,50,25.135532
33,17,25.175542
21,29,25.240556
26,24,25.296569
-80,30,25.364584
-124,74,25.532305
-94,44,25.633327
-52,2,25.640329
-28,78,25.817368
35,15,25.851376
-61,11,25.877382
14,36,25.958582
-139,89,26.152625
33,17,26.192634
14,36,26.275652
13,37,26.360671
9,41,26.459693
-118,68,26.618729
-91,41,26.712907
-136,86,26.908951
-3,53,27.029978
-2,52,27.148114
-83,33,27.223133
-67,17,27.262141
9,41,28.248404
33,17,28.289415
17,33,28.365432
28,22,28.416443
30,20,28.466455
12,38,28.555474
20,30,28.62549
-57,7,28.643494
23,27,28.703507
-78,28,28.767523
23,27,28.828534
33,17,28.871545
21,29,28.936559
20,30,29.003575
7,43,29.105597
-57,7,29.123601
-61,11,29.148607
28,22,29.201619
34,16,29.241627
25,25,29.300641
34,16,29.33765
-58,8,29.357654
18,32,29.43167
-72,22,29.482682
32,18,29.52469
35,15,29.558699
15,35,29.640888
27,23,29.693901
38,12,29.722908
34,16,29.761917
15,35,29.842935
-63,13,29.871941
3,47,29.978965
25,25,30.035978
-64,14,30.067985
35,15,30.102993
32,18,30.144002
37,13,30.176009
-60,10,30.199014
-78,28,30.266029
17,33,30.341045
37,13,30.370053
16,34,30.445069
20,30,30.513085
-73,23,30.565096
37,13,30.595103
27,23,30.646114
21,29,30.713129
1,49,30.823153
36,14,30.854161
32,18,30.896169
18,32,30.970587
12,38,31.055607
34,16,31.092615
26,24,31.147628
-79,29,31.215641
-77,27,31.283658
14,36,31.367677
27,23,31.420689
31,19,31.462698
19,31,31.532713
31,19,31.573723
26,24,31.628735
22,28,31.691749
33,17,31.730758
22,28,31.795772
35,15,31.82978
-71,21,31.878791
18,32,31.950807
-60,10,31.972811
32,18,32.012821
17,33,32.088838
17,33,32.164855
-100,100,32.390432
-100,100,32.616482
-68,18,32.658492
-72,22,32.708503
26,24,32.762515
12,38,32.850535
30,20,32.896545
-71,21,33.875934
21,29,33.94495
27,23,34.000963
33,17,34.039972
20,30,34.109988
20,30,34.1784
26,24,34.232412
36,14,34.263418
33,17,34.304427
25,25,34.36144
20,30,34.430456
31,19,34.471465
33,17,34.508473
36,14,34.541481
33,17,34.580489
14,36,34.660507
36,14,34.694515
29,21,34.739525
0,50,34.856356
31,19,34.903361
28,22,34.952371
24,26,35.011384
-61,11,35.03739
26,24,35.096407
16,34,35.177425
24,26,35.238439
32,18,35.281454
27,23,35.333465
24,26,35.390486
27,23,35.444593
34,16,35.481619
34,16,35.516469
27,23,35.573261
34,16,35.610269
33,17,35.649278
22,28,35.714292
26,24,35.768304
28,22,35.817316
35,15,35.851323
32,18,35.894333
15,35,35.975563
31,19,36.017572
22,28,36.080586
17,33,36.155603
11,39,36.245623
23,27,36.309637
32,18,36.350647
28,22,36.399658
-96,46,36.50468
-63,13,36.535688
24,26,36.595701
31,19,36.638711
13,37,36.72373
32,18,36.762739
21,29,36.825753
10,40,36.915773
-71,21,36.962783
25,25,37.020797
28,22,37.070807
38,12,37.098814
27,23,37.152826
22,28,37.217841
25,25,37.275853
36,14,37.310861
28,22,37.360873
37,13,37.390879
-68,18,37.432889
23,27,37.494902
24,26,37.555916
11,39,37.647937
30,20,37.694947
-58,8,37.715952
36,14,37.748959
30,20,37.79697
31,19,37.84098
25,25,37.897998
25,25,37.957011
22,28,38.021029
34,16,38.057038
14,36,38.140455
11,39,38.231479
24,26,38.291512
25,25,38.351548
27,23,38.4046
24,26,38.462639
-52,2,38.468739
29,21,38.518773
-64,14,38.550804
32,18,39.543141
25,25,39.599152
24,26,39.658166
28,22,39.709177
35,15,39.741184
24,26,39.801198
25,25,39.860211
25,25,39.919225
29,21,39.964234
33,17,40.006243
29,21,40.055254
24,26,40.119268
40,10,40.141274
-55,5,40.153277
39,11,40.180283
25,25,40.242296
-53,3,40.249298
27,23,40.30231
33,17,40.342319
27,23,40.397332
35,15,40.432339
35,15,40.468347
29,21,40.519359
36,14,40.552366
38,12,40.580372
28,22,40.630383
40,10,40.654389
16,34,40.735407
36,14,40.767414
25,25,40.823426
28,22,40.874438
7,43,40.973601
27,23,41.025612
21,29,41.092628
-76,26,41.150641
33,17,41.189648
24,26,41.249663
35,15,41.283671
38,12,41.312677
32,18,41.353686
33,17,41.391695
36,14,41.423702
-59,9,41.444706
35,15,41.481716
25,25,41.541728
37,13,41.570735
31,19,41.616745
33,17,41.654754
20,30,41.723768
23,27,41.786782
32,18,41.828791
26,24,41.883804
36,14,41.918813
36,14,41.95182
40,10,41.974825
39,11,42.00083
27,23,42.055844
38,12,42.08485
33,17,42.125859
31,19,42.171869
34,16,42.208878
37,13,42.241885
39,11,42.26589
30,20,42.312901
-54,4,42.321903
36,14,42.35491
-52,2,42.361912
34,16,42.397921
23,27,42.461934
26,24,42.521948
35,15,42.557956
7,43,42.656978
13,37,42.742997
-69,19,42.789007
32,18,42.830017
38,12,42.858023
29,21,42.907035
42,8,42.926039
30,20,42.971048
39,11,42.997055
30,20,43.044065
34,16,43.081073
-57,7,43.099077
29,21,43.149088
30,20,43.198099
23,27,43.262634
36,14,43.295642
31,19,43.338652
18,32,43.412668
35,15,43.447675
37,13,43.477683
-62,12,43.505689
28,22,43.557701
28,22,43.609712
25,25,43.668726
36,14,43.703732
12,38,43.789752
28,22,43.84292
17,33,43.919937
25,25,43.97895
31,19,44.023961
29,21,44.071971
31,19,44.116982
24,26,44.177996
34,16,44.216003
39,11,44.241009
29,21,44.29102
16,34,45.349449
35,15,45.387458
40,10,45.413464
31,19,45.460473
33,17,45.502483
24,26,45.561496
34,16,45.600505
34,16,45.639513
40,10,45.662519
36,14,45.695526
41,9,45.718532
31,19,45.766542
35,15,45.80055
-53,3,45.810552
32,18,45.852561
40,10,45.880568
36,14,45.915576
29,21,45.967587
30,20,46.015597
-60,10,46.040602
36,14,46.075611
32,18,46.11762
30,20,46.168631
38,12,46.196638
31,19,46.242649
33,17,46.284658
40,10,46.309664
40,10,46.331669
34,16,46.368677
31,19,46.417688
36,14,46.452696
23,27,46.517711
29,21,46.571723
39,11,46.599729
31,19,46.64674
40,10,46.670745
-52,2,46.675746
36,14,46.710754
39,11,46.73776
32,18,46.78477
34,16,46.822779
38,12,46.851785
39,11,46.877792
30,20,46.926802
34,16,46.96381
38,12,46.991817
-59,9,47.012821
36,14,47.046829
-58,8,47.064833
37,13,47.09784
37,13,47.129848
28,22,47.181859
27,23,47.237872
27,23,47.293073
33,17,47.335082
25,25,47.393095
32,18,47.435105
37,13,47.466112
32,18,47.510122
31,19,47.556132
-70,20,47.603142
38,12,47.630148
35,15,47.667157
36,14,47.702165
34,16,47.739173
25,25,47.797186
23,27,47.8612
34,16,47.901209
37,13,47.931215
31,19,47.978226
40,10,48.004232
30,20,48.049242
33,17,48.091251
29,21,48.143263
32,18,48.186273
36,14,48.21828
36,14,48.253288
38,12,48.283293
36,14,48.317303
30,20,48.364313
38,12,48.392319
29,21,48.446331
32,18,48.489341
36,14,48.521348
40,10,48.544353
-54,4,48.554356
22,28,48.623369
33,17,48.66538
36,14,48.700388
34,16,48.739395
26,24,48.79841
19,31,48.875427
34,16,48.914436
29,21,48.966448
37,13,48.997455
32,18,49.042465
26,24,49.101478
29,21,49.149488
35,15,49.188497
19,31,49.267514
28,22,49.322528
28,22,49.379539
29,21,49.433552
29,21,49.483563
32,18,49.528573
36,14,49.561581
36,14,49.595588
38,12,49.626595
33,17,49.667605
40,10,49.694807
25,25,49.754822
38,12,49.785828
37,13,49.819835
33,17,49.861845
42,8,49.88085
