#{"t_start": 1661117577.9636421, "env_id": "env.spec.id"}
r,l,t
-80,30,0.071015
-88,38,0.133029
-76,26,0.17704
-74,24,0.218049
-73,23,0.256058
-54,4,0.26306
-90,40,0.327074
-71,21,0.360081
-52,2,0.364082
-68,18,0.393089
-71,21,0.426096
-56,6,0.436099
-56,6,0.446101
-68,18,0.475107
-79,29,0.521118
-68,18,0.550124
-67,17,0.57713
-87,37,0.636144
-108,58,0.729165
-78,28,0.774175
-56,6,0.784177
-55,5,0.792179
-66,16,0.818288
-59,9,0.832291
-61,11,0.850295
-72,22,0.885303
-88,38,0.946317
-77,27,0.989327
-70,20,1.021334
-55,5,1.029335
-74,24,1.068344
-64,14,1.09035
-102,52,1.174369
-58,8,1.187371
-58,8,1.200374
-53,3,1.205375
-70,20,1.237382
-58,8,1.250385
-95,45,1.322402
-62,12,1.341406
-95,45,1.414654
-54,4,1.420656
-119,69,1.530681
-59,9,1.544683
-68,18,1.573691
-61,11,1.591695
-72,22,1.626702
-60,10,1.642706
-86,36,1.700719
-56,6,1.710721
-56,6,1.719723
-81,31,1.770735
-53,3,1.775736
-72,22,1.810744
-64,14,1.832749
-77,27,1.876759
-52,2,1.880759
-75,25,1.920769
-54,4,1.92677
-67,17,1.954778
-55,5,1.96278
-72,22,1.997788
-58,8,2.010791
-52,2,2.014792
-53,3,2.019793
-52,2,2.022794
-61,11,2.040798
-116,66,2.145821
-65,15,2.169827
-68,18,2.198833
-59,9,2.213837
-58,8,2.22684
-57,7,2.237842
-60,10,2.253846
-68,18,2.282852
-66,16,2.308858
-55,5,2.31686
-82,32,2.368872
-54,4,2.375873
-52,2,2.378874
-98,48,2.454891
-82,32,2.505903
-66,16,2.531909
-65,15,2.555914
-68,18,2.584921
-84,34,2.639933
14,36,2.697946
-52,2,2.701947
-86,36,2.75896
-80,30,2.806971
-100,50,2.886989
-59,9,2.901992
-81,31,2.952004
-67,17,2.97901
-62,12,2.998014
-57,7,3.010016
-56,6,3.020019
-73,23,3.056027
-87,37,3.115041
-60,10,3.131044
-58,8,3.144047
-63,13,3.166052
-59,9,3.180056
-52,2,3.184056
-57,7,3.195058
-86,36,3.252072
-54,4,3.259073
-99,49,4.075257
-83,33,4.128268
-108,58,4.22029
-96,46,4.293306
-74,24,4.331444
-135,85,4.467474
-52,2,4.471475
-55,5,4.479476
-91,41,4.544492
-137,87,4.682523
-55,5,4.690524
-57,7,4.702528
-64,14,4.724532
-74,24,4.764541
-108,58,4.856562
-113,63,4.955587
-77,27,4.998596
-63,13,5.020601
-54,4,5.027603
-119,69,5.136627
-61,11,5.154632
-84,34,5.208643
-113,63,5.308666
-52,2,5.312667
-61,11,5.329672
-63,13,5.350676
-76,26,5.392686
-122,72,5.507711
-71,21,5.540718
-66,16,5.566725
-64,14,5.58973
-64,14,5.611735
-65,15,5.63574
-58,8,5.648743
-55,5,5.657746
-66,16,5.682751
-57,7,5.694754
-139,89,5.837785
-55,5,5.845788
-56,6,5.85579
-61,11,5.873794
-86,36,5.930807
-70,20,5.962815
-101,51,6.043832
-65,15,6.067837
-71,21,6.102846
-55,5,6.110847
-108,58,6.202868
-99,49,6.280886
-69,19,6.310892
-114,64,6.412916
-76,26,6.453925
-92,42,6.52094
-54,4,6.527941
-61,11,6.544946
-54,4,6.551948
-62,12,6.571951
-87,37,6.629965
-104,54,6.715988
-55,5,6.72399
-52,2,6.727991
-59,9,6.742994
-56,6,6.752997
-85,35,6.809009
-63,13,6.830014
-56,6,6.839016
-68,18,6.868022
-67,17,6.896029
-72,22,6.931037
-60,10,6.94704
-78,28,6.99205
-101,51,7.073069
-86,36,7.130082
-70,20,7.162089
-80,30,7.2101
-53,3,7.215101
-103,53,7.29912
-100,100,8.194322
-103,53,8.279341
-55,5,8.288344
-130,80,8.415372
-66,16,8.441378
-109,59,8.535399
-64,14,8.557404
-115,65,8.660427
-57,7,8.67243
-123,73,8.790457
-100,100,8.948493
-96,46,9.021509
-67,17,9.048516
-118,68,9.15654
-62,12,9.176544
-59,9,9.190547
-52,2,9.194548
-91,41,9.259563
-95,45,9.331579
-61,11,9.349583
-54,4,9.356585
-53,3,9.362586
-93,43,9.430601
-52,2,9.434603
-82,32,9.485614
-64,14,9.507619
-100,100,9.632647
-88,38,9.676657
-67,17,9.696662
-100,100,9.814819
-64,14,9.831824
-52,2,9.834824
-53,3,9.838825
-90,40,9.885836
-114,64,9.959852
-76,26,9.989859
-83,33,10.028867
-69,19,10.050873
-100,100,10.1679
-62,12,10.181902
-66,16,10.200907
-100,100,10.316933
-78,28,10.34994
-59,9,10.360943
-65,15,10.378947
-67,17,10.398951
-107,57,10.464966
-100,100,10.581993
-59,9,10.592995
-57,7,10.600997
-67,17,10.621001
-105,55,10.709021
-114,64,10.811044
-100,100,10.97008
-100,100,11.129116
-68,18,11.158123
-63,13,11.179127
-60,10,11.195131
-81,31,11.245142
-61,11,11.262146
-119,69,11.373171
-98,48,11.449188
-100,100,11.608225
-100,100,11.76726
-57,7,11.779263
-63,13,11.800268
-75,25,11.839277
-100,100,11.999313
-111,61,12.096335
-130,80,12.223363
-65,15,12.247369
-63,13,12.268374
-60,10,12.285377
-52,2,12.288378
-60,10,12.305382
-87,37,12.365396
-81,31,12.415407
-146,96,13.332614
-78,28,13.377624
-54,4,13.383626
-122,72,13.495651
-145,95,13.642684
-118,68,13.748708
-125,75,13.864735
-70,20,13.896742
-100,100,14.052777
-65,15,14.075782
-100,100,14.230817
-64,14,14.252821
-86,36,14.308835
-100,100,14.472139
-90,40,14.536154
-55,5,14.544156
-100,100,14.700191
-100,100,14.856659
-112,62,14.95368
-82,32,15.003693
-96,46,15.075708
-53,3,15.08071
-73,23,15.116717
-61,11,15.134722
-52,2,15.138723
-54,4,15.144724
-100,100,15.30176
-61,11,15.319763
-56,6,15.329766
-58,8,15.341768
-88,38,15.402782
-100,100,15.556817
-100,100,15.711852
-65,15,15.735858
-100,100,15.890892
-83,33,15.942904
-64,14,15.964909
-100,100,16.118944
-76,26,16.159953
-100,100,16.315989
-106,56,16.403008
-100,100,17.288212
-106,56,17.375231
-95,45,17.445247
-86,36,17.501259
-89,39,17.562273
-55,5,17.570275
-100,100,17.72531
-114,64,17.824332
-89,39,17.884345
-100,100,18.040381
-100,100,18.195416
-100,100,18.350451
-100,100,18.505486
-141,91,18.646518
-54,4,18.653519
-105,55,18.738539
-63,13,18.758543
-100,100,18.914578
-86,36,18.970591
-137,87,19.104622
-100,100,19.259765
-55,5,19.267767
-52,2,19.271768
-100,100,19.426803
-82,32,19.476814
-100,100,19.631849
-100,100,19.786887
-100,100,19.941923
-138,88,20.057948
-100,100,20.171974
-62,12,20.185977
-135,85,20.282999
-114,64,20.356016
-100,100,20.470042
-122,72,20.55106
-71,21,20.575065
-77,27,20.606072
-100,100,20.720098
-100,100,20.836124
-68,18,20.857129
-56,6,20.86413
-114,64,20.938147
-143,93,21.044171
-53,3,21.048172
-135,85,21.144311
-100,100,21.258337
-100,100,21.372363
-120,70,21.452381
-94,44,21.503392
-100,100,21.616418
-100,100,21.729444
-100,100,21.843469
-100,100,21.957496
-100,100,22.11253
-108,58,22.20255
-128,78,22.324578
-129,79,23.177772
-100,100,23.332806
-149,99,23.48684
-57,7,23.497843
-100,100,23.652878
-116,66,23.754901
-99,49,23.830918
-100,100,23.987071
-110,60,24.080092
-100,100,24.235127
-63,13,24.255131
-57,7,24.266134
-132,82,24.394163
-100,100,24.549198
-100,100,24.704233
-109,59,24.795365
-100,100,24.9504
-100,100,25.105435
-100,100,25.26047
-100,100,25.415614
-100,100,25.570651
-129,79,25.692677
-143,93,25.836709
-108,58,25.92773
-100,100,26.082765
-100,100,26.2378
-127,77,27.084112
-100,100,27.239147
-100,100,27.394182
-100,100,27.549217
-137,87,27.683247
-128,78,27.804274
-134,84,27.935304
-69,19,27.96431
-100,100,28.119346
-126,76,28.237372
-100,100,28.392407
-100,100,28.547442
-100,100,28.702477
-83,33,28.753489
-100,100,28.908524
-100,100,29.063559
-147,97,29.213593
-126,76,29.332619
-100,100,29.487655
-147,97,29.640689
-100,100,29.806245
-111,61,29.908268
-100,100,30.073306
-98,48,30.152324
-147,97,31.062529
-77,27,31.105539
-100,100,31.264575
-84,34,31.319587
-104,54,31.405607
-98,48,31.481624
-137,87,31.620656
-134,84,31.753685
-100,100,31.912721
-105,55,32.054756
-111,61,32.125772
-71,21,32.150778
-111,61,32.221794
-100,100,32.33882
-119,69,32.418838
-100,100,32.535864
-100,100,32.651891
-67,17,32.671895
-100,100,32.787921
-63,13,32.803925
-100,100,32.920952
-100,100,33.036977
-123,73,33.121997
-100,100,33.238023
-97,47,33.294036
-64,14,33.311039
-100,100,33.427066
-100,100,33.544096
-65,15,33.5611
-128,78,33.652121
-149,99,33.767147
-93,43,33.817158
-100,100,33.935185
-100,100,34.051211
-100,100,34.210247
-97,47,34.284266
-100,100,34.4433
-90,40,34.507314
-100,100,34.66635
-65,15,34.690355
-141,91,34.834499
-70,20,34.866507
-66,16,34.892513
-94,44,34.962528
-60,10,34.978532
-107,57,35.069552
-100,100,35.227589
-100,100,35.386624
-82,32,35.437635
-93,43,35.506651
-122,72,35.620677
-92,42,35.687692
-58,8,35.700695
-100,100,35.860731
-68,18,35.890738
-97,47,35.965755
-131,81,36.093784
-115,65,36.197807
-73,23,36.233815
-100,100,37.132019
-57,7,37.143021
-83,33,37.196033
-135,85,37.331063
-67,17,37.35807
-117,67,37.465093
-82,32,37.516105
-100,100,37.674141
-54,4,37.681142
-105,55,37.768162
-146,96,37.921197
-82,32,37.972208
-100,100,38.130244
-100,100,38.29028
-111,61,38.387302
-100,100,38.545338
-133,83,38.677368
-100,100,38.835403
-121,71,38.949429
-100,50,39.028446
-140,90,39.171479
-100,100,39.331515
-100,100,39.489551
-105,55,39.57657
-57,7,39.588573
-96,46,39.661589
-100,100,39.820145
-140,90,39.963177
-100,100,40.122213
-100,100,41.023417
-135,85,41.158447
-113,63,41.25947
-90,40,41.326485
-107,57,41.422507
-85,35,41.47952
-100,100,41.639556
-72,22,41.674564
-79,29,41.730576
-100,100,41.911141
-85,35,41.966153
-100,100,42.168154
-55,5,42.176155
-52,2,42.180156
-59,9,42.194159
-61,11,42.212164
-100,100,42.368199
-74,24,42.406207
-144,94,42.554241
-82,32,42.604252
-68,18,42.633259
-105,55,42.719278
-94,44,42.788294
-100,100,42.945329
-144,94,43.098499
-79,29,43.144508
-70,20,43.176516
-67,17,43.203522
-55,5,43.211524
-100,100,43.368559
-136,86,43.50559
-52,2,43.509591
-58,8,43.522594
-81,31,43.601612
-53,3,43.605613
-100,100,43.720639
-107,57,43.786654
-145,95,43.895679
-61,11,43.908681
-65,15,43.926685
-136,86,44.025708
-112,62,44.096724
-55,5,44.102725
-89,39,44.147736
-73,23,44.174741
-115,65,44.249758
-53,3,44.253759
-109,59,44.321774
-66,16,44.340779
-140,90,44.443805
-100,100,44.55883
-95,45,44.610843
-102,52,44.671856
-100,100,44.789883
-55,5,44.795885
-100,100,44.912911
-77,27,44.944021
-117,67,45.022039
-55,5,45.030041
-83,33,45.082052
-100,100,45.239088
-96,46,45.310105
-114,64,45.410127
-100,100,45.566162
-82,32,45.617173
-135,85,45.750203
-59,9,45.764206
-93,43,46.579391
-92,42,46.645406
-80,30,46.693416
-102,52,46.774435
-54,4,46.781436
-100,100,46.937647
-86,36,46.993659
-88,38,47.053673
-72,22,47.088681
-102,52,47.169698
-119,69,47.277723
-77,27,47.319732
-115,65,47.421756
-132,82,47.549785
-60,10,47.565789
-64,14,47.587794
-74,24,47.625802
-103,53,47.709821
-111,61,47.808843
-80,30,47.856854
-74,24,47.895863
-75,25,47.935872
-100,100,48.091907
-123,73,48.205933
-73,23,48.242941
-58,8,48.255944
-54,4,48.262946
-66,16,48.287952
-100,100,48.446988
-75,25,48.485996
-68,18,48.515003
-98,48,48.59202
-60,10,48.608024
-96,46,48.68004
-92,42,48.746055
-89,39,48.808069
-72,22,48.842076
-60,10,48.863087
-60,10,48.885096
-86,36,48.965143
-107,57,49.075179
-52,2,49.07818
-118,68,49.181203
-100,100,49.332237
-86,36,49.38625
-70,20,49.416256
-88,38,49.474269
-61,11,49.491273
-75,25,49.529282
-100,100,49.684335
-120,70,50.524211
-53,3,50.529213
-84,34,50.580224
-137,87,50.712255
-62,12,50.730258
-78,28,50.773268
-60,10,50.789272
-58,8,50.801275
-80,30,50.846284
-86,36,50.901297
-78,28,50.943306
-66,16,50.967312
-69,19,50.996318
-120,70,51.102342
-100,100,51.252488
-80,30,51.297498
-59,9,51.311502
-65,15,51.334507
-58,8,51.346509
-69,19,51.375516
-121,71,51.48254
-65,15,51.505545
-85,35,51.558557
-57,7,51.56956
-58,8,51.581563
-76,26,51.620571
-114,64,51.717593
-83,33,51.766604
-53,3,51.771605
-63,13,51.79161
-78,28,51.833619
-100,100,51.983767
-59,9,51.99777
-91,41,52.059785
-94,44,52.125799
-69,19,52.154805
-61,11,52.171809
-72,22,52.205817
-69,19,52.233823
-68,18,52.26183
-54,4,52.267831
-54,4,52.274833
-66,16,52.298838
-110,60,52.388858
-77,27,52.429868
-52,2,52.433869
-85,35,52.48588
-62,12,52.504884
-123,73,52.61491
-60,10,52.629913
-62,12,52.647917
-66,16,52.672922
-64,14,52.693927
-63,13,52.713932
-105,55,52.796951
-69,19,52.825957
-70,20,52.855965
-59,9,52.869968
-67,17,52.896973
-85,35,52.949986
-63,13,52.969991
-54,4,52.975991
-60,10,52.991995
-72,22,53.025002
-75,25,53.06301
-57,7,53.074013
-114,64,53.170035
-94,44,53.23605
-96,46,53.306065
-66,16,53.330071
-100,100,53.480105
-70,20,53.511112
-59,9,53.525115
-81,31,53.571126
-72,22,53.605133
-93,43,54.386559
-64,14,54.408564
-52,2,54.411565
-59,9,54.425569
-82,32,54.473579
-71,21,54.505586
-96,46,54.574601
-75,25,54.61261
-62,12,54.631615
-78,28,54.673625
-56,6,54.683626
-64,14,54.704631
-90,40,54.765645
-77,27,54.807654
-59,9,54.821658
-69,19,54.852664
-54,4,54.859666
-71,21,54.891799
-72,22,54.925806
-60,10,54.94081
-63,13,54.998823
-79,29,55.031831
-92,42,55.079841
-68,18,55.100846
-55,5,55.106847
-53,3,55.110848
-84,34,55.148857
-58,8,55.158859
-89,39,55.202869
-84,34,55.241878
-54,4,55.246879
-63,13,55.261882
-60,10,55.272885
-71,21,55.297023
-53,3,55.301024
-61,11,55.313026
-73,23,55.340032
-59,9,55.350035
-67,17,55.370039
-53,3,55.37404
-75,25,55.403047
-55,5,55.409048
-57,7,55.41805
-61,11,55.431053
-56,6,55.438055
-107,57,55.525074
-56,6,55.534076
-69,19,55.563083
-57,7,55.574085
-60,10,55.589089
-59,9,55.603092
-61,11,55.620095
-68,18,55.648102
-57,7,55.659105
-54,4,55.665106
-82,32,55.714117
-52,2,55.717118
-86,36,55.77213
-72,22,55.805137
-60,10,55.821141
-68,18,55.848147
-55,5,55.856149
-96,46,55.925164
-59,9,55.939168
-53,3,55.944169
-66,16,55.968174
-80,30,56.014185
-52,2,56.017185
-74,24,56.053194
-121,71,56.160218
-75,25,56.198226
-55,5,56.206228
-65,15,56.229233
-56,6,56.238235
-52,2,56.242236
-79,29,56.285246
-111,61,56.377267
-65,15,56.400272
-67,17,56.426278
-56,6,56.43528
-55,5,56.443282
-62,12,56.462286
-58,8,56.474289
-55,5,56.482291
-57,7,56.493293
-58,8,56.505295
-65,15,56.528301
-62,12,56.546305
-82,32,56.595316
-56,6,56.604318
-94,44,56.670441
-52,2,56.674443
-53,3,56.678443
-63,13,56.698448
-56,6,56.70845
-52,2,56.711451
-54,4,56.717452
