#{"t_start": 1656967894.170514, "env_id": "env.spec.id"}
r,l,t
-70,20,0.011003
-57,7,0.014003
-106,56,0.035008
-142,92,0.069016
-98,48,0.08702
-56,6,0.08902
-54,4,0.091021
-55,5,0.093021
-63,13,0.098022
-64,14,0.104023
-62,12,0.109025
-119,69,0.13403
-60,10,0.138031
-57,7,0.141032
-61,11,0.145033
-55,5,0.148034
-74,24,0.157036
-84,34,0.170038
-80,30,0.181041
-143,93,0.215049
-69,19,0.22205
-59,9,0.226052
-59,9,0.229052
-71,21,0.237054
-63,13,0.243055
-74,24,0.252057
-75,25,0.261059
-71,21,0.269061
-64,14,0.275062
-99,49,0.293066
-68,18,0.301068
-65,15,0.30707
-53,3,0.308069
-63,13,0.314071
-79,29,0.324074
-70,20,0.332075
-63,13,0.337076
-65,15,0.343078
-79,29,0.354081
-65,15,0.360082
-70,20,0.368083
-53,3,0.370085
-53,3,0.371084
-79,29,0.382087
-65,15,0.388088
-55,5,0.390088
-53,3,0.391088
-53,3,0.393089
15,35,0.406092
-54,4,0.408092
-57,7,0.411093
-69,19,0.418095
-71,21,0.426096
-76,26,0.436098
-112,62,0.459104
-58,8,0.462105
-60,10,0.466105
-72,22,0.475107
-78,28,0.48511
-72,22,0.494112
-54,4,0.496113
-69,19,0.503114
-75,25,0.512116
-63,13,0.517117
-81,31,0.52926
-57,7,0.53226
-76,26,0.542263
-57,7,0.545263
-69,19,0.552265
-100,50,0.571269
-52,2,0.57227
-69,19,0.579271
0,50,0.598275
-88,38,0.612278
-70,20,0.61928
-55,5,0.622281
-66,16,0.628282
-82,32,0.640285
-109,59,0.66229
-107,57,0.683294
-53,3,0.684295
5,45,0.701298
-52,2,0.702299
-89,39,0.717302
-53,3,0.718302
-59,9,0.722306
-82,32,0.734308
-63,13,0.739309
-63,13,0.74431
-71,21,0.752312
-66,16,0.758313
-52,2,0.760314
-54,4,0.761314
-70,20,0.769316
-55,5,0.771316
-56,6,0.774317
-60,10,0.778318
-57,7,0.781318
-60,10,0.78532
-58,8,0.78832
-91,41,0.804324
-56,6,0.806324
-56,6,0.809325
-54,4,0.811326
-78,28,0.821328
-64,14,0.82733
-102,52,0.846333
-56,6,0.849334
-73,23,0.858336
-70,20,0.865337
-66,16,0.872339
-60,10,0.87634
-65,15,0.881341
-67,17,0.888343
-56,6,0.891344
-71,21,0.899345
-61,11,0.903346
-62,12,0.908348
-91,41,0.923351
-73,23,0.932353
-78,28,0.943355
-55,5,0.945356
-56,6,0.948356
-57,7,0.951357
-54,4,0.953358
-59,9,0.956358
-81,31,0.968361
-60,10,0.972362
-69,19,0.979363
-67,17,0.986365
-66,16,0.993367
-91,41,1.00837
-94,44,1.025373
-116,66,1.049379
-59,9,1.05338
-57,7,1.056381
-63,13,1.061382
-62,12,1.066383
-76,26,1.076385
-60,10,1.080387
2,48,1.098391
-60,10,1.102391
-76,26,1.112394
-90,40,1.127397
-52,2,1.129397
-53,3,1.130398
-71,21,1.138399
-60,10,1.142401
-60,10,1.146401
-57,7,1.149402
-63,13,1.154403
-56,6,1.157404
-87,37,1.171407
-68,18,1.178409
-53,3,1.179409
-66,16,1.18641
-90,40,1.201413
-106,56,1.222419
-55,5,1.224419
-55,5,1.226419
-64,14,1.232421
-53,3,1.233421
-59,9,1.237422
-53,3,1.238422
-107,57,1.260429
-96,46,1.277433
-83,33,1.289436
-74,24,1.298438
-58,8,1.302439
-65,15,1.30844
-62,12,1.312442
-58,8,1.316442
-60,10,1.320443
-53,3,1.321443
-63,13,1.327444
-66,16,1.333446
-75,25,1.342448
-55,5,1.345449
-78,28,1.355451
-72,22,1.364453
-52,2,1.365453
-59,9,1.369454
-73,23,1.378456
-53,3,1.379456
-75,25,1.389458
-78,28,1.399461
-109,59,1.421466
-54,4,1.423467
-54,4,1.425467
-53,3,1.426467
-71,21,1.435469
-108,58,1.456474
-63,13,1.461475
-74,24,1.470477
-78,28,1.481479
-72,22,1.489481
-101,51,1.508485
-84,34,1.521488
-58,8,1.524489
-53,3,1.526489
-90,40,1.541493
-53,3,1.543493
-54,4,1.544493
-72,22,1.553498
-56,6,1.555498
-69,19,1.5635
-64,14,1.568501
-62,12,1.573502
-84,34,1.586505
-65,15,1.592506
-54,4,1.594507
-80,30,1.60551
-108,58,1.626514
-53,3,1.628515
-73,23,1.637516
-67,17,1.643518
-59,9,1.647519
-75,25,1.657521
-95,45,1.674525
-59,9,1.677526
-74,24,1.686527
-75,25,1.69653
-96,46,1.713534
-65,15,1.719535
-77,27,1.729537
-107,57,1.750542
-73,23,1.759544
-64,14,1.765545
-58,8,1.768546
-69,19,1.776548
-76,26,1.786021
-63,13,1.791551
-137,87,1.823559
-68,18,1.83056
-56,6,1.833561
-53,3,1.834561
-58,8,1.837562
-67,17,1.844563
-74,24,1.853565
-53,3,1.855566
-84,34,1.868569
-67,17,1.87457
-121,71,1.901576
-62,12,1.906578
-82,32,1.91858
-71,21,1.926582
-52,2,1.927583
-70,20,2.2628
-55,5,2.2658
-93,43,2.281804
-53,3,2.282804
-70,20,2.290806
-69,19,2.297807
-62,12,2.302809
-60,10,2.30681
-65,15,2.312811
-56,6,2.315812
-63,13,2.320813
-54,4,2.322814
-61,11,2.326814
-77,27,2.337817
-73,23,2.345819
-56,6,2.348819
-55,5,2.35082
-63,13,2.356821
-73,23,2.364823
-67,17,2.371824
-54,4,2.373825
-59,9,2.377825
-56,6,2.379826
-79,29,2.390829
-56,6,2.393829
-57,7,2.39683
-62,12,2.401831
-97,47,2.418835
-66,16,2.425837
-74,24,2.434839
-53,3,2.435839
-63,13,2.44084
-63,13,2.446842
-127,77,2.474848
-93,43,2.491864
-82,32,2.503866
-88,38,2.51787
-75,25,2.527872
