#{"t_start": 1654705105.7574818, "env_id": "env.spec.id"}
r,l,t
-69,19,0.012002
-71,21,0.021004
-58,8,0.024005
29,21,0.033007
-66,16,0.039009
-84,34,0.053012
-69,19,0.061014
-65,15,0.067015
-65,15,0.073016
-61,11,0.078018
-68,18,0.08602
-65,15,0.092021
-61,11,0.097022
-72,22,0.106024
-57,7,0.109025
-76,26,0.120027
-64,14,0.126028
-18,68,0.153034
-53,3,0.154035
-72,22,0.163036
-88,38,0.17904
-65,15,0.185042
-68,18,0.192043
-100,100,0.231052
-60,10,0.236053
-54,4,0.238054
-52,2,0.239053
-75,25,0.249056
-74,24,0.259058
-54,4,0.261059
-79,29,0.273061
-62,12,0.278063
-52,2,0.279063
-92,42,0.296067
-52,2,0.297067
-88,38,0.31207
-56,6,0.315071
-54,4,0.317072
-69,19,0.325073
-80,30,0.337076
-68,18,0.344887
-56,6,0.347889
-55,5,0.350889
-71,21,0.358891
-83,33,0.372894
-68,18,0.379896
-63,13,0.384897
-87,37,0.3999
-65,15,0.406902
-58,8,0.409903
-54,4,0.411903
-55,5,0.414903
-66,16,0.421905
-54,4,0.423906
-53,3,0.424906
-71,21,0.433907
-64,14,0.439909
-64,14,0.44591
-57,7,0.448911
-66,16,0.455913
-78,28,0.466915
-58,8,0.470916
-61,11,0.474917
-55,5,0.477918
-72,22,0.48692
-64,14,0.492921
-62,12,0.497922
-53,3,0.498922
-71,21,0.507925
-69,19,0.515926
-55,5,0.517927
-61,11,0.522928
-72,22,0.531929
-74,24,0.541932
-62,12,0.546933
-53,3,0.548934
-71,21,0.556936
-77,27,0.567938
-62,12,0.573939
-60,10,0.57794
-68,18,0.584942
-70,20,0.593944
-71,21,0.601946
-74,24,0.611948
-71,21,0.62095
-88,38,0.635953
-74,24,0.645956
-73,23,0.654958
37,13,0.660959
-52,2,0.661959
-63,13,0.66696
-62,12,0.671961
-56,6,0.674962
-85,35,0.688965
-57,7,0.692966
-69,19,0.699968
-81,31,0.712971
-54,4,0.714971
-63,13,0.719973
-70,20,0.728974
-70,20,0.736976
-58,8,0.739977
-69,19,0.747979
-108,58,0.770984
-62,12,0.775985
-70,20,0.783987
-79,29,0.795989
-56,6,0.79899
-85,35,0.812993
-67,17,0.819995
-79,29,0.831997
-60,10,0.835998
-54,4,0.837999
-61,11,0.843
-60,10,0.847001
-63,13,0.853002
-58,8,0.857003
-62,12,0.862004
-69,19,0.869005
-68,18,0.877007
-53,3,0.879008
-77,27,0.890011
-55,5,0.892011
-93,43,0.909014
-98,48,0.928019
-81,31,0.940022
-63,13,0.946023
-72,22,0.955025
-74,24,0.965028
-82,32,0.97803
-143,93,1.01404
-68,18,1.02104
-61,11,1.026041
-53,3,1.028042
-73,23,1.037044
-52,2,1.039044
-52,2,1.040045
-61,11,1.045045
-53,3,1.046046
-53,3,1.048046
-60,10,1.053047
-66,16,1.059048
-53,3,1.061049
-70,20,1.069051
-97,47,1.088055
-69,19,1.096057
-53,3,1.097057
-78,28,1.10906
-52,2,1.11006
-52,2,1.11106
-75,25,1.121063
