#{"t_start": 1655759936.9557858, "env_id": "env.spec.id"}
r,l,t
-75,25,0.054012
-85,35,0.117185
-64,14,0.145191
-55,5,0.154192
-126,76,0.291223
-63,13,0.314229
-86,36,0.379243
-55,5,0.388245
-78,28,0.437255
-68,18,0.470263
-65,15,0.497269
-54,4,0.504271
-57,7,0.517274
-67,17,0.54728
-66,16,0.574286
-58,8,0.589289
-52,2,0.593291
-53,3,0.598291
-58,8,0.612295
-72,22,0.650303
-54,4,0.658305
-84,34,0.718318
-59,9,0.736323
-53,3,0.741323
-53,3,0.747325
-67,17,0.778332
-70,20,0.81234
-63,13,0.837345
-69,19,0.870352
-82,32,0.928365
-55,5,0.937367
-60,10,0.955371
-102,52,1.048393
-66,16,1.077399
-53,3,1.0834
-59,9,1.099404
-89,39,1.169419
-56,6,1.179422
-70,20,1.215429
-76,26,1.26144
-85,35,1.322453
-79,29,1.375465
-58,8,1.389469
-58,8,1.403472
-79,29,1.45561
-84,34,1.515624
-52,2,1.519624
-54,4,1.527626
-53,3,1.533628
-52,2,1.537628
-77,27,1.585639
-66,16,1.613646
-64,14,1.638651
-72,22,1.67866
-94,44,1.755677
-62,12,1.777682
-59,9,1.794686
-56,6,1.805689
-65,15,1.832694
-98,48,1.916714
-58,8,1.930716
-67,17,1.960723
-81,31,2.017736
-94,44,2.093753
-76,26,2.140764
-70,20,2.174771
-72,22,2.213779
-59,9,2.229783
-53,3,2.235785
-66,16,2.26279
-66,16,2.291797
-57,7,2.3048
-68,18,2.335807
-54,4,2.342808
-64,14,2.366814
-69,19,2.400822
-54,4,2.407823
-64,14,2.432829
-54,4,2.43983
-68,18,2.471837
-62,12,2.493842
-52,2,2.497843
-59,9,2.513847
-64,14,2.538852
-55,5,2.547854
-57,7,2.560857
-65,15,2.587863
-60,10,2.605868
-69,19,2.638875
-58,8,2.652878
-85,35,2.713891
-72,22,2.7519
-53,3,2.757901
-59,9,2.773905
-83,33,2.831921
-52,2,2.835922
-52,2,2.840923
-54,4,2.847924
-72,22,2.887936
-54,4,2.894938
-79,29,2.94695
-64,14,2.971955
-58,8,2.986958
-68,18,3.017965
-61,11,3.037969
-54,4,3.044972
-58,8,3.058975
-57,7,3.072977
-66,16,3.100984
-62,12,3.122988
-56,6,3.134991
-75,25,3.181001
-66,16,3.211008
-64,14,3.238014
-58,8,3.253018
-57,7,3.266021
-56,6,3.277024
-60,10,3.295027
-71,21,3.332035
-85,35,3.394049
-57,7,3.407052
-60,10,3.424056
19,31,3.479068
-61,11,3.500073
-62,12,3.522078
-72,22,3.560086
-64,14,3.586092
-120,70,4.435095
-57,7,4.447097
-77,27,4.495109
-82,32,4.552121
-83,33,4.609654
-74,24,4.651664
-80,30,4.705676
-58,8,4.72068
-93,43,4.796697
-65,15,4.823702
-67,17,4.853709
-59,9,4.870713
-66,16,4.89872
-70,20,4.931726
-84,34,4.990742
-87,37,5.055757
-64,14,5.080762
-68,18,5.112769
-90,40,5.182785
-74,24,5.223794
-80,30,5.277806
-111,61,5.38383
-107,57,5.482852
-69,19,5.51686
-82,32,5.571872
-54,4,5.579874
-84,34,5.638888
-71,21,5.676895
-77,27,5.723906
-58,8,5.738917
-63,13,5.761917
-67,17,5.792924
-83,33,5.850937
-53,3,5.856938
-75,25,5.899948
-62,12,5.920953
-68,18,5.95296
-108,58,6.052982
-76,26,6.097992
-79,29,6.148136
-54,4,6.156138
-69,19,6.188145
-92,42,6.260161
-84,34,6.320175
-85,35,6.382189
-55,5,6.39219
-86,36,6.455207
-70,20,6.491216
-79,29,6.542226
-62,12,6.564232
-110,60,6.669255
-52,2,6.673256
-66,16,6.702262
-63,13,6.724268
-61,11,6.744272
-54,4,6.752274
-75,25,6.797284
-69,19,6.831291
-63,13,6.855297
37,13,6.878302
-109,59,6.982325
-96,46,7.064343
-54,4,7.071345
-67,17,7.102352
-100,50,7.192374
-56,6,7.203377
-55,5,7.213379
-69,19,7.247387
-52,2,7.251387
-75,25,7.295397
-61,11,7.316402
-124,74,7.446431
-61,11,7.466436
-67,17,7.496442
-64,14,7.521448
-81,31,7.578461
-54,4,7.585462
-54,4,7.593464
-57,7,7.607467
-58,8,7.62147
-70,20,7.656478
-79,29,7.707489
-93,43,7.784506
-84,34,7.84552
-110,60,7.951544
-105,55,8.775728
-68,18,8.808736
-142,92,8.969772
-100,100,9.146813
-71,21,9.184822
-100,50,9.272974
-94,44,9.351991
-68,18,9.384999
12,38,9.452014
-117,67,9.571176
-53,3,9.576177
-110,60,9.681201
-136,86,9.834235
-60,10,9.852239
-100,100,10.028279
-59,9,10.044282
-52,2,10.048283
-92,42,10.122299
-100,100,10.300865
-80,30,10.352877
-53,3,10.358878
-58,8,10.373882
-56,6,10.385884
-88,38,10.453899
-140,90,10.610937
-99,49,10.696956
-104,54,10.792978
-13,63,10.904002
-87,37,10.971017
-146,96,11.141055
-82,32,11.198068
-54,4,11.20507
-89,39,11.274085
12,38,11.3421
-63,13,11.365105
-84,34,11.426119
-58,8,11.441123
36,14,11.466128
-100,100,11.645168
-114,64,11.772196
-82,32,11.83421
-115,65,11.960238
-76,26,12.013251
-100,100,12.206294
-65,15,12.2353
-114,64,12.359328
-100,100,13.318684
-113,63,13.43571
-142,92,13.603748
-26,76,13.74278
-100,100,13.923824
-56,6,13.934826
-111,61,14.050855
-66,16,14.080873
-111,61,14.191898
-72,22,14.233911
-63,13,14.257916
-95,45,14.340934
-117,67,14.465962
-81,31,14.521975
-99,49,14.611995
-100,100,14.796036
-64,14,14.822042
-89,39,14.893058
-76,26,14.941068
-64,14,14.968075
-123,73,15.106295
-95,45,15.191132
-76,26,15.241143
-100,100,15.429304
-78,28,15.483316
-148,98,15.665359
-70,20,15.704367
-70,20,15.742376
-100,100,15.930418
-54,4,15.93842
-71,21,15.976428
-77,27,16.026439
-76,26,16.07245
-105,55,16.174604
-94,44,16.256624
-57,7,16.269628
-98,48,16.356647
-52,2,16.360648
-120,70,16.485676
-91,41,16.560692
-77,27,16.611704
-100,50,16.704725
-99,49,16.793745
-60,10,16.813749
-56,6,16.824752
-129,79,16.967785
-69,19,17.003794
-69,19,17.799974
-100,100,17.983015
-55,5,17.992017
-87,37,18.060161
9,41,18.136178
-75,25,18.181188
-91,41,18.256205
-52,2,18.260206
-100,100,18.441247
20,30,18.496259
-127,77,18.641292
-84,34,18.705306
-122,72,18.838452
-54,4,18.845454
-112,62,18.96348
-91,41,19.038497
-123,73,19.176528
-43,93,19.350571
-66,16,19.380578
-59,9,19.398582
-132,82,19.550619
-149,99,19.732673
-79,29,19.785685
-93,43,19.864702
-129,79,20.011735
-93,43,20.091753
25,25,20.138764
-99,49,20.229784
-100,100,20.415826
-145,95,20.591006
-73,23,20.634016
-142,92,20.805179
-70,20,20.842187
-100,100,21.027229
-85,35,21.093243
-55,5,21.103245
-100,100,21.287287
-87,37,21.356302
-100,100,21.544347
-129,79,22.443882
22,28,22.495893
-6,56,22.598917
-72,22,22.640926
-80,30,22.696941
-86,36,22.762955
-100,100,22.944996
-100,100,23.126037
-135,85,23.27907
-52,2,23.283072
-95,45,23.363227
-134,84,23.517262
31,19,23.553269
11,39,23.624285
-17,67,23.747316
-100,100,23.927493
31,19,23.961501
-138,88,24.121536
5,45,24.201555
12,38,24.268573
-55,5,24.278574
-107,57,24.381598
-100,50,24.473618
-61,11,24.493624
-100,100,24.673665
-75,25,24.719675
41,9,24.736679
-91,41,24.811696
-99,49,24.900718
-88,38,24.971734
20,30,25.027747
-74,24,25.071756
-42,92,25.239794
-100,100,25.418834
-100,100,25.600874
-16,66,25.721902
-100,100,25.903944
-6,56,26.008968
-70,20,26.046979
-9,59,26.907176
-71,21,26.945184
-54,4,26.954187
-95,45,27.038206
25,25,27.084216
7,43,27.163234
-104,54,27.262256
-100,100,27.446297
-102,52,27.545319
-89,39,27.616335
-49,99,27.795375
-122,72,27.925404
-92,42,28.002421
40,10,28.021426
-73,23,28.063435
2,48,28.151457
-63,13,28.176463
-96,46,28.259481
11,39,28.331497
25,25,28.378508
-67,17,28.410515
-124,74,28.545545
-65,15,28.573551
-94,44,28.65557
33,17,28.687577
-20,70,28.82061
-130,80,28.966643
26,24,29.010653
-90,40,29.08567
-54,4,29.093671
32,18,29.126678
-90,40,29.200695
-63,13,29.2257
-110,60,29.335851
-41,91,29.501889
32,18,29.534896
-3,53,29.633919
-69,19,29.668927
-72,22,29.709935
14,36,29.77595
-62,12,29.797955
-30,80,29.945988
17,33,30.008002
-71,21,30.04501
-67,17,30.078017
-66,16,30.108024
-5,55,30.209047
5,45,30.293066
-75,25,30.340076
12,38,30.409092
-52,2,30.413092
24,26,30.460103
-54,4,30.468104
11,39,30.538121
