#{"t_start": 1656787824.6240041, "env_id": "env.spec.id"}
r,l,t
-62,12,0.014004
-61,11,0.022005
-58,8,0.027006
-75,25,0.04601
-59,9,0.052011
-59,9,0.059014
-59,9,0.065015
-54,4,0.068015
-69,19,0.081018
-59,9,0.088019
-52,2,0.08902
-61,11,0.097022
-69,19,0.111025
-66,16,0.122027
-84,34,0.144032
-69,19,0.157035
-98,48,0.188042
-74,24,0.204045
-52,2,0.206046
-119,69,0.250056
-54,4,0.253057
-88,38,0.277062
-79,29,0.296067
-72,22,0.31207
-54,4,0.315071
-80,30,0.336074
-67,17,0.348078
-54,4,0.351078
-75,25,0.367082
-63,13,0.376084
-64,14,0.385087
-82,32,0.407091
-81,31,0.427096
-54,4,0.430096
-52,2,0.432097
-63,13,0.441098
-61,11,0.448101
-65,15,0.458103
-76,26,0.476107
-52,2,0.478107
-60,10,0.485109
-57,7,0.491233
-123,73,0.53724
-64,14,0.547242
-76,26,0.563245
-57,7,0.568247
-52,2,0.572247
-60,10,0.579249
-53,3,0.58225
-61,11,0.590252
-67,17,0.600254
-85,35,0.623259
-62,12,0.63026
-109,59,0.671269
-64,14,0.680272
-56,6,0.685273
-76,26,0.702276
-69,19,0.71528
-72,22,0.729283
-74,24,0.745287
-64,14,0.755289
-74,24,0.770292
-76,26,0.787296
-52,2,0.789296
-59,9,0.795298
-64,14,0.8053
-59,9,0.811301
-57,7,0.816302
-62,12,0.824304
-59,9,0.830305
-100,100,0.893319
-85,35,0.916324
-54,4,0.919325
-60,10,0.926327
-104,54,0.963335
-54,4,0.967336
-52,2,0.968336
-58,8,0.974338
-67,17,0.98634
-60,10,0.993342
-79,29,1.012346
-72,22,1.027349
-61,11,1.034351
-73,23,1.049355
-54,4,1.052355
-60,10,1.059357
-53,3,1.062357
-69,19,1.074361
-92,42,1.101366
-53,3,1.103366
-115,65,1.145376
-60,10,1.152377
-67,17,1.16338
-70,20,1.176383
-59,9,1.182384
-53,3,1.184385
-53,3,1.187386
-84,34,1.20939
-61,11,1.216392
-52,2,1.218393
-67,17,1.230395
-80,30,1.250399
-84,34,1.273405
-58,8,1.278407
-52,2,1.280408
-55,5,1.284409
-59,9,1.290411
-107,57,1.327419
-60,10,1.33442
-66,16,1.345547
-92,42,1.372552
-79,29,1.391557
-78,28,1.412561
-89,39,1.437567
-66,16,1.44757
-55,5,1.45157
-57,7,1.460572
-74,24,1.476576
-57,7,1.481577
-65,15,1.491579
-75,25,1.508583
-61,11,1.516585
-85,35,1.53959
-64,14,1.549592
-100,50,1.581599
-63,13,1.589601
-59,9,1.595603
-57,7,1.600604
-90,40,1.62561
-61,11,1.633611
-82,32,1.654616
-71,21,1.667619
-66,16,1.677621
-69,19,1.690624
-80,30,1.710628
-115,65,1.752638
-55,5,1.756639
-86,36,1.779644
-94,44,1.80865
-58,8,1.813651
-58,8,1.819653
-62,12,1.827655
-83,33,1.849659
-94,44,1.877666
-52,2,1.879666
-59,9,1.885797
-62,12,1.894799
-85,35,1.916804
-81,31,1.936808
-56,6,1.941809
-66,16,1.952812
-101,51,1.98582
5,45,2.016826
-69,19,2.030829
-59,9,2.036831
-63,13,2.045833
-59,9,2.052834
-69,19,2.065838
-73,23,2.080841
-59,9,2.086842
-52,2,2.088842
-78,28,2.106847
-82,32,2.128851
-56,6,2.132852
-64,14,2.142854
-66,16,2.153857
-58,8,2.158858
-56,6,2.16386
-56,6,2.16786
-76,26,2.184864
-55,5,2.188864
-60,10,2.196867
-56,6,2.200868
-54,4,2.203868
-87,37,2.227874
-63,13,2.236876
-76,26,2.254879
-52,2,2.25788
-116,66,2.29989
-60,10,2.306892
-60,10,2.313893
-102,52,2.348901
-66,16,2.359059
-58,8,2.364904
-54,4,2.367905
-106,56,2.403913
-80,30,2.422918
-88,38,2.448923
-76,26,2.465927
-52,2,2.467928
-95,45,2.495934
-71,21,2.511937
-82,32,2.534942
-55,5,2.537943
-100,100,2.600957
-54,4,2.603958
-78,28,2.621962
-66,16,2.632964
-84,34,2.654243
-65,15,2.665245
-75,25,2.680248
-56,6,2.68525
-79,29,2.705254
-78,28,2.723258
-66,16,2.737262
-60,10,2.744264
-60,10,2.751266
-68,18,2.763268
-52,2,2.765269
-73,23,2.780274
-75,25,2.797278
-55,5,2.800279
-77,27,2.818283
-81,31,2.839287
-79,29,2.857292
-60,10,2.864294
-63,13,2.873296
-62,12,2.881297
-62,12,2.889299
-65,15,2.899301
-76,26,2.916305
-102,52,2.949312
-52,2,2.951313
-53,3,2.953313
-55,5,2.957314
-82,32,2.978318
-75,25,2.994441
-56,6,2.999441
-66,16,3.010444
-72,22,3.026448
-72,22,3.041451
-79,29,3.060455
-58,8,3.066457
-55,5,3.070457
-94,44,3.099464
-54,4,3.102464
-53,3,3.105465
-91,41,3.131471
-68,18,3.143474
-6,56,3.178482
-64,14,3.188484
-74,24,3.203487
-82,32,3.223616
-61,11,3.231617
-55,5,3.236619
-59,9,3.24262
-92,42,3.269626
-77,27,3.28763
-55,5,3.291631
-62,12,3.300633
-61,11,3.307635
-69,19,3.320637
-65,15,3.33064
-71,21,3.344643
-60,10,3.350644
-93,43,4.420077
-56,6,4.425077
-104,54,4.461085
-75,25,4.478089
-54,4,4.48109
-83,33,4.503095
-95,45,4.532101
-68,18,4.544104
-60,10,4.551106
-62,12,4.560108
-64,14,4.56911
-80,30,4.589114
10,40,4.614253
-60,10,4.621253
-59,9,4.627256
-62,12,4.636257
-68,18,4.647014
-76,26,4.663018
-56,6,4.667018
-69,19,4.680021
-75,25,4.697025
-54,4,4.701025
-103,53,4.735033
-56,6,4.739035
-75,25,4.755038
-54,4,4.759039
-69,19,4.771042
-54,4,4.774043
-56,6,4.779043
-63,13,4.787045
-57,7,4.792046
-52,2,4.794047
-58,8,4.801049
-54,4,4.803049
-54,4,4.806049
-68,18,4.819053
-72,22,4.833055
-56,6,4.838057
-68,18,4.850059
-59,9,4.856061
-63,13,4.865063
-56,6,4.869064
-61,11,4.877065
-78,28,4.895069
-71,21,4.909073
-61,11,4.916074
-60,10,4.923076
-56,6,4.928077
-52,2,4.929077
-86,36,4.953082
-74,24,4.968086
-73,23,4.983089
-71,21,4.997092
-56,6,5.002093
-75,25,5.018097
-74,24,5.034101
-83,33,5.055105
-63,13,5.064108
-52,2,5.065108
-60,10,5.072109
-54,4,5.07511
-68,18,5.087112
-67,17,5.098115
-96,46,5.128122
-72,22,5.142124
-57,7,5.148126
-83,33,5.169131
-66,16,5.180133
-70,20,5.193136
-61,11,5.201138
-75,25,5.217141
-53,3,5.219143
-52,2,5.221143
-72,22,5.236159
-99,49,5.266165
-62,12,5.275167
-73,23,5.289171
-78,28,5.307175
-65,15,5.317177
-77,27,5.335183
-57,7,5.340184
-79,29,5.359188
-85,35,5.381193
-59,9,5.387194
-55,5,5.391196
-58,8,5.397197
8,42,5.424203
-65,15,5.434204
-66,16,5.445208
-57,7,5.450208
-52,2,5.452209
-84,34,5.473214
-53,3,5.477214
-93,43,5.504221
-69,19,5.517223
-73,23,5.531227
-77,27,5.549231
-62,12,5.557233
-62,12,5.564234
-70,20,5.578237
-72,22,5.59224
-67,17,5.603242
-53,3,5.606244
-64,14,5.615245
-62,12,5.624248
-67,17,5.63525
-63,13,5.644252
-80,30,5.663256
-53,3,5.666257
-68,18,5.67826
-73,23,5.693263
-65,15,5.704265
-100,50,5.735272
-59,9,5.742274
-83,33,5.763278
-52,2,5.765279
-74,24,5.781283
-63,13,5.790285
-58,8,5.796286
-63,13,5.805288
-107,57,5.841296
-57,7,5.847297
-100,50,5.879305
-58,8,5.884306
-73,23,5.90031
-64,14,5.909312
-55,5,5.913312
