#{"t_start": 1654692699.0252929, "env_id": "env.spec.id"}
r,l,t
-84,34,0.060013
-72,22,0.099022
-68,18,0.131029
-74,24,0.175039
-64,14,0.200045
-57,7,0.211047
-54,4,0.218049
-69,19,0.248056
-96,46,0.318072
-62,12,0.336076
-55,5,0.344078
-56,6,0.35408
-61,11,0.371084
-55,5,0.379085
-58,8,0.392088
-53,3,0.39709
-55,5,0.405091
-81,31,0.453102
-72,22,0.48711
-71,21,0.519117
-60,10,0.53512
-65,15,0.558126
-73,23,0.593134
-63,13,0.613138
-78,28,0.654148
-54,4,0.661149
-90,40,0.722163
-84,34,0.774175
-54,4,0.781176
-52,2,0.784177
-58,8,0.797179
-64,14,0.818184
-76,26,0.857196
-61,11,0.8742
-59,9,0.887202
-83,33,0.938216
-65,15,0.960221
-105,55,1.042239
-63,13,1.061244
-72,22,1.094251
-62,12,1.112255
-70,20,1.143262
-58,8,1.156265
-70,20,1.187272
-86,36,1.242285
-52,2,1.245285
-55,5,1.253287
-59,9,1.26729
-58,8,1.280293
-90,40,1.341307
-59,9,1.35531
-57,7,1.366313
-55,5,1.374315
-54,4,1.381316
-60,10,1.396319
-102,52,1.475337
-56,6,1.485339
-63,13,1.505344
-92,42,1.568358
-62,12,1.586362
-92,42,1.648376
-59,9,1.663379
-75,25,1.700388
-60,10,1.715391
-63,13,1.736396
-90,40,1.795409
-55,5,1.803411
-57,7,1.813413
-70,20,1.84442
-61,11,1.861424
-56,6,1.870426
-79,29,1.914436
-56,6,1.923438
-57,7,1.934441
-54,4,1.940442
-77,27,1.981451
-67,17,2.007587
-53,3,2.012588
-53,3,2.017588
-110,60,2.106609
-90,40,2.166622
-55,5,2.174624
-87,37,2.229636
-65,15,2.252641
-55,5,2.259643
-52,2,2.263644
-58,8,2.276647
-74,24,2.312655
-91,41,2.373668
-53,3,2.37867
-95,45,2.445687
-70,20,2.476694
-52,2,2.479694
-133,83,2.601722
-57,7,2.612724
-58,8,2.624727
-52,2,2.628728
-62,12,2.646733
-91,41,2.707746
-88,38,2.765759
-71,21,2.797766
-86,36,2.849778
-58,8,2.862781
-70,20,2.892788
-70,20,2.922794
-72,22,2.955801
-55,5,2.963804
-76,26,3.002812
-66,16,3.026818
-54,4,3.033819
-59,9,3.047822
-81,31,3.093855
-64,14,3.114852
-57,7,3.125854
-65,15,3.867147
-52,2,3.871149
-115,65,3.970171
-67,17,3.996176
-87,37,4.052189
-55,5,4.060191
-65,15,4.082196
-72,22,4.116204
-61,11,4.133208
-53,3,4.138208
-60,10,4.153212
-63,13,4.173216
-71,21,4.204223
-52,2,4.208224
-99,49,4.28024
-69,19,4.309247
-127,77,4.423273
-76,26,4.461281
-53,3,4.466282
-59,9,4.480285
-61,11,4.49729
-54,4,4.503291
-122,72,4.610315
-65,15,4.63332
-87,37,4.688332
-53,3,4.693333
-65,15,4.715339
-54,4,4.72334
-106,56,4.806359
-67,17,4.832365
-88,38,4.888378
-87,37,4.94539
-76,26,4.984399
-54,4,4.991401
-94,44,5.056415
-103,53,5.134434
-98,48,5.206449
-112,62,5.29747
-132,82,5.418497
-58,8,5.4315
-57,7,5.442502
-76,26,5.480511
-100,100,5.628545
-71,21,5.659551
-66,16,5.683559
-71,21,5.714566
-64,14,5.736583
-69,19,5.765589
-58,8,5.778592
-65,15,5.800597
-55,5,5.809599
-101,51,5.886616
-95,45,5.952631
-118,68,6.053654
-71,21,6.085662
-108,58,6.171798
-83,33,6.22081
-60,10,6.236813
-97,47,6.305829
-54,4,6.31183
-85,35,6.363842
-61,11,6.380846
-85,35,6.43386
-100,100,6.580893
-52,2,6.584894
-75,25,6.621902
-66,16,6.645907
-65,15,6.669913
-141,91,6.804945
-99,49,6.877961
-61,11,6.894965
-52,2,6.898966
-52,2,6.901967
-145,95,7.755282
-111,61,7.848305
-86,36,7.903319
-104,54,7.985337
-105,55,8.069356
-100,100,8.22039
-113,63,8.316412
-56,6,8.326414
-101,51,8.404432
-100,100,8.553987
-122,72,8.664012
-123,73,8.775037
-100,100,8.927071
-85,35,8.980083
30,20,9.01109
-66,16,9.035095
-63,13,9.0551
-135,85,9.183129
-69,19,9.212135
-100,100,9.363694
-100,100,9.514728
-148,98,9.662761
-53,3,9.667763
-64,14,9.689768
-60,10,9.705771
-106,56,9.79079
-58,8,9.803793
-111,61,9.896814
-100,100,10.048849
-92,42,10.112863
-75,25,10.150872
-71,21,10.182879
-79,29,10.226889
-100,100,10.377923
-100,100,10.527957
-126,76,10.642982
-95,45,10.711998
-83,33,11.47717
-140,90,11.6102
-119,69,11.711223
-93,43,11.776237
-101,51,11.853255
-100,100,12.001288
-82,32,12.0483
-64,14,12.070304
-74,24,12.106312
-100,100,12.254345
-134,84,12.379373
-116,66,12.477406
-77,27,12.518407
-108,58,12.603426
-66,16,12.627431
-100,100,12.776465
-114,64,12.8715
-60,10,12.886503
-130,80,13.005678
-60,10,13.020682
-99,49,13.093698
-103,53,13.171715
-65,15,13.195721
-115,65,13.292742
-100,100,13.438776
-89,39,13.496789
-100,100,13.644572
-100,100,13.797607
-112,62,13.892629
-130,80,14.014656
-123,73,14.125681
-100,50,14.203698
-81,31,14.250709
-100,100,14.403744
-131,81,14.527771
-115,65,15.373965
-123,73,15.48599
-133,83,15.613019
-150,100,15.766057
-100,100,15.920092
-100,100,16.073126
-144,94,16.216158
-90,40,16.277172
-111,61,16.372194
-91,41,16.435208
-98,48,16.508224
-100,100,16.660259
-54,4,16.66726
-115,65,16.767282
-100,100,16.921317
-100,100,17.074464
-100,100,17.226499
-100,100,17.379533
-111,61,17.472554
-100,50,17.549572
-100,100,17.707607
-116,66,17.81163
-60,10,17.827634
-82,32,17.879646
-100,100,18.038684
-92,42,18.104699
-100,100,18.262734
-52,2,18.266735
-100,100,18.424773
-116,66,19.268095
-100,100,19.427131
-100,100,19.583166
-100,100,19.738316
-100,100,19.89235
-119,69,20.000375
-107,57,20.091396
-100,100,20.24643
-95,45,20.316487
-88,38,20.3755
-67,17,20.402506
-100,100,20.557541
-100,100,20.711576
-52,2,20.714576
-100,50,20.792594
-100,100,20.949134
-133,83,21.079164
-61,11,21.097687
-104,54,21.181708
-100,100,21.339743
-71,21,21.372751
-100,100,21.529786
-100,100,21.684822
-100,100,21.840857
-118,68,21.947882
-100,100,22.102918
-100,100,22.258952
-63,13,22.279957
-100,100,23.17916
-56,6,23.189162
-115,65,23.293185
-110,60,23.388207
-100,100,23.549246
-135,85,23.684807
-100,100,23.843843
-100,100,24.003883
-100,100,24.161918
-100,100,24.320954
-100,100,24.47999
-100,100,24.639025
-132,82,24.771059
-62,12,24.791063
-100,100,24.950099
-146,96,25.102134
-66,16,25.129139
-86,36,25.186303
-100,100,25.346339
-134,84,25.481373
-138,88,25.621405
-66,16,25.64541
-65,15,25.670416
-120,70,25.782441
-100,50,25.862461
-52,2,25.865462
-119,69,25.974487
-100,100,26.133522
-121,71,26.247548
-100,100,27.142752
-70,20,27.174759
-143,93,27.323792
-100,100,27.483829
-111,61,27.581851
-100,100,27.739888
-83,33,27.7919
-83,33,27.844912
-115,65,27.950044
-82,32,28.000058
-83,33,28.054072
-63,13,28.075077
-52,2,28.078077
-104,54,28.164097
-133,83,28.297127
-100,100,28.457165
-100,50,28.537183
-119,69,28.646333
-100,100,28.806373
-76,26,28.847383
-100,100,29.006418
-53,3,29.012419
-98,48,29.088436
-144,94,29.237975
-117,67,29.346123
-58,8,29.359125
-64,14,29.38113
-72,22,29.416141
-69,19,29.44715
-69,19,29.478157
-108,58,29.570177
-100,100,29.730217
-100,100,29.888253
-111,61,29.986276
-100,100,30.144312
-104,54,30.22733
-100,100,30.383366
-94,44,31.190547
-87,37,31.248561
-97,47,31.320576
-94,44,31.390594
-119,69,31.497618
-96,46,31.570635
-53,3,31.575636
-132,82,31.703665
-71,21,31.737673
-104,54,31.821691
-100,100,31.976727
-74,24,32.014857
-100,100,32.171896
-52,2,32.174897
-67,17,32.200903
-64,14,32.223908
-139,89,32.36294
-105,55,32.448959
-136,86,32.582994
-100,100,32.738029
-53,3,32.74303
-54,4,32.750032
-52,2,32.753032
-74,24,32.791041
-55,5,32.800043
-61,11,32.817047
-84,34,32.871059
-57,7,32.883062
-100,100,33.039097
-76,26,33.079106
-54,4,33.087108
-64,14,33.109113
-121,71,33.220138
-60,10,33.237142
-84,34,33.291156
-100,100,33.44519
-69,19,33.476198
-99,49,33.553215
-100,100,33.709362
-92,42,33.776377
-68,18,33.804383
-95,45,33.874399
-58,8,33.887402
-72,22,33.92341
-59,9,33.937413
-138,88,34.074444
-54,4,34.080445
-80,30,34.127457
-69,19,34.157463
-82,32,34.207474
-101,51,34.287492
-66,16,34.313498
-83,33,35.10668
-96,46,35.178698
-79,29,35.225711
-96,46,35.296727
-94,44,35.366742
-77,27,35.408752
-53,3,35.414753
-80,30,35.461764
-104,54,35.546783
-64,14,35.56879
-109,59,35.66081
-54,4,35.667812
-62,12,35.686816
-57,7,35.697819
-59,9,35.711822
-69,19,35.742829
-87,37,35.800842
-59,9,35.814845
-140,90,35.956877
-60,10,35.971881
-57,7,35.982883
-71,21,36.016891
-69,19,36.045897
-126,76,36.164924
-64,14,36.186929
-98,48,36.262946
-85,35,36.318961
-57,7,36.329964
-56,6,36.339966
-114,64,36.439988
-58,8,36.451991
-90,40,36.514005
-69,19,36.545012
-77,27,36.587021
-82,32,36.637033
-87,37,36.695045
-76,26,36.737055
-93,43,36.80407
-57,7,36.816073
-118,68,36.922097
-65,15,36.946102
-93,43,37.012119
-61,11,37.030123
-67,17,37.057129
-63,13,37.078134
-54,4,37.084135
-84,34,37.138147
-63,13,37.159152
-84,34,37.212164
-56,6,37.222166
