#{"t_start": 1657050391.707677, "env_id": "env.spec.id"}
r,l,t
-54,4,0.007001
-94,44,0.023005
-69,19,0.031008
-56,6,0.033008
-57,7,0.037008
-52,2,0.038008
-62,12,0.04301
-57,7,0.04601
-71,21,0.054013
-60,10,0.058013
-55,5,0.060013
-58,8,0.064014
-54,4,0.066015
-54,4,0.068016
-57,7,0.071016
-64,14,0.076017
-66,16,0.083019
-65,15,0.08902
-53,3,0.09002
-78,28,0.101022
-77,27,0.111025
-90,40,0.126028
-63,13,0.13103
-71,21,0.13903
-52,2,0.141032
-57,7,0.144208
-65,15,0.150033
-65,15,0.156035
-55,5,0.158036
-52,2,0.159035
-65,15,0.165037
-62,12,0.170038
-72,22,0.179042
-59,9,0.183057
-72,22,0.191059
-57,7,0.194059
-52,2,0.19606
-67,17,0.202062
-59,9,0.206062
-74,24,0.216064
-67,17,0.222066
-74,24,0.23207
-61,11,0.236071
-64,14,0.242072
-144,94,0.27608
-81,31,0.288082
-58,8,0.291084
-60,10,0.296084
-63,13,0.301086
-59,9,0.305086
-64,14,0.310215
-61,11,0.315216
-64,14,0.320217
-64,14,0.326218
-83,33,0.338221
-81,31,0.350223
-79,29,0.361245
-52,2,0.362245
-58,8,0.366246
-59,9,0.370247
-74,24,0.379248
-70,20,0.387275
-62,12,0.392276
-58,8,0.395277
-68,18,0.402279
-61,11,0.40728
-66,16,0.413296
-55,5,0.415401
-53,3,0.417297
-52,2,0.418297
-67,17,0.425298
-52,2,0.426299
-99,49,0.445321
-59,9,0.448322
-61,11,0.453324
-77,27,0.46334
-52,2,0.46434
-64,14,0.470342
-62,12,0.475359
-78,28,0.485361
-53,3,0.487361
-101,51,0.507294
-88,38,0.521804
-66,16,0.528271
-55,5,0.530271
-52,2,0.531797
-56,6,0.534791
-53,3,0.535791
-75,25,0.545793
-99,49,0.563797
-58,8,0.566798
-103,53,0.586802
-62,12,0.591804
-61,11,0.595805
-69,19,0.603806
-71,21,0.611808
-76,26,0.621811
-52,2,0.62281
-53,3,0.623811
-64,14,0.629812
-66,16,0.635814
-61,11,0.640814
-65,15,0.646816
-82,32,0.658818
-60,10,0.66282
-63,13,0.667821
-58,8,0.670821
-79,29,0.681824
-72,22,0.690826
-72,22,0.698828
-65,15,0.704829
-63,13,0.70983
-69,19,0.717832
-57,7,0.720833
-52,2,0.721833
-63,13,0.726835
-82,32,0.738837
-72,22,0.747839
-63,13,0.75284
-73,23,0.761842
-77,27,0.771844
-55,5,0.773844
-53,3,0.775846
-71,21,0.783846
-57,7,0.786847
-59,9,0.790848
-78,28,0.80085
-87,37,0.814854
-59,9,0.818854
-66,16,0.824856
-138,88,0.856863
-60,10,0.861865
-62,12,0.866865
-60,10,0.870866
-72,22,0.878868
-52,2,0.879868
-61,11,0.88487
-88,38,0.898872
-72,22,0.907878
-100,50,0.925882
-86,36,0.939885
-75,25,0.948887
-64,14,0.953888
-83,33,0.966891
-84,34,0.979894
-60,10,0.983896
-67,17,0.989897
23,27,0.999899
-67,17,1.0069
-82,32,1.018905
-54,4,1.020904
-54,4,1.022904
-54,4,1.024904
-54,4,1.026905
-54,4,1.028905
-55,5,1.031907
-63,13,1.036906
-63,13,1.041908
-66,16,1.04791
-73,23,1.056911
-59,9,1.060913
-60,10,1.064913
-53,3,1.066914
-52,2,1.067914
-52,2,1.068914
-57,7,1.071915
-53,3,1.073915
-74,24,1.082917
-68,18,1.089919
-75,25,1.099921
-72,22,1.107923
-59,9,1.111924
-66,16,1.118926
-59,9,1.122926
-69,19,1.129929
-74,24,1.138929
-63,13,1.143932
-62,12,1.148932
-59,9,1.152933
34,16,1.158934
-55,5,1.161935
-54,4,1.163935
-53,3,1.16509
-60,10,1.168937
-58,8,1.172937
-88,38,1.18694
-57,7,1.189941
-57,7,1.192942
-99,49,1.211948
-61,11,1.215949
-76,26,1.225951
-54,4,1.227952
-66,16,1.233954
-54,4,1.235954
-136,86,1.266961
-64,14,1.272962
-119,69,1.297968
-89,39,1.312971
-64,14,1.317972
-52,2,1.319973
-62,12,1.324974
-60,10,1.328975
-53,3,1.329975
-54,4,1.331975
-56,6,1.334976
-70,20,1.342978
-84,34,1.355981
36,14,1.360982
-113,63,1.384987
-64,14,1.389988
-76,26,1.399993
-64,14,1.405995
-52,2,1.406995
-54,4,1.408995
-53,3,1.410995
-62,12,1.415997
-68,18,1.422998
-58,8,1.425999
-59,9,1.43
-95,45,1.447004
-70,20,1.454005
-54,4,1.456006
-102,52,1.47601
-70,20,1.483012
-80,30,1.495014
-52,2,1.496015
-53,3,1.497015
-57,7,1.500015
-58,8,1.504016
-64,14,1.510018
-59,9,1.513018
-71,21,1.52102
-53,3,1.523021
-79,29,1.534023
-80,30,1.545025
-90,40,1.560029
-58,8,1.56303
-55,5,1.56603
-102,52,1.585035
-57,7,1.588036
-57,7,1.591037
-61,11,1.596037
-64,14,1.601038
-64,14,1.607039
-81,31,1.619042
-85,35,1.632045
-80,30,1.64305
-84,34,1.656053
-62,12,1.661055
-52,2,1.662054
-57,7,1.665055
-62,12,1.670056
-120,70,1.696064
25,25,1.705066
-54,4,1.707066
-60,10,1.711067
-69,19,1.718069
-54,4,1.720069
-57,7,1.72307
-76,26,1.733072
-75,25,1.743075
-99,49,1.761079
-63,13,1.766079
-67,17,1.773081
-92,42,1.788085
-78,28,1.799087
-92,42,1.81409
-58,8,1.818091
-67,17,1.825093
-54,4,1.827094
-111,61,1.849098
-102,52,1.868102
-53,3,1.870102
-65,15,1.876104
-82,32,1.888107
-56,6,1.891107
-91,41,1.906111
-55,5,1.908111
-58,8,1.912112
-54,4,1.914112
-83,33,1.926115
-60,10,1.930116
-74,24,1.939118
-61,11,1.944119
-61,11,1.94812
-83,33,1.961123
-55,5,1.963124
-64,14,1.968125
-62,12,1.973126
-66,16,1.980127
-82,32,1.99213
-94,44,2.008134
-58,8,2.011134
-52,2,2.013135
-75,25,2.022137
-60,10,2.026138
-70,20,2.03514
-58,8,2.03814
-53,3,2.040141
-67,17,2.046142
-52,2,2.048143
-53,3,2.049143
-66,16,2.055144
-54,4,2.057144
-53,3,2.059145
-54,4,2.061661
-87,37,2.075167
-58,8,2.078168
-54,4,2.080168
-61,11,2.08517
-60,10,2.08917
-58,8,2.09217
-53,3,2.094172
-57,7,2.097172
-56,6,2.100172
-55,5,2.102174
-58,8,2.105174
-76,26,2.115176
-55,5,2.118177
-72,22,2.126179
-92,42,2.142182
-52,2,2.143183
-60,10,2.147185
-87,37,2.161188
-56,6,2.164189
-78,28,2.174191
-60,10,2.178192
-54,4,2.180192
-57,7,2.183194
-64,14,2.189194
-78,28,2.199197
-64,14,2.205199
-64,14,2.210199
-76,26,2.220201
-57,7,2.223203
-53,3,2.225203
-56,6,2.227204
-52,2,2.229203
-75,25,2.238206
-58,8,2.241207
-67,17,2.248208
-68,18,2.25521
-54,4,2.25721
-76,26,2.267212
-54,4,2.269213
-56,6,2.272213
-78,28,2.282215
-54,4,2.284216
-58,8,2.288217
-104,54,2.308221
-77,27,2.318223
-70,20,2.326225
-62,12,2.330226
-52,2,2.332227
-63,13,2.337228
-52,2,2.338228
-58,8,2.342228
-69,19,2.34923
-68,18,2.357232
-69,19,2.364234
-58,8,2.368235
-56,6,2.370235
-59,9,2.374236
-56,6,2.377237
-58,8,2.381238
-56,6,2.38324
-71,21,2.392242
-62,12,2.396243
-125,75,2.42525
-52,2,2.42625
-63,13,2.431251
-63,13,2.437252
-67,17,2.444254
-86,36,2.457257
-59,9,2.461258
-57,7,2.464259
-95,45,2.481263
-58,8,2.485263
-52,2,2.486263
-61,11,2.491265
-70,20,2.499266
-55,5,2.501267
-55,5,2.504267
-52,2,2.505268
-67,17,2.512269
-52,2,2.51327
-66,16,2.520271
-53,3,2.521272
-57,7,2.525272
-59,9,2.529273
-67,17,2.535275
-54,4,2.537275
-103,53,2.55828
-62,12,2.563281
-56,6,2.565281
-58,8,2.569282
-91,41,2.584288
-53,3,2.586288
-63,13,2.59129
-71,21,2.599901
-80,30,2.611408
-116,66,2.635413
-63,13,2.641414
-69,19,2.648416
-73,23,2.657418
-52,2,2.658418
-66,16,2.66542
-59,9,2.66942
-70,20,2.677422
-62,12,2.681423
-106,56,2.702428
-52,2,2.704428
-57,7,2.707429
-52,2,2.708429
-53,3,2.710429
-52,2,2.71143
-62,12,2.716431
-66,16,2.723433
-54,4,2.725433
-102,52,2.745438
-55,5,2.747438
-56,6,2.750438
-95,45,2.767443
-70,20,2.775444
-87,37,2.789448
-55,5,2.791448
-53,3,2.792448
-53,3,2.794448
-65,15,2.80045
-68,18,2.807451
-58,8,2.811453
-81,31,2.823455
-64,14,2.828456
-60,10,2.833457
-63,13,2.838459
-62,12,2.84346
-80,30,2.854461
-61,11,2.859463
-57,7,2.862463
-63,13,2.867465
-52,2,2.869465
-57,7,2.872466
-56,6,2.874466
-110,60,2.897471
-66,16,2.903473
-52,2,2.904473
-61,11,2.909474
-75,25,2.919476
-54,4,2.921477
-58,8,2.924478
-86,36,2.93848
-68,18,2.945497
-59,9,2.948497
-60,10,2.953499
-86,36,2.966501
-100,50,2.985506
-80,30,2.997508
-65,15,3.002509
-63,13,3.00851
-72,22,3.016513
-54,4,3.018513
-78,28,3.029515
-69,19,3.037168
-56,6,3.039673
-57,7,3.042684
-108,58,3.063685
-88,38,3.07769
