#{"t_start": 1654794123.1931856, "env_id": "env.spec.id"}
r,l,t
-393.75,22,0.052011
-262.5,21,0.099022
-281.25,16,0.13403
-178.125,14,0.166038
-250.0,14,0.203045
-162.5,9,0.22105
-459.375,30,0.285064
-178.125,14,0.315071
-387.5,21,0.359081
-237.5,13,0.387088
-187.5,9,0.406092
-240.625,15,0.437099
-100.0,3,0.444101
-515.625,38,0.524118
-481.25,32,0.591133
-218.75,14,0.61914
-100.0,3,0.625141
-234.375,16,0.659149
-425.0,25,0.717162
-359.375,22,0.768173
-506.25,40,0.853192
-134.375,11,0.877199
-371.875,24,0.927209
-87.5,3,0.933211
-162.5,6,0.945214
-537.5,40,1.028262
-187.5,14,1.056275
-165.625,16,1.090288
-371.875,24,1.139308
-171.875,11,1.164317
-321.875,23,1.212338
-650.0,41,1.297376
-121.875,9,1.316385
-125.0,4,1.324943
-193.75,13,1.351948
-187.5,15,1.383956
-203.125,14,1.412962
-312.5,19,1.454088
-593.75,49,1.554111
-553.125,52,1.663135
-687.5,60,1.787163
-206.25,16,1.820171
-103.125,6,1.833174
-412.5,29,1.894187
-103.125,6,1.90719
-146.875,10,1.929195
-168.75,8,1.945199
-325.0,31,2.011214
-250.0,13,2.03822
-143.75,7,2.052223
-612.5,42,2.139242
-281.25,17,2.176251
-87.5,3,2.182252
-556.25,40,2.265271
-306.25,15,2.297278
-253.125,19,2.336287
-203.125,12,2.361293
-646.875,41,2.448313
-434.375,29,2.509326
-428.125,25,2.560462
-112.5,5,2.571464
-225.0,15,2.602471
-203.125,12,2.628477
-421.875,35,2.700493
-87.5,3,2.707495
-206.25,11,2.7305
-331.25,20,2.771509
-75.0,2,2.776525
-112.5,4,2.785037
-137.5,6,2.798558
-134.375,9,2.81759
-390.625,21,2.860654
-478.125,34,2.93378
-128.125,10,2.954699
-331.25,20,2.99575
-118.75,5,3.005746
-137.5,5,3.017749
-137.5,5,3.026767
-409.375,31,3.09136
-1050.0,82,3.259243
-403.125,25,3.310266
-100.0,4,3.318268
-409.375,23,3.366118
-87.5,3,3.373119
-187.5,11,3.395452
-150.0,6,3.40841
-425.0,34,3.478441
-518.75,33,3.547114
-143.75,9,3.565118
-93.75,4,3.57412
-490.625,38,3.652138
-187.5,8,3.670141
-493.75,36,3.743291
-75.0,2,3.748293
-246.875,20,3.789301
-140.625,8,3.805305
-350.0,28,3.861318
-181.25,10,3.883324
-162.5,7,3.896327
-328.125,28,3.95534
-162.5,6,3.968343
-165.625,9,3.986347
-193.75,10,4.009352
-453.125,38,4.08737
-106.25,5,4.097372
-162.5,16,4.13138
-100.0,3,4.138381
-87.5,3,4.144383
-100.0,4,4.152385
-143.75,7,4.167387
-125.0,4,4.17639
-390.625,29,4.235402
-356.25,23,4.282413
-200.0,18,5.164026
-165.625,17,5.199033
-112.5,6,5.213037
-106.25,5,5.223039
-118.75,7,5.237042
-87.5,3,5.243043
-125.0,5,5.254312
-100.0,3,5.261314
-225.0,12,5.28632
-268.75,15,5.317327
-453.125,23,5.365342
-156.25,7,5.379546
-275.0,19,5.418096
-75.0,2,5.422096
-909.375,70,5.565128
-206.25,12,5.590134
-87.5,3,5.597136
-75.0,2,5.602137
-137.5,6,5.614139
-418.75,23,5.660284
-443.75,36,5.7343
-146.875,12,5.760306
-321.875,22,5.805316
-165.625,13,5.832323
-306.25,17,5.86733
-206.25,18,5.905339
-112.5,4,5.914341
-75.0,2,5.917341
-131.25,10,5.938347
-237.5,12,5.963352
-571.875,33,6.031367
-75.0,2,6.035369
-515.625,30,6.097906
-87.5,3,6.103908
