#{"t_start": 1654692895.102082, "env_id": "env.spec.id"}
r,l,t
-63,13,0.029006
-87,37,0.102023
-64,14,0.128029
-64,14,0.157036
24,26,0.205046
-73,23,0.250056
-65,15,0.278062
-63,13,0.302068
-52,2,0.306069
-64,14,0.332075
-58,8,0.348079
-92,42,0.425096
-72,22,0.465105
-59,9,0.482109
-67,17,0.514116
-52,2,0.518116
-76,26,0.566262
-62,12,0.588268
-61,11,0.609272
-55,5,0.619275
-52,2,0.623275
-66,16,0.654283
-56,6,0.665285
-52,2,0.670286
-91,41,0.745303
-66,16,0.77531
-100,100,0.959351
-59,9,0.976355
-56,6,0.987357
-62,12,1.009362
-53,3,1.016364
-78,28,1.068376
-104,54,1.169653
-77,27,1.219664
-67,17,1.250671
-54,4,1.258673
-77,27,1.308684
-52,2,1.312685
-102,52,1.408707
-58,8,1.42371
-68,18,1.456717
-71,21,1.495727
-95,45,1.576744
-64,14,1.60275
-56,6,1.614753
-67,17,1.64676
-64,14,1.673766
-81,31,1.729779
-96,46,1.813798
-66,16,1.842804
-57,7,1.855808
-57,7,1.86881
-77,27,1.917821
-56,6,1.929824
-53,3,1.934825
-77,27,1.984837
-89,39,2.054852
-55,5,2.064854
-85,35,2.127869
-100,50,2.218019
-59,9,2.235022
-56,6,2.246024
-104,54,2.343046
-75,25,2.389056
-73,23,2.431066
-66,16,2.460073
-56,6,2.472076
-58,8,2.487079
-57,7,2.499081
-72,22,2.53909
-57,7,2.552094
-59,9,2.569097
-66,16,2.598104
-69,19,2.633111
-64,14,2.659117
-71,21,2.698126
-66,16,2.727133
-54,4,2.735135
16,34,2.796149
-89,39,2.866164
-64,14,2.89217
-59,9,2.909174
-113,63,3.021199
-73,23,3.063209
-57,7,3.076212
-89,39,3.145227
-146,96,3.318267
-71,21,3.355274
-74,24,3.399284
-59,9,3.416288
-78,28,3.4663
-71,21,3.505308
-67,17,3.536315
-80,30,3.59046
-54,4,3.597461
-52,2,3.601463
-70,20,3.638471
-52,2,3.643472
-60,10,3.662476
-59,9,3.67848
-53,3,3.684481
-88,38,3.756497
-88,38,4.573078
-54,4,4.580079
-71,21,4.619088
-55,5,4.62809
-76,26,4.677101
-56,6,4.688103
-62,12,4.710109
-59,9,4.727113
-56,6,4.738115
-57,7,4.751118
-66,16,4.780124
-104,54,4.878146
-75,25,4.923156
-87,37,4.990171
-58,8,5.005175
-57,7,5.018179
-97,47,5.103197
-130,80,5.246229
-94,44,5.325247
-68,18,5.358254
-57,7,5.371257
-85,35,5.436272
-67,17,5.467279
-83,33,5.527293
-63,13,5.551298
-64,14,5.576304
-68,18,5.609311
-88,38,5.678326
-79,29,5.730338
-67,17,5.762346
-95,45,5.843364
-58,8,5.858367
-65,15,5.885373
-61,11,5.905378
-95,45,5.986396
-71,21,6.024404
-81,31,6.080417
-53,3,6.086418
-64,14,6.112424
-73,23,6.154434
-73,23,6.196443
-141,91,6.36048
-64,14,6.385486
-111,61,6.495511
-67,17,6.527518
-65,15,6.554524
-70,20,6.591532
-109,59,6.698665
-87,37,6.76568
-54,4,6.773682
-72,22,6.813691
-76,26,6.860702
-87,37,6.927717
-73,23,6.969726
-115,65,7.086753
-64,14,7.112758
-61,11,7.132763
-97,47,7.217782
-58,8,7.232785
-57,7,7.245788
-59,9,7.262792
-67,17,7.293799
-77,27,7.34181
-56,6,7.352813
-1,51,7.443833
-71,21,7.481841
-100,100,7.662882
-52,2,7.666883
9,41,7.740902
-59,9,7.757906
-55,5,7.766908
-67,17,7.797915
-52,2,7.802916
-139,89,7.962952
-72,22,8.002961
-78,28,8.053972
-94,44,8.132991
-77,27,8.182001
-62,12,8.204006
-85,35,9.01719
-106,56,9.118342
-100,50,9.208362
-88,38,9.277377
-77,27,9.326389
-100,100,9.504429
-87,37,9.571444
-66,16,9.60145
-111,61,9.711475
-65,15,9.739481
-57,7,9.752485
-64,14,9.778491
-62,12,9.800495
-131,81,9.946528
-72,22,9.986537
-61,11,10.006541
-126,76,10.142575
-100,100,10.321615
-83,33,10.381629
-137,87,10.537664
-61,11,10.558669
-97,47,10.643688
-91,41,10.719705
-69,19,10.754713
-81,31,10.810726
-148,98,10.986766
-103,53,11.080787
-62,12,11.103791
-86,36,11.167806
-62,12,11.189811
7,43,11.266828
-124,74,11.400975
-57,7,11.413978
-72,22,11.453987
-106,56,11.55501
-74,24,11.59902
-135,85,11.754197
-145,95,11.925235
-64,14,11.951241
-64,14,11.977247
-55,5,11.986249
-101,51,12.07827
-90,40,12.150286
-66,16,12.179293
-71,21,12.218302
-66,16,12.247308
-60,10,12.266312
-100,100,12.447353
-126,76,12.583386
-65,15,12.611393
-75,25,12.657403
-81,31,13.4707
-57,7,13.483703
-61,11,13.504708
21,29,13.557719
-92,42,13.634737
-121,71,13.764767
-72,22,13.804775
-100,100,13.986931
-61,11,14.007935
-81,31,14.064948
-63,13,14.088954
-56,6,14.100956
-123,73,14.231988
-79,29,14.285
-142,92,14.450038
-147,97,14.625077
-102,52,14.720098
-114,64,14.835124
-75,25,14.881135
-102,52,14.975156
-88,38,15.044171
-100,100,15.225214
-55,5,15.235216
-71,21,15.273225
-100,100,15.452266
-90,40,15.525282
-124,74,15.659312
-100,100,15.839352
-65,15,15.866359
-129,79,16.011391
-60,10,16.030396
-76,26,16.078406
-119,69,16.204436
-67,17,16.236442
-96,46,16.320461
-53,3,16.325462
-4,54,16.425602
-54,4,16.432604
-78,28,16.484616
-66,16,16.513622
-70,20,16.550631
-68,18,16.583638
