#{"t_start": 1655808477.8782904, "env_id": "env.spec.id"}
r,l,t
-83,33,0.099023
-56,6,0.115163
-64,14,0.153171
-52,2,0.159173
-54,4,0.171175
-57,7,0.190179
-53,3,0.198181
-106,56,0.342214
-102,52,0.475243
-52,2,0.482245
-52,2,0.488246
-56,6,0.50425
-74,24,0.565263
-67,17,0.611274
-71,21,0.665286
-64,14,0.700293
-59,9,0.725299
-69,19,0.77531
-65,15,0.812319
-88,38,0.913341
-66,16,0.95335
-74,24,1.013363
-55,5,1.027366
-118,68,1.199405
-63,13,1.235413
-70,20,1.288425
-95,45,1.40145
-54,4,1.413453
-104,54,1.553484
-98,48,1.67351
-66,16,1.71652
-62,12,1.748527
-54,4,1.76053
-72,22,1.815542
-58,8,1.836547
-55,5,1.848549
-96,46,1.969577
-53,3,1.976578
-65,15,2.014587
-62,12,2.045594
-60,10,2.069599
-73,23,2.128612
-78,28,2.202629
-78,28,2.273644
-76,26,2.339659
-76,26,2.405674
-71,21,2.458686
-70,20,2.508697
-100,50,2.635873
-55,5,2.649876
-92,42,2.7569
-66,16,2.800909
-56,6,2.816913
-68,18,2.859923
-73,23,2.919936
-79,29,2.994953
-55,5,3.008956
-74,24,3.06997
-53,3,3.076971
-59,9,3.099977
-69,19,3.151988
-53,3,3.16099
-54,4,3.171992
-58,8,3.193997
-68,18,3.241008
-63,13,3.273015
-61,11,3.303022
-99,49,3.43105
-74,24,3.494098
-58,8,3.515103
-79,29,3.59012
-54,4,3.602261
-96,46,3.720287
-62,12,3.752296
-56,6,3.7683
-76,26,3.837318
-59,9,3.860324
-57,7,3.878328
-117,67,4.049366
-62,12,4.081373
-66,16,4.124386
-70,20,4.174921
-62,12,4.206928
-100,50,4.335957
-54,4,4.344959
-55,5,4.356961
-54,4,4.368964
-59,9,4.389969
-68,18,4.435979
-53,3,4.444981
-54,4,4.454984
-79,29,4.529011
-63,13,4.563018
-73,23,4.623031
-85,35,4.711056
-82,32,4.7946
-63,13,4.829607
-64,14,4.865619
-54,4,4.876624
-76,26,4.942647
-78,28,5.016663
-65,15,5.054671
-67,17,5.099682
-73,23,5.158344
-70,20,5.208359
-81,31,5.289389
-60,10,6.330751
-69,19,6.379764
-67,17,6.424775
-56,6,6.440779
-69,19,6.49079
-64,14,6.524797
-54,4,6.5368
-68,18,6.58081
-84,34,6.667829
-72,22,6.725842
-56,6,6.741846
-133,83,6.948896
-94,44,7.060929
-65,15,7.096937
-112,62,7.253972
-53,3,7.261973
-57,7,7.278978
-126,76,7.466527
-67,17,7.507536
-53,3,7.515538
-84,34,7.601557
-57,7,7.618561
31,19,7.665575
-73,23,7.725717
-66,16,7.765729
-70,20,7.816741
-54,4,7.825743
-94,44,7.937768
-107,57,8.077799
-75,25,8.139813
-64,14,8.175821
-86,36,8.265841
-66,16,8.30485
-79,29,8.377377
-100,100,8.622431
-55,5,8.636435
-97,47,8.75446
-20,70,8.928499
-65,15,8.966508
-60,10,8.992514
-52,2,8.996515
-114,64,9.157557
-69,19,9.204567
-54,4,9.21557
-77,27,9.281585
-100,100,9.53065
-60,10,9.556656
-83,33,9.639674
-99,49,9.761701
-52,2,9.766702
-52,2,9.772703
-66,16,9.812716
-56,6,9.82872
-134,84,10.038898
-57,7,10.056901
-53,3,10.065904
-91,41,10.169062
-62,12,10.200069
-77,27,10.267084
-82,32,10.346102
-75,25,10.407115
-74,24,10.468128
-57,7,10.486133
-60,10,10.513139
-58,8,10.533143
-82,32,10.614672
-82,32,10.69469
-120,70,10.867728
-72,22,10.924745
-56,6,10.941754
5,45,11.051776
-108,58,11.197809
-122,72,11.381243
-125,75,12.52965
-99,49,12.652677
-60,10,12.676682
-75,25,12.737703
-65,15,12.774711
-63,13,12.807719
-60,10,12.831727
-59,9,12.854732
-56,6,12.870736
-100,100,13.115791
-62,12,13.147802
-81,31,13.225822
-65,15,13.26283
-97,47,13.380857
-56,6,13.39686
-55,5,13.408863
-56,6,13.423866
-83,33,13.511016
-117,67,13.678059
-64,14,13.714067
-56,6,13.730071
-137,87,13.945644
-109,59,14.090677
-61,11,14.118683
-77,27,14.184697
-108,58,14.328734
-66,16,14.370743
-1,51,14.498771
-55,5,14.512296
-54,4,14.522298
-100,100,14.775876
16,34,14.857894
-8,58,15.00393
-126,76,15.197105
-78,28,15.269121
-73,23,15.328138
-62,12,15.359148
-82,32,15.441166
-52,2,15.446167
-56,6,15.462171
-111,61,15.613205
-65,15,15.649213
-57,7,15.668217
-70,20,15.720229
-65,15,15.759241
-104,54,15.893917
-135,85,16.104963
-117,67,16.271005
-106,56,16.410035
-109,59,16.559084
-60,10,16.58309
-92,42,16.685112
-60,10,16.709117
-52,2,16.715119
-58,8,16.737124
-80,30,16.812145
-70,20,16.86316
-104,54,16.99819
12,38,17.09121
-56,6,17.107213
-14,64,17.264375
-76,26,17.329389
-110,60,17.481424
-100,100,18.697822
-86,36,18.790346
-122,72,18.971903
-59,9,18.994908
-61,11,19.020914
-97,47,19.141941
-118,68,19.309978
-100,100,19.561539
-55,5,19.574542
-57,7,19.593546
-104,54,19.730577
-100,50,19.852604
-105,55,19.989634
-81,31,20.065651
-66,16,20.10466
-65,15,20.141668
-71,21,20.194797
-105,55,20.331827
-131,81,20.536874
-56,6,20.552877
-119,69,20.723919
-58,8,20.741923
-134,84,20.95397
-90,40,21.053995
-100,100,21.308051
-111,61,21.457607
-60,10,21.479612
-73,23,21.538625
-74,24,21.599639
-100,50,21.726673
-72,22,21.782681
-107,57,21.925716
-70,20,21.979728
-92,42,22.087754
-86,36,22.181279
-111,61,22.332314
-95,45,22.44734
-53,3,22.456341
-67,17,22.497876
-73,23,22.559042
-100,100,22.806098
-93,43,22.916137
-98,48,23.034163
-100,100,23.280746
