#{"t_start": 1654795564.878638, "env_id": "env.spec.id"}
r,l,t
-175.0,10,0.023005
-150.0,6,0.034008
-356.25,25,0.075016
-112.5,5,0.083019
-184.375,14,0.105023
-100.0,3,0.110175
-343.75,21,0.145179
-434.375,31,0.19519
-137.5,6,0.205193
-100.0,4,0.211194
-278.125,17,0.238201
-150.0,6,0.248203
-75.0,2,0.251203
-93.75,4,0.258205
-343.75,29,0.302214
-253.125,16,0.32722
-271.875,19,0.356227
-268.75,22,0.390235
-75.0,2,0.393235
-137.5,5,0.401936
-468.75,39,0.460251
-165.625,12,0.478255
-162.5,6,0.488257
-328.125,33,0.53715
-175.0,9,0.551153
-87.5,3,0.556154
-528.125,47,0.632171
-584.375,48,0.711189
-159.375,10,0.727339
-137.5,6,0.737342
-75.0,2,0.741343
-331.25,29,0.791354
-100.0,3,0.797355
-340.625,23,0.836365
-93.75,4,0.844366
-206.25,12,0.865586
-187.5,12,0.886842
-159.375,13,0.909428
-218.75,10,0.927432
-137.5,8,0.940434
-75.0,2,0.944436
-150.0,9,0.960315
-106.25,6,0.969449
-218.75,16,0.996654
-759.375,47,1.084477
-300.0,18,1.118485
-775.0,50,1.205704
-312.5,20,1.241713
-143.75,9,1.257716
-253.125,21,1.294725
-590.625,50,1.380607
-87.5,3,1.385608
-481.25,35,1.44162
-1065.625,74,1.558015
-303.125,24,1.597025
-231.25,12,1.618029
-450.0,45,1.688647
-275.0,19,1.718653
-325.0,16,1.743659
-237.5,22,1.779668
-93.75,4,1.786669
-100.0,4,1.79267
-237.5,13,1.813675
-212.5,17,1.840681
-75.0,2,1.844682
-218.75,11,1.861686
-193.75,12,1.88169
-218.75,11,1.900548
-178.125,12,1.919618
-187.5,10,1.936622
-87.5,3,1.940624
-75.0,2,1.944624
-215.625,22,1.979632
-209.375,17,2.007639
-103.125,6,2.016641
-318.75,18,2.045646
-843.75,86,2.184679
-556.25,39,2.246692
-415.625,25,2.289702
-212.5,11,2.308707
-75.0,2,2.312707
-1178.125,79,2.447459
-268.75,13,2.470507
-175.0,8,2.48451
-337.5,25,2.52752
-168.75,12,2.547525
-462.5,34,2.602537
-595.75,60,2.697558
-121.875,9,2.712561
-403.125,34,2.766574
-168.75,10,2.782578
-487.5,30,2.830511
-150.0,6,2.840513
-640.625,47,2.915454
-75.0,2,2.919455
-137.5,5,2.927457
-181.25,8,2.94056
-156.25,12,2.960638
-100.0,3,2.966462
-209.375,20,2.999426
-528.125,42,3.065328
-262.5,16,3.092334
-137.5,8,3.105337
-383.25,38,3.165512
-425.0,30,3.214381
-318.75,23,3.253211
-115.625,7,3.266205
-343.75,24,3.324767
-125.0,6,3.33777
-315.625,26,3.396784
-75.0,2,3.400784
-156.25,7,3.416788
-100.0,4,4.319465
-234.375,14,4.348207
-112.5,6,4.360266
-112.5,5,4.371933
-87.5,3,4.377934
-193.75,9,4.395939
-87.5,3,4.40194
-100.0,3,4.407941
-268.75,24,4.457952
-175.0,15,4.49096
-87.5,3,4.497962
-162.5,8,4.514966
-393.75,32,4.588415
-256.25,14,4.625302
-118.75,8,4.643302
-112.5,4,4.656304
-353.125,25,4.713316
-187.5,10,4.735416
-109.375,7,4.749257
-506.25,40,4.835277
-575.0,44,4.942486
-237.5,12,4.969491
-200.0,9,4.990149
-100.0,4,4.998151
-168.75,10,5.018155
-87.5,3,5.025157
-112.5,4,5.034159
-162.5,9,5.05206
-187.5,11,5.076066
-356.25,16,5.110074
-218.75,10,5.131078
-112.5,6,5.144081
-231.25,13,5.174487
-234.375,14,5.209494
-125.0,7,5.230499
-100.0,3,5.2375
-100.0,4,5.247502
-75.0,2,5.254504
-143.75,7,5.275509
-231.25,13,5.307207
-131.25,7,5.323318
-312.5,19,5.365348
-212.5,13,5.398588
-87.5,3,5.406824
-134.375,9,5.426828
-565.625,38,5.514576
-146.875,10,5.537574
-212.5,10,5.566581
-490.625,31,5.675786
-80.125,14,5.716795
-112.5,4,5.727798
-415.625,34,5.823557
-203.125,17,5.861567
-190.625,11,5.886572
-153.125,11,5.914574
-346.875,20,5.960583
-125.0,4,5.969585
-83.25,12,6.003276
-193.75,14,6.040161
-400.0,25,6.102644
-150.0,8,6.12465
-625.0,41,6.228672
-225.0,9,6.252579
-187.5,12,6.284781
-143.75,7,6.301591
-331.25,27,6.372606
-328.125,23,6.429619
-325.0,18,6.475539
-187.5,12,6.505391
-175.0,15,6.543222
-112.5,4,6.554224
-75.0,2,6.559224
-371.875,26,6.62524
-256.25,12,6.655113
-465.625,35,6.74031
-75.0,2,6.745311
-325.0,28,6.813575
-131.25,6,6.827578
-418.75,28,6.897658
-337.5,18,6.942089
-225.0,15,6.979312
-125.0,7,6.997405
-321.875,31,7.073438
-75.0,2,7.077439
-112.5,6,7.092443
-218.75,11,7.120449
-137.5,8,7.139453
-548.875,43,7.24253
-220.75,27,7.307783
-475.0,38,7.398614
-150.0,7,7.417251
-381.25,32,7.493454
-75.0,2,7.499456
-268.75,13,7.528463
-184.375,11,7.559469
-75.0,2,7.566472
-159.375,15,7.608223
-112.5,4,7.621226
-125.0,6,7.635229
-112.5,4,7.648232
-250.0,13,7.679098
-240.625,18,7.723109
-155.125,21,7.77312
-184.375,17,7.814808
-87.5,3,7.822811
-175.0,9,7.844816
-206.25,10,7.870822
-318.75,18,7.914831
-145.75,14,7.948839
-125.0,9,7.970602
-250.0,13,8.002123
-109.375,7,8.019141
-128.125,8,8.039032
-331.25,17,8.081042
-100.0,4,8.091044
-137.5,7,8.108048
-125.0,5,8.121722
-87.5,3,8.127723
-231.25,14,8.164086
-75.0,2,8.169088
-487.5,40,8.266099
-106.25,5,8.278101
-181.25,8,8.298398
-356.25,19,8.344409
-196.875,14,8.377818
-381.25,29,8.448834
-93.75,4,8.458582
-368.75,25,8.518399
-52.0,10,8.543447
-100.0,3,8.551448
-218.75,11,8.584456
-221.875,13,8.619463
-187.5,9,8.640469
-225.0,11,8.667255
-100.0,3,8.675257
-87.5,3,8.682259
-75.0,2,8.688259
-75.0,2,8.69226
-175.0,7,8.709264
-643.75,33,8.788903
-475.0,39,8.881432
-93.75,4,8.891433
-162.5,6,8.906437
-193.75,9,8.927442
-153.125,9,8.949447
-150.0,6,8.964451
-125.0,6,8.978454
-206.25,13,9.01003
-231.25,14,9.042766
-290.625,16,9.082987
-275.0,16,9.119995
-102.0,13,9.150002
-125.0,4,9.160111
-75.0,2,9.166112
-143.75,11,9.191844
-406.25,26,9.253361
-178.125,14,9.28821
-315.625,25,10.245718
-106.25,5,10.255719
-137.5,6,10.268723
-125.0,6,10.281725
-203.125,11,10.304651
-218.75,13,10.330657
-206.25,14,10.359664
-181.25,9,10.378292
-93.75,4,10.387294
-171.875,11,10.4093
-196.875,12,10.435305
-143.75,7,10.451004
-106.25,5,10.460157
