#{"t_start": 1655764286.5744312, "env_id": "env.spec.id"}
r,l,t
-72,22,0.068016
-70,20,0.124195
-58,8,0.1472
-54,4,0.161203
-52,2,0.167205
-72,22,0.226218
26,24,0.287232
-57,7,0.305236
-53,3,0.313238
-56,6,0.329241
-78,28,0.398257
-56,6,0.41326
-54,4,0.424263
-53,3,0.433264
-55,5,0.446267
-64,14,0.480275
-63,13,0.513283
-71,21,0.565294
-60,10,0.590299
-66,16,0.627308
-58,8,0.647312
-67,17,0.688322
-55,5,0.701324
-85,35,0.788344
-65,15,0.823352
-58,8,0.844356
-71,21,0.898369
-66,16,0.941378
-136,86,1.156426
-59,9,1.180432
-54,4,1.191434
-74,24,1.252448
-79,29,1.325464
-53,3,1.332466
-57,7,1.35147
-60,10,1.376475
-93,43,1.480499
-82,32,1.556517
-56,6,1.57252
-78,28,1.637534
-116,66,1.795743
-110,60,1.936775
-64,14,1.970783
-54,4,1.980786
-66,16,2.018793
-62,12,2.0488
-104,54,2.191832
-54,4,2.202834
-79,29,2.272851
-73,23,2.331863
-62,12,2.365871
-130,80,2.558914
-94,44,2.67194
-55,5,2.685943
-59,9,2.708949
-55,5,2.723952
-54,4,2.735954
-84,34,2.819973
-100,50,2.938
-52,2,2.944
-54,4,2.954002
-75,25,3.020169
-74,24,3.079181
-68,18,3.121191
-53,3,3.128192
-78,28,3.195207
-87,37,3.279226
-52,2,3.285228
-56,6,3.299231
-69,19,3.34324
-86,36,3.429433
-60,10,3.452438
-57,7,3.470443
-58,8,3.491447
-54,4,3.501449
-58,8,3.520453
-60,10,3.543459
-89,39,3.633478
-56,6,3.647482
-79,29,3.718499
-55,5,3.731501
10,40,3.824522
-59,9,3.846526
-60,10,3.868531
-76,26,3.931545
-70,20,3.979556
-79,29,4.046571
-79,29,4.114586
-56,6,4.128589
25,25,4.187603
-56,6,4.201606
-54,4,4.210608
-62,12,4.238614
-66,16,4.274622
-55,5,4.286625
-70,20,4.333635
-67,17,4.371835
-81,31,4.444851
-61,11,4.469857
-64,14,4.502865
-58,8,4.520869
-66,16,4.558877
-67,17,4.597886
-55,5,4.608888
-65,15,4.641896
-79,29,4.70691
-54,4,4.715912
-52,2,4.720914
-59,9,4.739918
-56,6,4.75292
-55,5,4.765923
-86,36,4.851943
-60,10,4.874948
-60,10,4.898953
-91,41,4.992295
-70,20,5.915746
-100,100,6.147798
-66,16,6.185807
-111,61,6.323838
-75,25,6.379849
-60,10,6.403855
-63,13,6.434862
-100,100,6.66787
-109,59,6.803729
-55,5,6.816731
-61,11,6.843737
-119,69,7.002773
-69,19,7.047783
-59,9,7.068788
-107,57,7.196129
-66,16,7.233137
-57,7,7.250068
-82,32,7.321234
-81,31,7.397338
-55,5,7.409344
-52,2,7.413344
-85,35,7.498435
-94,44,7.601938
-63,13,7.634945
-81,31,7.706078
-54,4,7.71808
-7,57,7.851109
-64,14,7.884117
-103,53,8.009145
-53,3,8.016146
-84,34,8.096164
-67,17,8.136173
-77,27,8.201188
-57,7,8.218192
-52,2,8.225194
-64,14,8.259202
-87,37,8.34622
-64,14,8.379228
-67,17,8.422237
-68,18,8.467248
-62,12,8.498254
-105,55,8.635285
-53,3,8.643287
-58,8,8.664292
-53,3,8.673293
-54,4,8.684296
-72,22,8.738308
-63,13,8.769316
-53,3,8.776316
-55,5,8.78932
-100,50,8.912348
-63,13,8.947356
-86,36,9.031373
-53,3,9.039376
-59,9,9.063381
-85,35,9.149401
-89,39,9.246422
-84,34,9.326439
-61,11,9.353446
-73,23,9.408458
-124,74,9.576505
-73,23,9.632508
-63,13,9.660514
-68,18,9.702524
-106,56,9.834553
-76,26,9.895567
-75,25,9.95258
-83,33,10.030598
-86,36,10.117616
-107,57,10.248788
-71,21,10.2988
-54,4,10.310802
-53,3,10.318804
-65,15,10.353812
-65,15,10.388819
-62,12,10.421827
-87,37,10.507845
-61,11,10.535853
-131,81,10.723895
-31,81,11.796134
-72,22,11.848146
-73,23,11.903158
-59,9,11.925163
1,49,12.039189
-27,77,12.22323
-100,100,12.451281
-91,41,12.545906
-110,60,12.681937
23,27,12.74295
-70,20,12.78796
12,38,12.876982
-61,11,12.901986
12,38,12.990005
-120,70,13.153043
-84,34,13.23206
-100,100,13.465112
-64,14,13.498119
-65,15,13.533127
-68,18,13.576137
26,24,13.632149
-100,100,13.868202
-74,24,13.932179
-61,11,13.959186
-146,96,14.188237
-97,47,14.302263
-63,13,14.333271
-109,59,14.4713
2,48,14.590327
-94,44,14.69435
-146,96,14.919401
-52,2,14.923402
-119,69,15.081437
-80,30,15.147452
-65,15,15.18346
-73,23,15.236471
-96,46,15.341618
-138,88,15.543663
-56,6,15.558666
-61,11,15.585673
-57,7,15.603676
-123,73,15.769713
-65,15,15.804721
-122,72,15.971896
-62,12,16.000903
-55,5,16.013906
-74,24,16.068918
-135,85,16.259961
-56,6,16.274965
-61,11,16.30197
-59,9,16.324975
-100,100,17.440042
-106,56,17.567069
-56,6,17.584072
-54,4,17.597076
-72,22,17.650087
-89,39,17.802122
-83,33,17.941152
-71,21,18.030172
14,36,18.178206
-52,2,18.189208
-81,31,18.296233
-88,38,18.432263
-29,79,18.716326
-56,6,18.73733
-86,36,18.866359
-75,25,18.952379
-106,56,19.148423
-89,39,19.287454
-100,100,19.651535
-80,30,19.759559
-104,54,19.956603
-94,44,20.12064
-58,8,20.153649
-62,12,20.199106
-55,5,20.220111
-108,58,20.423156
-74,24,20.507174
-75,25,20.597195
-67,17,20.66121
-78,28,20.762419
-100,100,21.1245
-62,12,21.17251
-100,100,21.544594
-107,57,21.758642
-146,96,22.102719
-66,16,22.163732
-64,14,22.218745
20,30,22.327769
-79,29,22.430793
-102,52,22.611832
-129,79,22.899897
-139,89,23.213967
-58,8,23.242746
32,18,23.30776
-64,14,23.360669
-100,100,23.717749
-112,62,23.936751
-113,63,24.167657
-69,19,24.237673
-92,42,24.392708
-60,10,24.427716
-107,57,25.632123
-65,15,25.669131
-71,21,25.722144
-70,20,25.773154
-52,2,25.779156
9,41,25.888181
-107,57,26.030212
-95,45,26.133235
-74,24,26.188247
-12,62,26.344282
-125,75,26.526324
23,27,26.589469
-35,85,26.796533
-72,22,26.851527
-72,22,26.902539
-19,69,27.068577
-100,100,27.304668
-53,3,27.31367
-70,20,27.361681
-128,78,27.552875
-100,100,27.799766
10,40,27.897834
-129,79,28.086877
-100,100,28.328272
-100,100,28.571326
-81,31,28.646343
-62,12,28.675349
-73,23,28.729362
19,31,28.806379
-64,14,28.838387
-79,29,28.912402
-149,99,29.150345
-54,4,29.160347
-100,100,29.398335
-88,38,29.488355
-61,11,29.516362
-134,84,29.715407
-72,22,29.767418
9,41,29.859765
5,45,29.964787
-5,55,30.097817
0,50,30.218845
-52,2,30.224845
-56,6,30.238848
-71,21,30.289035
-100,100,30.533088
32,18,31.491304
-126,76,31.686527
-97,47,31.800551
9,41,31.902574
-69,19,31.948585
-69,19,31.993595
15,35,32.084615
-100,100,32.324668
14,36,32.405687
-63,13,32.436694
-73,23,32.493707
-66,16,32.531714
-123,73,32.705754
-69,19,32.752764
-95,45,32.864789
-46,96,33.088791
-57,7,33.103794
-150,100,33.339848
-54,4,33.35085
21,29,33.421865
-60,10,33.447872
20,30,33.519888
-68,18,33.563897
6,44,33.668921
-77,27,33.730936
-76,26,33.800951
-27,77,33.989993
-83,33,34.075012
-78,28,34.146028
-58,8,34.166033
-40,90,34.389287
-87,37,34.483308
-64,14,34.517316
-100,100,34.754507
6,44,34.863531
-127,77,35.053574
-100,100,35.2978
-108,58,35.437831
-100,100,35.676886
-8,58,35.818101
-96,46,35.935127
-6,56,36.070158
15,35,36.159178
-5,55,36.288207
-100,100,37.440464
-22,72,37.606501
-52,2,37.612503
-11,61,37.758535
16,34,37.836553
8,42,37.935575
-100,100,38.172628
-66,16,38.212637
-25,75,38.396678
-18,68,38.558714
35,15,38.593722
11,39,38.687743
-100,100,38.923796
-85,35,39.007814
-94,44,39.109838
-62,12,39.138844
-56,6,39.153848
-97,47,39.266873
-71,21,39.317884
36,14,39.350891
-39,89,39.56494
2,48,39.675964
-74,24,39.732977
-104,54,39.861006
30,20,39.911018
37,13,39.944025
-87,37,40.034045
-73,23,40.092057
-74,24,40.153071
-100,100,40.393308
14,36,40.483327
-52,2,40.489328
-68,18,40.53334
-121,71,40.708377
-93,43,40.819403
-100,100,41.059456
-34,84,41.2545
-71,21,41.304511
-75,25,41.363524
-77,27,41.425539
-76,26,41.486552
21,29,41.555567
34,16,41.595576
22,28,41.65959
-147,97,41.888642
-99,49,42.005668
-11,61,42.1487
-112,62,43.163655
12,38,43.255689
-42,92,43.485726
-58,8,43.506731
-32,82,43.697774
-86,36,43.781792
-100,100,44.022846
19,31,44.095863
18,32,44.171084
-81,31,44.2411
6,44,44.344123
-89,39,44.437144
-11,61,44.584177
20,30,44.656192
19,31,44.729209
-63,13,44.760216
14,36,44.847236
-52,2,44.852237
-2,52,44.978265
-62,12,45.008272
-87,37,45.099293
-85,35,45.18031
-57,7,45.198314
19,31,45.27148
16,34,45.355499
23,27,45.423513
33,17,45.463522
-9,59,45.603554
-63,13,45.63356
-66,16,45.67357
29,21,45.723581
34,16,45.76359
22,28,45.833606
-24,74,46.010645
18,32,46.090663
19,31,46.16468
-100,100,46.398732
23,27,46.461746
-25,75,46.637931
1,49,46.746956
-52,2,46.751956
-142,92,46.955002
-100,100,47.182052
-64,14,47.21606
19,31,47.288077
29,21,47.336087
-101,51,47.452113
-94,44,47.553136
-93,43,47.652158
-62,12,47.680164
31,19,47.725174
-77,27,47.788188
-68,18,47.830198
-23,73,48.866505
10,40,48.964528
32,18,49.006537
31,19,49.052547
19,31,49.124563
13,37,49.208582
-136,86,49.403626
23,27,49.472641
33,17,49.518651
28,22,49.571663
-10,60,49.720697
-67,17,49.759706
27,23,49.815718
17,33,49.900738
-10,60,50.047939
-2,52,50.176967
33,17,50.218976
-6,56,50.360008
16,34,50.448028
-74,24,50.511042
22,28,50.583058
-52,2,50.58906
39,11,50.618066
30,20,50.669078
15,35,50.758097
-5,55,50.894256
-17,67,51.058293
26,24,51.118307
12,38,51.214328
-7,57,51.354301
33,17,51.399312
9,41,51.504467
-31,81,51.702316
-66,16,51.742325
36,14,51.782334
23,27,51.849349
23,27,51.919364
-78,28,51.989491
-53,3,51.997492
30,20,52.048505
-14,64,52.214486
30,20,52.268332
29,21,52.321345
15,35,52.412364
-69,19,52.465375
28,22,52.522389
19,31,52.607551
26,24,52.672565
13,37,52.767766
-86,36,52.858786
6,44,52.975048
25,25,53.040088
28,22,53.0981
-63,13,53.131108
19,31,53.209991
24,26,53.273006
15,35,53.359012
-64,14,53.39402
8,42,53.49821
-36,86,53.71926
-74,24,53.779274
16,34,53.868293
-59,9,53.892298
34,16,53.932307
21,29,55.068783
-68,18,55.118793
34,16,55.163804
37,13,55.200812
36,14,55.23882
1,49,55.37385
27,23,55.433864
-15,65,55.611903
28,22,55.672917
-78,28,55.745934
34,16,55.787943
20,30,55.86496
31,19,55.914122
24,26,55.981136
38,12,56.010143
-63,13,56.046151
4,46,56.165357
26,24,56.233372
1,49,56.361401
20,30,56.445419
2,48,56.575448
21,29,56.653467
30,20,56.708477
10,40,56.817503
-57,7,56.836507
-37,87,57.074561
40,10,57.102567
35,15,57.143576
-65,15,57.182586
29,21,57.239598
-63,13,57.274605
35,15,57.313614
-62,12,57.34462
-57,7,57.362624
-57,7,57.380629
23,27,57.449644
-23,73,57.638869
19,31,57.719887
9,41,57.824911
33,17,57.868921
13,37,57.964942
1,49,58.09397
29,21,58.147983
-63,13,58.183991
11,39,58.294016
-16,66,58.472055
35,15,58.511065
30,20,58.562076
17,33,58.648094
19,31,58.732113
4,46,58.854141
36,14,58.891149
-76,26,58.960319
9,41,59.068342
22,28,59.14436
-94,44,59.261385
40,10,59.290392
-60,10,59.317399
27,23,59.376413
19,31,59.460431
-56,6,59.476434
27,23,59.538448
-9,59,59.692482
1,49,59.824512
-21,71,60.007553
5,45,60.121578
30,20,60.17259
-54,4,60.183593
17,33,60.274785
22,28,60.3508
12,38,60.454824
-63,13,60.487832
32,18,61.554234
25,25,61.617344
31,19,61.666377
28,22,61.722389
32,18,61.7704
23,27,61.837415
-6,56,61.98945
30,20,62.04146
32,18,62.086472
36,14,62.12448
39,11,62.153486
25,25,62.216501
7,43,62.332527
37,13,62.368533
-62,12,62.402542
26,24,62.467556
-56,6,62.48456
-17,67,62.6636
26,24,62.728615
-68,18,62.774625
21,29,62.848642
31,19,62.895652
38,12,62.926659
36,14,62.965668
25,25,63.028834
30,20,63.081847
25,25,63.14486
-69,19,63.196872
38,12,63.227879
33,17,63.270889
-76,26,63.343906
26,24,63.407919
29,21,63.464932
29,21,63.516944
-71,21,63.572956
-16,66,63.746995
33,17,63.792006
25,25,63.862021
-56,6,63.880025
3,47,64.007053
27,23,64.068067
25,25,64.134081
34,16,64.175091
32,18,64.225102
33,17,64.272113
35,15,64.311121
30,20,64.364311
24,26,64.430326
16,34,64.517345
-66,16,64.559354
-100,100,64.819413
33,17,64.864423
20,30,64.940439
-5,55,65.081471
30,20,65.132483
-62,12,65.163489
26,24,65.226503
37,13,65.260511
20,30,65.34253
23,27,65.410545
33,17,65.454556
36,14,65.491563
31,19,65.543575
18,32,65.627594
35,15,65.668603
25,25,65.7338
25,25,65.797814
17,33,65.882833
7,43,65.992026
26,24,66.050039
28,22,66.108052
-59,9,66.134058
-60,10,66.161064
-1,51,66.294093
36,14,66.332101
-66,16,66.374112
6,44,66.491138
22,28,66.567155
15,35,66.661175
2,48,66.794206
24,26,66.869222
28,22,67.93446
31,19,67.988473
25,25,68.051487
-27,77,68.252532
36,14,68.289541
40,10,68.316547
20,30,68.396564
25,25,68.461751
26,24,68.525765
36,14,68.567774
33,17,68.614785
26,24,68.678799
14,36,68.77082
-55,5,68.784823
-59,9,68.807828
21,29,68.882844
23,27,68.95186
15,35,69.04388
27,23,69.106894
12,38,69.211918
10,40,69.317942
-62,12,69.348948
23,27,69.419965
-67,17,69.463975
20,30,69.543992
17,33,69.634012
31,19,69.685024
30,20,69.739036
29,21,69.795048
-58,8,69.81719
33,17,69.8632
32,18,69.90821
28,22,69.964223
22,28,70.040239
33,17,70.082249
21,29,70.158267
11,39,70.26129
26,24,70.326304
31,19,70.376315
28,22,70.431327
20,30,70.514346
10,40,70.646376
14,36,70.80141
36,14,70.862424
37,13,70.918436
24,26,71.029164
34,16,71.09918
30,20,71.184199
15,35,71.331232
31,19,71.416251
22,28,71.541279
15,35,71.688373
16,34,71.830405
23,27,71.952978
