#{"t_start": 1655768252.1494634, "env_id": "env.spec.id"}
r,l,t
-58,8,0.023004
-60,10,0.04601
-59,9,0.065014
-61,11,0.08802
-54,4,0.098022
-72,22,0.144032
-61,11,0.168037
-52,2,0.173038
-56,6,0.187042
-57,7,0.203045
-86,36,0.276185
-74,24,0.325195
-58,8,0.341199
-62,12,0.366204
-63,13,0.39321
-52,2,0.397211
-56,6,0.410214
-59,9,0.428219
-98,48,0.52524
-69,19,0.564249
-52,2,0.56925
-65,15,0.600257
-80,30,0.66127
-56,6,0.674273
-75,25,0.724285
-101,51,0.827307
-53,3,0.834309
-55,5,0.845311
-66,16,0.877319
-63,13,0.904325
-62,12,0.928331
-64,14,0.957336
-56,6,0.96934
-52,2,0.97434
-60,10,0.995345
-83,33,1.064361
-73,23,1.113371
-75,25,1.164383
-59,9,1.183388
-76,26,1.235399
-52,2,1.2404
-63,13,1.267406
-69,19,1.306415
-58,8,1.322418
-73,23,1.369429
-70,20,1.410439
-59,9,1.428442
-58,8,1.444446
-68,18,1.48157
-52,2,1.485571
-60,10,1.506576
-62,12,1.530581
-56,6,1.543584
-59,9,1.561588
-56,6,1.574591
-52,2,1.578592
-63,13,1.605597
-54,4,1.613599
-69,19,1.652608
-62,12,1.676614
-57,7,1.691617
-66,16,1.723624
-80,30,1.785639
-67,17,1.819646
-77,27,1.873658
-68,18,1.910666
-53,3,1.916667
-94,44,2.004687
-75,25,2.055699
-91,41,2.136716
-120,70,2.276748
-52,2,2.281749
-65,15,2.312756
-77,27,2.367768
-76,26,2.41978
13,37,2.493796
-100,100,2.696842
-61,11,2.718848
-53,3,2.725848
-58,8,2.742852
-66,16,2.774859
-53,3,2.781861
-52,2,2.786862
-74,24,2.834876
-65,15,2.864882
-60,10,2.885887
-68,18,2.922895
-75,25,2.972906
-58,8,2.98991
-67,17,3.023918
-53,3,3.03092
-58,8,3.047924
-64,14,3.075929
-53,3,3.082931
-84,34,3.151947
-62,12,3.176952
-72,22,3.220962
-62,12,3.244967
-56,6,3.257971
-84,34,3.325986
-66,16,3.357994
-57,7,3.372997
-55,5,3.383999
-53,3,3.39
-100,100,3.590045
-72,22,3.635055
-124,74,3.782088
-105,55,3.893112
-72,22,3.937122
-90,40,4.01714
-72,22,4.06215
-73,23,4.10816
-58,8,4.125165
-64,14,4.153171
-92,42,5.001364
-65,15,5.032371
-113,63,5.158399
-56,6,5.170402
-74,24,5.218412
-59,9,5.237417
-62,12,5.262422
-79,29,5.320435
-100,100,5.52048
-100,100,5.719642
-70,20,5.75965
-71,21,5.802782
-69,19,5.841787
-70,20,5.882796
-95,45,5.973816
-76,26,6.025828
-108,58,6.142854
-75,25,6.192865
-76,26,6.244877
-78,28,6.300889
-59,9,6.319894
-100,100,6.519939
-2,52,6.624962
-70,20,6.665971
-69,19,6.70498
-96,46,6.798
-65,15,6.829007
-59,9,6.847012
-80,30,6.908026
-65,15,6.938547
-67,17,6.972555
-92,42,7.057574
-59,9,7.077578
-90,40,7.157704
-61,11,7.18071
-91,41,7.262727
-55,5,7.27373
-62,12,7.297735
-78,28,7.354748
-20,70,7.494779
-63,13,7.521785
-67,17,7.555793
-113,63,7.685822
-91,41,7.775842
-88,38,7.857861
-58,8,7.874864
28,22,7.923876
-99,49,8.028899
-53,3,8.0359
-85,35,8.111917
-58,8,8.129921
-72,22,8.177932
-61,11,8.201937
-90,40,8.287957
-88,38,8.370975
-79,29,8.432989
-101,51,8.544014
-58,8,8.561018
-85,35,8.638035
-54,4,8.647037
-95,45,8.745059
-98,48,8.849082
-93,43,8.942103
-55,5,8.953106
-83,33,9.025122
-87,37,9.10514
-119,69,10.053474
-80,30,10.115488
-115,65,10.246517
-106,56,10.358542
-94,44,10.446562
-60,10,10.467566
-83,33,10.533581
-77,27,10.588593
-78,28,10.644606
-68,18,10.681614
-100,100,10.879658
-136,86,11.052717
-3,53,11.159741
-82,32,11.224755
-62,12,11.249761
-140,90,11.430801
-43,93,11.616843
-70,20,11.657853
-92,42,11.741871
-122,72,11.886904
-131,81,12.04894
-100,100,12.248984
-66,16,12.281992
-58,8,12.297995
-54,4,12.306997
-97,47,12.40202
-106,56,12.515044
-110,60,12.636071
-118,68,12.771101
-68,18,12.807109
-81,31,12.870123
-100,100,13.069168
-15,65,13.200197
-66,16,13.233204
-106,56,13.345229
-59,9,13.364234
-111,61,13.485261
-106,56,13.597286
-84,34,13.666302
-52,2,13.670302
-95,45,13.760322
-95,45,13.851343
-92,42,13.936362
-122,72,14.080394
-52,2,14.084395
-147,97,15.04461
-61,11,15.067615
-94,44,15.156635
-44,94,15.347677
0,50,15.4487
-88,38,15.526718
-100,100,15.729763
-83,33,15.797779
-57,7,15.812782
-100,100,16.01483
-93,43,16.10285
-101,51,16.205873
-113,63,16.334902
-54,4,16.343904
-69,19,16.381912
-69,19,16.420922
-100,100,16.623075
-110,60,16.746102
-114,64,16.877131
-55,5,16.887133
-69,19,16.926142
-81,31,16.989156
-100,50,17.092179
-52,2,17.09618
-100,100,17.298225
-55,5,17.309228
-64,14,17.338234
-71,21,17.381244
-63,13,17.40825
-77,27,17.463263
-104,54,17.573287
-100,100,17.776332
-62,12,17.801338
-74,24,17.850349
-101,51,17.955372
-77,27,18.010385
-82,32,18.0764
-100,100,18.278445
-38,88,18.456485
19,31,18.519498
-100,100,18.722544
-76,26,18.774555
-52,2,18.779557
-94,44,18.869577
-100,100,19.836796
-7,57,19.95196
-75,25,20.002971
5,45,20.092992
-96,46,20.185012
-100,100,20.385057
-100,100,20.585102
-76,26,20.637114
-100,100,20.837158
-100,100,21.038332
-142,92,21.222374
-56,6,21.234376
-70,20,21.275386
12,38,21.351403
-133,83,21.51744
-79,29,21.576453
14,36,21.648469
-33,83,21.814506
-100,100,22.016551
-58,8,22.033555
-132,82,22.197592
-49,99,22.395636
-22,72,22.539787
-93,43,22.625807
-59,9,22.644812
-101,51,22.747835
-100,100,22.948879
-100,100,23.149924
-100,100,23.350091
-100,100,23.550136
9,41,23.631154
-100,100,23.832199
-33,83,24.762407
-100,100,24.965453
-72,22,25.010462
-58,8,25.027467
30,20,25.068476
-100,100,25.271521
-87,37,25.346538
-122,72,25.49357
-59,9,25.512575
-100,100,25.715621
-95,45,25.80664
-104,54,25.916669
-68,18,25.953677
-99,49,26.053699
-43,93,26.240741
-100,100,26.442786
-92,42,26.528805
-82,32,26.59382
-87,37,26.669837
-115,65,26.801867
-66,16,26.833874
-100,100,27.03792
-100,100,27.241965
-125,75,27.393002
19,31,27.456016
-72,22,27.501026
-23,73,27.64906
-64,14,27.678066
-96,46,27.772087
-55,5,27.783089
-3,53,27.891114
-68,18,27.928122
-129,79,28.088158
-71,21,28.131167
-59,9,28.149172
18,32,28.215186
-76,26,28.268198
-29,79,28.427234
-35,85,28.599272
-100,100,28.802443
-66,16,28.83545
-100,100,29.798666
-10,60,29.919693
0,50,30.019716
-124,74,30.168749
