#{"t_start": 1654724864.8495898, "env_id": "env.spec.id"}
r,l,t
-77,27,0.028006
-54,4,0.033007
-69,19,0.04901
-61,11,0.060013
-57,7,0.066014
-65,15,0.080018
-57,7,0.087019
-52,2,0.08902
-53,3,0.09302
-82,32,0.121027
-81,31,0.148033
-104,54,0.194043
-62,12,0.205046
-85,35,0.235052
-88,38,0.26806
-39,89,0.343076
-78,28,0.368083
-90,40,0.40209
-59,9,0.411092
-69,19,0.427095
-61,11,0.438099
-52,2,0.440099
-70,20,0.458103
-61,11,0.468105
-65,15,0.481108
-53,3,0.485108
-60,10,0.49411
-55,5,0.499112
-63,13,0.511115
-66,16,0.526118
-68,18,0.542122
-79,29,0.567127
-75,25,0.589132
-56,6,0.595134
-75,25,0.617138
-66,16,0.631142
-109,59,0.681153
-52,2,0.684154
-53,3,0.687155
-55,5,0.692155
-90,40,0.727163
-56,6,0.733165
-55,5,0.738166
-53,3,0.742166
-56,6,0.748168
-73,23,0.768173
-92,42,0.804181
-70,20,0.821184
-56,6,0.827186
-52,2,0.830807
-98,48,0.871321
-99,49,0.91333
-56,6,0.919332
-56,6,0.925333
-60,10,0.934335
-60,10,0.943337
-62,12,0.954339
-86,36,0.985346
-52,2,0.988347
-54,4,0.992347
-56,6,0.998349
-55,5,1.00335
-74,24,1.024355
-97,47,1.064364
-53,3,1.068365
-71,21,1.08637
-65,15,1.100372
-80,30,1.126378
-86,36,1.157385
-64,14,1.170388
-68,18,1.186392
-53,3,1.189392
-83,33,1.218399
-62,12,1.229402
-59,9,1.237403
-53,3,1.241404
-59,9,1.249406
-93,43,1.286414
-54,4,1.290416
-54,4,1.294415
-56,6,1.300417
-71,21,1.319422
-95,45,1.35743
-58,8,1.365432
-55,5,1.370433
-55,5,1.375434
-78,28,1.40044
-127,77,1.465454
-56,6,1.471456
-57,7,1.478457
-71,21,1.496461
-84,34,1.525468
-112,62,1.57848
-62,12,1.589482
-62,12,1.600485
-4,54,1.646496
-71,21,1.664499
-61,11,1.674502
-87,37,1.706509
-86,36,1.737515
-100,50,1.780525
-64,14,1.793528
-68,18,1.809532
-94,44,1.84654
-77,27,1.870546
-53,3,1.873546
-55,5,1.878548
-67,17,1.894552
-63,13,1.906554
-15,65,1.961566
-63,13,1.972569
-55,5,1.97857
-88,38,2.010577
-55,5,2.015578
-61,11,2.026582
-52,2,2.028582
-57,7,2.035583
-60,10,2.044585
-52,2,2.047585
-56,6,2.053587
-53,3,2.057587
-57,7,2.063589
-68,18,2.079593
-65,15,2.093596
-58,8,2.101598
-85,35,2.131604
-85,35,2.161611
-52,2,2.164612
-69,19,2.180615
-62,12,2.191621
-57,7,2.198623
-55,5,2.203624
5,45,2.242632
-52,2,2.245633
-63,13,2.256636
-54,4,2.261637
9,41,2.296645
-55,5,2.301646
-67,17,2.316649
-59,9,2.324651
-54,4,2.329652
-61,11,2.339654
-52,2,2.342655
-71,21,2.360659
-58,8,2.368661
-81,31,2.395667
-59,9,2.403669
-61,11,2.413671
-60,10,2.423673
-52,2,2.425673
-62,12,2.436677
-66,16,2.451679
-62,12,2.462682
-58,8,2.469684
-89,39,2.503691
-65,15,2.516695
30,20,2.534698
-83,33,2.562704
-52,2,2.565705
-74,24,2.586711
-66,16,2.600713
-69,19,2.617718
-60,10,2.626719
-68,18,2.642723
-55,5,2.648724
-63,13,2.659727
-100,50,2.702736
-104,54,2.748747
-103,53,2.793757
-79,29,2.818763
-74,24,2.839767
-74,24,2.860771
-79,29,2.885777
-65,15,2.899781
-57,7,2.906782
