#{"t_start": 1661117351.497664, "env_id": "env.spec.id"}
r,l,t
-80,30,1.346886
-55,5,1.353888
-57,7,1.36489
-83,33,1.411902
-56,6,1.420903
-87,37,1.473915
-63,13,1.491919
-76,26,1.528928
-74,24,1.562935
-74,24,1.597943
-52,2,1.600944
-61,11,1.616947
-52,2,1.619949
-118,68,1.720971
-67,17,1.744977
-71,21,1.774986
-66,16,1.798992
-74,24,1.832999
-55,5,1.84
-66,16,1.863006
-58,8,1.875008
-54,4,1.88101
-71,21,1.911017
-77,27,1.949025
-64,14,1.96903
-135,85,2.089056
-60,10,2.10406
-84,34,2.152071
-73,23,2.185078
-70,20,2.213085
-56,6,2.222087
-72,22,2.253093
-57,7,2.263096
-79,29,2.305105
-64,14,2.32511
-58,8,2.337213
-75,25,2.372221
-81,31,2.416231
-73,23,2.449239
-75,25,2.485247
-78,28,2.525256
-64,14,2.546261
-67,17,2.571266
-52,2,2.574267
-74,24,2.609275
-72,22,2.641282
-104,54,2.7193
-74,24,2.754307
-97,47,2.822323
-63,13,2.841328
-52,2,2.844328
-54,4,2.850329
-6,56,2.931348
-86,36,2.989361
-68,18,3.015366
-57,7,3.025369
-76,26,3.063377
-52,2,3.066378
-70,20,3.095385
-67,17,3.12039
-81,31,3.1654
-79,29,3.206409
-74,24,3.241418
-80,30,3.284427
-59,9,3.29843
-57,7,3.308432
-65,15,3.330438
-66,16,3.353443
-59,9,3.367446
-74,24,3.401454
-100,50,3.47347
-96,46,3.539485
-64,14,3.55949
-57,7,3.570492
-71,21,3.600498
-115,65,3.694646
-63,13,3.713646
-60,10,3.727649
-58,8,3.739652
-60,10,3.754656
-77,27,3.792664
-75,25,3.829673
-82,32,3.875683
-75,25,3.911691
-59,9,3.924694
-82,32,3.970704
-53,3,3.975705
-65,15,3.99771
-58,8,4.008713
-68,18,4.035719
-52,2,4.038719
-70,20,4.067726
-55,5,4.074728
-53,3,4.079729
-55,5,4.087731
-52,2,4.090731
-117,67,4.186753
-61,11,4.202757
-97,47,4.982048
-78,28,5.023058
-85,35,5.074196
-75,25,5.110204
-52,2,5.113204
-68,18,5.13921
-111,61,5.227231
-142,92,5.359263
-55,5,5.366265
-58,8,5.378268
-77,27,5.417276
-52,2,5.420277
-52,2,5.424278
-54,4,5.430279
-52,2,5.43328
-98,48,5.503296
-54,4,5.509297
-91,41,5.56831
-101,51,5.643328
-63,13,5.662332
-61,11,5.678335
-67,17,5.703341
-63,13,5.722345
-61,11,5.738349
-78,28,5.778358
-137,87,5.903386
-106,56,5.984404
-104,54,6.061422
-84,34,6.109433
30,20,6.138439
-61,11,6.154443
-76,26,6.190451
-134,84,6.30833
-59,9,6.321333
-75,25,6.356341
-55,5,6.364343
-63,13,6.383348
-54,4,6.389349
-105,55,6.467495
-66,16,6.4895
-89,39,6.545513
-97,47,6.614529
-57,7,6.624531
-54,4,6.631532
-75,25,6.668541
-59,9,6.681544
-77,27,6.721552
-122,72,6.827576
-102,52,6.904594
-61,11,6.921597
-81,31,6.967608
-55,5,6.975609
-66,16,7.001616
-104,54,7.081634
-143,93,7.219665
-78,28,7.261675
-100,100,7.409708
-81,31,7.455719
-85,35,7.509731
