#{"t_start": 1656964833.1538336, "env_id": "env.spec.id"}
r,l,t
-81,31,0.016003
-66,16,0.022005
-56,6,0.025005
-93,43,0.041009
-63,13,0.04601
-88,38,0.060014
-67,17,0.067015
-73,23,0.075016
-111,61,0.098022
-60,10,0.102023
-63,13,0.107024
-58,8,0.110025
-84,34,0.123028
-84,34,0.13603
-55,5,0.138031
-59,9,0.142032
-58,8,0.145033
-82,32,0.157035
-66,16,0.163037
-66,16,0.170038
-63,13,0.175039
-83,33,0.187042
-75,25,0.197045
-68,18,0.204046
-69,19,0.211047
-100,100,0.247056
-60,10,0.251056
-57,7,0.254057
-91,41,0.270061
-60,10,0.274061
-59,9,0.277063
1,49,0.295066
-93,43,0.31107
38,12,0.316072
-56,6,0.318072
-56,6,0.321072
-86,36,0.334075
-54,4,0.336076
-61,11,0.340077
-66,16,0.346078
-60,10,0.351354
-69,19,0.358356
-55,5,0.360357
-71,21,0.368358
-62,12,0.373359
-61,11,0.37736
-80,30,0.388363
-92,42,0.404366
-60,10,0.408367
-61,11,0.412368
-67,17,0.41937
-75,25,0.428372
-52,2,0.429372
-53,3,0.431373
-56,6,0.433373
-63,13,0.438374
-63,13,0.443375
-113,63,0.466381
-87,37,0.480384
-73,23,0.489386
-124,74,0.516392
-66,16,0.522393
-77,27,0.532395
-68,18,0.539397
-62,12,0.544398
-57,7,0.547399
-55,5,0.549399
-129,79,0.578406
-74,24,0.587408
-67,17,0.594409
-71,21,0.601411
-60,10,0.605412
-98,48,0.623416
-89,39,0.638419
-76,26,0.648422
-63,13,0.653423
-71,21,0.661424
-55,5,0.663425
-67,17,0.670426
-54,4,0.671427
-52,2,0.673427
-53,3,0.674428
-81,31,0.68643
-62,12,0.690431
-83,33,0.703434
-102,52,0.722439
-61,11,0.726439
-63,13,0.731441
-61,11,0.736442
-64,14,0.741443
-58,8,0.744443
-64,14,0.750445
-56,6,0.753445
-58,8,0.756446
-55,5,0.758446
-102,52,0.778451
-67,17,0.784452
-70,20,0.792454
-66,16,0.798455
-78,28,0.808458
-55,5,0.811458
-88,38,0.825462
-55,5,0.827462
-54,4,0.829462
-65,15,0.835464
-53,3,0.836464
-78,28,0.847467
-57,7,0.850467
-52,2,0.851467
-60,10,0.855469
-77,27,0.865471
-83,33,0.877473
-56,6,0.880474
-62,12,0.885475
-57,7,0.888476
-61,11,0.892477
-78,28,0.903479
-74,24,0.91261
-71,21,0.919611
-86,36,0.933615
-66,16,0.939616
-65,15,0.945617
-85,35,0.95862
-74,24,0.967622
-57,7,0.970623
-55,5,0.972623
-64,14,0.978625
-58,8,0.981626
-69,19,0.988627
-108,58,1.010632
-67,17,1.017634
-52,2,1.018634
-68,18,1.025636
-54,4,1.026636
-61,11,1.031637
-92,42,1.04664
-66,16,1.053642
-60,10,1.057643
-59,9,1.060643
-55,5,1.063644
-72,22,1.071646
-78,28,1.082649
-56,6,1.084649
-57,7,1.087649
-52,2,1.08865
-57,7,1.09165
-55,5,1.093651
-94,44,1.110655
-56,6,1.113656
-56,6,1.115656
-87,37,1.129659
-65,15,1.13566
-56,6,1.137661
-53,3,1.139661
-82,32,1.151664
-95,45,1.167668
-62,12,1.172669
-54,4,1.17467
-57,7,1.17767
-64,14,1.183671
-59,9,1.186672
-81,31,1.199675
-52,2,1.200675
-71,21,1.208677
-81,31,1.21968
-52,2,1.22068
-58,8,1.22468
-96,46,1.241684
-62,12,1.246686
-52,2,1.247686
-68,18,1.254687
-52,2,1.255687
-57,7,1.258688
-65,15,1.264689
-55,5,1.26669
-79,29,1.277693
-56,6,1.279693
-63,13,1.284694
-54,4,1.286695
-113,63,1.3097
-66,16,1.316701
-56,6,1.318702
-59,9,1.322703
30,20,1.329704
-52,2,1.331705
-63,13,1.336706
-83,33,1.348708
-74,24,1.35771
-77,27,1.367713
-59,9,1.371714
-78,28,1.381716
-94,44,1.397719
-62,12,1.402721
-52,2,1.403721
-55,5,1.406722
-61,11,1.410723
-93,43,1.426726
-55,5,1.428726
-54,4,1.430727
-52,2,1.431727
-75,25,1.44073
-69,19,1.448731
-57,7,1.451732
-78,28,1.461734
-59,9,1.465735
-60,10,1.469736
-63,13,1.474737
-59,9,1.477738
-54,4,1.479738
-57,7,1.482739
-52,2,1.483739
-54,4,1.48574
-67,17,1.492741
-64,14,1.497742
-54,4,1.499743
-52,2,1.500743
-59,9,1.504744
-109,59,1.526749
-77,27,1.536751
-55,5,1.538752
-73,23,1.547753
-71,21,1.555755
-88,38,1.569759
-67,17,1.57576
-108,58,1.597765
-52,2,1.598765
-57,7,1.601766
-56,6,1.603766
-61,11,1.608768
-59,9,1.611768
-60,10,1.615769
-86,36,1.629772
-57,7,1.632773
-78,28,1.642775
-54,4,1.644776
-56,6,1.647776
-63,13,1.652777
-58,8,1.655778
-54,4,1.657778
-57,7,1.660779
-72,22,1.668781
-74,24,1.677783
-59,9,1.681784
-64,14,1.686785
-81,31,1.698788
-55,5,1.700788
-52,2,1.701788
-65,15,1.70779
-53,3,1.70979
-52,2,1.71079
-74,24,1.719792
-57,7,1.722793
-53,3,1.723793
-80,30,1.735796
-52,2,1.736796
-89,39,1.750799
-54,4,1.7528
-65,15,1.758801
-56,6,1.760802
-56,6,1.763803
-62,12,1.768804
-53,3,1.769804
-90,40,1.784807
-79,29,1.79581
-73,23,1.804812
-52,2,1.805812
-77,27,1.815814
-66,16,1.821815
-87,37,1.835819
-71,21,1.843821
-100,50,1.861824
-55,5,1.863825
-61,11,1.868826
-60,10,1.872827
-102,52,1.891831
-83,33,1.903834
-56,6,1.906835
-52,2,1.907835
-52,2,1.908835
-88,38,1.922838
-63,13,2.224053
-38,88,2.257061
-69,19,2.264062
-61,11,2.268063
23,27,2.279065
-61,11,2.283067
-83,33,2.295069
-66,16,2.30107
-69,19,2.309072
-87,37,2.323075
-75,25,2.332078
-61,11,2.336078
-54,4,2.338078
-79,29,2.350081
-66,16,2.356083
-59,9,2.360084
-52,2,2.361084
-70,20,2.369086
-74,24,2.378088
-74,24,2.38709
-54,4,2.38909
-69,19,2.396092
-106,56,2.416096
-52,2,2.417096
-81,31,2.429099
-74,24,2.438101
-73,23,2.447104
-62,12,2.451104
-59,9,2.455105
-61,11,2.460106
-81,31,2.471109
-88,38,2.485112
-73,23,2.494114
-52,2,2.495114
-78,28,2.506117
-76,26,2.516119
-92,42,2.531122
-58,8,2.534123
-53,3,2.536124
-55,5,2.538124
-105,55,2.558129
-100,50,2.577133
-90,40,2.591136
-74,24,2.601138
-70,20,2.60814
-63,13,2.614141
-70,20,2.621143
-68,18,2.628144
-83,33,2.640147
-87,37,2.65415
-55,5,2.656151
-53,3,2.658151
-100,50,2.676155
-57,7,2.679156
-70,20,2.687158
-80,30,2.69816
-68,18,2.705162
-75,25,2.715164
-64,14,2.720165
36,14,2.725166
-95,45,2.74217
-61,11,2.746171
-65,15,2.752172
-87,37,2.766176
-80,30,2.777178
-92,42,2.793182
-90,40,2.807185
-59,9,2.811186
-70,20,2.819187
-92,42,2.834191
-53,3,2.836192
-111,61,2.858196
-68,18,2.865198
-58,8,2.869199
-96,46,2.886203
-82,32,2.897205
-63,13,2.903207
-80,30,2.914209
-110,60,2.936214
-68,18,2.943215
-75,25,2.952218
-64,14,2.958219
-54,4,2.960219
-62,12,2.964221
-56,6,2.967221
-55,5,2.969222
-55,5,2.971223
-63,13,2.976223
-57,7,2.979224
-53,3,2.981225
-118,68,3.00523
-91,41,3.021234
-72,22,3.029236
-52,2,3.030236
-64,14,3.036237
-52,2,3.037237
-52,2,3.038237
