#{"t_start": 1654638905.8535373, "env_id": "env.spec.id"}
r,l,t
-64,14,0.010003
-52,2,0.012003
-64,14,0.018004
-85,35,0.032007
-58,8,0.035008
-62,12,0.040009
-86,36,0.055012
-69,19,0.063015
-57,7,0.066016
-52,2,0.067015
-52,2,0.068015
-54,4,0.070016
-91,41,0.08702
-95,45,0.105024
-55,5,0.107025
-67,17,0.114026
-55,5,0.117027
-87,37,0.13103
-54,4,0.13303
-89,39,0.149034
-81,31,0.162037
-69,19,0.169038
-69,19,0.17704
-64,14,0.183042
-69,19,0.191043
-137,87,0.225051
-99,49,0.245055
-54,4,0.247056
-77,27,0.258058
-63,13,0.263059
-54,4,0.265059
-96,46,0.283063
-61,11,0.288065
-54,4,0.290066
-53,3,0.292066
-79,29,0.303068
-103,53,0.325073
-66,16,0.332075
-92,42,0.349078
-54,4,0.351079
-53,3,0.35308
-72,22,0.362081
-63,13,0.368083
-66,16,0.375084
-62,12,0.380086
-64,14,0.386088
-82,32,0.39909
-68,18,0.406092
-79,29,0.419095
-103,53,0.440099
-57,7,0.4431
-73,23,0.452102
-52,2,0.454102
-75,25,0.464105
-60,10,0.468106
-70,20,0.476108
-70,20,0.484109
-52,2,0.486109
-73,23,0.495111
-68,18,0.502113
-60,10,0.506114
-53,3,0.508114
-52,2,0.509115
-58,8,0.513116
-71,21,0.521118
-68,18,0.52912
14,36,0.543122
-134,84,0.57513
-98,48,0.594134
-67,17,0.601135
-71,21,0.609137
-80,30,0.62114
-55,5,0.624141
-64,14,0.630142
-79,29,0.641145
-54,4,0.643145
-66,16,0.650146
-64,14,0.656148
-59,9,0.660149
-58,8,0.66415
-64,14,0.669151
-53,3,0.671152
-87,37,0.686155
-74,24,0.695156
-133,83,0.727164
-53,3,0.729165
-108,58,0.751169
-66,16,0.758171
-99,49,0.777175
-64,14,0.783176
-68,18,0.791178
-64,14,0.797179
-52,2,0.79818
-66,16,0.804181
-52,2,0.806182
-52,2,0.807182
-86,36,0.821186
-68,18,0.829187
-69,19,0.836189
-54,4,0.838188
-89,39,0.854192
-55,5,0.857193
-59,9,0.860867
-90,40,0.876376
-55,5,0.879377
-53,3,0.880377
-53,3,0.882377
-103,53,0.902382
-53,3,0.904383
-57,7,0.907383
-69,19,0.915385
-77,27,0.925387
-94,44,0.943391
-59,9,0.947392
-59,9,0.951392
-60,10,0.955394
-67,17,0.963397
-123,73,0.991402
-60,10,0.995403
-64,14,1.001404
-55,5,1.004405
-54,4,1.006405
-52,2,1.007406
-82,32,1.020408
-64,14,1.02641
-55,5,1.028411
-61,11,1.033412
-53,3,1.035413
-92,42,1.052416
-53,3,1.053416
-60,10,1.058417
-56,6,1.061418
-65,15,1.067419
-73,23,1.078421
-53,3,1.079422
-80,30,1.091424
-60,10,1.095426
-61,11,1.100427
-56,6,1.103427
-62,12,1.108428
-72,22,1.118431
-100,100,1.15644
-64,14,1.16244
-67,17,1.169443
-62,12,1.174443
-82,32,1.188447
-59,9,1.192447
-62,12,1.197448
-75,25,1.20745
-92,42,1.224455
-60,10,1.228456
-60,10,1.232457
-58,8,1.236458
-77,27,1.24746
-56,6,1.24946
-71,21,1.258462
-70,20,1.266464
-68,18,1.274466
-57,7,1.277467
-58,8,1.280467
-72,22,1.289469
-70,20,1.298471
-92,42,1.315475
-66,16,1.322477
-68,18,1.330479
-53,3,1.331479
-57,7,1.335479
-59,9,1.33848
-72,22,1.347482
-97,47,1.366487
-95,45,1.38349
-83,33,1.396494
-67,17,1.403494
-55,5,1.406495
-62,12,1.411496
-65,15,1.418498
-73,23,1.430501
-79,29,1.441503
-79,29,1.453506
-113,63,1.478512
-61,11,1.482512
-57,7,1.485513
-59,9,1.489514
-56,6,1.492515
-85,35,1.506518
-81,31,1.518521
-62,12,1.524523
-57,7,1.527523
-55,5,1.529523
-59,9,1.533524
-61,11,1.538525
-59,9,1.542526
-113,63,1.567532
-56,6,1.569532
-74,24,1.579534
-108,58,1.602539
-70,20,1.610541
-66,16,1.616543
-56,6,1.619543
-73,23,1.628545
-56,6,1.631546
-58,8,1.635547
-59,9,1.639548
-118,68,1.665554
-71,21,1.673555
-63,13,1.679557
-77,27,1.689559
-83,33,1.702562
-61,11,1.707563
-56,6,1.710564
-96,46,1.728568
-67,17,1.73557
-87,37,1.749573
31,19,1.757574
-52,2,1.758575
-65,15,1.764576
-53,3,1.766576
-55,5,1.769577
-137,87,1.802585
-63,13,1.808586
-127,77,1.837593
-86,36,1.852596
-62,12,1.857597
-64,14,1.863598
-68,18,1.8716
-56,6,1.874601
-9,59,1.898606
-52,2,1.899606
-76,26,1.909609
-57,7,1.91261
-72,22,1.921611
-58,8,1.925613
-55,5,1.927613
-58,8,1.931613
-60,10,1.935614
-69,19,1.943616
-63,13,1.949618
-53,3,1.950618
-55,5,1.953619
-53,3,1.954619
-55,5,1.95762
-66,16,1.963621
-64,14,1.969622
-61,11,1.974623
-63,13,1.980625
-60,10,1.984626
-71,21,1.992627
-84,34,2.00663
-60,10,2.010631
-99,49,2.030637
-53,3,2.031636
-72,22,2.040638
-58,8,2.044639
-54,4,2.04664
-53,3,2.04764
-59,9,2.051641
-54,4,2.054641
-52,2,2.055641
-56,6,2.057642
-64,14,2.063643
-66,16,2.070645
-70,20,2.078647
-53,3,2.079647
-64,14,2.086648
-52,2,2.087649
-53,3,2.088649
-52,2,2.090649
-67,17,2.097651
-82,32,2.110654
-60,10,2.114655
-73,23,2.124657
-73,23,2.133659
-114,64,2.158665
-52,2,2.159665
-66,16,2.166667
-64,14,2.172668
-62,12,2.177669
-55,5,2.17967
-67,17,2.187671
-78,28,2.198674
-57,7,2.201674
-72,22,2.210677
-52,2,2.211677
-52,2,2.212677
-59,9,2.216678
-83,33,2.230848
-57,7,2.233848
-61,11,2.23885
-66,16,2.245852
-76,26,2.256854
-83,33,2.270857
-87,37,2.28586
-62,12,2.290862
-105,55,2.311866
-55,5,2.314867
-125,75,2.342873
-92,42,2.359877
-87,37,2.37488
-69,19,2.381881
-62,12,2.387883
-72,22,2.396885
-60,10,2.401887
-72,22,2.409888
-73,23,2.41989
-112,62,2.443896
-68,18,2.450897
-53,3,2.452898
-54,4,2.454898
-53,3,2.456898
-71,21,2.464901
-64,14,2.470902
-62,12,2.475903
-56,6,2.478904
-52,2,2.479904
-133,83,2.511911
-67,17,2.518913
-74,24,2.528915
-64,14,2.534916
-53,3,2.536917
-83,33,2.549919
-58,8,2.55292
-70,20,2.560922
-63,13,2.566923
-64,14,2.572925
-66,16,2.578927
-94,44,2.59693
-52,2,2.59793
-57,7,2.600931
-58,8,2.604932
-53,3,2.605932
-56,6,2.608933
-102,52,2.628937
-69,19,2.636939
-60,10,2.64094
-104,54,2.662945
-60,10,2.666946
-58,8,2.670947
-61,11,2.674948
-52,2,2.675948
-55,5,2.678949
-56,6,2.68195
-78,28,2.692951
-63,13,2.698953
-75,25,2.708956
-82,32,2.720958
-61,11,2.725959
-94,44,2.743963
-71,21,2.751965
-125,75,2.781972
-57,7,2.784973
-67,17,2.791974
-64,14,2.797975
-69,19,2.805978
-84,34,2.81998
-70,20,2.827982
-70,20,2.835985
-83,33,2.849987
-75,25,2.85999
-53,3,2.860989
-96,46,2.878994
-76,26,2.889996
-78,28,2.901999
-67,17,2.909
-65,15,2.915002
-62,12,2.920003
-55,5,2.923003
-69,19,2.930005
-76,26,2.941007
-54,4,2.943008
-92,42,2.959012
-67,17,2.966013
-61,11,2.971014
-67,17,2.978016
-101,51,2.99802
-73,23,3.007022
-56,6,3.010023
-53,3,3.012023
-70,20,3.020025
-96,46,3.038029
-58,8,3.042031
-127,77,3.072037
-52,2,3.073038
-73,23,3.082039
-54,4,3.08404
-57,7,3.08704
-52,2,3.089041
-53,3,3.090041
-52,2,3.091042
-71,21,3.100044
-53,3,3.101043
-62,12,3.106044
-56,6,3.109045
-65,15,3.115047
-60,10,3.120048
-52,2,3.121048
-52,2,3.122048
-59,9,3.12605
-55,5,3.12805
-56,6,3.131051
-84,34,3.144053
-58,8,3.148055
-68,18,3.155056
-60,10,3.160057
-98,48,3.178061
-79,29,3.190064
-62,12,3.195065
-56,6,3.198065
-59,9,3.202066
-52,2,3.203067
-66,16,3.210069
-55,5,3.212069
-62,12,3.21707
-65,15,3.224072
-58,8,3.227072
-100,100,3.26608
-76,26,3.276083
-54,4,3.278083
-62,12,3.283084
-75,25,3.293087
-63,13,3.299088
-57,7,3.302089
-75,25,3.312091
-66,16,3.318093
-57,7,3.322093
-84,34,3.336097
-55,5,3.338097
-68,18,3.346099
-102,52,3.367103
-87,37,3.382107
-96,46,3.40011
-61,11,3.405112
-58,8,3.408113
-54,4,3.410113
-57,7,3.414114
-53,3,3.415115
-60,10,3.419115
-52,2,3.421115
-53,3,3.422116
-75,25,3.432118
-73,23,3.441121
-96,46,3.460124
-74,24,3.469126
-53,3,3.471127
-65,15,3.477128
-112,62,3.501133
-60,10,3.505134
-122,72,3.533141
-71,21,3.542143
-66,16,3.548144
-76,26,3.559147
-54,4,3.561147
-82,32,3.57315
-75,25,3.583152
-54,4,3.585152
-57,7,3.588153
24,26,3.599156
-54,4,3.601156
-58,8,3.604157
-54,4,3.606158
-92,42,3.623287
36,14,3.629289
-71,21,3.63729
-52,2,3.63829
-53,3,3.640291
-65,15,3.646292
-97,47,3.664297
-53,3,3.666297
-59,9,3.670298
-111,61,3.694303
-58,8,3.697304
-67,17,3.704306
-64,14,3.710307
-56,6,3.713308
-62,12,3.718308
-96,46,3.737313
-101,51,3.756316
-60,10,3.761318
-58,8,3.764319
-55,5,3.76732
-67,17,3.774321
-60,10,3.778322
-64,14,3.784324
-55,5,3.786324
-69,19,3.794326
-58,8,3.798326
-67,17,3.805328
-66,16,3.81233
-78,28,3.823332
-52,2,3.824332
-53,3,3.826333
-71,21,3.834335
-53,3,3.836336
-92,42,3.852339
-74,24,3.862341
-61,11,3.867342
-54,4,3.869343
-104,54,3.890347
-61,11,3.894348
-82,32,3.907351
-58,8,3.910352
-68,18,3.918354
-58,8,3.921355
-56,6,3.924355
-52,2,3.925355
-58,8,3.929357
-91,41,3.945359
-70,20,3.953362
-65,15,3.959363
-65,15,3.966364
-66,16,3.972366
-75,25,3.982368
-61,11,3.98737
-54,4,3.98937
-75,25,3.999372
-61,11,4.004373
-64,14,4.011375
-54,4,4.013375
-68,18,4.020377
-58,8,4.024378
-59,9,4.029378
-83,33,4.042382
-62,12,4.047383
-67,17,4.054384
-81,31,4.066388
-58,8,4.070389
-56,6,4.073389
-95,45,4.090393
-68,18,4.098394
-76,26,4.108397
-68,18,4.116398
-67,17,4.1234
-62,12,4.128401
-52,2,4.130401
34,16,4.136403
-57,7,4.139404
-60,10,4.144404
-58,8,4.147406
-60,10,4.152406
-82,32,4.164409
-68,18,4.171411
-73,23,4.181413
-62,12,4.186414
-62,12,4.191415
-54,4,4.193416
-68,18,4.201418
-67,17,4.208419
-59,9,4.21242
-77,27,4.222422
-72,22,4.231425
-78,28,4.243427
-63,13,4.248428
-83,33,4.261431
-59,9,4.265432
-78,28,4.276435
-65,15,4.282436
-69,19,4.290438
-70,20,4.299439
-55,5,4.30144
-111,61,4.325445
-58,8,4.328446
-65,15,4.335448
-58,8,4.338449
-56,6,4.341449
-56,6,4.34445
-56,6,4.346451
-72,22,4.355452
-74,24,4.365455
-82,32,4.377457
-76,26,4.388459
-54,4,4.39046
-61,11,4.394461
-59,9,4.398461
-101,51,4.419467
-94,44,4.43647
-95,45,4.453474
-79,29,4.465477
-52,2,4.466478
-65,15,4.472478
-63,13,4.47848
-53,3,4.47948
-70,20,4.487482
-73,23,4.497484
-57,7,4.500484
-63,13,4.505486
-69,19,4.513487
-53,3,4.514488
-54,4,4.516489
-68,18,4.52449
-53,3,4.52549
-54,4,4.527491
-55,5,4.529492
-54,4,4.531492
-67,17,4.538493
-69,19,4.546495
-67,17,4.553497
-56,6,4.556497
-60,10,4.560499
-55,5,4.563499
-69,19,4.571501
-52,2,4.572501
-66,16,4.579503
-60,10,4.583503
-56,6,4.586504
-57,7,4.589505
-69,19,4.597507
-117,67,4.623512
-83,33,4.637062
-74,24,4.647064
-66,16,4.654065
-63,13,4.659066
-113,63,4.684073
-81,31,4.696075
-79,29,4.708078
-112,62,4.732083
-103,53,4.753088
-56,6,4.755088
-63,13,4.76109
-75,25,4.771092
-52,2,4.772092
-70,20,4.780093
-52,2,4.782094
-68,18,4.789096
-85,35,4.803099
-62,12,4.8081
-62,12,4.813102
-65,15,4.819103
-57,7,4.822103
-66,16,4.829105
-59,9,4.833106
-98,48,4.852111
-62,12,4.857111
-53,3,4.859112
-52,2,4.860112
-75,25,4.870115
-120,70,4.897121
-59,9,4.901121
-55,5,4.904122
-59,9,4.908123
-53,3,4.909123
-86,36,4.924126
-98,48,4.944131
-95,45,4.962261
-54,4,4.964262
-63,13,4.969263
-63,13,4.975265
-61,11,4.979265
-76,26,4.989268
-63,13,4.995269
-59,9,4.99927
-70,20,5.007272
-76,26,5.017274
-58,8,5.021275
-61,11,5.027277
-83,33,5.04128
-53,3,5.042285
-67,17,5.049281
-68,18,5.057283
-52,2,5.059283
-80,30,5.071286
-70,20,5.080288
-99,49,5.101293
-77,27,5.112295
-62,12,5.117296
-68,18,5.124298
-58,8,5.128299
-63,13,5.134301
-76,26,5.146302
-57,7,5.149304
-63,13,5.155305
-77,27,5.166308
-84,34,5.17931
-63,13,5.185312
-54,4,5.187311
-78,28,5.199315
-70,20,5.208316
-68,18,5.215318
-70,20,5.22432
-121,71,5.252326
-87,37,5.26733
-68,18,5.275332
-98,48,5.295336
-52,2,5.296337
-57,7,5.299337
-56,6,5.302338
-58,8,5.306339
-63,13,5.312341
-62,12,5.317341
-54,4,5.319341
-117,67,5.346348
-54,4,5.349348
