#{"t_start": 1655762059.1976576, "env_id": "env.spec.id"}
r,l,t
-58,8,0.025004
-52,2,0.031005
32,18,0.074015
-72,22,0.129027
-80,30,0.203044
-91,41,0.295239
-127,77,0.464277
-80,30,0.531292
-81,31,0.600307
-79,29,0.666322
-103,53,0.782347
-76,26,0.842361
-64,14,0.877369
-91,41,0.967389
-62,12,0.993396
-82,32,1.068411
-83,33,1.140428
-88,38,1.225447
-57,7,1.24045
-81,31,1.312466
-57,7,1.32947
-84,34,1.406488
-52,2,1.410488
-58,8,1.429492
-107,57,1.556521
-72,22,1.606532
-80,30,1.671703
-72,22,1.720714
-54,4,1.732717
-53,3,1.739718
-52,2,1.74372
-59,9,1.764724
-9,59,1.895753
-80,30,1.965769
-55,5,1.978771
-63,13,2.007779
-59,9,2.028784
-56,6,2.042785
-71,21,2.092798
-67,17,2.129806
-65,15,2.164814
-81,31,2.233829
-55,5,2.247833
-115,65,2.390864
-55,5,2.402866
-52,2,2.408868
-99,49,2.514892
-59,9,2.535897
-54,4,2.549899
-56,6,2.564903
-99,49,2.669927
-63,13,2.698933
-63,13,2.72794
-99,49,2.838964
-52,2,2.844966
-64,14,2.876974
-60,10,2.900979
-53,3,2.90798
-65,15,2.941988
-76,26,3.002002
-53,3,3.010148
-64,14,3.042156
-54,4,3.052158
-61,11,3.075162
-52,2,3.079163
-55,5,3.090166
-80,30,3.15518
-67,17,3.19419
-65,15,3.226197
-86,36,3.304214
-64,14,3.337221
-74,24,3.392235
-66,16,3.429242
-55,5,3.441244
-57,7,3.460248
-79,29,3.531265
-67,17,3.571275
-93,43,3.672297
-59,9,3.692301
-107,57,3.832333
-54,4,3.844335
-57,7,3.86434
-84,34,3.949358
-63,13,3.983365
-94,44,4.096392
-65,15,4.137401
-52,2,4.143401
-78,28,4.217418
-82,32,4.297436
-64,14,4.331443
-92,42,4.427135
-52,2,4.433137
-57,7,4.451149
-54,4,4.461156
-67,17,4.501149
-99,49,4.611174
-72,22,4.662185
-68,18,4.702194
-54,4,4.712196
-62,12,4.741202
-92,42,5.744427
-26,76,5.908643
-77,27,5.968657
-81,31,6.040673
-88,38,6.128693
-88,38,6.21271
-64,14,6.244718
-96,46,6.350743
-82,32,6.425759
-104,54,6.548803
-59,9,6.569815
-53,3,6.577386
-55,5,6.589388
-53,3,6.596389
-55,5,6.610392
-54,4,6.619395
-71,21,6.668406
-58,8,6.68641
-69,19,6.730103
-73,23,6.783351
-81,31,6.855642
-144,94,7.071682
-67,17,7.111874
-62,12,7.139881
-80,30,7.206895
-100,100,7.427007
-54,4,7.436027
-86,36,7.52004
-65,15,7.554047
-61,11,7.579057
-55,5,7.59106
-80,30,7.661075
-120,70,7.821117
-62,12,7.849124
-56,6,7.863126
-52,2,7.868133
-63,13,7.89814
-119,69,8.068338
39,11,8.095349
-73,23,8.146776
-60,10,8.171685
-87,37,8.256105
-62,12,8.28311
-6,56,8.411139
17,33,8.487156
-61,11,8.515162
-58,8,8.537165
-54,4,8.54917
-70,20,8.59618
-59,9,8.617185
-61,11,8.644191
-101,51,8.763218
-43,93,8.973265
11,39,9.063285
-94,44,9.162307
-82,32,9.235327
-69,19,9.280338
-65,15,9.314345
21,29,9.38136
-70,20,9.429371
-78,28,9.492385
-67,17,9.531393
-112,62,9.673426
-63,13,9.704432
-99,49,9.819467
-72,22,9.872479
-52,2,9.87848
-57,7,9.894484
-67,17,9.934492
-80,30,10.004508
-68,18,10.050517
-62,12,10.079524
-68,18,10.120535
-78,28,10.186549
-96,46,10.293573
-57,7,10.309576
-64,14,10.342584
-53,3,10.350585
-77,27,11.342598
-61,11,11.368604
-126,76,11.537642
-77,27,11.599656
-89,39,11.687676
-53,3,11.694677
-121,71,11.857713
-66,16,11.894722
-83,33,11.968738
38,12,11.997746
33,17,12.035753
-64,14,12.068761
-78,28,12.129774
-60,10,12.15278
-100,100,12.375829
-63,13,12.405836
-58,8,12.42384
-85,35,12.506859
-92,42,12.597879
-60,10,12.619884
18,32,12.691899
-100,100,12.918951
-74,24,12.973963
-91,41,13.069985
-110,60,13.205544
-126,76,13.370581
-100,100,13.593631
-60,10,13.616636
-112,62,13.758667
-103,53,13.878694
-132,82,14.064736
-62,12,14.091742
-66,16,14.12875
12,38,14.211769
-60,10,14.234774
26,24,14.287786
-1,51,14.408813
-77,27,14.476828
16,34,14.560984
-147,97,14.804037
-100,100,15.056095
-92,42,15.159118
-86,36,15.243137
