#{"t_start": 1655760384.1653028, "env_id": "env.spec.id"}
r,l,t
-59,9,0.029006
-70,20,0.072015
-73,23,0.126028
-69,19,0.171038
-60,10,0.197043
-62,12,0.226051
-115,65,0.440737
-68,18,0.473745
-57,7,0.486748
-73,23,0.527757
-53,3,0.533758
-57,7,0.545761
-63,13,0.569767
-129,79,0.704797
-62,12,0.725801
-61,11,0.744806
-76,26,0.789816
-79,29,0.838826
-55,5,0.846828
-52,2,0.85183
-61,11,0.869833
-86,36,0.929847
-60,10,0.945851
-60,10,0.962854
-59,9,0.978858
-62,12,0.999862
-68,18,1.037871
-76,26,1.088882
-56,6,1.099885
-21,71,1.219912
-54,4,1.226914
-60,10,1.244918
-56,6,1.25492
-52,2,1.25892
-52,2,1.262921
-70,20,1.296929
-52,2,1.30193
-85,35,1.360082
-52,2,1.365083
-52,2,1.369084
-52,2,1.373085
-73,23,1.428098
-94,44,1.536123
-53,3,1.543124
-56,6,1.556128
-70,20,1.61014
-58,8,1.633146
-86,36,1.724165
-73,23,1.770175
-78,28,1.820185
-63,13,1.844191
-63,13,1.867195
-56,6,1.878198
-52,2,1.883199
-60,10,1.900203
-84,34,1.958216
-52,2,1.962217
-81,31,2.015229
-72,22,2.053237
-58,8,2.067241
-61,11,2.086245
-93,43,2.162262
-99,49,2.262284
-61,11,2.284289
-58,8,2.299292
-56,6,2.311295
-53,3,2.317297
-75,25,2.363307
-56,6,2.37531
-52,2,2.37931
-66,16,2.406316
-62,12,2.426321
-73,23,2.464329
-69,19,2.496336
-58,8,2.51047
-53,3,2.516471
-54,4,2.523472
-56,6,2.534475
-65,15,2.55948
-77,27,2.604491
-67,17,2.633497
-56,6,2.643499
-56,6,2.654502
-58,8,2.667505
-81,31,2.719642
-54,4,2.726665
-54,4,2.733666
-67,17,2.761672
-59,9,2.776676
-60,10,2.79368
-65,15,2.819685
-68,18,2.849692
-58,8,2.863696
-52,2,2.867697
-55,5,2.875698
-141,91,3.025732
-73,23,3.065741
-58,8,3.080744
-62,12,3.101749
-53,3,3.10675
-63,13,3.129755
-62,12,3.15076
-68,18,3.180766
-76,26,3.223776
-55,5,3.232778
-52,2,3.236779
-108,58,3.3318
-56,6,3.342803
-55,5,3.350805
-52,2,3.354805
-55,5,3.363807
-72,22,3.400815
-131,81,3.534845
-60,10,3.55185
-66,16,3.578856
-85,35,3.636868
-54,4,3.64387
-62,12,3.663874
-85,35,3.720887
-52,2,3.725888
-56,6,3.735891
-57,7,3.747894
-52,2,3.751894
-65,15,3.7769
-53,3,3.781901
-52,2,3.785902
11,39,4.560731
-89,39,4.625745
-63,13,4.64875
-128,78,4.778782
-87,37,4.839795
-52,2,4.843796
-52,2,4.847797
-71,21,4.881805
-68,18,4.912812
-70,20,4.945938
-71,21,4.980946
-78,28,5.026957
-60,10,5.04396
-99,49,5.123978
-60,10,5.139982
-79,29,5.187993
-60,10,5.204996
-89,39,5.270011
-143,93,5.422045
-54,4,5.429047
-142,92,5.578207
-72,22,5.614215
-61,11,5.63322
-107,57,5.727241
-65,15,5.753247
-62,12,5.774251
-78,28,5.821262
-109,59,5.919284
-78,28,5.965294
13,37,6.026307
4,46,6.101325
-55,5,6.110327
30,20,6.143334
-57,7,6.155336
-116,66,6.265361
-52,2,6.269362
-67,17,6.298368
-52,2,6.30237
-115,65,6.409394
-134,84,6.551425
-57,7,6.563428
21,29,6.611439
-52,2,6.615439
-92,42,6.684455
-81,31,6.736466
-109,59,6.840634
-66,16,6.86864
-58,8,6.881643
-58,8,6.895646
-55,5,6.904648
-78,28,6.951658
19,31,7.00467
-111,61,7.104693
-55,5,7.113695
-85,35,7.170707
-92,42,7.240723
19,31,7.295735
-83,33,7.354749
-67,17,7.385756
-62,12,7.407761
-71,21,7.446769
-62,12,7.466774
-90,40,7.532788
-68,18,7.562795
-64,14,7.5868
-133,83,7.725832
-65,15,7.753838
-65,15,7.781844
-127,77,7.914874
-94,44,8.685215
-62,12,8.70622
-57,7,8.719223
-65,15,8.744228
-73,23,8.783237
-113,63,8.88726
-84,34,8.945273
-66,16,8.97428
-53,3,8.979281
-93,43,9.056298
-67,17,9.087305
28,22,9.127314
-118,68,9.24334
-62,12,9.263345
-103,53,9.351364
-58,8,9.365367
-95,45,9.440385
28,22,9.478393
-53,3,9.483394
-90,40,9.55151
-87,37,9.612543
-88,38,9.675557
-70,20,9.709564
-79,29,9.757575
-85,35,9.815588
-52,2,9.819589
-73,23,9.858598
30,20,9.892606
12,38,9.955744
-58,8,9.969748
-76,26,10.013758
-85,35,10.07177
-70,20,10.106778
-100,100,10.280817
-67,17,10.308824
-66,16,10.336829
-59,9,10.352833
-80,30,10.402844
-52,2,10.406846
-97,47,10.483863
-67,17,10.513869
-70,20,10.546877
-83,33,10.600889
-71,21,10.635896
-88,38,10.698911
-100,50,10.779929
-106,56,10.87295
-76,26,10.915959
-102,52,11.000978
-68,18,11.031104
-77,27,11.075114
-128,78,11.202142
-55,5,11.211144
-87,37,11.271158
-62,12,11.290162
-116,66,11.399187
-52,2,11.403187
-68,18,11.433194
-64,14,11.457199
-87,37,11.517213
-68,18,11.54722
-52,2,11.55122
-44,94,11.704254
-62,12,11.724259
-79,29,11.772269
-2,52,11.856288
15,35,11.914301
-85,35,11.970314
-3,53,12.057333
-105,55,12.851354
-89,39,12.915369
-66,16,12.942374
-44,94,13.09941
-69,19,13.130417
-83,33,13.18643
-68,18,13.217437
-71,21,13.252445
-117,67,13.36247
26,24,13.402478
5,45,13.476494
-58,8,13.490498
9,41,13.559513
-88,38,13.622658
-94,44,13.695674
-103,53,13.783694
-74,24,13.824703
-71,21,13.862711
-73,23,13.90372
10,40,13.974736
24,26,14.018746
-56,6,14.029749
-60,10,14.046752
-10,60,14.146775
-7,57,14.240796
-78,28,14.289807
-77,27,14.338818
13,37,14.405833
-63,13,14.430839
-100,100,14.59901
26,24,14.639019
-8,58,14.73604
4,46,14.812057
6,44,14.884073
-92,42,14.95909
-54,4,14.967092
-70,20,15.002104
-93,43,15.080121
-34,84,15.222153
1,49,15.304283
-62,12,15.324287
-100,50,15.407306
-75,25,15.448315
-37,87,15.599349
-95,45,15.677367
-55,5,15.686369
-75,25,15.728378
-67,17,15.757385
-7,57,15.852407
-75,25,15.894415
29,21,15.930423
22,28,15.977434
-118,68,16.092461
-2,52,16.18448
24,26,16.231491
-76,26,16.2745
-83,33,17.03683
15,35,17.094843
-3,53,17.182863
22,28,17.228873
-6,56,17.319894
-73,23,17.357902
18,32,17.411915
31,19,17.442921
9,41,17.508936
-70,20,17.541944
15,35,17.600957
22,28,17.646967
20,30,17.695978
-76,26,17.738991
8,42,17.808006
12,38,17.87102
25,25,17.91303
26,24,17.952039
-53,3,17.957039
8,42,18.027055
-80,30,18.076066
35,15,18.101071
-54,4,18.108073
-52,2,18.112074
-67,17,18.141081
-7,57,18.234102
-63,13,18.255106
-59,9,18.270109
14,36,18.329123
-55,5,18.337124
-61,11,18.355129
29,21,18.390136
25,25,18.431145
-60,10,18.447149
-67,17,18.476156
-67,17,18.505162
-3,53,18.597183
-80,30,18.652195
13,37,18.716209
12,38,18.779223
-75,25,18.819232
-58,8,18.833235
19,31,18.883246
21,29,18.930257
11,39,18.994272
11,39,19.058286
