#{"t_start": 1654725925.7526312, "env_id": "env.spec.id"}
r,l,t
-56,6,0.010002
-52,2,0.012003
-123,73,0.074017
-87,37,0.106024
-60,10,0.115026
-52,2,0.118026
-59,9,0.127029
-92,42,0.163037
-58,8,0.171038
-52,2,0.173038
-53,3,0.17704
-74,24,0.198044
-55,5,0.204046
-66,16,0.218049
-60,10,0.227052
-55,5,0.232052
-94,44,0.27006
-54,4,0.275062
-62,12,0.286064
-64,14,0.298067
-69,19,0.315071
-68,18,0.331074
-56,6,0.337076
-53,3,0.341077
-65,15,0.35508
-57,7,0.361081
-54,4,0.366082
-53,3,0.369083
-58,8,0.377085
-52,2,0.380086
-83,33,0.408092
-68,18,0.424095
-89,39,0.457103
-55,5,0.463104
-70,20,0.480108
-89,39,0.513115
-54,4,0.518116
-58,8,0.525119
-62,12,0.536121
-65,15,0.550124
-59,9,0.558126
-56,6,0.564601
-58,8,0.572603
-60,10,0.581604
-78,28,0.606611
-60,10,0.615613
-77,27,0.638617
-78,28,0.663623
-52,2,0.665624
-65,15,0.679626
-68,18,0.695631
-62,12,0.706633
-63,13,0.718635
-72,22,0.73764
-66,16,0.751643
-135,85,0.823659
-55,5,0.828661
-66,16,0.843663
-57,7,0.849665
-72,22,0.869669
-55,5,0.874671
-54,4,0.878671
-52,2,0.881672
-65,15,0.894675
-78,28,0.919681
-67,17,0.934684
-64,14,0.946687
-67,17,0.96169
-144,94,1.041708
-61,11,1.05171
-67,17,1.066714
-55,5,1.071716
-67,17,1.087719
-57,7,1.09372
-76,26,1.116725
-72,22,1.13573
-62,12,1.147733
-66,16,1.161735
-54,4,1.165736
-59,9,1.174738
-78,28,1.199744
-68,18,1.215748
-54,4,1.219748
-57,7,1.22675
-55,5,1.231752
-55,5,1.236752
-61,11,1.246754
-58,8,1.254756
-56,6,1.260758
-54,4,1.264758
-59,9,1.27376
-75,25,1.295766
-84,34,1.324772
-64,14,1.337775
-68,18,1.353778
-70,20,1.370782
-65,15,1.384785
-55,5,1.389787
-53,3,1.392787
-61,11,1.402905
-56,6,1.408906
-55,5,1.413907
-53,3,1.417908
-90,40,1.451916
-68,18,1.46792
-62,12,1.478922
-75,25,1.500927
-77,27,1.523932
-77,27,1.547938
-57,7,1.553939
-64,14,1.566941
-71,21,1.584946
-74,24,1.605951
-60,10,1.615953
-60,10,1.624955
-61,11,1.634957
-84,34,1.664964
-87,37,1.696971
-73,23,1.716975
-52,2,1.719976
-54,4,1.723977
-56,6,1.729979
-57,7,1.73698
-64,14,1.749984
-85,35,1.77999
-55,5,1.784991
-65,15,1.798994
-59,9,1.806996
-53,3,1.810997
-57,7,1.818129
-87,37,1.850136
-57,7,1.857137
-66,16,1.871141
-63,13,1.883143
-52,2,1.885144
-69,19,1.902148
-54,4,1.907149
-84,34,1.936156
-58,8,1.944157
-71,21,1.962161
-64,14,1.975164
-65,15,1.989168
-53,3,1.992168
-60,10,2.002171
-74,24,2.023175
-53,3,2.026176
-76,26,2.049181
-58,8,2.057183
-91,41,2.092191
-53,3,2.095191
-97,47,2.136201
-60,10,2.145202
-54,4,2.150203
-67,17,2.165207
-91,41,2.200215
-77,27,2.224221
-59,9,2.232222
-54,4,2.237223
-55,5,2.242224
-72,22,2.261228
-66,16,2.276232
-87,37,2.30824
-55,5,2.31324
-60,10,2.322242
-112,62,2.375254
-53,3,2.378255
-63,13,2.390257
-64,14,2.40226
-52,2,2.405261
-73,23,2.425265
-53,3,2.429266
-58,8,2.436269
-54,4,2.441269
-83,33,2.469275
-105,55,2.516286
-59,9,2.524288
-53,3,2.528289
-53,3,2.531289
-69,19,2.548294
-69,19,2.565298
-79,29,2.590302
-53,3,2.594303
-149,99,2.677322
-73,23,2.697327
-82,32,2.725333
-78,28,2.750339
-53,3,2.753339
-62,12,2.764342
-94,44,2.80235
-68,18,2.819354
-55,5,2.824355
-52,2,2.827356
-61,11,2.837358
-68,18,2.853362
-66,16,2.868366
-65,15,2.881368
-66,16,2.896372
-91,41,2.93238
-65,15,2.945383
-55,5,2.950383
-78,28,2.975389
-90,40,3.009398
-60,10,3.019399
-68,18,3.035403
-52,2,3.038404
-69,19,3.055407
-82,32,3.082413
-78,28,3.107419
-53,3,3.11042
-73,23,3.130425
-66,16,3.145427
-55,5,3.150429
-65,15,3.164432
-56,6,3.171434
-64,14,3.184436
-66,16,3.198443
-59,9,3.207445
-83,33,3.236452
-72,22,3.255455
-70,20,3.273461
-62,12,3.284462
-64,14,3.297465
-59,9,3.305468
-55,5,3.311468
-90,40,3.345476
-75,25,3.367481
-104,54,3.414492
-95,45,3.4525
-63,13,3.464503
-67,17,3.479506
-53,3,3.483507
-73,23,3.503512
-54,4,3.507512
-60,10,3.517515
-75,25,3.53952
-89,39,3.572527
-52,2,3.575527
-71,21,3.593532
-78,28,3.618538
-66,16,3.63254
-53,3,3.636542
-102,52,3.680552
-55,5,3.685553
-79,29,3.710559
-56,6,3.71656
-80,30,3.742683
-80,30,3.76869
-62,12,3.779692
-56,6,3.786694
-68,18,3.802696
-57,7,3.808698
-68,18,3.824702
-80,30,3.851707
-86,36,3.882715
-77,27,3.906721
-80,30,3.932727
-80,30,3.958732
-61,11,3.969735
-72,22,3.988739
-70,20,4.006743
-63,13,4.018746
-72,22,4.03875
-66,16,4.052753
-59,9,4.060755
-90,40,4.095762
-65,15,4.108767
-53,3,4.112767
-70,20,4.13077
-95,45,4.16878
-57,7,4.175781
-53,3,4.179782
-71,21,4.197786
-86,36,4.228793
-57,7,4.235795
-102,52,4.280805
-87,37,4.311811
-62,12,4.323814
-61,11,4.333817
-58,8,4.341818
-56,6,4.34782
-62,12,4.358823
-60,10,4.367824
-59,9,4.376827
-64,14,4.388829
-96,46,4.428838
30,20,4.445842
-59,9,4.454843
-56,6,4.460845
-77,27,4.484851
-66,16,4.498854
-67,17,4.513857
-85,35,4.544864
-52,2,4.546865
-79,29,4.572873
-54,4,4.576874
-64,14,4.589876
-53,3,4.592877
30,20,4.610881
-70,20,4.628886
-63,13,4.639888
-75,25,4.661893
-56,6,4.667895
-68,18,4.684898
-64,14,4.696901
-132,82,4.766917
-67,17,4.781919
-69,19,4.798924
-67,17,4.813927
-53,3,4.817928
-58,8,4.82493
-52,2,4.82793
-75,25,4.849936
-56,6,4.855937
-56,6,4.861938
-59,9,4.870939
-52,2,4.87294
-81,31,4.899946
-63,13,4.911949
-57,7,4.918951
-71,21,4.937955
-115,65,4.992967
-67,17,5.007971
-66,16,5.021974
-61,11,5.032976
-70,20,5.050981
-65,15,5.063984
-67,17,5.078987
-57,7,5.085989
11,39,5.119996
-55,5,5.124997
-53,3,5.128998
-70,20,5.146002
-62,12,5.158004
-54,4,5.162006
-53,3,5.165006
-84,34,5.195143
-54,4,5.199145
-81,31,5.226151
-62,12,5.237153
-62,12,5.248156
-66,16,5.263159
-68,18,5.279163
-66,16,5.293166
-59,9,5.302168
-60,10,5.31117
-56,6,5.317171
-68,18,5.333175
-76,26,5.35618
-70,20,5.374184
-61,11,5.384187
-108,58,5.433197
-52,2,5.436198
36,14,5.449201
-71,21,5.467206
-58,8,5.475207
-85,35,5.505213
-67,17,5.520217
-99,49,5.562226
-57,7,5.569228
-56,6,5.575229
-63,13,5.587232
-58,8,5.595234
-52,2,5.597234
-59,9,5.606236
-62,12,5.617239
-89,39,5.651246
-74,24,5.673251
-97,47,5.71326
-67,17,5.728264
-101,51,5.772274
-110,60,5.823285
-129,79,5.8903
-61,11,5.900302
20,30,5.926308
-64,14,5.939312
-69,19,5.956316
-105,55,6.003325
-53,3,6.007327
-52,2,6.009327
-53,3,6.013328
-91,41,6.048336
-72,22,6.06834
-52,2,6.070341
-81,31,6.097347
-55,5,6.102348
-58,8,6.11035
-57,7,6.117352
-57,7,6.124353
-53,3,6.127354
-67,17,6.143357
-58,8,6.150359
-63,13,6.162362
-59,9,6.171363
-63,13,6.182367
-71,21,6.20137
-64,14,6.214373
-65,15,6.227376
-64,14,6.240379
-81,31,6.267385
-70,20,6.285389
-75,25,6.307395
-52,2,6.310395
-59,9,6.318397
-71,21,6.337402
-58,8,6.344403
-85,35,6.37541
-54,4,6.379411
-54,4,6.383411
-92,42,6.42042
-133,83,6.490435
-65,15,6.504439
-104,54,6.550449
-76,26,6.573454
-77,27,6.59746
-65,15,6.610462
-75,25,6.632467
-56,6,6.638469
-72,22,6.658473
-52,2,6.660474
-67,17,6.676477
-65,15,6.689481
-62,12,6.700483
-75,25,6.722487
-63,13,6.734491
-58,8,6.742492
-56,6,6.748493
6,44,6.786502
-86,36,6.817511
-54,4,6.821511
-118,68,6.879524
-52,2,6.881523
-69,19,6.899528
-75,25,6.921532
-83,33,6.95054
-67,17,6.965543
-77,27,6.988549
-59,9,6.99755
-97,47,7.03756
-59,9,7.04656
-59,9,7.054562
-104,54,7.101573
-66,16,7.115576
-60,10,7.124578
-72,22,7.144583
-57,7,7.151585
-66,16,7.165587
-55,5,7.170589
-77,27,7.194594
-54,4,7.199595
-61,11,7.209598
-60,10,7.2186
-53,3,7.2226
-57,7,7.229602
-66,16,7.243605
-56,6,7.249606
-59,9,7.257608
-55,5,7.263753
-75,25,7.285758
-55,5,7.290759
-52,2,7.29376
-60,10,7.302762
-72,22,7.322766
-75,25,7.344771
5,45,7.38378
-71,21,7.401784
-54,4,7.406785
-56,6,7.412786
-53,3,7.415787
-80,30,7.441793
-58,8,7.449795
-60,10,7.458797
-69,19,7.475801
-68,18,7.491804
-22,72,7.552818
-77,27,7.576824
-55,5,7.581824
-56,6,7.587826
-64,14,7.600828
-58,8,7.608831
-52,2,7.611831
-87,37,7.643839
-53,3,7.646839
-84,34,7.676846
-64,14,7.688848
-78,28,7.713854
-65,15,7.726857
-63,13,7.73886
-93,43,7.775871
24,26,7.798876
-78,28,7.822881
-67,17,7.837885
-87,37,7.869893
-63,13,7.881895
-59,9,7.890897
-65,15,7.903899
-91,41,7.939908
-92,42,7.975916
-63,13,7.987919
-52,2,7.990919
-68,18,8.006923
-58,8,8.014925
-54,4,8.018926
-64,14,8.031929
-68,18,8.047932
-57,7,8.054934
-130,80,8.122949
-81,31,8.150955
-82,32,8.178962
-62,12,8.189964
-57,7,8.196966
-73,23,8.21797
-64,14,8.230973
-66,16,8.245977
-60,10,8.255979
-70,20,8.273983
-53,3,8.276984
-56,6,8.283985
-57,7,8.289987
-68,18,8.30699
-54,4,8.310991
-63,13,8.322994
-76,26,8.345999
-100,100,8.432019
-82,32,8.460025
-76,26,8.48303
-53,3,8.487031
-59,9,8.495033
-57,7,8.502034
-58,8,8.510036
-88,38,8.543043
-52,2,8.546044
-66,16,8.560048
-52,2,8.563048
-81,31,8.590054
-56,6,8.596055
-53,3,8.600057
-84,34,8.630079
-70,20,8.647586
-57,7,8.654588
-57,7,8.66159
-72,22,8.680594
-68,18,8.696598
-73,23,8.717602
-52,2,8.719603
-72,22,8.739607
-78,28,8.763613
-121,71,8.824626
-75,25,8.846631
-62,12,8.857634
-56,6,8.863636
-85,35,8.893642
-89,39,8.92765
-53,3,8.931651
-93,43,8.969659
-52,2,8.971659
-58,8,8.979661
-73,23,9.000666
-55,5,9.005667
-63,13,9.01767
-64,14,9.029673
-60,10,9.039675
-84,34,9.068681
-68,18,9.085685
-65,15,9.098689
-61,11,9.109691
-58,8,9.116692
-65,15,9.130696
-68,18,9.146699
-60,10,9.155702
-64,14,9.168705
-52,2,9.171705
-81,31,9.198711
-76,26,9.220716
-52,2,9.223716
-52,2,9.226717
-53,3,9.229717
-59,9,9.23872
-76,26,9.261725
-54,4,9.265727
-58,8,9.273727
-67,17,9.288731
26,24,9.309736
-84,34,9.338743
-65,15,9.352745
-94,44,9.390914
-53,3,9.394914
-54,4,9.399916
-71,21,9.41792
-81,31,9.445926
-68,18,9.46193
-60,10,9.470932
-76,26,9.493937
-73,23,9.513941
-58,8,9.521943
-65,15,9.535946
-74,24,9.556951
-92,42,9.59296
-53,3,9.59696
-61,11,9.606962
-80,30,9.632968
-86,36,9.663975
-62,12,9.674977
-60,10,9.683979
-53,3,9.687981
34,16,9.701984
-73,23,9.722988
-59,9,9.73099
-66,16,9.744994
-75,25,9.766999
-63,13,9.779001
-57,7,9.786003
-64,14,9.799006
-63,13,9.811008
-53,3,9.814009
-63,13,9.826011
-71,21,9.845016
-64,14,9.857019
-55,5,9.86202
-55,5,9.868021
-63,13,9.880025
-107,57,9.928034
-57,7,9.935036
-85,35,9.965043
-59,9,9.974045
-93,43,10.011577
-55,5,10.016578
-54,4,10.020579
-68,18,10.036582
-56,6,10.043585
