#{"t_start": 1655986538.0836577, "env_id": "env.spec.id"}
r,l,t
-86,36,0.104024
-56,6,0.121027
-111,61,0.284064
-54,4,0.295067
-53,3,0.304069
-59,9,0.328074
-60,10,0.35408
-82,32,0.435216
-106,56,0.576248
-59,9,0.599253
-73,23,0.658267
-64,14,0.694275
-70,20,0.745286
-87,37,0.839308
-58,8,0.860312
-58,8,0.880317
-68,18,0.926328
-83,33,1.010346
-54,4,1.021349
-60,10,1.049355
-53,3,1.057357
-56,6,1.073361
-65,15,1.115371
-55,5,1.129374
-73,23,1.188387
-62,12,1.219394
-58,8,1.240399
-55,5,1.253402
-53,3,1.262404
-71,21,1.316416
-92,42,1.422451
-54,4,1.433446
-59,9,1.457451
-79,29,1.529467
-87,37,1.622488
-59,9,1.645494
-56,6,1.661497
-56,6,1.677501
-57,7,1.696505
-83,33,1.779524
-106,56,1.921556
-70,20,1.973568
-61,11,2.002575
-59,9,2.025579
-56,6,2.041584
-60,10,2.067589
-56,6,2.083593
-59,9,2.106598
-63,13,2.139605
-57,7,2.157609
-52,2,2.163611
-64,14,2.198619
-69,19,2.24763
-70,20,2.297641
-74,24,2.358655
-53,3,2.366657
-52,2,2.372658
-70,20,2.42367
-82,32,2.503801
-53,3,2.512803
-55,5,2.525806
-69,19,2.573817
-66,16,2.615826
-113,63,2.774862
-111,61,2.928897
-54,4,2.939899
-68,18,2.98591
-81,31,3.063928
-55,5,3.077931
-66,16,3.11894
-67,17,3.16295
-76,26,3.227965
-69,19,3.278976
-74,24,3.341991
-61,11,3.370997
-56,6,3.387001
-91,41,3.492025
-71,21,3.547037
-71,21,3.601049
-103,53,3.737082
-62,12,3.768089
-53,3,3.777091
-68,18,3.824102
-117,67,3.99414
-67,17,4.03815
-59,9,4.062265
-59,9,4.08527
-62,12,4.117278
-75,25,4.182292
-59,9,4.206298
-69,19,4.256309
-69,19,4.30532
-79,29,4.380337
-57,7,4.399341
-87,37,4.494488
-55,5,4.508491
-60,10,4.534497
-57,7,4.553501
-69,19,4.601512
-66,16,4.643522
-33,83,4.85557
-52,2,4.861571
-81,31,4.940589
-65,15,4.979598
-59,9,5.003603
-53,3,5.012605
-55,5,5.026608
-75,25,5.091623
-52,2,5.096624
-52,2,5.102626
-68,18,5.149636
-64,14,5.186645
-71,21,5.240657
-69,19,5.289668
-63,13,6.142103
-73,23,6.202116
-124,74,6.392159
-63,13,6.426167
-53,3,6.435169
-65,15,6.474178
-53,3,6.48318
-71,21,6.538192
-90,40,6.640216
-102,52,6.774248
-59,9,6.798254
-86,36,6.891275
-72,22,6.948288
-59,9,6.972293
-75,25,7.037308
-62,12,7.068315
-64,14,7.105324
-89,39,7.205347
-54,4,7.217349
-80,30,7.294366
-78,28,7.367383
-90,40,7.469406
-56,6,7.48641
14,36,7.578431
-55,5,7.592434
-62,12,7.624441
12,38,7.722463
-52,2,7.728465
-69,19,7.777476
-55,5,7.791479
-65,15,7.830487
-64,14,7.867496
-82,32,7.949514
11,39,8.050537
-101,51,8.182696
-72,22,8.239709
-64,14,8.275717
-67,17,8.320727
-5,55,8.461759
-72,22,8.518772
-69,19,8.567783
-53,3,8.576785
-92,42,8.684809
-66,16,8.726822
-89,39,8.827844
-71,21,8.882857
-94,44,8.995883
-61,11,9.024889
-52,2,9.03089
-73,23,9.090904
-70,20,9.141915
-69,19,9.191927
-57,7,9.210931
-94,44,9.323957
-97,47,9.445984
-89,39,9.547128
-63,13,9.581136
-98,48,9.704164
-58,8,9.726169
-64,14,9.762177
-70,20,9.814188
-57,7,9.832192
-108,58,9.981226
-116,66,10.150265
-82,32,10.232283
-59,9,10.256289
-102,52,10.389319
-61,11,10.419326
-70,20,10.471337
-53,3,10.480339
-123,73,10.666381
-61,11,10.695388
-60,10,10.722394
-97,47,10.842421
-83,33,10.92744
-108,58,11.075474
-52,2,11.082476
-83,33,11.167495
-58,8,11.188499
-67,17,11.232509
-53,3,11.241512
-91,41,11.346535
-62,12,11.377542
-69,19,12.25274
-77,27,12.321756
-100,100,12.573813
-106,56,12.717845
-85,35,12.805866
21,29,12.879883
-85,35,12.968906
-15,65,13.132943
-9,59,13.281976
-73,23,13.34099
-96,46,13.458016
-95,45,13.573042
