#{"t_start": 1656205956.365547, "env_id": "env.spec.id"}
r,l,t
-68,18,0.012002
-78,28,0.023005
-65,15,0.029006
9,41,0.04601
-53,3,0.04801
-52,2,0.049011
-55,5,0.051011
-77,27,0.062013
-62,12,0.067015
-81,31,0.080018
-62,12,0.085018
-52,2,0.086019
-75,25,0.097022
11,39,0.112025
-53,3,0.114025
-56,6,0.117026
-22,72,0.144032
-57,7,0.147032
-66,16,0.154034
-56,6,0.157035
-62,12,0.162036
-56,6,0.165037
-52,2,0.166037
-57,7,0.169038
-84,34,0.183041
-53,3,0.185041
-59,9,0.189042
-54,4,0.191042
-69,19,0.199045
-61,11,0.204045
-102,52,0.22405
-61,11,0.229051
-53,3,0.230051
-55,5,0.233052
-62,12,0.238053
-93,43,0.254056
-61,11,0.259058
-52,2,0.261058
-67,17,0.26806
-52,2,0.27006
-66,16,0.276061
-54,4,0.279062
-52,2,0.281063
-72,22,0.289065
-68,18,0.297066
-57,7,0.300067
-73,23,0.31007
18,32,0.322072
-59,9,0.326073
-68,18,0.334074
-56,6,0.337075
-80,30,0.350082
-57,7,0.353082
-59,9,0.357083
-65,15,0.363085
-56,6,0.36643
-84,34,0.38009
-67,17,0.387091
-128,78,0.420097
-69,19,0.4281
-66,16,0.435101
-56,6,0.438102
-113,63,0.463108
-55,5,0.465108
-99,49,0.484113
-76,26,0.494114
-52,2,0.496114
-71,21,0.504116
-58,8,0.508117
-77,27,0.51912
-92,42,0.535123
-55,5,0.538124
-58,8,0.541124
-54,4,0.543125
-74,24,0.553128
-59,9,0.557127
-81,31,0.569152
-55,5,0.572146
-53,3,0.574146
-60,10,0.578148
-77,27,0.589322
-60,10,0.593323
-77,27,0.604325
-71,21,0.612326
-66,16,0.619834
-66,16,0.625836
-65,15,0.632837
-63,13,0.637838
-72,22,0.64784
-54,4,0.64984
-52,2,0.650841
-56,6,0.653841
-59,9,0.657842
-85,35,0.671845
-52,2,0.672846
-81,31,0.685936
-64,14,0.69185
-93,43,0.708854
-68,18,0.716856
-52,2,0.717855
-60,10,0.721857
-87,37,0.73686
-92,42,0.752864
-52,2,0.753864
-92,42,0.770868
-59,9,0.774869
-73,23,0.784871
-122,72,0.816877
-61,11,0.821879
-68,18,0.828881
-53,3,0.830881
-60,10,0.834882
-52,2,0.836882
-58,8,0.840886
-83,33,0.853889
-64,14,0.859891
-70,20,0.867892
-56,6,0.870893
-59,9,0.874893
-60,10,0.878895
23,27,0.889897
-88,38,0.9049
-71,21,0.913903
-56,6,0.916903
-75,25,0.926905
-72,22,0.935907
-70,20,0.944909
-83,33,0.957912
-56,6,0.960913
-56,6,0.963913
-80,30,0.974916
-58,8,0.978916
12,38,0.99392
-70,20,1.001922
-53,3,1.002922
-63,13,1.008923
-53,3,1.010924
-63,13,1.016925
-67,17,1.023432
-52,2,1.025433
-64,14,1.031434
-69,19,1.039436
-80,30,1.051438
-61,11,1.056439
-64,14,1.062441
-52,2,1.064441
-62,12,1.069949
-64,14,1.07495
-70,20,1.082952
-62,12,1.087954
-62,12,1.093954
-65,15,1.099956
-69,19,1.107958
-79,29,1.119962
4,46,1.137966
-9,59,1.160665
-81,31,1.173668
-54,4,1.175668
-57,7,1.178668
-57,7,1.18167
-66,16,1.188671
-56,6,1.191672
-95,45,1.208676
