#{"t_start": 1654626935.052433, "env_id": "env.spec.id"}
r,l,t
-54,4,0.015002
-52,2,0.019003
-53,3,0.025004
-69,19,0.064159
-53,3,0.070161
-85,35,0.140177
-60,10,0.162181
-60,10,0.182186
-97,47,0.276207
-57,7,0.29021
-52,2,0.294211
-65,15,0.323218
-52,2,0.328218
-76,26,0.37823
-54,4,0.386231
-64,14,0.413239
-76,26,0.463249
-52,2,0.46725
-53,3,0.473252
-65,15,0.502258
-78,28,0.55727
-63,13,0.582275
-63,13,0.607281
-75,25,0.655292
-61,11,0.677297
-74,24,0.723308
-59,9,0.740311
-57,7,0.754314
-115,65,0.879343
-57,7,0.892345
-56,6,0.904348
-67,17,0.937356
-57,7,0.951359
-92,42,1.034378
-53,3,1.040379
-114,64,1.167407
-66,16,1.198414
-61,11,1.220419
-139,89,1.390457
-95,45,1.47848
-56,6,1.490483
-99,49,1.585504
-53,3,1.591506
-66,16,1.622514
-122,72,1.759544
-63,13,1.784549
-60,10,1.803554
-56,6,1.815556
-67,17,1.848564
-76,26,1.898575
-86,36,1.968591
-59,9,1.986595
-63,13,2.011601
-60,10,2.031605
-53,3,2.037606
-73,23,2.082617
-61,11,2.104622
-104,54,2.208768
-72,22,2.251779
-65,15,2.281785
-54,4,2.289787
-77,27,2.341799
-52,2,2.3468
-63,13,2.371806
28,22,2.414119
-78,28,2.46913
-59,9,2.486134
-78,28,2.541147
-71,21,2.582156
-61,11,2.604161
-81,31,2.664175
-62,12,2.68818
-63,13,2.714186
-70,20,2.752194
-54,4,2.761196
-52,2,2.765197
-77,27,2.817727
-53,3,2.823728
-55,5,2.833731
-66,16,2.864738
-63,13,2.889744
-101,51,2.989766
-110,60,3.105792
-61,11,3.127797
-62,12,3.150803
-67,17,3.18481
-62,12,3.208815
-56,6,3.219818
-82,32,3.281832
-63,13,3.307838
-60,10,3.327842
-102,52,3.428865
-61,11,3.44987
-59,9,3.467874
-56,6,3.479877
-58,8,3.49588
-62,12,3.518885
-68,18,3.555004
-54,4,3.563006
-100,50,3.660028
-94,44,3.745047
-54,4,3.753049
-83,33,3.818063
-101,51,3.917085
-59,9,3.93509
-66,16,3.966096
-78,28,4.832436
-52,2,4.837437
-53,3,4.843438
-52,2,4.84744
-53,3,4.853441
-70,20,4.89245
-71,21,4.932459
-112,62,5.051485
-76,26,5.102497
