#{"t_start": 1654693313.4684923, "env_id": "env.spec.id"}
r,l,t
-99,49,0.084018
-74,24,0.123149
-132,82,0.25518
-68,18,0.284186
-53,3,0.290188
-59,9,0.304191
-53,3,0.309192
-68,18,0.338199
-104,54,0.422218
-63,13,0.443223
-75,25,0.484233
-133,83,0.613263
-52,2,0.617263
-69,19,0.64727
-84,34,0.701282
-52,2,0.705283
-62,12,0.724287
-69,19,0.754294
-66,16,0.779299
-63,13,0.800305
-66,16,0.82531
-52,2,0.829311
-56,6,0.839313
-52,2,0.842314
-52,2,0.846314
-65,15,0.87032
-53,3,0.875321
-56,6,0.885324
-65,15,0.909329
-66,16,0.935337
-99,49,1.012354
-78,28,1.056364
-66,16,1.08237
-54,4,1.089371
-64,14,1.111376
-53,3,1.116377
-53,3,1.122379
-80,30,1.169389
-56,6,1.178391
-66,16,1.204397
-55,5,1.212399
-87,37,1.271223
-57,7,1.283226
-57,7,1.295228
-53,3,1.300229
-55,5,1.308231
-57,7,1.320234
-72,22,1.354241
-81,31,1.404253
-73,23,1.442261
-74,24,1.48027
-55,5,1.488272
11,39,1.550286
-73,23,1.586294
-68,18,1.616309
-53,3,1.621305
-56,6,1.632308
-58,8,1.645311
-73,23,1.682323
-99,49,1.75934
-86,36,1.815352
-69,19,1.845359
-76,26,1.887369
-54,4,1.893371
-128,78,2.016397
-80,30,2.064424
-56,6,2.073426
-61,11,2.09143
-61,11,2.108434
-59,9,2.123438
-55,5,2.132439
-65,15,2.155445
-82,32,2.205456
-54,4,2.212457
-72,22,2.246465
-52,2,2.250466
-52,2,2.253467
-63,13,2.274472
-61,11,2.292476
-52,2,2.295476
-143,93,2.442644
-68,18,2.47065
-66,16,2.497656
-92,42,2.562671
-63,13,2.583676
-68,18,2.612682
-53,3,2.617683
-59,9,2.631687
-77,27,2.674696
-53,3,2.679697
-99,49,2.757839
-57,7,2.769841
-91,41,2.834856
26,24,2.872864
-63,13,2.89387
-62,12,2.913874
-77,27,2.955884
-52,2,2.958884
-54,4,2.965886
-52,2,2.968886
-52,2,2.972887
-67,17,2.998893
-76,26,3.041904
-52,2,3.044904
-56,6,3.054906
-64,14,3.077912
-52,2,3.080912
-52,2,3.085913
-53,3,3.090914
-94,44,3.160929
-57,7,3.171932
-57,7,3.183935
-66,16,3.20894
-59,9,3.222944
-53,3,3.228945
-55,5,3.236947
-103,53,4.06053
-68,18,4.089536
-101,51,4.169554
-66,16,4.19456
-53,3,4.199561
-96,46,4.271577
-60,10,4.288583
-121,71,4.400608
-53,3,4.405609
-54,4,4.412611
31,19,4.443618
-85,35,4.49863
-59,9,4.513633
-60,10,4.529637
-55,5,4.537639
-79,29,4.58465
-58,8,4.596652
-85,35,4.652665
-100,100,4.8097
-122,72,4.922726
-86,36,4.979739
-85,35,5.035753
-63,13,5.055757
-57,7,5.06777
-99,49,5.145787
-99,49,5.221805
-57,7,5.232807
-91,41,5.297822
-54,4,5.304824
-70,20,5.33683
-58,8,5.349834
-64,14,5.371839
-70,20,5.403846
-52,2,5.406846
-66,16,5.432853
-62,12,5.451857
-112,62,5.549879
-81,31,5.59889
-59,9,5.613893
-57,7,5.625896
-62,12,5.6449
-56,6,5.654903
-73,23,5.690911
-78,28,5.734921
-121,71,5.846947
-80,30,5.894958
-105,55,5.980978
-81,31,6.029989
-65,15,6.053994
-52,2,6.057995
-143,93,6.204029
-71,21,6.238036
-78,28,6.283047
-66,16,6.308053
-55,5,6.316054
-75,25,6.356063
-67,17,6.38307
-57,7,6.394072
-72,22,6.42908
-61,11,6.446084
-78,28,6.490093
-105,55,6.577113
-56,6,6.587115
-60,10,6.603119
-108,58,6.69514
-58,8,6.709142
-85,35,6.764155
-69,19,6.794162
-91,41,6.858176
-91,41,6.924191
-149,99,7.081228
-108,58,7.170249
-75,25,7.210258
-76,26,7.252267
-86,36,8.062377
-116,66,8.167403
-80,30,8.215414
-89,39,8.277428
-78,28,8.320437
-99,49,8.398455
-56,6,8.408457
-56,6,8.418459
-101,51,8.499478
-89,39,8.561491
-106,56,8.648511
-69,19,8.679518
-66,16,8.704524
-57,7,8.716527
-75,25,8.755536
-129,79,8.883875
-145,95,9.032908
-104,54,9.119452
-57,7,9.132455
-68,18,9.161461
-131,81,9.29049
-87,37,9.349504
-126,76,9.471531
-68,18,9.501538
-67,17,9.528544
-69,19,9.560551
