#{"t_start": 1655767113.2311034, "env_id": "env.spec.id"}
r,l,t
-56,6,0.024005
-70,20,0.082018
-103,53,0.246055
-56,6,0.264059
-53,3,0.272061
-68,18,0.317071
-58,8,0.339077
-65,15,0.377084
-65,15,0.422094
-64,14,0.458102
-72,22,0.513115
-79,29,0.586131
-61,11,0.614137
-58,8,0.635143
-56,6,0.651145
-78,28,0.730163
-52,2,0.737165
-52,2,0.742166
-60,10,0.769171
-83,33,0.850316
-66,16,0.891325
-64,14,0.926332
-57,7,0.946337
-60,10,0.972343
-57,7,0.990348
-79,29,1.061363
-75,25,1.125377
-55,5,1.13738
-70,20,1.187392
-59,9,1.211397
-70,20,1.261408
-10,60,1.436738
-87,37,1.531757
-76,26,1.597307
-53,3,1.603311
-59,9,1.624316
-58,8,1.643321
-71,21,1.693399
-65,15,1.728089
-57,7,1.743092
-54,4,1.753094
-107,57,1.876002
-80,30,1.940016
-85,35,2.016033
-70,20,2.057042
-59,9,2.075047
-70,20,2.117058
-53,3,2.12306
-66,16,2.156067
-59,9,2.176596
-53,3,2.182597
-104,54,2.299677
-74,24,2.352063
-52,2,2.357064
-53,3,2.365066
-56,6,2.378084
-56,6,2.392076
-56,6,2.405081
-80,30,2.467099
-52,2,2.4721
-52,2,2.478102
-66,16,2.511111
-61,11,2.53412
-53,3,2.539121
-83,33,2.609139
-52,2,2.615142
-72,22,2.662204
-84,34,2.732663
-82,32,2.802648
-54,4,2.814651
-56,6,2.832655
-78,28,2.905062
-56,6,2.921066
-124,74,3.082349
-59,9,3.100353
-62,12,3.126359
-78,28,3.181377
-74,24,3.232388
-66,16,3.266922
-56,6,3.280635
-52,2,3.285637
-62,12,3.311643
-54,4,3.319645
-73,23,3.36616
-80,30,3.426175
-83,33,3.495191
-53,3,3.502192
-78,28,3.560383
-53,3,3.567385
-61,11,3.590918
-53,3,3.596919
-94,44,3.687944
-133,83,3.856985
-92,42,3.945005
-61,11,3.96901
-67,17,4.005018
-58,8,4.022022
-84,34,4.092052
-56,6,4.105055
-61,11,4.12806
-68,18,4.16507
-54,4,4.175072
-52,2,4.179074
-58,8,4.19709
-105,55,4.314106
-61,11,4.336113
-52,2,4.342114
-72,22,4.387124
-69,19,4.429134
-60,10,4.452139
-56,6,4.464141
-66,16,4.498149
-110,60,4.627178
-69,19,4.668187
-65,15,4.702195
-104,54,5.640043
-68,18,5.678054
-75,25,5.731066
-75,25,5.783585
-98,48,5.881606
-85,35,5.952622
-57,7,5.966626
-90,40,6.046646
-52,2,6.051646
-56,6,6.06665
-89,39,6.144667
-80,30,6.206681
-93,43,6.295704
-56,6,6.309708
-68,18,6.347715
-93,43,6.437736
-56,6,6.451738
-2,52,6.556889
-78,28,6.612652
-73,23,6.659662
-92,42,6.74168
-99,49,6.840703
-111,61,6.96173
-69,19,6.998739
-61,11,7.020743
-79,29,7.076756
-80,30,7.135769
-85,35,7.204784
-64,14,7.232791
-60,10,7.252795
-55,5,7.263798
-60,10,7.283802
-59,9,7.301806
-56,6,7.313809
-70,20,7.352817
-62,12,7.376823
-78,28,7.432836
-64,14,7.460841
-74,24,7.509853
-4,54,7.622007
-58,8,7.639012
-79,29,7.698024
-59,9,7.71739
-56,6,7.730394
-61,11,7.752398
-54,4,7.7604
-54,4,7.769402
-80,30,7.830418
-61,11,7.853423
-63,13,7.88243
-62,12,7.907435
-115,65,8.033068
-74,24,8.08408
-61,11,8.107085
-65,15,8.138092
-78,28,8.193104
-68,18,8.229112
-71,21,8.272261
-87,37,8.352278
-53,3,8.36028
-95,45,8.455302
-54,4,8.463304
-73,23,8.515315
-99,49,8.617338
-78,28,8.677351
-87,37,8.753368
-62,12,8.779374
-62,12,8.80538
-57,7,8.820383
-127,77,8.983598
-75,25,9.033609
-98,48,9.133631
-69,19,9.177641
-95,45,9.273662
-88,38,9.354681
-53,3,9.361682
-102,52,9.471827
-110,60,9.598855
-89,39,9.681874
-82,32,9.74989
-76,26,10.598594
-143,93,10.794475
-96,46,10.894497
