#{"t_start": 1655765226.2916794, "env_id": "env.spec.id"}
r,l,t
-54,4,0.018003
-59,9,0.045009
-82,32,0.133029
-56,6,0.152033
-54,4,0.165036
-61,11,0.194042
-57,7,0.215048
-53,3,0.224049
-62,12,0.260057
-69,19,0.311069
-64,14,0.350077
-76,26,0.419093
-55,5,0.433096
-53,3,0.442097
-66,16,0.487108
-61,11,0.517115
-65,15,0.558124
-68,18,0.607135
-52,2,0.613137
-82,32,0.702156
-56,6,0.71916
-131,81,0.94321
-88,38,1.059236
-65,15,1.102246
-70,20,1.159258
-81,31,1.247277
-74,24,1.312293
-53,3,1.322295
-60,10,1.351301
-60,10,1.381308
-78,28,1.462326
-54,4,1.473329
-58,8,1.497334
-65,15,1.540343
-55,5,1.555347
-59,9,1.580353
-59,9,1.608359
-55,5,1.624362
-78,28,1.70638
-99,49,1.839411
-73,23,1.902424
-107,57,2.057618
-76,26,2.127634
-89,39,2.232657
-66,16,2.277668
-54,4,2.28867
-60,10,2.314676
-58,8,2.336681
-62,12,2.369688
-66,16,2.413698
-66,16,2.457708
-8,58,2.614743
-55,5,2.629746
-67,17,2.678757
-70,20,2.733769
-76,26,2.803786
-91,41,2.91681
-56,6,2.933815
-55,5,2.948817
-57,7,2.967822
-63,13,3.00283
39,11,3.034837
-76,26,3.102852
-65,15,3.142861
-58,8,3.164866
-70,20,3.217878
-112,62,3.387916
-52,2,3.393918
-74,24,3.457932
-56,6,3.475936
-66,16,3.519946
-81,31,3.606965
-61,11,3.636972
-58,8,3.657976
-52,2,3.665979
-71,21,3.725992
-69,19,3.777003
-74,24,3.843017
-71,21,3.900031
-58,8,3.923035
-70,20,3.979048
-55,5,3.996052
-57,7,4.016056
-57,7,4.036061
-60,10,4.065068
-53,3,4.074069
-59,9,4.101076
-61,11,4.134083
-53,3,4.142085
-86,36,4.247108
-63,13,4.284117
-52,2,4.290118
-65,15,4.334128
-64,14,4.377137
-67,17,4.426148
-84,34,4.52217
-53,3,4.531172
-65,15,4.576182
-55,5,4.591186
-75,25,4.662201
-67,17,4.710212
-59,9,4.735689
-59,9,4.762695
-83,33,4.854716
-59,9,4.879721
-54,4,4.891724
-56,6,4.909728
-68,18,4.956738
-69,19,5.00975
-74,24,5.073764
-60,10,5.100771
-74,24,5.164784
-55,5,5.177788
-57,7,5.197793
-71,21,5.254964
-65,15,5.295973
-61,11,5.32598
