#{"t_start": 1655236826.7718098, "env_id": "env.spec.id"}
r,l,t
-58,8,0.025005
-75,25,0.085018
-76,26,0.144032
-59,9,0.165037
-69,19,0.211048
-72,22,0.263062
-60,10,0.28507
-54,4,0.294072
-69,19,0.336609
-52,2,0.340616
-65,15,0.374618
-107,57,0.499662
-72,22,0.548107
-82,32,0.616741
-81,31,0.682756
-61,11,0.706762
-56,6,0.718765
-94,44,0.812786
-76,26,0.867798
-94,44,0.959819
-64,14,0.99165
-53,3,0.997651
-55,5,1.009654
-59,9,1.029659
-91,41,1.117678
-63,13,1.146684
-67,17,1.183692
-69,19,1.224702
-89,39,1.308721
-77,27,1.366737
-66,16,1.400745
-71,21,1.447757
-59,9,1.467762
-97,47,1.569785
-56,6,1.582788
-55,5,1.593791
-62,12,1.619797
-55,5,1.630799
-76,26,1.686811
-111,61,1.816841
-56,6,1.828844
-56,6,1.841846
36,14,1.872853
-71,21,1.916863
-62,12,1.943869
-54,4,1.950871
-84,34,2.023887
-56,6,2.03589
-62,12,2.063897
-52,2,2.067897
-53,3,2.074898
-58,8,2.092903
-55,5,2.104905
-81,31,2.172921
-80,30,2.237935
-55,5,2.248938
-71,21,2.291948
29,21,2.337958
-61,11,2.361963
-71,21,2.405973
-61,11,2.429979
-69,19,2.470988
-64,14,2.500995
-61,11,2.524999
-140,90,2.719043
-63,13,2.74716
-97,47,2.848183
-100,100,3.062177
-67,17,3.0982
-62,12,3.124226
-76,26,3.199102
-67,17,3.269077
-56,6,3.294684
-62,12,3.327644
-59,9,3.348649
-52,2,3.35265
-56,6,3.365653
-52,2,3.369653
-56,6,3.382656
-76,26,3.438669
-95,45,3.533691
-70,20,3.5757
-59,9,3.595704
-73,23,3.644715
-77,27,3.701729
-66,16,3.735736
-73,23,3.783747
-66,16,3.818754
-66,16,3.852763
-94,44,3.945783
-72,22,3.990793
-1,51,4.097918
-89,39,4.183938
-54,4,4.19394
-71,21,4.23895
-52,2,4.242951
-57,7,4.258955
-58,8,4.276958
-56,6,4.288961
-52,2,4.292962
-68,18,4.332971
-95,45,4.428993
-97,47,5.473376
-88,38,5.555395
-57,7,5.571398
-81,31,5.636413
-53,3,5.643414
-58,8,5.659418
-62,12,5.685424
-145,95,5.88447
-71,21,5.931482
-59,9,5.950486
-54,4,5.959487
-76,26,6.0155
-94,44,6.106521
-58,8,6.123524
-71,21,6.168535
-64,14,6.199542
-62,12,6.224547
-74,24,6.27656
-85,35,6.349575
-56,6,6.363578
-70,20,6.406594
-57,7,6.422599
-58,8,6.439605
-80,30,6.503019
-96,46,6.59924
-65,15,6.632263
-54,4,6.640256
-55,5,6.650561
-14,64,6.783605
-83,33,6.85262
-128,78,7.015657
-70,20,7.057816
-58,8,7.07682
-75,25,7.129832
-86,36,7.207849
-64,14,7.235856
-66,16,7.273864
-52,2,7.278867
-61,11,7.301872
-72,22,7.349883
-60,10,7.372888
-53,3,7.37889
-67,17,7.423944
-101,51,7.563767
-57,7,7.579283
-73,23,7.640731
-72,22,7.702644
-56,6,7.719698
-62,12,7.757645
-64,14,7.802644
-61,11,7.837643
-97,47,7.985974
-87,37,8.107185
-54,4,8.119187
-60,10,8.151537
-110,60,8.317656
-57,7,8.331659
-102,52,8.42668
-56,6,8.437683
-122,72,8.592717
-63,13,8.618723
-52,2,8.623724
-56,6,8.635727
-54,4,8.643729
-53,3,8.654731
-54,4,8.661733
-53,3,8.668734
-65,15,8.696744
-110,60,8.814771
-53,3,8.822775
-59,9,8.843783
-68,18,8.885793
-99,49,9.004648
-97,47,9.118692
-56,6,9.133698
-66,16,9.175382
-76,26,9.231246
-72,22,9.276261
-81,31,9.339281
-61,11,9.359286
-95,45,9.440305
-55,5,9.450307
-64,14,9.475313
-58,8,9.490315
-63,13,9.514321
-65,15,9.541729
-78,28,9.59274
-92,42,9.667758
-56,6,9.67876
-72,22,9.719769
-62,12,9.740774
-57,7,9.753777
-61,11,9.773782
-54,4,9.781783
-55,5,9.790786
-63,13,9.81479
-58,8,9.829794
-73,23,9.871804
-76,26,9.917813
-66,16,9.94782
-79,29,10.780133
-121,71,10.911292
-139,89,11.073331
-74,24,11.11634
-75,25,11.161351
-116,66,11.281378
-130,80,11.42741
-100,100,11.609452
-100,100,11.786491
-107,57,11.887514
-68,18,11.919521
-104,54,12.016543
-150,100,12.196694
-122,72,12.327724
-116,66,18.915715
-100,100,19.243938
-102,52,19.393643
-89,39,19.494714
-74,24,19.549258
-100,100,19.829621
-100,100,20.12251
-130,80,20.352682
-75,25,20.424643
-68,18,20.479605
-100,100,20.67065
-100,100,20.952412
-75,25,21.034619
-69,19,21.094502
-81,31,21.193853
-75,25,21.267269
-117,67,21.4604
-87,37,21.563433
-124,74,21.780653
-97,47,21.915197
-89,39,22.041098
-74,24,23.202375
-135,85,23.363679
-122,72,23.518721
-119,69,23.675232
-83,33,23.738642
-100,100,23.924433
-100,100,24.105956
-100,100,24.294096
-97,47,24.383418
-100,100,24.571707
-100,100,24.76051
-98,48,24.851587
-130,80,25.008442
-77,27,25.05946
-56,6,25.070462
-100,100,25.262048
-119,69,25.395159
-100,100,25.585964
-126,76,25.732613
