#{"t_start": 1654688257.663609, "env_id": "env.spec.id"}
r,l,t
-65,15,0.031006
-70,20,0.065014
-58,8,0.080017
-76,26,0.122026
-96,46,0.195043
-65,15,0.22005
-61,11,0.238054
-55,5,0.247056
-66,16,0.273062
-57,7,0.285064
-64,14,0.307069
-110,60,0.404091
-70,20,0.436098
-53,3,0.4421
-61,11,0.459103
-73,23,0.496112
-99,49,0.574129
-66,16,0.600135
-60,10,0.616138
-81,31,0.66515
-57,7,0.676152
-56,6,0.686155
-82,32,0.737166
-80,30,0.784176
-77,27,0.827187
-73,23,0.864323
-103,53,0.950342
-56,6,0.959344
-52,2,0.963345
-59,9,0.978349
-65,15,1.002354
-75,25,1.042363
-81,31,1.091376
-58,8,1.104379
-57,7,1.116381
-65,15,1.139387
-55,5,1.148389
-91,41,1.213403
-75,25,1.254413
3,47,1.32843
-62,12,1.348434
-62,12,1.368438
-59,9,1.383442
-64,14,1.405447
-55,5,1.413449
-57,7,1.425451
-55,5,1.433455
-58,8,1.447458
-58,8,1.460462
-54,4,1.467463
-77,27,1.509473
-55,5,1.517474
-69,19,1.547481
18,32,1.598492
-60,10,1.614496
-77,27,1.658506
-68,18,1.687512
-80,30,1.735523
-64,14,1.757528
-54,4,1.76453
-71,21,1.79854
-54,4,1.804541
-66,16,1.831547
-82,32,1.881558
-63,13,1.901563
-65,15,1.926568
-73,23,1.962576
-85,35,2.019589
-65,15,2.043595
-55,5,2.052597
-78,28,2.097607
-55,5,2.104609
-74,24,2.142619
-113,63,2.243783
-55,5,2.251784
-60,10,2.267788
-56,6,2.278791
-56,6,2.288793
-80,30,2.336803
-95,45,2.40882
-58,8,2.421823
-102,52,2.502841
-65,15,2.527352
-71,21,2.560359
-52,2,2.56436
-64,14,2.586365
-64,14,2.609371
-72,22,2.644378
-54,4,2.650379
-79,29,2.696389
-80,30,2.744401
-71,21,2.777408
-64,14,2.800415
-60,10,2.816418
-72,22,2.852426
-55,5,2.861431
-53,3,2.866432
-57,7,2.877435
-54,4,2.884436
-58,8,2.897439
-53,3,2.90244
-71,21,2.935448
-61,11,2.952452
-74,24,2.99046
-57,7,3.001463
-77,27,3.044472
-52,2,3.047473
-65,15,3.071479
-73,23,3.108487
-76,26,3.149496
-71,21,3.183504
-60,10,3.199507
-87,37,3.258521
-58,8,3.270524
-62,12,3.290528
-55,5,3.29853
-59,9,4.062824
-62,12,4.082829
-86,36,4.140842
-80,30,4.189853
-83,33,4.242865
-78,28,4.287875
-58,8,4.301881
14,36,4.360893
-115,65,4.465917
-75,25,4.504926
-65,15,4.529932
-52,2,4.533933
-55,5,4.541935
-52,2,4.545935
-85,35,4.601948
-66,16,4.627954
-61,11,4.645958
-81,31,4.694969
-71,21,4.728976
-77,27,4.770986
3,47,4.844002
-67,17,4.871009
-55,5,4.880011
-66,16,4.906016
-55,5,4.914018
-65,15,4.938024
-73,23,4.975032
-95,45,5.047182
-55,5,5.055183
-61,11,5.072187
-96,46,5.146204
-82,32,5.197215
14,36,5.255341
-56,6,5.264343
-74,24,5.302351
-53,3,5.307352
-69,19,5.338359
-69,19,5.369366
-91,41,5.434383
-62,12,5.453387
-66,16,5.479393
-69,19,5.5104
-61,11,5.527404
-67,17,5.55541
-57,7,5.566413
-53,3,5.571414
-81,31,5.619424
-69,19,5.650432
-61,11,5.667435
-88,38,5.727449
-100,100,5.886485
-34,84,6.019631
-71,21,6.053639
34,16,6.079645
-55,5,6.087646
-83,33,6.13966
-76,26,6.181671
-60,10,6.198675
7,43,6.26569
-63,13,6.286695
-100,50,6.365837
-70,20,6.398845
-55,5,6.407846
-53,3,6.411848
-67,17,6.439854
33,17,6.46786
-69,19,6.497867
-62,12,6.517872
-77,27,6.560881
-67,17,6.587887
-76,26,6.629897
-97,47,6.703913
-58,8,6.716916
-92,42,6.782931
-60,10,6.798935
-57,7,6.809937
-76,26,6.850947
-57,7,6.862949
27,23,6.899957
-59,9,6.914961
-67,17,6.941967
-56,6,6.950969
-85,35,7.006981
-56,6,7.016984
-84,34,7.070997
-73,23,7.107004
-52,2,7.111005
-68,18,7.140012
-90,40,7.204026
-118,68,7.313055
-105,55,8.156379
-58,8,8.169383
-73,23,8.207513
-53,3,8.212514
-89,39,8.274528
-92,42,8.342543
34,16,8.369549
-99,49,8.449567
-57,7,8.46057
17,33,8.512581
-57,7,8.524585
-73,23,8.561593
-61,11,8.579596
-61,11,8.5976
-48,98,8.754639
-80,30,8.803653
-67,17,8.831662
-68,18,8.860668
-60,10,8.876672
-87,37,8.935685
-66,16,8.960691
-56,6,8.970693
10,40,9.034708
-98,48,9.110725
-58,8,9.124728
-98,48,9.202747
-138,88,9.342778
-70,20,9.374786
-57,7,9.386788
-62,12,9.405793
-115,65,9.511817
