#{"t_start": 1661379540.790505, "env_id": "env.spec.id"}
r,l,t
-88,38,0.017003
-58,8,0.021004
-61,11,0.025005
-74,24,0.034007
-52,2,0.035007
-55,5,0.038008
-55,5,0.040009
-66,16,0.04601
-58,8,0.049011
-69,19,0.057013
-53,3,0.058012
-100,50,0.077018
-103,53,0.096021
-58,8,0.100022
-81,31,0.111025
-82,32,0.123028
-87,37,0.137032
-63,13,0.142032
-63,13,0.148033
-57,7,0.150034
-86,36,0.164037
-98,48,0.182041
-63,13,0.187042
-84,34,0.200045
-58,8,0.203045
-89,39,0.218049
-57,7,0.22105
-59,9,0.224051
-65,15,0.230052
-62,12,0.235053
-60,10,0.239054
-89,39,0.254057
-54,4,0.256058
-61,11,0.260058
-57,7,0.263059
-77,27,0.273062
-63,13,0.278062
-88,38,0.292066
-68,18,0.299068
-74,24,0.30907
-66,16,0.315325
-70,20,0.323328
-73,23,0.331329
-76,26,0.341332
-66,16,0.347334
-63,13,0.353334
-78,28,0.363337
-58,8,0.366337
-66,16,0.373339
-62,12,0.377341
-55,5,0.380341
-60,10,0.384341
-58,8,0.387343
-62,12,0.392343
-72,22,0.400345
-57,7,0.403346
-52,2,0.404346
-90,40,0.41935
-54,4,0.42135
-103,53,0.441354
-63,13,0.446356
-57,7,0.449357
-84,34,0.462359
-56,6,0.46436
-80,30,0.476362
-72,22,0.486366
-53,3,0.487366
-58,8,0.491366
-52,2,0.492367
-56,6,0.494368
-80,30,0.50637
-54,4,0.50837
-66,16,0.514372
-73,23,0.523374
-55,5,0.525374
-63,13,0.530375
-82,32,0.542378
-56,6,0.545379
-75,25,0.554381
-57,7,0.557382
-76,26,0.567385
-103,53,0.587389
-104,54,0.607394
-72,22,0.616395
-58,8,0.619396
-61,11,0.623397
-97,47,0.641401
-53,3,0.642401
-53,3,0.644402
-52,2,0.645401
-95,45,0.662406
-53,3,0.663406
-110,60,0.686411
-87,37,0.700414
-61,11,0.704415
-67,17,0.711417
-58,8,0.714417
-70,20,0.722419
-99,49,0.740423
-58,8,0.743424
-79,29,0.755427
-64,14,0.760428
-53,3,0.762429
-70,20,0.76943
-129,79,0.799437
-72,22,0.807439
-54,4,0.809439
-63,13,0.81444
-62,12,0.819441
-64,14,0.824442
-55,5,0.826443
-75,25,0.836445
-59,9,0.840446
-63,13,0.845447
-54,4,0.847448
-54,4,0.849449
-136,86,0.880455
-58,8,0.884456
-128,78,0.913463
-56,6,0.915463
-63,13,0.920464
-66,16,0.927466
-63,13,0.932467
35,15,0.938468
-55,5,0.940469
-69,19,0.947471
-58,8,0.951471
-77,27,0.961474
-78,28,0.971476
-91,41,0.987484
-75,25,0.996486
-107,57,1.01849
-56,6,1.021491
-54,4,1.023492
-70,20,1.030493
-70,20,1.038495
-54,4,1.040496
-64,14,1.046497
-70,20,1.053499
-67,17,1.0605
-65,15,1.066502
-74,24,1.075503
27,23,1.083505
-67,17,1.090507
-74,24,1.099509
-66,16,1.106511
-66,16,1.112512
-70,20,1.119514
-75,25,1.129516
-76,26,1.140518
-59,9,1.143519
-65,15,1.150521
-61,11,1.154522
-87,37,1.169525
-72,22,1.178527
-73,23,1.188654
-90,40,1.204658
-54,4,1.206658
-59,9,1.210659
-75,25,1.220661
-87,37,1.235665
-55,5,1.237666
-55,5,1.239666
-54,4,1.241666
-52,2,1.243666
-52,2,1.244667
-59,9,1.248667
-75,25,1.25867
-54,4,1.26067
-56,6,1.263671
-55,5,1.265672
-70,20,1.273674
-52,2,1.274673
-94,44,1.292678
-68,18,1.29968
-70,20,1.307682
-68,18,1.314682
21,29,1.325685
-61,11,1.329687
-58,8,1.332687
-98,48,1.350691
-72,22,1.359694
-63,13,1.364694
-54,4,1.366695
-68,18,1.373696
-52,2,1.374696
-58,8,1.377697
-85,35,1.3907
-56,6,1.393701
-61,11,1.397702
-57,7,1.400702
-53,3,1.402703
-73,23,1.411705
-79,29,1.422708
-85,35,1.43571
-62,12,1.440715
-53,3,1.441715
-68,18,1.448717
-69,19,1.456719
30,20,1.46372
-57,7,1.466721
-60,10,1.470722
-75,25,1.480724
-52,2,1.481724
-78,28,1.492727
-58,8,1.495728
-74,24,1.504729
-68,18,1.511731
-79,29,1.522734
-63,13,1.527735
-53,3,1.529736
-58,8,1.532736
-60,10,1.536737
-63,13,1.541738
-84,34,1.554741
-58,8,1.557742
31,19,1.565743
-55,5,1.567744
-89,39,1.582747
-69,19,1.589749
-59,9,1.59375
-52,2,1.59475
-58,8,1.597751
-72,22,1.606753
-67,17,1.612754
-52,2,1.614755
-67,17,1.620756
-87,37,1.634759
-72,22,1.643761
-69,19,1.650762
-53,3,1.651763
-60,10,1.656764
-57,7,1.659765
-56,6,1.661765
-73,23,1.670767
-55,5,1.672767
-64,14,1.678769
-74,24,1.687772
-66,16,1.693773
-70,20,1.701774
-63,13,1.706775
-52,2,1.707777
-58,8,1.710776
-78,28,1.721779
-66,16,1.727781
-70,20,1.735782
-64,14,1.741783
-92,42,1.756787
-55,5,1.759788
-72,22,1.76779
-66,16,1.773791
-70,20,1.781792
-71,21,1.789795
-76,26,1.799797
-72,22,1.807805
-54,4,1.809803
-57,7,1.812803
-52,2,1.813804
-65,15,1.819805
-54,4,1.821805
-65,15,1.827807
-71,21,1.835809
-60,10,1.83981
-64,14,1.845811
-55,5,1.847812
16,34,1.860814
-60,10,1.864815
-58,8,1.867816
-61,11,1.872817
-56,6,1.874817
-76,26,1.88482
-83,33,1.897823
-57,7,1.900823
-80,30,1.911826
-56,6,1.914827
-60,10,1.918828
-64,14,1.923829
-85,35,1.936832
-70,20,1.944833
-64,14,1.959837
-64,14,1.965838
-70,20,1.97284
-81,31,1.983842
-66,16,1.989844
-54,4,1.991844
-68,18,1.998846
-53,3,1.999847
-74,24,2.008848
-70,20,2.01585
-55,5,2.01785
-64,14,2.023852
-65,15,2.028852
-52,2,2.029854
-58,8,2.032853
-57,7,2.036854
-113,63,2.058859
-57,7,2.06186
-80,30,2.072862
-59,9,2.075863
-56,6,2.078864
-90,40,2.093867
-83,33,2.106871
-56,6,2.108871
-74,24,2.117873
-65,15,2.123874
-64,14,2.129876
-52,2,2.130876
-66,16,2.136877
-59,9,2.140878
-59,9,2.144879
18,32,2.156882
-68,18,2.163883
-62,12,2.168884
-60,10,2.172885
-69,19,2.179887
-66,16,2.186888
-52,2,2.187889
-70,20,2.19589
-65,15,2.200892
-60,10,2.205893
-59,9,2.208893
-54,4,2.210894
-65,15,2.216896
-67,17,2.223897
-82,32,2.235899
-58,8,2.2389
-58,8,2.241901
-81,31,2.253904
-68,18,2.260905
-68,18,2.267908
-52,2,2.268907
-55,5,2.271908
-96,46,2.288912
-78,28,2.299915
-79,29,2.310916
-68,18,2.317919
-69,19,2.324919
-67,17,2.331922
-70,20,2.339924
-73,23,2.348925
-57,7,2.351926
-62,12,2.356927
-78,28,2.36693
-117,67,2.391935
-77,27,2.401937
-60,10,2.405938
-55,5,2.408939
-105,55,2.428944
-86,36,2.442946
-86,36,2.45595
-64,14,2.461951
-60,10,2.465952
-61,11,2.469953
-68,18,2.476955
-53,3,2.478955
-58,8,2.481955
-54,4,2.483956
-83,33,2.495959
-72,22,2.504961
-76,26,2.514963
-53,3,2.515963
-69,19,2.523965
-62,12,2.527966
-54,4,2.529967
-63,13,2.534968
-77,27,2.546128
-56,6,2.54813
-58,8,2.55113
-62,12,2.556131
-81,31,2.568137
-61,11,2.572138
-53,3,2.574138
-53,3,2.575139
-52,2,2.577139
-53,3,2.57814
-54,4,2.58014
-72,22,2.588141
-53,3,2.590142
-58,8,2.593143
-52,2,2.595143
-77,27,2.605145
-71,21,2.613147
-76,26,2.623149
-57,7,2.62615
-66,16,2.632151
-58,8,2.635326
-68,18,2.642158
-54,4,2.644158
-68,18,2.65116
-59,9,2.65516
-58,8,2.658162
-66,16,2.664163
-56,6,2.667163
-57,7,2.670165
-59,9,2.674165
14,36,2.687168
-115,65,2.711174
-53,3,2.713174
-64,14,2.719175
-63,13,2.724176
-56,6,2.726177
-70,20,2.734179
-61,11,2.73918
-85,35,2.752183
-60,10,2.756184
-56,6,2.758184
-55,5,2.761185
-52,2,2.762185
-54,4,2.763185
-68,18,2.771187
-60,10,2.775188
-70,20,2.782189
-55,5,2.78519
-75,25,2.794192
-95,45,2.811196
-55,5,2.813197
-101,51,2.832201
-52,2,2.833201
-67,17,2.840203
-60,10,2.844204
-73,23,2.853206
-63,13,2.858207
-56,6,2.861208
-90,40,2.876211
-63,13,2.881212
-52,2,2.882212
-75,25,2.892215
-55,5,2.894215
-64,14,2.899216
-67,17,2.906218
-54,4,2.908219
-54,4,2.910219
-74,24,2.91922
-57,7,2.922221
-129,79,2.951228
-58,8,2.954229
-76,26,2.964231
-53,3,2.966232
-52,2,2.967232
-54,4,2.969232
-53,3,2.970232
-58,8,2.974233
-75,25,2.983236
-62,12,2.988237
-54,4,2.990238
-52,2,2.991237
-68,18,2.998239
-59,9,3.00124
-88,38,3.016243
-55,5,3.018244
-88,38,3.032247
-60,10,3.036247
-62,12,3.041248
-74,24,3.050251
-61,11,3.055252
-70,20,3.062253
-74,24,3.071255
-67,17,3.078258
-61,11,3.082258
-62,12,3.087259
-55,5,3.089259
-69,19,3.097261
-54,4,3.099262
-54,4,3.101262
-63,13,3.106263
-54,4,3.108264
-60,10,3.112264
-54,4,3.114265
-74,24,3.123267
-86,36,3.13627
-75,25,3.146272
-115,65,3.170278
-82,32,3.182281
-66,16,3.188283
-52,2,3.189282
-67,17,3.196284
-52,2,3.197284
-53,3,3.199284
-60,10,3.203285
-55,5,3.205285
-107,57,3.22629
-55,5,3.228291
-66,16,3.235292
-63,13,3.240294
-98,48,3.258298
-64,14,3.263299
-98,48,3.281302
-57,7,3.284304
-75,25,3.294306
-85,35,3.307309
-52,2,3.30831
-65,15,3.314311
-68,18,3.321312
-59,9,3.325445
-60,10,3.329446
-64,14,3.334448
-65,15,3.340449
-53,3,3.342449
-67,17,3.348451
-54,4,3.350451
-65,15,3.356452
-72,22,3.364458
-58,8,3.368459
-60,10,3.37246
-52,2,3.37346
-56,6,3.376461
-107,57,3.397466
-76,26,3.407468
-125,75,3.434474
-84,34,3.447477
-77,27,3.45848
-90,40,3.473483
-54,4,3.474483
-70,20,3.482485
-114,64,3.50649
-56,6,3.509491
-62,12,3.513492
-70,20,3.521494
-63,13,3.526495
-55,5,3.528496
-85,35,3.542498
-98,48,3.560503
-53,3,3.561502
-63,13,3.566504
-60,10,3.570505
-54,4,3.572505
-71,21,3.580508
-57,7,3.583508
-59,9,3.587508
-103,53,3.607513
-61,11,3.611514
-73,23,3.620516
-77,27,3.630519
-93,43,3.647522
-52,2,3.648523
-66,16,3.654524
-100,50,3.673529
-71,21,3.68153
-54,4,3.683531
-61,11,3.687531
-63,13,3.692533
-54,4,3.694533
-54,4,3.696533
-99,49,3.714537
-75,25,3.72454
-69,19,3.731541
-54,4,3.733542
-52,2,3.734542
-55,5,3.736542
-84,34,3.749545
-74,24,3.758548
-70,20,3.766549
-87,37,3.780553
-53,3,3.782553
-68,18,3.789555
-67,17,3.795556
-58,8,3.798557
-81,31,3.81056
-72,22,3.819561
-59,9,3.822562
-60,10,3.826563
-52,2,3.828564
-65,15,3.833565
-57,7,3.836565
-70,20,3.844567
-65,15,3.850569
-52,2,3.851569
-55,5,3.853569
-85,35,3.867572
-58,8,3.870573
-66,16,3.876575
-73,23,3.885576
-67,17,3.892578
-74,24,3.901583
-88,38,3.915587
-65,15,3.921588
-54,4,3.923589
-64,14,3.92859
-56,6,3.93159
-54,4,3.933591
-54,4,3.935591
-88,38,3.949595
-67,17,3.956596
-54,4,3.957596
-60,10,3.961597
-101,51,3.981602
-60,10,3.985603
-66,16,3.991604
-70,20,3.999606
-127,77,4.027612
-72,22,4.036614
-81,31,4.047617
36,14,4.053618
-62,12,4.071622
-72,22,4.079624
-79,29,4.091627
-62,12,4.096628
-73,23,4.10463
-61,11,4.108631
-59,9,4.112632
-70,20,4.119633
-68,18,4.126635
-65,15,4.131635
-93,43,4.146643
-54,4,4.148644
-55,5,4.150644
-58,8,4.153645
-52,2,4.155645
-66,16,4.160646
-53,3,4.162647
-102,52,4.181651
-84,34,4.194654
-60,10,4.197654
-53,3,4.199655
-60,10,4.205656
-81,31,4.216659
-114,64,4.239664
-54,4,4.241664
-53,3,4.243665
-62,12,4.256667
-73,23,4.283674
-59,9,4.294678
-76,26,4.327686
-89,39,4.369696
-56,6,4.376697
-53,3,4.383698
38,12,4.398702
-52,2,4.400702
-81,31,4.43671
-52,2,4.43771
-58,8,4.448713
-59,9,4.461716
-33,83,4.551736
-56,6,4.561742
-65,15,4.578748
-69,19,4.599755
-75,25,4.629762
-65,15,4.644765
-62,12,4.658769
-78,28,4.691776
-74,24,4.721783
-80,30,4.75579
-52,2,4.757792
-73,23,4.784797
-66,16,4.803801
-69,19,4.825807
-79,29,4.860815
-81,31,4.898825
19,31,4.933834
-62,12,4.949837
-55,5,4.956841
-55,5,4.961842
-72,22,4.989855
-66,16,5.00786
-136,86,5.10188
-77,27,5.136888
-63,13,5.150891
-54,4,5.154893
-64,14,5.170896
-63,13,5.185899
-62,12,5.197902
-66,16,5.218907
-52,2,5.219907
-86,36,5.260919
-67,17,5.281926
-57,7,5.287928
-63,13,5.305935
-60,10,5.314983
-65,15,5.331987
-59,9,5.340991
-63,13,5.355993
-69,19,5.376997
-84,34,5.417007
-64,14,5.430009
-54,4,5.435011
-53,3,5.439012
-60,10,5.449014
-57,7,5.457016
-55,5,5.462017
-95,45,5.51503
-69,19,5.535033
-66,16,5.552037
-56,6,5.55904
