#{"t_start": 1654697808.3054438, "env_id": "env.spec.id"}
r,l,t
-82,32,0.018003
-57,7,0.022004
-54,4,0.024004
-68,18,0.031006
-53,3,0.033006
-73,23,0.042008
-78,28,0.05301
-57,7,0.056012
-76,26,0.067014
-53,3,0.068014
-77,27,0.079017
-69,19,0.087018
-110,60,0.110024
-53,3,0.111024
-53,3,0.113024
-65,15,0.119026
-93,43,0.136029
-86,36,0.150033
-68,18,0.157035
-73,23,0.167037
-57,7,0.170037
-56,6,0.173038
-73,23,0.18204
-79,29,0.193043
-68,18,0.201044
-72,22,0.210046
-63,13,0.215048
-56,6,0.218048
-66,16,0.22505
-68,18,0.232052
-62,12,0.237052
-60,10,0.241053
-54,4,0.244054
-62,12,0.249055
-56,6,0.251055
-52,2,0.253056
-54,4,0.255056
-75,25,0.265059
-68,18,0.272061
-75,25,0.282063
-53,3,0.284063
-78,28,0.295066
-79,29,0.307069
-53,3,0.308069
-69,19,0.31607
-67,17,0.323072
-58,8,0.327073
-60,10,0.331073
-67,17,0.338075
-73,23,0.347078
-56,6,0.350078
-109,59,0.373083
-52,2,0.374084
-76,26,0.385086
-57,7,0.388086
-70,20,0.396088
-53,3,0.398089
-58,8,0.401089
-52,2,0.40209
-64,14,0.408091
-73,23,0.418093
-66,16,0.424094
-57,7,0.428095
-5,55,0.4491
-55,5,0.451101
-84,34,0.465104
-122,72,0.49211
-104,54,0.513114
-54,4,0.515115
-54,4,0.517116
-76,26,0.528118
-68,18,0.53512
-83,33,0.548122
-64,14,0.554124
-62,12,0.559125
-58,8,0.562126
-86,36,0.57713
-52,2,0.578129
-55,5,0.580129
-53,3,0.58213
-94,44,0.599134
-55,5,0.602135
-64,14,0.607136
-55,5,0.610137
-82,32,0.62314
-52,2,0.624139
-54,4,0.62614
-54,4,0.62814
-56,6,0.631141
-78,28,0.642144
-52,2,0.643144
-9,59,0.666149
-64,14,0.67215
-65,15,0.678152
-59,9,0.682153
-58,8,0.686154
-58,8,0.689154
-69,19,0.697156
-56,6,0.700157
-110,60,0.723162
-54,4,0.725163
-100,50,0.744166
-67,17,0.751168
-57,7,0.755169
-80,30,0.767172
-52,2,0.768172
-72,22,0.777174
-88,38,0.792177
-64,14,0.797179
-54,4,0.799179
-65,15,0.80618
-57,7,0.809181
-66,16,0.815183
-60,10,0.820184
-55,5,0.822184
-73,23,0.831187
-54,4,0.833187
-60,10,0.838188
-66,16,0.844189
-58,8,0.84819
-72,22,0.857192
-53,3,0.858192
-10,60,0.881197
-52,2,0.883198
-61,11,0.887199
