#{"t_start": 1655763164.5829325, "env_id": "env.spec.id"}
r,l,t
-109,59,0.158035
-64,14,0.196043
-54,4,0.207047
-71,21,0.258058
-52,2,0.26206
-57,7,0.279063
-57,7,0.295066
-61,11,0.318071
-89,39,0.404091
-58,8,0.422095
-70,20,0.46324
-69,19,0.504249
-63,13,0.533256
-123,73,0.684289
-52,2,0.689291
-87,37,0.775483
-116,66,0.919514
-53,3,0.927517
-63,13,0.955522
-53,3,0.963523
-71,21,1.010535
-62,12,1.036541
-66,16,1.070547
-69,19,1.112556
-92,42,1.199576
-60,10,1.222582
-103,53,1.334606
-56,6,1.34861
-66,16,1.386618
26,24,1.43963
-64,14,1.472637
-67,17,1.511646
-63,13,1.541652
-53,3,1.549654
-73,23,1.601666
-107,57,1.725694
-63,13,1.7537
-52,2,1.758847
-59,9,1.77785
-52,2,1.782852
-62,12,1.809857
-85,35,1.882874
-90,40,1.964893
-74,24,2.015904
-71,21,2.060913
-55,5,2.070916
-84,34,2.145933
-53,3,2.152934
-55,5,2.163937
-107,57,2.287415
-62,12,2.315422
-57,7,2.330425
-52,2,2.335426
-57,7,2.35243
-75,25,2.407442
-55,5,2.420445
-67,17,2.459454
-59,9,2.479459
-65,15,2.512466
-59,9,2.53147
-71,21,2.577479
-73,23,2.627492
-54,4,2.638494
-85,35,2.713511
-55,5,2.725514
-56,6,2.739517
-61,11,2.766522
-72,22,2.813533
-74,24,2.866545
-73,23,2.917117
-53,3,2.92512
-90,40,3.013139
-57,7,3.029143
-65,15,3.064151
-61,11,3.089157
-54,4,3.098158
-57,7,3.113321
-52,2,3.118342
-63,13,3.147349
-64,14,3.180356
-109,59,3.310385
-60,10,3.334391
-52,2,3.340393
-64,14,3.3714
-55,5,3.383402
-76,26,3.440414
-52,2,3.446416
-56,6,3.45942
-58,8,3.477423
-69,19,3.518432
-59,9,3.539437
-84,34,3.611453
-72,22,3.661464
-53,3,3.668466
-63,13,3.697472
-55,5,3.709475
-85,35,3.785492
-60,10,3.807497
-59,9,3.828501
33,17,3.86651
-75,25,3.917521
-56,6,3.929525
-53,3,3.936699
-57,7,3.951703
-70,20,3.995712
-54,4,4.004714
-71,21,4.051724
-61,11,4.07473
-64,14,4.105736
-57,7,4.12074
-94,44,4.213761
-57,7,4.229764
-76,26,4.285777
-66,16,4.318784
-70,20,4.361794
-52,2,4.366795
-62,12,4.3918
-54,4,4.402803
-68,18,4.440811
-56,6,4.454815
-64,14,4.484822
-64,14,4.514828
-74,24,5.378021
-53,3,5.386023
-54,4,5.394025
-86,36,5.471042
-66,16,5.50605
21,29,5.575066
-56,6,5.589069
-130,80,5.760107
-84,34,5.830123
-95,45,5.926145
-96,46,6.024318
-96,46,6.120339
-69,19,6.161349
-62,12,6.186354
-76,26,6.241874
-53,3,6.248885
-59,9,6.267889
-120,70,6.412999
20,30,6.476692
-95,45,6.567713
-56,6,6.581716
-77,27,6.637728
-70,20,6.681739
-53,3,6.68874
-81,31,6.753754
-86,36,6.830772
-79,29,6.892785
-69,19,6.932794
-56,6,6.945797
-66,16,6.979805
-76,26,7.034817
-113,63,7.169847
-60,10,7.191852
-69,19,7.232862
-61,11,7.256868
-78,28,7.317881
-73,23,7.367145
-69,19,7.407154
-52,2,7.411155
-55,5,7.423157
-66,16,7.458165
-58,8,7.475169
-77,27,7.533182
-88,38,7.6132
-98,48,7.713223
-108,58,7.83625
-86,36,7.915216
-81,31,7.983231
-124,74,8.142434
-114,64,8.28135
-90,40,8.367369
-80,30,8.435384
-110,60,8.570244
-128,78,8.744283
-90,40,8.835303
-75,25,8.890315
-139,89,9.082359
-52,2,9.08836
31,19,9.130369
-57,7,9.146372
-71,21,9.194383
29,21,9.242394
-64,14,9.273401
-84,34,9.346417
-81,31,9.414701
-69,19,9.455709
-72,22,9.501705
-71,21,9.544714
-61,11,9.56672
-115,65,9.70375
-96,46,10.610765
27,23,10.658776
3,47,10.756798
-62,12,10.782804
-54,4,10.791806
-105,55,10.90283
-84,34,10.973847
-100,100,11.178023
-79,29,11.239037
-102,52,11.346188
-74,24,11.394199
-74,24,11.44421
2,48,11.544232
-95,45,11.638253
-58,8,11.654258
-54,4,11.664259
-78,28,11.723272
-65,15,11.756279
-97,47,11.856302
-74,24,11.906313
-59,9,11.924317
-138,88,12.107358
-83,33,12.176373
-67,17,12.212381
-60,10,12.233387
-77,27,12.290399
-107,57,12.406425
-60,10,12.42943
-95,45,12.523451
-69,19,12.56246
-78,28,12.621474
-72,22,12.668056
-65,15,12.698133
-52,2,12.702428
-87,37,12.779366
-100,100,12.986536
-102,52,13.092661
-81,31,13.156676
-118,68,13.295707
-91,41,13.378725
-52,2,13.384726
-73,23,13.433737
-52,2,13.438738
-100,100,13.643784
-57,7,13.657787
-138,88,13.838828
22,28,13.897841
-73,23,13.946852
-100,100,14.148897
-72,22,14.193907
-54,4,14.202909
-53,3,14.208911
34,16,14.241918
-89,39,14.321936
-71,21,14.364945
-78,28,14.422958
-8,58,14.542985
-72,22,14.587995
-78,28,14.646008
-53,3,14.65301
-2,52,14.762034
-116,66,15.779425
-100,100,16.046273
-92,42,16.162299
-61,11,16.191305
-99,49,16.325335
-56,6,16.341339
-53,3,16.349341
-65,15,16.386349
-139,89,16.620401
-67,17,16.666412
-116,66,16.847643
-67,17,16.895654
-100,100,17.172716
-87,37,17.273738
13,37,17.376761
-67,17,17.422771
-100,100,17.695832
-59,9,17.722839
-15,65,17.894876
3,47,18.015904
-76,26,18.085919
-83,33,18.174228
-93,43,18.292254
-83,33,18.382273
-96,46,18.505301
-114,64,18.684341
-76,26,18.757358
-109,59,18.922394
-69,19,18.977407
-83,33,19.070428
10,40,19.178452
-58,8,19.200456
-83,33,19.287476
-79,29,19.369494
-57,7,19.388499
-29,79,19.609549
-102,52,19.758582
-97,47,19.885611
1,49,20.020642
-52,2,20.025641
-66,16,20.069652
-119,69,20.258693
-53,3,20.267695
-77,27,20.341712
-88,38,20.445735
-65,15,20.487744
-100,100,20.764807
-29,79,20.978856
-134,84,21.204905
-55,5,21.218908
-59,9,21.244915
-78,28,22.211272
-85,35,22.293291
-71,21,22.341301
-126,76,22.518341
-97,47,22.624364
27,23,22.677376
-81,31,22.749393
-100,100,22.976443
-56,6,22.990447
-66,16,23.027455
-100,100,23.256506
-66,16,23.294515
22,28,23.358528
18,32,23.431545
-99,49,23.547571
-25,75,23.714608
-119,69,23.869643
4,46,23.976667
-112,62,24.118699
-108,58,24.250729
-77,27,24.315743
-111,61,24.453775
-75,25,24.513787
-99,49,24.625812
-70,20,24.671823
-68,18,24.714832
4,46,24.823857
-34,84,25.022901
21,29,25.091917
15,35,25.174936
-45,95,25.394985
-100,100,25.631038
-100,100,25.86609
-79,29,25.933105
-105,55,26.069136
12,38,26.162156
-45,95,26.389355
-61,11,26.420362
-44,94,26.655415
22,28,26.728431
-100,100,26.981488
-87,37,28.017857
-79,29,28.089873
-67,17,28.132882
15,35,28.222903
26,24,28.287917
-75,25,28.353932
29,21,28.408945
-93,43,28.515969
-6,56,28.653999
-68,18,28.697009
-63,13,28.729016
-116,66,28.890053
-123,73,29.063091
32,18,29.1051
-95,45,29.218126
-73,23,29.277139
17,33,29.356156
7,43,29.457179
-90,40,29.553201
1,49,29.674228
-89,39,29.765248
-77,27,29.830263
-76,26,29.890276
6,44,29.991299
-60,10,30.014304
-44,94,30.230352
-94,44,30.336376
29,21,30.385387
26,24,30.4444
-52,2,30.450402
-131,81,30.639445
-100,100,30.876496
-75,25,30.93751
-11,61,31.090545
-72,22,31.143556
-66,16,31.179565
32,18,31.222574
-54,4,31.232576
-71,21,31.284589
-91,41,31.38061
26,24,31.435622
19,31,31.502637
-28,78,31.679676
-58,8,31.698681
-63,13,31.729688
-124,74,31.900733
-109,59,32.035454
28,22,32.085464
-119,69,32.2465
-137,87,32.446545
10,40,32.540566
6,44,32.64659
10,40,32.739611
-61,11,32.765616
-46,96,33.895006
-68,18,33.936014
10,40,34.031036
38,12,34.059042
15,35,34.138916
-90,40,34.231938
8,42,34.33296
14,36,34.413416
-64,14,34.448424
-138,88,34.652469
-106,56,34.783672
19,31,34.857402
-88,38,34.94342
-77,27,35.003434
21,29,35.070449
36,14,35.102456
