#{"t_start": 1656206722.7207038, "env_id": "env.spec.id"}
r,l,t
-66,16,0.013002
-62,12,0.018003
-61,11,0.022004
-63,13,0.027005
-54,4,0.029005
-56,6,0.032007
-86,36,0.045009
-65,15,0.051011
-56,6,0.054011
-75,25,0.063013
-70,20,0.071015
-69,19,0.078017
-55,5,0.081017
-84,34,0.09402
-65,15,0.099004
-59,9,0.103006
-75,25,0.113008
-66,16,0.119009
-57,7,0.122009
-73,23,0.131012
-65,15,0.136013
-91,41,0.152016
-88,38,0.16602
-62,12,0.17002
-64,14,0.176022
-60,10,0.180022
-89,39,0.194025
-69,19,0.202004
-75,25,0.211006
-122,72,0.237961
-61,11,0.241961
-58,8,0.244962
-54,4,0.246995
-53,3,0.248997
-64,14,0.254997
-93,43,0.269981
-56,6,0.272983
-63,13,0.277983
-67,17,0.284986
-58,8,0.288002
-70,20,0.296027
-62,12,0.300994
-52,2,0.301994
-60,10,0.306009
-53,3,0.308003
-121,71,0.333997
-55,5,0.335997
-60,10,0.339998
-63,13,0.344999
-70,20,0.353004
-79,29,0.363996
-54,4,0.366003
-89,39,0.379998
-63,13,0.384999
-83,33,0.397996
-56,6,0.399997
-54,4,0.401998
-94,44,0.419003
-83,33,0.431005
-56,6,0.434006
-52,2,0.435006
-65,15,0.441
-61,11,0.445001
-61,11,0.449997
-73,23,0.457999
-61,11,0.463
-52,2,0.464
-70,20,0.472006
-52,2,0.473006
-98,48,0.490999
-72,22,0.499
-78,28,0.509994
-82,32,0.521991
-58,8,0.524992
-55,5,0.526993
-78,28,0.537995
-73,23,0.546999
-74,24,0.556013
20,30,0.566995
-70,20,0.574997
-79,29,0.585999
-93,43,0.600997
-78,28,0.611995
-66,16,0.617997
-91,41,0.632997
-53,3,0.634998
-56,6,0.637997
-76,26,0.646997
-55,5,0.649998
-67,17,0.656861
-55,5,0.658862
-65,15,0.664863
-66,16,0.670865
-68,18,0.677686
-78,28,0.687997
-117,67,0.712999
-53,3,0.714998
-92,42,0.729998
-135,85,0.760997
-75,25,0.769957
-55,5,0.772958
-55,5,0.774959
-77,27,0.784961
-54,4,0.786997
-58,8,0.790998
-63,13,0.79601
-72,22,0.803997
-98,48,0.82199
-69,19,0.828992
-63,13,0.833993
-60,10,0.837993
-55,5,0.840994
-53,3,0.841994
-62,12,0.846996
-56,6,0.849998
-115,65,0.873995
