#{"t_start": 1657054208.4254777, "env_id": "env.spec.id"}
r,l,t
-78,28,0.118027
-63,13,0.128028
-54,4,0.132029
-53,3,0.134031
-80,30,0.156034
-90,40,0.183041
-60,10,0.190042
-52,2,0.192043
-69,19,0.205045
-55,5,0.209047
-65,15,0.220049
-96,46,0.252055
-115,65,0.295066
-76,26,0.31307
-76,26,0.331074
-56,6,0.336075
-64,14,0.346077
-64,14,0.355079
-64,14,0.366081
-56,6,0.370082
-54,4,0.374084
-57,7,0.379084
-63,13,0.389087
-54,4,0.392088
-58,8,0.398089
-56,6,0.40309
-66,16,0.414092
-68,18,0.427096
-57,7,0.433096
-72,22,0.4481
-66,16,0.460103
-53,3,0.462103
-61,11,0.470105
-77,27,0.49011
-54,4,0.49311
-59,9,0.500112
-57,7,0.505113
-75,25,0.522117
-81,31,0.543121
-63,13,0.552124
-82,32,0.574128
-97,47,0.606135
-84,34,0.629141
-54,4,0.632141
-70,20,0.646144
-31,81,0.701157
-59,9,0.708158
-59,9,0.71416
-66,16,0.726162
-52,2,0.728163
-52,2,0.730163
-129,79,0.784175
-70,20,0.798178
-89,39,0.825184
-57,7,0.830186
-58,8,0.836187
-57,7,0.842188
-75,25,0.859192
-54,4,0.862193
-62,12,0.871195
-78,28,0.890199
-53,3,0.8922
-72,22,0.908203
-52,2,0.910203
-56,6,0.915205
-65,15,0.926207
-65,15,0.93721
37,13,0.946212
-65,15,0.957345
-58,8,0.963347
-58,8,0.969347
-55,5,0.973349
-68,18,0.986352
-75,25,1.003356
-52,2,1.005356
-53,3,1.008357
-58,8,1.014358
-59,9,1.02036
-68,18,1.033362
-65,15,1.044365
-66,16,1.055367
-76,26,1.073371
-61,11,1.082374
-108,58,1.122383
-83,33,1.144387
-58,8,1.150389
-52,2,1.152389
-65,15,1.163391
-65,15,1.173393
-80,30,1.194398
-53,3,1.196399
-69,19,1.210402
-57,7,1.215403
-63,13,1.224405
-57,7,1.229406
-59,9,1.236408
-56,6,1.241409
-55,5,1.24541
-79,29,1.264561
-57,7,1.269562
-61,11,1.278564
-73,23,1.293568
-54,4,1.297569
-63,13,1.306571
-57,7,1.311572
-56,6,1.316573
-69,19,1.329576
-88,38,1.354581
-58,8,1.360583
-58,8,1.366584
-88,38,1.391589
-89,39,1.417595
-59,9,1.424597
-69,19,1.4376
-59,9,1.443601
-67,17,1.455604
-59,9,1.462605
-108,58,1.501614
-61,11,1.509616
-64,14,1.519618
-83,33,1.541623
-58,8,1.548625
-60,10,1.555626
-57,7,1.560627
-66,16,1.57263
-66,16,1.583632
-55,5,1.587633
-87,37,1.611639
-71,21,1.626642
-55,5,1.630643
-57,7,1.635644
-62,12,1.644646
-85,35,1.667651
-69,19,1.680655
-58,8,1.686656
-54,4,1.689657
-55,5,1.693657
-78,28,1.713662
-58,8,1.719663
-63,13,1.728666
-54,4,1.731666
-61,11,1.739667
-59,9,1.746668
-69,19,1.759673
-91,41,1.787679
-74,24,1.803682
-83,33,1.825687
-136,86,1.883853
-52,2,1.885854
-91,41,1.91386
-52,2,1.91586
-72,22,1.931864
-52,2,1.933864
7,43,1.962871
-67,17,1.975874
-58,8,1.981875
-100,50,2.015883
-61,11,2.023885
-74,24,2.039888
-82,32,2.061893
-54,4,2.065894
-71,21,2.080897
-55,5,2.084898
-54,4,2.087899
-67,17,2.100902
-55,5,2.104903
-58,8,2.111904
-55,5,2.115905
-75,25,2.133909
-52,2,2.13491
-52,2,2.13691
-52,2,2.13991
-5,55,2.176919
-62,12,2.185921
-54,4,2.188921
-108,58,2.22793
-58,8,2.233931
-56,6,2.238933
-95,45,2.268939
-61,11,2.276941
-64,14,2.286943
-21,71,2.334081
-54,4,2.337082
-64,14,2.347084
-69,19,2.360087
-53,3,2.363088
-75,25,2.380092
-109,59,2.4201
-54,4,2.423101
-86,36,2.447106
-71,21,2.46211
-64,14,2.471112
-61,11,2.479114
-70,20,2.493117
-101,51,2.528125
-69,19,2.541128
-74,24,2.557131
-94,44,2.587138
-58,8,2.592139
-69,19,2.605142
-55,5,2.609143
-53,3,2.612144
-74,24,2.628147
-58,8,2.634149
-53,3,2.637149
-67,17,2.649151
-72,22,2.664155
-59,9,2.671157
-56,6,2.675158
-55,5,2.679158
-122,72,2.726169
-73,23,2.743173
-82,32,2.765178
-55,5,2.769179
-106,56,2.806187
-52,2,2.808188
-77,27,2.826192
-62,12,2.835193
-55,5,2.838194
-63,13,2.848196
-79,29,2.8672
-65,15,2.878203
-52,2,2.880203
-78,28,2.899207
-68,18,2.911211
-75,25,2.929214
-89,39,2.95422
-98,48,2.986227
-59,9,2.993229
-54,4,2.99623
-57,7,3.002231
-60,10,3.009233
-64,14,3.019234
-71,21,3.034238
-68,18,3.046241
-77,27,3.064246
-73,23,3.080249
-52,2,3.082249
-53,3,3.084249
-58,8,3.09025
-55,5,3.094251
-92,42,3.122257
-52,2,3.124258
-101,51,3.158266
-62,12,3.167268
-65,15,3.17727
-60,10,3.183271
-101,51,3.217279
-60,10,3.224281
-79,29,3.244285
-56,6,3.249286
-73,23,3.26529
-64,14,3.275292
-83,33,3.297297
-113,63,3.338306
-56,6,3.343307
-76,26,3.361311
-70,20,3.375314
-62,12,3.384316
-63,13,3.393319
-75,25,3.411323
-80,30,3.431327
-60,10,3.438329
-54,4,3.441329
-57,7,3.44633
11,39,3.473336
-73,23,3.48934
-57,7,3.494341
-55,5,3.498342
-79,29,3.518346
-68,18,3.530349
-57,7,3.535351
-69,19,3.549353
-59,9,3.555355
-58,8,3.561356
-52,2,3.563357
-64,14,3.573359
-52,2,3.575359
-55,5,3.57936
-62,12,3.588362
-60,10,3.595363
-53,3,3.597364
-56,6,3.602365
-53,3,3.605366
-86,36,3.629371
-69,19,3.642374
-59,9,3.649375
-58,8,3.654377
-52,2,3.657377
-54,4,3.660378
-54,4,3.663379
-93,43,3.693506
-96,46,3.723513
-106,56,3.761522
-116,66,3.803531
-80,30,3.824536
-60,10,3.831538
-65,15,3.84254
-55,5,3.84654
-70,20,3.859544
-61,11,3.866545
-58,8,3.872546
-62,12,3.880549
-90,40,3.906554
-60,10,3.913556
-54,4,3.917557
-87,37,3.942562
-64,14,3.952564
-60,10,3.960566
-57,7,3.965567
-58,8,3.971569
-79,29,3.990573
-63,13,4.000575
-112,62,4.041585
-57,7,4.047586
-60,10,4.053587
32,18,4.06659
-82,32,4.088595
-64,14,4.097597
-54,4,4.100597
-60,10,4.107599
-53,3,4.1106
-65,15,4.120602
-55,5,4.125603
-62,12,4.133605
-73,23,4.149609
-64,14,4.159611
-114,64,4.203621
-52,2,4.205621
-69,19,4.218624
-54,4,4.221625
-65,15,4.232627
-109,59,4.271636
-71,21,4.285639
-68,18,4.298642
-58,8,4.304643
-65,15,4.315645
-56,6,4.320647
-52,2,4.321647
-89,39,4.347653
-1,51,4.382661
-69,19,4.395663
-52,2,4.397664
-56,6,4.402665
-93,43,4.432671
-100,100,4.497686
-111,61,4.538695
-66,16,4.549698
-61,11,4.5567
26,24,4.574703
-77,27,4.591707
-80,30,4.611712
-58,8,4.617713
-55,5,4.621714
-54,4,4.624715
-61,11,4.632716
-59,9,4.638718
-68,18,4.651721
-97,47,4.683728
-69,19,4.696731
-58,8,4.702732
-72,22,4.716735
-64,14,4.726738
-60,10,4.733739
-58,8,4.739741
-77,27,4.757748
-116,66,4.801758
-52,2,4.803758
-56,6,4.808759
-55,5,4.81276
-119,69,4.859771
-59,9,4.866772
-52,2,4.868772
-73,23,4.883776
-55,5,4.887776
-52,2,4.889777
-71,21,4.90378
-54,4,4.906781
-71,21,4.921785
-68,18,4.933787
-76,26,4.950792
-82,32,4.971796
-82,32,4.993801
-63,13,5.002803
-64,14,5.012805
-68,18,5.023808
-59,9,5.030809
-70,20,5.044812
-68,18,5.056926
-53,3,5.059926
-86,36,5.082931
-52,2,5.084932
-79,29,5.105936
-63,13,5.114938
-59,9,5.12194
-77,27,5.139944
-69,19,5.152947
-63,13,5.161949
-99,49,5.195957
-52,2,5.197957
-70,20,5.21196
-61,11,5.219962
-60,10,5.226963
-52,2,5.228964
-75,25,5.244967
-59,9,5.25197
-81,31,5.272974
-87,37,5.297979
-73,23,5.313983
-60,10,5.320984
-78,28,5.339989
-70,20,5.352992
-71,21,5.367995
-120,70,5.414006
-83,33,5.43601
-63,13,5.445012
-68,18,5.457015
-76,26,5.474019
-96,46,5.505026
-62,12,5.514028
-65,15,5.52503
-56,6,5.530032
-69,19,5.542034
-93,43,5.572042
-86,36,5.596046
-57,7,5.601047
-64,14,5.611049
-59,9,5.618051
-68,18,5.631054
-73,23,5.646057
-55,5,5.650058
-67,17,5.662061
-67,17,5.674064
-65,15,5.684066
-60,10,5.691067
-64,14,5.70107
-72,22,5.717073
-53,3,5.719074
-86,36,5.743209
-53,3,5.746209
-57,7,5.75121
-65,15,5.762213
-74,24,5.778216
