#{"t_start": 1654691915.0810301, "env_id": "env.spec.id"}
r,l,t
-55,5,0.014003
-80,30,0.066014
-58,8,0.079017
-53,3,0.085019
-55,5,0.09302
-63,13,0.115025
17,33,0.169037
-72,22,0.207047
-52,2,0.211048
-59,9,0.226051
-75,25,0.26806
-56,6,0.278063
-85,35,0.336076
-57,7,0.347078
-76,26,0.390088
-55,5,0.39909
-64,14,0.422098
-60,10,0.440102
-54,4,0.446103
-52,2,0.449104
-58,8,0.463107
-71,21,0.497115
-82,32,0.550127
-76,26,0.591136
-64,14,0.615141
-53,3,0.620143
-61,11,0.638147
-58,8,0.65215
-75,25,0.692159
-148,98,0.851717
-56,6,0.861719
-67,17,0.889725
-106,56,0.979868
-53,3,0.984869
-62,12,1.004874
-58,8,1.018877
-60,10,1.034881
-59,9,1.050884
-52,2,1.053885
-83,33,1.107897
-71,21,1.141905
-67,17,1.170913
-61,11,1.188917
-68,18,1.217924
-77,27,1.260934
-65,15,1.285939
-74,24,1.323948
-120,70,1.436973
-54,4,1.443975
-68,18,1.473981
-59,9,1.488985
-96,46,1.563002
-64,14,1.586007
-67,17,1.613013
-68,18,1.642019
-59,9,1.657023
-57,7,1.669026
-52,2,1.672026
-52,2,1.676027
-55,5,1.685029
-63,13,1.705034
-61,11,1.723038
-72,22,1.760568
-71,21,1.794575
-77,27,1.838587
-79,29,1.885597
-54,4,1.892599
-54,4,1.898601
-82,32,1.951612
-82,32,2.002624
-62,12,2.021628
-66,16,2.047634
-81,31,2.096645
-56,6,2.106647
-54,4,2.113649
-58,8,2.126652
-52,2,2.129652
-77,27,2.174663
-65,15,2.197668
-76,26,2.239677
-104,54,2.324701
-69,19,2.354708
-61,11,2.372712
-61,11,2.390716
-55,5,2.399718
-61,11,2.416722
-73,23,2.45273
-56,6,2.462732
-81,31,2.512743
-56,6,2.522746
-68,18,2.550752
-59,9,2.565755
-71,21,2.600765
-71,21,2.634773
-91,41,2.699787
-78,28,2.743797
-54,4,2.751799
-59,9,2.766804
-52,2,2.770805
-77,27,2.813815
-70,20,2.845823
-59,9,2.859825
-57,7,2.871828
-57,7,2.883831
-81,31,2.933842
-65,15,2.957848
-67,17,2.985854
-55,5,2.993856
-95,45,3.065872
-54,4,3.072873
-56,6,3.082876
-56,6,3.091878
-52,2,3.096879
-110,60,3.1919
-100,50,3.272918
-126,76,4.138261
-55,5,4.147263
-109,59,4.239283
-95,45,4.311299
-11,61,4.407321
-80,30,4.454332
-58,8,4.467335
-69,19,4.497341
-62,12,4.517346
-55,5,4.524348
-145,95,4.674381
-88,38,4.733394
9,41,4.798409
-65,15,4.822415
-53,3,4.827415
-90,40,4.89043
-75,25,4.930439
-101,51,5.010457
-84,34,5.063469
-57,7,5.075472
-84,34,5.129484
-59,9,5.143487
-67,17,5.170493
-69,19,5.2015
-53,3,5.206501
-121,71,5.317526
-89,39,5.37854
-79,29,5.42455
-56,6,5.433552
-140,90,5.575584
-77,27,5.619594
-69,19,5.649601
-56,6,5.659603
-81,31,5.707614
-59,9,5.722617
-71,21,5.756626
-114,64,5.85865
-54,4,5.865651
-74,24,5.903781
-62,12,5.922786
-71,21,5.956795
-73,23,5.993803
-52,2,5.996804
7,43,6.064819
-63,13,6.085823
-59,9,6.099826
-60,10,6.11583
-86,36,6.171843
-73,23,6.209851
-62,12,6.228856
-78,28,6.273876
-88,38,6.332881
-116,66,6.434904
-144,94,6.581937
-57,7,6.59394
-70,20,6.625947
-80,30,6.672957
-52,2,6.675958
-82,32,6.727972
-97,47,6.801988
-73,23,6.837996
-90,40,6.901011
-65,15,6.925016
-56,6,6.935019
-54,4,6.941019
-87,37,7.000033
-68,18,7.028039
-111,61,7.125061
-59,9,7.140064
-83,33,7.191076
-94,44,7.260091
-109,59,8.098403
-56,6,8.108405
-100,100,8.264441
-61,11,8.281444
-75,25,8.321453
-62,12,8.339457
-70,20,8.371465
-86,36,8.428478
-66,16,8.453483
-57,7,8.464485
-65,15,8.488491
-90,40,8.551505
-84,34,8.605519
-148,98,8.757554
-55,5,8.766555
-70,20,8.798563
-100,100,8.956604
-73,23,8.992612
-100,100,9.148647
-56,6,9.158649
-61,11,9.176653
27,23,9.212661
-83,33,9.264673
-89,39,9.325689
-136,86,9.459719
-58,8,9.472722
24,26,9.513731
-64,14,9.535736
-57,7,9.546738
-71,21,9.579746
-62,12,9.59975
-59,9,9.613753
-139,89,9.752786
-70,20,9.784793
-61,11,9.801797
-53,3,9.806799
-67,17,9.832804
-83,33,9.884816
-105,55,9.971836
-64,14,9.994841
-84,34,10.048853
-72,22,10.08286
-78,28,10.126871
-119,69,10.235896
-99,49,10.312912
-67,17,10.340919
-65,15,10.363924
-57,7,10.375927
-94,44,10.444946
-53,3,10.449947
-55,5,10.458949
-63,13,10.478954
-55,5,10.487956
-59,9,10.502959
-56,6,10.511961
-65,15,10.535967
-65,15,10.558972
-56,6,10.568974
-95,45,10.63899
-133,83,10.770019
-88,38,10.830035
-79,29,10.877046
-84,34,10.92906
-66,16,10.955066
-96,46,11.027082
-148,98,11.180117
-74,24,11.219126
-56,6,11.228128
-92,42,11.294142
-142,92,12.188471
-74,24,12.226479
-77,27,12.269489
-58,8,12.282492
-68,18,12.310498
-74,24,12.349507
-71,21,12.383515
-96,46,12.456532
-65,15,12.480537
-56,6,12.490539
-114,64,12.591562
-100,100,12.747597
-72,22,12.782604
-71,21,12.815612
-65,15,12.840617
-90,40,12.904632
-71,21,12.937641
-76,26,12.978651
-93,43,13.045666
-60,10,13.061777
-70,20,13.093784
-62,12,13.113788
-54,4,13.12079
-79,29,13.166801
-75,25,13.205809
-70,20,13.237817
-87,37,13.296832
-101,51,13.378852
-65,15,13.402857
-111,61,13.497878
-60,10,13.513882
-106,56,13.601902
-100,100,13.758939
-84,34,13.811951
-69,19,13.841958
-116,66,13.944981
-107,57,14.036004
-79,29,14.083016
-89,39,14.14403
-121,71,14.256055
-83,33,14.307067
-53,3,14.313068
-52,2,14.317069
-89,39,14.378083
-90,40,14.442097
-131,81,14.568126
-78,28,14.613136
-121,71,14.723161
-122,72,14.838189
-69,19,14.868196
-100,100,15.02423
-131,81,15.153263
-80,30,15.200274
-107,57,16.038571
-100,100,16.197607
-100,100,16.355642
-101,51,16.438661
-104,54,16.52368
-100,100,16.683718
-103,53,16.768738
-115,65,16.872761
-65,15,16.897767
-107,57,16.989788
-96,46,17.062804
-100,50,17.140955
-94,44,17.211971
-105,55,17.299991
-69,19,17.329998
-100,100,17.490034
-109,59,17.583054
-66,16,17.60806
-71,21,17.641067
-86,36,17.69908
-100,100,17.858117
-86,36,17.916129
-100,100,18.075165
-100,100,18.235201
-71,21,18.269209
-100,100,18.429245
-100,100,18.588281
-58,8,18.601284
-69,19,18.632291
-107,57,18.721311
-69,19,18.752318
-100,100,18.913354
-66,16,18.93936
-100,100,19.099396
-91,41,19.164411
-73,23,19.201421
-112,62,19.302445
-70,20,20.076622
-94,44,20.145637
-100,100,20.307674
-100,100,20.466712
-70,20,20.498719
-47,97,20.652753
-100,100,20.812791
-97,47,20.887808
-55,5,20.89581
-132,82,21.027052
-57,7,21.038055
-122,72,21.152825
-68,18,21.180832
-79,29,21.226842
-103,53,21.308861
-123,73,21.424886
-94,44,21.493902
-52,2,21.496903
-100,100,21.652938
-75,25,21.691947
-100,100,21.848984
-100,100,22.00602
-99,49,22.083037
-135,85,22.216069
-100,100,22.373104
-117,67,22.478128
-149,99,22.631291
-72,22,22.667299
-100,100,22.823334
-81,31,22.873346
-100,100,23.029383
-117,67,23.135407
-103,53,23.219426
-100,100,24.116795
-100,100,24.272831
-100,100,24.43087
-108,58,24.520891
-68,18,24.549897
-100,100,24.705932
-113,63,24.805956
-101,51,24.885976
-100,100,25.042011
-84,34,25.095023
-86,36,25.153037
-125,75,25.270063
-100,100,25.428103
-78,28,25.473113
-56,6,25.483115
-100,100,25.64015
-87,37,25.697163
-119,69,25.805187
-131,81,25.932216
-96,46,26.004352
-20,70,26.113376
-52,2,26.117377
-100,100,26.272412
-100,100,26.430447
-57,7,26.44245
-100,100,26.597485
-128,78,26.719632
-117,67,26.824656
-100,100,26.980691
-86,36,27.037704
-110,60,27.131725
-100,100,28.027053
-57,7,28.039172
-102,52,28.121191
-117,67,28.225214
-88,38,28.28523
-67,17,28.312236
-89,39,28.375252
-104,54,28.459271
-100,100,28.618307
-75,25,28.658316
-148,98,28.81035
-57,7,28.822353
-73,23,28.858361
-150,100,29.014515
-100,100,29.171553
-42,92,29.314586
-82,32,29.363596
-17,67,29.469623
-146,96,29.618657
-92,42,29.683671
-86,36,29.740684
-109,59,29.833227
-143,93,29.97926
-74,24,30.017268
-92,42,30.085284
-62,12,30.104288
-103,53,30.18745
-84,34,30.240462
-103,53,30.32348
-96,46,30.397497
15,35,30.45351
-100,100,30.611547
-64,14,30.633552
-79,29,30.679562
-75,25,30.718571
-86,36,30.775101
-66,16,30.801108
-84,34,30.855119
-92,42,30.922137
-100,100,31.080175
-62,12,31.09918
-69,19,31.129186
-58,8,31.141189
-126,76,32.004526
-64,14,32.026531
-57,7,32.038533
-71,21,32.071541
-52,2,32.074542
-103,53,32.15656
-90,40,32.219574
-100,100,32.37661
11,39,32.438623
-83,33,32.490635
-56,6,32.499637
-52,2,32.503638
-59,9,32.517641
14,36,32.573654
-85,35,32.628666
-102,52,32.711685
-83,33,32.763813
-56,6,32.774816
-100,100,32.92985
-77,27,32.97286
-100,50,33.052878
-53,3,33.057879
-76,26,33.098889
-64,14,33.121894
-60,10,33.137897
-54,4,33.144899
-98,48,33.219916
-56,6,33.229918
-81,31,33.277931
-71,21,33.310938
-61,11,33.329053
-100,50,33.407071
-66,16,33.432076
-69,19,33.462083
-83,33,33.515095
-69,19,33.546102
-92,42,33.611117
-52,2,33.616118
-74,24,33.653126
15,35,33.708138
5,45,33.779155
-105,55,33.868956
-53,3,33.874957
-94,44,33.944972
-58,8,33.957976
-103,53,34.042994
-68,18,34.072001
-57,7,34.084004
-72,22,34.119012
-60,10,34.135015
-108,58,34.227036
