#{"t_start": 1656205186.3987477, "env_id": "env.spec.id"}
r,l,t
-61,11,0.013003
-58,8,0.017004
-67,17,0.024005
-64,14,0.030006
-63,13,0.035007
-61,11,0.040008
-63,13,0.04601
-68,18,0.053011
-75,25,0.063014
-65,15,0.070015
-75,25,0.080018
-99,49,0.099022
-59,9,0.103022
-79,29,0.114025
-93,43,0.131029
-58,8,0.13503
-79,29,0.146032
-80,30,0.159035
-56,6,0.162036
-62,12,0.167037
-64,14,0.173039
-79,29,0.184041
-62,12,0.189042
-67,17,0.197044
-54,4,0.199044
-69,19,0.206045
-60,10,0.211047
-79,29,0.222049
-53,3,0.22405
-73,23,0.233052
-53,3,0.235052
-72,22,0.244054
-76,26,0.254056
-67,17,0.261058
-53,3,0.263059
-72,22,0.272061
-72,22,0.282063
-61,11,0.286064
-98,48,0.305068
-72,22,0.31407
-57,7,0.317071
-73,23,0.326073
-53,3,0.328073
-59,9,0.333074
-98,48,0.352079
-52,2,0.353078
-102,52,0.373083
-58,8,0.377084
-56,6,0.380085
-75,25,0.390087
-52,2,0.391087
-110,60,0.415092
-67,17,0.422094
-83,33,0.434097
-55,5,0.437097
-85,35,0.451101
-83,33,0.465104
-76,26,0.475106
-52,2,0.476107
-54,4,0.478106
-79,29,0.49011
-115,65,0.515115
34,16,0.521116
-54,4,0.523117
-78,28,0.534119
-74,24,0.544121
-91,41,0.560125
-89,39,0.575128
-54,4,0.577128
-52,2,0.579129
-56,6,0.581129
-134,84,0.614136
-85,35,0.62814
-54,4,0.630141
-63,13,0.635141
-54,4,0.637142
-53,3,0.639143
-78,28,0.650145
-73,23,0.659298
-64,14,0.665299
-59,9,0.6693
-71,21,0.677302
-67,17,0.684303
-62,12,0.689305
-85,35,0.704308
-56,6,0.707309
-58,8,0.71031
-64,14,0.716311
-55,5,0.719311
-57,7,0.722312
-59,9,0.726313
-82,32,0.739316
-56,6,0.742317
-59,9,0.745317
-59,9,0.749318
-52,2,0.751319
-55,5,0.753319
-72,22,0.762321
-60,10,0.766322
-58,8,0.770323
-60,10,0.774324
-58,8,0.778325
-91,41,0.794328
-67,17,0.80133
-64,14,0.807331
-61,11,0.812332
-70,20,0.820334
-54,4,0.822335
-64,14,0.828336
-87,37,0.842339
-57,7,0.846339
-61,11,0.850341
-60,10,0.855342
-62,12,0.860343
-61,11,0.865344
-70,20,0.873346
-68,18,0.881348
-70,20,0.88935
-72,22,0.898351
-66,16,0.905353
-59,9,0.909354
-71,21,0.917356
-60,10,0.922357
-52,2,0.923357
-103,53,0.943361
-57,7,0.947362
-54,4,0.949363
-66,16,0.955365
-78,28,0.968367
-55,5,0.970368
-75,25,0.98137
-61,11,0.985371
-112,62,1.011377
-52,2,1.012377
-65,15,1.019378
-53,3,1.021379
-130,80,1.053386
-67,17,1.060387
-68,18,1.068389
-90,40,1.084392
-61,11,1.090394
-89,39,1.107398
-56,6,1.109399
-82,32,1.122401
-56,6,1.125402
-93,43,1.143406
-69,19,1.150408
-109,59,1.174413
-68,18,1.181415
-65,15,1.187416
-62,12,1.192417
-59,9,1.197418
-63,13,1.20342
-79,29,1.215422
-61,11,1.221424
-79,29,1.234426
-75,25,1.245429
-72,22,1.254431
-74,24,1.264433
-64,14,1.270435
-58,8,1.273436
-83,33,1.287439
-57,7,1.290439
-66,16,1.297441
-61,11,1.301441
-52,2,1.303442
-71,21,1.311443
-98,48,1.330448
-82,32,1.344451
-56,6,1.347452
-69,19,1.355453
-66,16,1.361454
-52,2,1.363456
-53,3,1.365456
-98,48,1.383459
-69,19,1.390462
-58,8,1.394463
24,26,1.404464
-62,12,1.409466
-74,24,1.419468
-65,15,1.425469
-100,50,1.444473
-74,24,1.454476
-62,12,1.459477
-68,18,1.466479
-63,13,1.47148
-55,5,1.47448
-73,23,1.483482
-65,15,1.489484
-70,20,1.498485
-85,35,1.511489
-52,2,1.513489
-108,58,1.535494
-67,17,1.542495
-52,2,1.543496
-65,15,1.549497
-73,23,1.559499
-73,23,1.568501
-55,5,1.570502
-73,23,1.580504
-65,15,1.588506
-52,2,1.590506
-60,10,1.594507
-80,30,1.60651
-66,16,1.613512
-78,28,1.624514
-94,44,1.642518
-82,32,1.65452
-100,50,1.674525
-59,9,1.678526
-55,5,1.680526
-71,21,1.689528
8,42,1.707532
-100,50,1.726698
-53,3,1.728698
-69,19,1.736701
-71,21,1.745703
-60,10,1.749703
-52,2,1.751704
-58,8,1.754704
-70,20,1.763706
-54,4,1.765707
-52,2,1.766707
-56,6,1.769708
-73,23,1.77871
-60,10,1.783711
-57,7,1.786712
-56,6,1.789712
-69,19,1.797714
-55,5,1.799714
-80,30,1.811717
-87,37,1.82572
-56,6,1.828722
-58,8,1.832722
-57,7,1.835723
-68,18,1.842724
-65,15,1.849727
-106,56,1.870731
-54,4,1.872731
-60,10,1.876732
-90,40,1.892736
-85,35,1.906739
-55,5,1.908739
-57,7,1.91274
-67,17,1.919741
-60,10,1.923742
-57,7,1.926743
-81,31,1.939746
-102,52,1.959751
-82,32,1.972754
-55,5,1.974754
-77,27,1.985757
-64,14,1.991758
-56,6,1.994759
-70,20,2.00276
-106,56,2.024765
-69,19,2.032767
-67,17,2.039768
-59,9,2.043769
-54,4,2.04577
-62,12,2.050771
-55,5,2.053771
-52,2,2.055773
-53,3,2.056773
-72,22,2.065774
-61,11,2.070775
-55,5,2.073776
-62,12,2.078777
-71,21,2.087779
-63,13,2.093781
-67,17,2.100782
-55,5,2.103783
-71,21,2.111787
-55,5,2.114787
-56,6,2.116789
-52,2,2.118788
-101,51,2.138793
-69,19,2.145793
-52,2,2.147794
-70,20,2.155797
-52,2,2.156796
-53,3,2.159796
-74,24,2.1688
-102,52,2.188803
-64,14,2.194805
-70,20,2.202809
-61,11,2.207812
-96,46,2.225815
-69,19,2.233816
-59,9,2.237817
-62,12,2.242819
-53,3,2.244819
-52,2,2.245819
-72,22,2.254821
-65,15,2.260823
-64,14,2.266824
-66,16,2.274825
-74,24,2.283828
-64,14,2.289829
-85,35,2.302835
-53,3,2.304835
-54,4,2.306836
-68,18,2.314837
-57,7,2.317838
-62,12,2.322839
-54,4,2.32484
-67,17,2.331841
-60,10,2.336843
-71,21,2.344844
-85,35,2.358848
-54,4,2.360848
-66,16,2.366849
-55,5,2.36985
36,14,2.375851
-59,9,2.379853
-52,2,2.380852
-73,23,2.389854
-53,3,2.391855
-54,4,2.393855
-63,13,2.399295
-82,32,2.412298
-60,10,2.416299
-54,4,2.418299
-73,23,2.427301
-53,3,2.429301
-67,17,2.436303
-60,10,2.440304
-55,5,2.443305
22,28,2.455307
-80,30,2.467309
-64,14,2.473311
-52,2,2.474311
-52,2,2.476312
-68,18,2.483313
-66,16,2.490315
-94,44,2.507297
-59,9,2.511298
-52,2,2.513298
-59,9,2.516299
-58,8,2.5203
-56,6,2.5233
-65,15,2.529302
-62,12,2.535304
-91,41,2.551306
-59,9,2.555308
-83,33,2.56831
-59,9,2.572311
-80,30,2.583314
-68,18,2.591316
-61,11,2.595316
-52,2,2.597602
-89,39,2.612605
-59,9,2.616606
-59,9,2.620608
-61,11,2.625608
-75,25,2.63461
-61,11,2.639611
-54,4,2.642612
-79,29,2.653614
-64,14,2.659616
-66,16,2.666617
-67,17,2.67362
-55,5,2.67662
-53,3,2.67862
