#{"t_start": 1654640359.1994197, "env_id": "env.spec.id"}
r,l,t
-86,36,0.019005
-99,49,0.038008
-53,3,0.040009
-74,24,0.050012
-133,83,0.082019
-61,11,0.08702
-60,10,0.09102
-73,23,0.100023
-60,10,0.104023
-118,68,0.13103
-57,7,0.13403
-57,7,0.137031
-56,6,0.140032
-77,27,0.151034
-59,9,0.155036
-65,15,0.162038
-53,3,0.163038
-54,4,0.165037
-82,32,0.17804
-66,16,0.184041
-56,6,0.187042
-87,37,0.202046
-58,8,0.205046
-52,2,0.206047
-66,16,0.213049
-59,9,0.217049
-58,8,0.22005
-70,20,0.228051
23,27,0.239055
-70,20,0.247056
-60,10,0.251057
-79,29,0.263059
-67,17,0.270062
-67,17,0.277063
-57,7,0.280064
-59,9,0.284064
-56,6,0.286065
-54,4,0.288065
-78,28,0.299067
-74,24,0.30907
-58,8,0.312071
-70,20,0.321073
-54,4,0.323073
-55,5,0.325073
-61,11,0.330075
-56,6,0.333075
-54,4,0.335076
-68,18,0.342077
-82,32,0.35508
-52,2,0.356081
-91,41,0.372084
-59,9,0.376086
-60,10,0.380086
-102,52,0.400091
-55,5,0.402092
-82,32,0.415094
-66,16,0.422095
-95,45,0.439099
-66,16,0.446101
-55,5,0.448101
-70,20,0.456103
-66,16,0.463105
-78,28,0.474107
-60,10,0.479108
-65,15,0.485109
-59,9,0.48911
-58,8,0.492111
-72,22,0.501113
-82,32,0.514116
-104,54,0.535121
-56,6,0.537122
-57,7,0.541122
-80,30,0.553125
-66,16,0.559126
-82,32,0.57213
-62,12,0.57713
-54,4,0.579131
-67,17,0.585132
-66,16,0.592134
-70,20,0.600135
-57,7,0.603136
-81,31,0.615139
-64,14,0.62114
-57,7,0.625141
-53,3,0.627142
-106,56,0.648561
-79,29,0.660563
-58,8,0.663565
-55,5,0.666565
-106,56,0.68857
-102,52,0.708574
-60,10,0.712575
-81,31,0.724579
-53,3,0.726578
-74,24,0.735581
-56,6,0.738582
-68,18,0.745583
-68,18,0.752584
-79,29,0.764587
-148,98,0.801595
-58,8,0.805596
-52,2,0.806597
-59,9,0.810598
-79,29,0.8216
-99,49,0.841604
-56,6,0.844605
23,27,0.855607
-57,7,0.858608
25,25,0.86861
-60,10,0.872612
-85,35,0.885751
-55,5,0.888752
-52,2,0.889752
-59,9,0.893753
-69,19,0.900754
-54,4,0.902756
-52,2,0.904755
-67,17,0.910757
-61,11,0.915759
-99,49,0.934762
-67,17,0.941764
-55,5,0.943764
33,17,0.950766
-70,20,0.958768
-57,7,0.961769
-63,13,0.96777
-55,5,0.96977
-57,7,0.972771
-52,2,0.973771
-63,13,0.979773
-54,4,0.981773
-53,3,0.982773
-61,11,0.987774
-56,6,0.989775
-57,7,0.993776
-67,17,1.000778
-98,48,1.018781
-78,28,1.030784
-52,2,1.031785
-58,8,1.034785
-52,2,1.035786
-55,5,1.038786
-68,18,1.045787
-63,13,1.050788
-75,25,1.060791
-63,13,1.066792
-53,3,1.067793
-62,12,1.072794
-88,38,1.087797
-52,2,1.088797
-56,6,1.091798
-63,13,1.096799
-54,4,1.0988
-54,4,1.1008
-68,18,1.108802
-65,15,1.114803
-66,16,1.120804
-66,16,1.127805
-64,14,1.132807
-68,18,1.140809
-68,18,1.14781
-54,4,1.149811
-56,6,1.152812
-56,6,1.154812
-59,9,1.158813
-53,3,1.160813
-58,8,1.163814
-66,16,1.170816
-85,35,1.183819
-120,70,1.210825
-53,3,1.212825
-88,38,1.227829
-68,18,1.234831
24,26,1.244832
-106,56,1.266837
-64,14,1.272839
-63,13,1.277839
-71,21,1.286841
-70,20,1.294844
-77,27,1.304846
-69,19,1.312848
-65,15,1.318849
-56,6,1.32185
-52,2,1.32285
-86,36,1.336852
-62,12,1.341854
-93,43,1.358858
-52,2,1.359858
-57,7,1.362859
-55,5,1.364859
-56,6,1.36786
-60,10,1.371861
-55,5,1.374861
-58,8,1.377862
-79,29,1.389865
-100,100,1.427873
-60,10,1.431874
-56,6,1.434875
-63,13,1.439877
-52,2,1.440876
-69,19,1.448878
-54,4,1.450879
-68,18,1.457879
-61,11,1.462881
-58,8,1.465882
-82,32,1.478885
-52,2,1.479885
-62,12,1.484886
-66,16,1.490888
-84,34,1.50489
-52,2,1.505891
-56,6,1.507891
-88,38,1.522895
-56,6,1.525895
-59,9,1.529896
-62,12,1.534897
-55,5,1.536898
-55,5,1.538899
-68,18,1.5459
-62,12,1.550901
-67,17,1.557903
-56,6,1.560903
-56,6,1.563905
-59,9,1.567905
-92,42,1.583909
-114,64,1.608914
-115,65,1.63392
-72,22,1.642924
-101,51,1.661925
-54,4,1.663927
-105,55,1.685932
-61,11,1.690933
-52,2,1.691933
-71,21,1.699935
-92,42,1.716939
-55,5,1.718939
-53,3,1.720939
-93,43,1.736943
-53,3,1.738944
-70,20,1.746945
-59,9,1.750946
-70,20,1.758949
-57,7,1.761948
-52,2,1.762949
-58,8,1.766949
-57,7,1.769951
-60,10,1.773952
-68,18,1.780952
-69,19,1.788954
-57,7,1.791956
-58,8,1.794956
-53,3,1.796957
-82,32,1.809959
-62,12,1.81496
-103,53,1.834965
-59,9,1.838966
-55,5,1.840966
-70,20,1.848968
-56,6,1.851969
-53,3,1.85297
-62,12,1.85897
-55,5,1.860971
-71,21,1.868972
-64,14,1.874974
-56,6,1.877975
-55,5,1.879976
-60,10,1.883976
-63,13,1.888977
-67,17,1.895979
-67,17,1.902981
-56,6,1.905981
-56,6,1.908982
-57,7,1.911983
