#{"t_start": 1655759713.6674657, "env_id": "env.spec.id"}
r,l,t
-64,14,0.033007
-56,6,0.04401
-65,15,0.075016
-84,34,0.152034
-54,4,0.162036
-71,21,0.206046
-61,11,0.228051
-54,4,0.235053
-55,5,0.246055
-60,10,0.264059
-83,33,0.325073
-65,15,0.354079
-56,6,0.366081
-56,6,0.378085
-59,9,0.395088
8,42,0.472106
-68,18,0.505113
-60,10,0.525117
-53,3,0.530118
-60,10,0.549122
-53,3,0.555124
-62,12,0.577129
-54,4,0.58413
-54,4,0.593132
-53,3,0.599134
-56,6,0.611137
-67,17,0.643144
-85,35,0.707158
-64,14,0.734164
-123,73,0.867194
-52,2,0.871195
-54,4,0.879197
-69,19,0.914204
-56,6,0.926207
-57,7,0.939211
27,23,0.981219
-82,32,1.039232
-52,2,1.043233
-56,6,1.055237
-63,13,1.079241
-68,18,1.111248
-58,8,1.126252
-63,13,1.151257
-102,52,1.247405
-59,9,1.264408
-78,28,1.31742
-64,14,1.342425
-52,2,1.346426
-59,9,1.364431
-67,17,1.395438
-61,11,1.415442
-59,9,1.433445
-53,3,1.439447
-58,8,1.45445
-110,60,1.563475
-57,7,1.577477
-64,14,1.602483
-53,3,1.609485
-67,17,1.640492
-136,86,1.795527
-63,13,1.820532
-60,10,1.839536
-57,7,1.852539
-63,13,1.877545
-63,13,1.90155
-58,8,1.917554
-129,79,2.062092
-110,60,2.171117
-56,6,2.18312
-73,23,2.226129
-71,21,2.265138
-52,2,2.269139
-67,17,2.302146
-57,7,2.316149
-120,70,2.443178
-78,28,2.496191
-63,13,2.520195
-67,17,2.551203
-57,7,2.565349
-63,13,2.589355
-87,37,2.65637
-55,5,2.665372
-54,4,2.673373
-81,31,2.729386
-54,4,2.737387
-66,16,2.766394
-52,2,2.770395
-77,27,2.819406
-104,54,2.916428
-89,39,2.986444
-85,35,3.049457
-55,5,3.06046
-54,4,3.068463
-58,8,3.082464
-65,15,3.110471
-73,23,3.15148
-56,6,3.163483
-82,32,3.220495
-74,24,3.265508
-59,9,3.282512
-58,8,3.297515
-59,9,3.314519
-62,12,3.337524
-52,2,3.342525
-96,46,3.427544
-80,30,3.482557
-77,27,3.533568
-58,8,3.549572
-70,20,3.58658
-60,10,3.604584
-84,34,3.668104
-81,31,3.728119
-70,20,3.764127
-10,60,4.630437
-71,21,4.669446
-88,38,4.740461
-68,18,4.774469
-69,19,4.81148
-69,19,4.846488
-92,42,4.92363
-64,14,4.948636
-97,47,5.035656
-150,100,5.222701
-77,27,5.274712
-54,4,5.282714
-118,68,5.407745
-75,25,5.455756
-65,15,5.483762
-53,3,5.489763
-62,12,5.512768
-52,2,5.51777
-78,28,5.570781
-53,3,5.576782
-56,6,5.587785
-73,23,5.631797
-86,36,5.698812
-65,15,5.727819
-62,12,5.749824
-67,17,5.78083
-92,42,5.859848
-116,66,5.982878
-58,8,5.997882
-58,8,6.013886
-100,50,6.105906
-79,29,6.158918
-99,49,6.247939
-57,7,6.260941
-100,100,6.446982
-69,19,6.48199
-68,18,6.514997
-47,97,6.69718
-129,79,6.841212
-60,10,6.860216
-55,5,6.870219
-89,39,6.943235
-113,63,7.058263
-58,8,7.074266
-67,17,7.105273
-66,16,7.13428
-81,31,7.191292
-53,3,7.197294
-60,10,7.215298
-63,13,7.240304
-53,3,7.245305
-87,37,7.326323
-58,8,7.349328
-79,29,7.420344
-72,22,7.479357
-53,3,7.485358
-58,8,7.508364
-61,11,7.53637
-59,9,7.560376
-100,100,7.813556
-52,2,7.819557
-86,36,7.914099
-52,2,7.921101
-52,2,7.926102
-73,23,7.985115
-62,12,8.013857
-76,26,8.076378
-66,16,8.117389
-129,79,8.319436
-60,10,8.345442
-84,34,8.431461
-71,21,8.483476
-63,13,8.518486
-81,31,8.597242
-82,32,8.67726
-92,42,8.783284
-53,3,8.791286
-92,42,9.675617
-74,24,9.720627
-101,51,9.813648
-116,66,9.936333
-69,19,9.972341
-63,13,9.997347
-72,22,10.038356
-78,28,10.089367
-34,84,10.242402
-72,22,10.284411
-100,100,10.466452
-146,96,10.642491
-53,3,10.649493
-149,99,10.831784
33,17,10.863791
-63,13,10.888797
-92,42,10.965814
-4,54,11.066837
-97,47,11.153856
-62,12,11.175861
-69,19,11.211384
-93,43,11.289401
-150,100,11.471444
-54,4,11.480446
-63,13,11.504452
-118,68,11.628479
-72,22,11.669489
-75,25,11.715498
-65,15,11.743505
-74,24,11.787515
-73,23,11.829525
-78,28,11.880536
-65,15,11.909542
-77,27,11.958554
-98,48,12.045573
-98,48,12.133707
-100,100,12.314748
-62,12,12.336753
-128,78,12.479784
-80,30,12.535797
-66,16,12.565804
-77,27,12.614815
-111,61,12.72784
-100,100,12.90888
-58,8,12.924884
-85,35,12.990899
-72,22,13.032908
-69,19,13.069916
-59,9,13.08692
-55,5,13.096922
-52,2,13.100924
-73,23,13.144933
-71,21,13.182942
-54,4,13.191944
-111,61,13.303969
-75,25,13.35098
-77,27,14.160442
-56,6,14.171444
-100,100,14.353485
-76,26,14.400495
-72,22,14.440505
-100,100,14.623549
-100,50,14.71657
-74,24,14.76058
-125,75,14.896613
-53,3,14.902615
-108,58,15.009641
-73,23,15.04965
-100,100,15.230691
-86,36,15.296705
-66,16,15.324712
-142,92,15.488749
-100,100,15.67179
-55,5,15.682792
-70,20,15.7198
-59,9,15.736804
-63,13,15.76281
-143,93,15.929847
-130,80,16.07388
25,25,16.118891
-85,35,16.182904
-145,95,16.353948
-105,55,16.45497
-87,37,16.521986
-86,36,16.588
