#{"t_start": 1654687860.8149266, "env_id": "env.spec.id"}
r,l,t
-63,13,0.029006
-61,11,0.05001
-80,30,0.100023
-93,43,0.175039
-67,17,0.203045
-60,10,0.220049
-84,34,0.275062
-70,20,0.307574
-56,6,0.317576
-62,12,0.336581
-61,11,0.354585
-127,77,0.474612
-61,11,0.492616
-69,19,0.522623
-70,20,0.554755
-71,21,0.587763
-66,16,0.613768
-71,21,0.646776
-52,2,0.649777
-57,7,0.661779
-56,6,0.670781
-62,12,0.690786
-72,22,0.726794
-64,14,0.748799
-54,4,0.7558
-85,35,0.810813
-66,16,0.834818
-86,36,0.891831
-98,48,0.966981
-73,23,1.002989
-54,4,1.010992
-57,7,1.020993
-56,6,1.031996
-72,22,1.067003
-80,30,1.115014
-64,14,1.137019
-58,8,1.150022
-63,13,1.172027
-66,16,1.197033
-61,11,1.214037
-72,22,1.250045
-54,4,1.256046
-71,21,1.28957
-67,17,1.316576
-61,11,1.33458
-61,11,1.351584
-110,60,1.447607
-52,2,1.451608
-57,7,1.46261
-63,13,1.483615
-62,12,1.501619
-68,18,1.530626
-59,9,1.54563
-65,15,1.568635
-58,8,1.581637
-56,6,1.59164
-58,8,1.604643
-53,3,1.609644
-54,4,1.616645
-79,29,1.661655
-57,7,1.673658
-89,39,1.734672
-80,30,1.782683
-63,13,1.802687
-58,8,1.81569
-84,34,1.868702
-53,3,1.874703
-86,36,1.930716
-86,36,1.988729
-60,10,2.004733
-55,5,2.012735
-116,66,2.119759
-89,39,2.182773
-60,10,2.198777
-71,21,2.232784
-107,57,2.321804
-93,43,2.389958
-62,12,2.409962
-54,4,2.415964
-62,12,2.434968
-72,22,2.469976
-58,8,2.482979
-59,9,2.497982
-81,31,2.546996
-54,4,2.552998
-61,11,2.571002
-82,32,2.621017
-57,7,2.633019
-97,47,2.707036
-77,27,2.749045
-53,3,2.755047
-89,39,2.816061
-81,31,2.865183
-53,3,2.870185
-59,9,2.885188
-60,10,2.901192
-52,2,2.905192
-55,5,2.914195
-108,58,3.005215
-71,21,3.039223
-56,6,3.049225
-77,27,3.093235
-69,19,3.124242
-78,28,3.168252
-83,33,3.221264
-78,28,3.267276
-71,21,4.045609
-105,55,4.13175
-52,2,4.13475
-99,49,4.21277
-98,48,4.289788
-80,30,4.336798
-77,27,4.380809
-55,5,4.388811
-68,18,4.416817
-89,39,4.478831
-77,27,4.520841
-59,9,4.534843
-54,4,4.541845
-55,5,4.549847
-90,40,4.612861
-79,29,4.659872
-58,8,4.672875
-73,23,4.708883
-112,62,4.806907
-96,46,4.878923
-119,69,4.985947
-65,15,5.009953
-52,2,5.012953
-67,17,5.040959
-75,25,5.080968
-68,18,5.108974
-99,49,5.186494
-75,25,5.226502
-57,7,5.238505
-116,66,5.341646
-74,24,5.379655
-53,3,5.384655
-94,44,5.455673
-40,90,5.595705
-80,30,5.643716
-60,10,5.658719
-98,48,5.734736
-67,17,5.760742
-75,25,5.800751
-52,2,5.804752
-75,25,5.843761
-90,40,5.907777
-122,72,6.021326
-100,100,6.17836
-60,10,6.193364
-68,18,6.223371
-117,67,6.328394
-57,7,6.339397
-70,20,6.371404
-79,29,6.417414
-54,4,6.425416
-76,26,6.465425
-87,37,6.524438
-93,43,6.5926
-89,39,6.654614
-63,13,6.675618
-53,3,6.68162
-149,99,6.836655
-60,10,6.852659
-58,8,6.865661
-74,24,6.90367
-61,11,6.920674
-52,2,6.924674
-65,15,6.94868
-78,28,6.99369
-56,6,7.002692
-70,20,7.034699
-53,3,7.040701
-69,19,7.070707
-52,2,7.073709
-71,21,7.107716
-62,12,7.12672
-57,7,7.137722
-58,8,7.150725
-52,2,7.153726
-52,2,7.157727
-84,34,7.210739
-52,2,7.21374
-58,8,7.226743
-55,5,7.235744
-104,54,8.063059
-100,100,8.221094
-68,18,8.2491
-100,100,8.406655
-100,100,8.56269
